Format Version,1.23,Take Name,P_0,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-27 02.56.58.525 PM,Total Frames in Take,744,Total Exported Frames,744,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.050000,0.005361,0.024072,-0.007109,0.999671,-0.290236,0.126938,-1.831205,0.000438,-0.323532,0.081086,-1.983364,0.750278,-0.261448,0.188295,-1.781939,0.923086,-0.327829,0.137844,-1.731077,0.811864,-0.308792,0.188282,-1.777079,0.963006,-0.238018,0.137693,-1.735705,0.879848,-0.281552,0.180307,-1.719987,0.923389,-0.366539,0.087904,-1.801875,0.825333,-0.205667,0.089299,-1.816869,0.885322,-0.267878,0.081886,-1.986123,0.947141,-0.239595,0.112733,-1.863133,0.924128,-0.344508,0.111762,-1.859434,0.724373,-0.317468,0.126162,-1.917870,0.000000,-0.323236,0.081132,-1.982841,-0.239984,0.112512,-1.863543,-0.344659,0.110159,-1.858994,-0.261366,0.188454,-1.782326,-0.328188,0.138280,-1.730524,-0.308840,0.188179,-1.777052,-0.237626,0.137577,-1.736159,-0.281565,0.180096,-1.720013,-0.367226,0.088355,-1.801794,-0.205483,0.089352,-1.817274,-0.267223,0.082451,-1.985899,,,,,,,,,,,,,,,
7,0.058333,0.005148,0.025024,-0.007319,0.999647,-0.290423,0.126904,-1.831267,0.000405,-0.324028,0.081002,-1.983343,0.849362,-0.261517,0.188271,-1.782082,0.893420,-0.327821,0.137868,-1.731072,0.802242,-0.308852,0.188279,-1.777132,0.970967,-0.238019,0.137680,-1.735872,0.847157,-0.281506,0.180317,-1.720089,0.946793,-0.366686,0.087914,-1.801775,0.793584,-0.205843,0.089238,-1.817077,0.887930,-0.268379,0.081779,-1.986208,0.776775,-0.239849,0.112666,-1.863285,0.848327,-0.344756,0.111738,-1.859386,0.582729,-0.317822,0.126103,-1.917880,0.000000,-0.323318,0.081111,-1.982867,-0.239999,0.112508,-1.863533,-0.345217,0.110649,-1.859341,-0.261371,0.188447,-1.782333,-0.328189,0.138272,-1.730536,-0.308853,0.188176,-1.777046,-0.237634,0.137576,-1.736156,-0.281567,0.180087,-1.720009,-0.367233,0.088389,-1.801799,-0.205493,0.089350,-1.817266,-0.268437,0.082015,-1.986415,,,,,,,,,,,,,,,
8,0.066667,0.005548,0.024117,-0.007166,0.999668,-0.290249,0.126960,-1.831209,0.000446,-0.323564,0.081169,-1.983382,0.838445,-0.261449,0.188296,-1.781923,0.890363,-0.327832,0.137833,-1.731074,0.803156,-0.308793,0.188286,-1.777059,0.966669,-0.238022,0.137674,-1.735710,0.848300,-0.281549,0.180287,-1.719973,0.947177,-0.366555,0.087925,-1.801887,0.791102,-0.205684,0.089306,-1.816895,0.893366,-0.267910,0.081963,-1.986146,0.728594,-0.239613,0.112761,-1.863147,0.846227,-0.344526,0.111801,-1.859439,0.564011,-0.317489,0.126220,-1.917872,0.000000,-0.323212,0.081123,-1.982842,-0.240004,0.112492,-1.863538,-0.344668,0.110121,-1.858995,-0.261377,0.188430,-1.782334,-0.328196,0.138270,-1.730530,-0.308848,0.188165,-1.777048,-0.237633,0.137561,-1.736162,-0.281570,0.180080,-1.720010,-0.367243,0.088390,-1.801800,-0.205490,0.089342,-1.817273,-0.267244,0.082783,-1.985897,,,,,,,,,,,,,,,
9,0.075000,0.004692,0.025124,-0.007407,0.999646,-0.290440,0.126835,-1.831259,0.000407,-0.324084,0.080798,-1.983286,0.761634,-0.261515,0.188242,-1.782136,0.923959,-0.327815,0.137895,-1.731066,0.813965,-0.308849,0.188261,-1.777176,0.960065,-0.238015,0.137689,-1.735884,0.878041,-0.281492,0.180347,-1.720131,0.928900,-0.366703,0.087883,-1.801715,0.822274,-0.205863,0.089169,-1.817052,0.885754,-0.268436,0.081564,-1.986163,0.946797,-0.239875,0.112559,-1.863275,0.923918,-0.344781,0.111651,-1.859353,0.723818,-0.317857,0.125958,-1.917865,0.000000,-0.323277,0.081075,-1.982860,-0.240000,0.112487,-1.863543,-0.345223,0.110638,-1.859346,-0.261375,0.188431,-1.782329,-0.328182,0.138265,-1.730535,-0.308848,0.188163,-1.777050,-0.237632,0.137566,-1.736161,-0.281572,0.180103,-1.720010,-0.367233,0.088350,-1.801795,-0.205500,0.089339,-1.817272,-0.268589,0.081530,-1.986307,,,,,,,,,,,,,,,
10,0.083333,0.004730,0.025073,-0.007395,0.999647,-0.290394,0.126833,-1.831233,0.000375,-0.324022,0.080808,-1.983267,0.780854,-0.261475,0.188238,-1.782103,0.920255,-0.327780,0.137885,-1.731044,0.807943,-0.308810,0.188255,-1.777148,0.966795,-0.237979,0.137682,-1.735853,0.883171,-0.281459,0.180338,-1.720101,0.929499,-0.366659,0.087878,-1.801700,0.811182,-0.205817,0.089168,-1.817021,0.888330,-0.268373,0.081575,-1.986139,0.931316,-0.239826,0.112561,-1.863245,0.913194,-0.344732,0.111651,-1.859334,0.610194,-0.317802,0.125963,-1.917843,0.000000,-0.323294,0.081105,-1.982880,-0.240002,0.112499,-1.863538,-0.344657,0.110130,-1.858998,-0.261367,0.188449,-1.782316,-0.328194,0.138274,-1.730527,-0.308850,0.188175,-1.777050,-0.237635,0.137578,-1.736152,-0.281570,0.180096,-1.720006,-0.367227,0.088366,-1.801800,-0.205493,0.089348,-1.817270,-0.268594,0.081549,-1.986301,,,,,,,,,,,,,,,
11,0.091667,-0.005331,-0.024141,0.007076,-0.999669,-0.290255,0.126930,-1.831205,0.000427,-0.323569,0.081067,-1.983357,0.864012,-0.261464,0.188292,-1.781947,0.896315,-0.327834,0.137839,-1.731073,0.803976,-0.308808,0.188276,-1.777080,0.973216,-0.238025,0.137695,-1.735713,0.849995,-0.281559,0.180306,-1.719992,0.949346,-0.366551,0.087893,-1.801862,0.795354,-0.205682,0.089298,-1.816879,0.890696,-0.267915,0.081871,-1.986124,0.771990,-0.239617,0.112727,-1.863139,0.852063,-0.344530,0.111749,-1.859426,0.584937,-0.317499,0.126147,-1.917867,0.000000,-0.323315,0.081092,-1.982877,-0.240005,0.112513,-1.863532,-0.344662,0.110152,-1.858988,-0.261381,0.188447,-1.782323,-0.328192,0.138262,-1.730518,-0.308845,0.188181,-1.777048,-0.237639,0.137578,-1.736158,-0.281574,0.180104,-1.720007,-0.367227,0.088350,-1.801791,-0.205499,0.089359,-1.817272,-0.267238,0.082443,-1.985911,,,,,,,,,,,,,,,
12,0.100000,-0.005470,-0.024192,0.007144,-0.999667,-0.290254,0.126952,-1.831204,0.000440,-0.323590,0.081135,-1.983365,0.848029,-0.261450,0.188296,-1.781932,0.895463,-0.327822,0.137839,-1.731065,0.803914,-0.308794,0.188285,-1.777060,0.967116,-0.238013,0.137683,-1.735714,0.851053,-0.281540,0.180296,-1.719977,0.951632,-0.366554,0.087918,-1.801864,0.793939,-0.205685,0.089304,-1.816897,0.894250,-0.267937,0.081932,-1.986137,0.718859,-0.239622,0.112750,-1.863147,0.849281,-0.344535,0.111786,-1.859424,0.573419,-0.317508,0.126197,-1.917863,0.000000,-0.323275,0.081079,-1.982848,-0.240008,0.112485,-1.863528,-0.344665,0.110138,-1.858999,-0.261377,0.188425,-1.782323,-0.328186,0.138274,-1.730523,-0.308837,0.188162,-1.777047,-0.237631,0.137565,-1.736156,-0.281571,0.180107,-1.720007,-0.367232,0.088380,-1.801791,-0.205490,0.089338,-1.817270,-0.267235,0.082778,-1.985900,,,,,,,,,,,,,,,
13,0.108333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.323259,0.081110,-1.982836,-0.240011,0.112504,-1.863542,-0.345229,0.110648,-1.859353,-0.261385,0.188439,-1.782324,-0.328190,0.138289,-1.730526,-0.308859,0.188165,-1.777049,-0.237636,0.137564,-1.736159,-0.281572,0.180100,-1.720006,-0.367223,0.088362,-1.801796,-0.205502,0.089356,-1.817276,-0.268601,0.081525,-1.986299,,,,,,,,,,,,,,,
14,0.116667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.125000,-0.005333,-0.024151,0.007147,-0.999669,-0.290297,0.126943,-1.831226,0.000462,-0.323620,0.081086,-1.983377,0.848029,-0.261497,0.188302,-1.781968,0.895463,-0.327873,0.137858,-1.731093,0.803914,-0.308840,0.188292,-1.777100,0.967116,-0.238063,0.137701,-1.735735,0.851053,-0.281592,0.180318,-1.720013,0.951632,-0.366598,0.087917,-1.801881,0.793939,-0.205729,0.089300,-1.816902,0.894250,-0.267967,0.081881,-1.986145,0.718859,-0.239662,0.112733,-1.863161,0.849281,-0.344575,0.111770,-1.859446,0.573419,-0.317543,0.126165,-1.917887,0.000000,-0.323273,0.081105,-1.982849,-0.240004,0.112507,-1.863539,-0.345216,0.110651,-1.859350,-0.261373,0.188443,-1.782327,-0.328192,0.138263,-1.730522,-0.308850,0.188177,-1.777054,-0.237638,0.137581,-1.736153,-0.281573,0.180095,-1.720006,-0.367228,0.088345,-1.801793,-0.205504,0.089355,-1.817279,-0.267259,0.082433,-1.985915,,,,,,,,,,,,,,,
