Format Version,1.23,Take Name,N_40,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-27 03.14.53.113 PM,Total Frames in Take,1195,Total Exported Frames,1195,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
257,2.141667,-0.000205,0.042262,0.009790,-0.999059,1.174564,0.126062,0.141815,0.000162,1.161370,0.078597,-0.012899,0.915660,1.196991,0.187847,0.193779,0.937257,1.124140,0.138333,0.235967,0.957318,1.149420,0.188130,0.192336,0.940462,1.213771,0.137673,0.243257,0.988066,1.168823,0.180688,0.252612,0.963055,1.094799,0.087763,0.161224,0.968523,1.256247,0.088167,0.167619,0.942439,1.216904,0.079083,-0.008283,0.957860,1.228886,0.111227,0.117021,0.953230,1.124400,0.110831,0.106825,0.838848,1.159020,0.124407,0.052323,0.000000,1.161299,0.078554,-0.012702,1.229014,0.111393,0.116967,1.124428,0.110404,0.106555,,,,1.196939,0.187830,0.193647,1.124147,0.138463,0.235949,1.149338,0.188331,0.192261,1.213717,0.137508,0.243331,1.168912,0.180605,0.252791,1.094985,0.087944,0.161310,1.256086,0.088066,0.167735,1.216882,0.079241,-0.008387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,2.150000,-0.000610,0.043838,0.011023,-0.998978,1.174220,0.126043,0.144278,0.000181,1.161400,0.078746,-0.010519,0.946508,1.196632,0.187727,0.196367,0.964225,1.123528,0.138353,0.238280,0.967141,1.149067,0.188128,0.194774,0.942653,1.213134,0.137469,0.245853,0.952824,1.168261,0.180585,0.255104,0.945997,1.094301,0.087920,0.163400,0.931403,1.255728,0.087926,0.170306,0.944402,1.216921,0.079093,-0.005727,0.952341,1.228584,0.111097,0.119643,0.945752,1.124130,0.110964,0.109116,0.873515,1.158955,0.124504,0.054736,0.000000,1.161150,0.078867,-0.010459,1.228785,0.111305,0.119663,1.124183,0.110359,0.108959,,,,1.196842,0.187641,0.196369,1.123571,0.138385,0.238312,1.148862,0.188364,0.194649,1.213050,0.137541,0.246006,1.168452,0.180558,0.255184,1.094244,0.087987,0.163186,1.255626,0.087840,0.170476,1.216922,0.079163,-0.005748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,2.158333,-0.000595,0.045301,0.011247,-0.998910,1.173900,0.125928,0.146808,0.000183,1.161512,0.078630,-0.008024,0.928920,1.196187,0.187604,0.198960,0.943366,1.122939,0.138265,0.240661,0.984480,1.148628,0.188026,0.197227,0.915675,1.212522,0.137341,0.248497,0.953010,1.167641,0.180477,0.257615,0.947893,1.093908,0.087842,0.165698,0.942336,1.255314,0.087775,0.173076,0.946060,1.217018,0.078952,-0.003069,0.981721,1.228329,0.110957,0.122333,0.927526,1.123907,0.110870,0.111500,0.843136,1.158897,0.124392,0.057222,0.000000,1.161431,0.078671,-0.007760,1.228435,0.111203,0.122448,1.123920,0.110401,0.111457,,,,1.196238,0.187516,0.198794,1.123226,0.138047,0.240433,1.148503,0.188247,0.197239,1.212516,0.137333,0.248554,1.167748,0.180524,0.257650,1.093765,0.088045,0.165483,1.255155,0.087683,0.173231,1.216966,0.079071,-0.003057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,2.166667,-0.000715,0.046637,0.011795,-0.998842,1.173466,0.125947,0.149500,0.000161,1.161441,0.078703,-0.005377,0.930174,1.195681,0.187586,0.201728,0.951198,1.122267,0.138316,0.243219,0.893357,1.148126,0.188060,0.199868,0.936452,1.211827,0.137292,0.251294,0.985347,1.166970,0.180475,0.260303,0.969519,1.093382,0.087944,0.168165,0.918075,1.254768,0.087699,0.175976,0.939832,1.216934,0.078963,-0.000274,0.967402,1.227944,0.110923,0.125167,0.926937,1.123551,0.110953,0.114054,0.882065,1.158701,0.124451,0.059873,0.000000,1.161332,0.078653,-0.005225,1.228051,0.111011,0.125140,1.123658,0.110420,0.113932,,,,1.195928,0.187599,0.201751,1.122315,0.138321,0.243280,1.147919,0.188357,0.199850,1.211830,0.137315,0.251414,1.167005,0.180369,0.260426,1.093283,0.088113,0.167939,1.254655,0.087680,0.175998,1.216915,0.079077,-0.000382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,2.175000,-0.000685,0.047551,0.011379,-0.998804,1.173007,0.125998,0.152040,0.000149,1.161305,0.078725,-0.002853,0.951502,1.195075,0.187661,0.204301,0.937806,1.121627,0.138335,0.245664,0.980695,1.147524,0.188095,0.202354,0.909247,1.211173,0.137387,0.253903,0.969543,1.166263,0.180533,0.262825,0.958482,1.092921,0.087931,0.170563,0.925233,1.254292,0.087820,0.178670,0.970836,1.216788,0.079032,0.002352,0.960502,1.227542,0.111016,0.127808,0.964810,1.123169,0.110958,0.116505,0.860642,1.158407,0.124479,0.062387,0.000000,1.161188,0.078784,-0.002646,1.227658,0.111208,0.127805,1.123286,0.110328,0.116485,,,,1.195279,0.187632,0.204344,1.121639,0.138439,0.245643,1.147354,0.188298,0.202349,1.211178,0.137266,0.253877,1.166370,0.180543,0.262803,1.092866,0.088034,0.170322,1.254119,0.087797,0.178809,1.216741,0.079164,0.002301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,2.183333,-0.000493,0.048742,0.011276,-0.998748,1.172445,0.125976,0.154681,0.000191,1.161120,0.078637,-0.000220,0.938715,1.194377,0.187666,0.206968,0.947413,1.120840,0.138344,0.248177,0.973233,1.146831,0.188090,0.204908,0.933834,1.210366,0.137415,0.256630,0.969016,1.165427,0.180557,0.265426,0.972545,1.092322,0.087902,0.173029,0.932873,1.253674,0.087825,0.181520,0.944011,1.216591,0.078956,0.005117,0.962623,1.227040,0.110994,0.130585,0.943767,1.122694,0.110913,0.119033,0.839546,1.158059,0.124417,0.064994,0.000000,1.161033,0.078748,0.000013,1.226834,0.110949,0.130980,1.122821,0.110329,0.119005,,,,1.194457,0.187647,0.206758,1.120933,0.138339,0.248087,1.146757,0.188257,0.204906,1.210334,0.137442,0.256640,1.165622,0.180504,0.265337,1.092300,0.088054,0.172823,1.253604,0.087822,0.181593,1.216584,0.079207,0.005031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,2.191667,-0.001101,0.049753,0.010947,-0.998701,1.171977,0.126044,0.157327,0.000186,1.161001,0.078876,0.002349,0.925490,1.193758,0.187688,0.209730,0.947300,1.120172,0.138266,0.250732,0.917504,1.146216,0.188082,0.207573,0.929292,1.209682,0.137392,0.259366,0.954478,1.164694,0.180491,0.268121,0.941596,1.091843,0.087891,0.175468,0.903620,1.253178,0.087920,0.184287,0.947703,1.216461,0.079228,0.007799,0.984308,1.226631,0.111129,0.133325,0.939503,1.122310,0.110987,0.121561,0.850075,1.157775,0.124579,0.067609,0.000000,1.160705,0.078906,0.002367,1.226802,0.111300,0.133338,1.122464,0.110413,0.121475,,,,1.193948,0.187600,0.209758,1.120430,0.138082,0.250639,1.146079,0.188325,0.207524,1.209559,0.137366,0.259498,1.164715,0.180610,0.268321,1.091707,0.088124,0.175192,1.253080,0.087985,0.184460,1.216458,0.079240,0.007737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,2.200000,-0.000723,0.051309,0.011092,-0.998621,1.171407,0.126115,0.159920,0.000164,1.160897,0.078831,0.004945,0.925037,1.193046,0.187793,0.212343,0.966216,1.119316,0.138427,0.253154,0.914664,1.145511,0.188200,0.210038,0.922569,1.208799,0.137529,0.262067,0.973583,1.163798,0.180651,0.270649,0.978612,1.091205,0.088003,0.177841,0.929199,1.252511,0.087985,0.187162,0.922020,1.216340,0.079169,0.010567,0.980910,1.226131,0.111164,0.136100,0.952369,1.121846,0.111046,0.124011,0.868153,1.157483,0.124585,0.070159,0.000000,1.160655,0.078992,0.005019,1.226287,0.111229,0.136187,1.121945,0.110530,0.123966,,,,1.193048,0.187780,0.212208,1.119596,0.138258,0.253056,1.145399,0.188485,0.209986,1.208800,0.137582,0.262158,1.163853,0.180680,0.270708,1.091119,0.088127,0.177601,1.252368,0.087893,0.187423,1.216330,0.079244,0.010563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,2.208333,-0.000354,0.052736,0.010777,-0.998550,1.170794,0.126233,0.162617,0.000146,1.160753,0.078818,0.007651,0.900978,1.192247,0.187965,0.215053,0.953937,1.118430,0.138588,0.255693,0.966836,1.144718,0.188342,0.212612,0.941905,1.207887,0.137750,0.264861,0.966996,1.162838,0.180852,0.273280,0.996890,1.090563,0.088088,0.180341,0.943933,1.251842,0.088172,0.190121,0.931646,1.216179,0.079193,0.013431,0.973027,1.225594,0.111294,0.138965,0.932970,1.121345,0.111106,0.126580,0.851547,1.157127,0.124622,0.072819,0.000000,1.160403,0.078938,0.007511,1.225802,0.111452,0.139026,1.121450,0.110526,0.126507,,,,1.192411,0.187881,0.215069,1.118390,0.138705,0.255645,1.144639,0.188555,0.212562,1.207772,0.137685,0.264866,1.162828,0.180847,0.273286,1.090755,0.088198,0.180381,1.251716,0.088107,0.190355,1.216230,0.079274,0.013380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,2.216667,-0.000263,0.054352,0.010490,-0.998467,1.170214,0.126220,0.165346,0.000173,1.160702,0.078761,0.010360,0.920457,1.191463,0.187977,0.217835,0.950577,1.117543,0.138569,0.258249,0.926748,1.143942,0.188327,0.215241,0.933920,1.206970,0.137784,0.267707,0.954105,1.161870,0.180862,0.275970,0.972960,1.089948,0.088034,0.182820,0.908219,1.251195,0.088211,0.193121,0.933065,1.216109,0.079169,0.016319,0.977272,1.225099,0.111306,0.141875,0.916887,1.120890,0.111056,0.129153,0.844363,1.156839,0.124580,0.075504,0.000000,1.160406,0.078861,0.010424,1.225347,0.111523,0.141920,1.121028,0.110452,0.129095,,,,1.191450,0.187924,0.217645,1.117770,0.138396,0.258181,1.143860,0.188578,0.215239,1.206925,0.137837,0.267877,1.161958,0.180875,0.276030,1.089796,0.088267,0.182580,1.251054,0.088091,0.193315,1.216135,0.079253,0.016344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,2.225000,-0.000103,0.056253,0.010673,-0.998360,1.169605,0.126272,0.168093,0.000164,1.160664,0.078764,0.013088,0.918316,1.190679,0.188039,0.220641,0.948821,1.116586,0.138673,0.260790,0.983532,1.143168,0.188406,0.217866,0.936728,1.205977,0.137856,0.270589,0.968340,1.160861,0.180955,0.278665,0.959445,1.089259,0.088123,0.185274,0.928332,1.250465,0.088242,0.196189,0.942027,1.216048,0.079153,0.019257,0.959359,1.224573,0.111329,0.144836,0.943402,1.120414,0.111115,0.131717,0.840419,1.156571,0.124606,0.078201,0.000000,1.160400,0.078953,0.013123,1.224772,0.111420,0.144897,1.120568,0.110496,0.131743,,,,1.190769,0.187950,0.220480,1.116580,0.138738,0.260799,1.143028,0.188616,0.217838,1.206044,0.137769,0.270652,1.161004,0.181022,0.278628,1.089121,0.088167,0.185027,1.250336,0.088238,0.196382,1.216074,0.079287,0.019345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,2.233333,-0.000139,0.057813,0.010617,-0.998271,1.169095,0.126195,0.171038,0.000313,1.160644,0.078692,0.016005,0.951383,1.189997,0.187963,0.223655,0.925798,1.115785,0.138587,0.263570,0.968155,1.142495,0.188325,0.220731,0.930886,1.205144,0.137780,0.273648,0.965352,1.159999,0.180874,0.281585,0.982555,1.088699,0.088037,0.187967,0.968302,1.249871,0.088173,0.199386,0.939642,1.216008,0.079086,0.022347,0.950086,1.224137,0.111259,0.147953,0.956734,1.120019,0.111034,0.134509,0.848126,1.156342,0.124531,0.081107,0.196902,1.160528,0.078778,0.016135,1.224233,0.111401,0.147924,1.120150,0.110442,0.134477,1.153201,0.124018,0.080667,1.190289,0.187978,0.223707,1.115748,0.138649,0.263465,1.142361,0.188537,0.220614,1.205033,0.137708,0.273688,1.160061,0.180871,0.281553,1.088804,0.088108,0.187974,1.249682,0.088071,0.199496,1.215942,0.079273,0.022325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,2.241667,-0.000690,0.059601,0.011149,-0.998160,1.168463,0.126163,0.173862,0.000397,1.160522,0.078842,0.018745,0.908305,1.189237,0.187850,0.226622,0.949942,1.114833,0.138504,0.266215,0.914778,1.141746,0.188264,0.223528,0.924702,1.204154,0.137597,0.276613,0.956458,1.159024,0.180727,0.284436,0.965097,1.087969,0.088066,0.190458,0.917428,1.249098,0.088028,0.202456,0.938388,1.215863,0.079174,0.025287,0.970863,1.223573,0.111198,0.150957,0.925426,1.119503,0.111092,0.137139,0.847963,1.156031,0.124612,0.083883,0.085286,1.160190,0.078999,0.018756,1.223810,0.111379,0.150969,1.119639,0.110503,0.137074,1.152509,0.124130,0.083018,1.189268,0.187855,0.226424,1.115094,0.138294,0.266155,1.141661,0.188545,0.223463,1.204123,0.137508,0.276760,1.159030,0.180785,0.284562,1.087867,0.088301,0.190249,1.248963,0.087996,0.202660,1.215913,0.079181,0.025392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,2.250000,-0.000643,0.061593,0.012017,-0.998029,1.167935,0.126155,0.176797,0.000376,1.160530,0.078842,0.021652,0.930430,1.188606,0.187808,0.229639,0.944444,1.113958,0.138593,0.268936,0.972880,1.141129,0.188304,0.226355,0.952876,1.203236,0.137530,0.279690,0.997321,1.158150,0.180739,0.287331,0.972740,1.087309,0.088199,0.193074,0.938209,1.248389,0.087880,0.205715,0.935516,1.215846,0.079078,0.028415,0.938264,1.223109,0.111093,0.154114,0.921979,1.119096,0.111168,0.139880,0.833354,1.155860,0.124623,0.086770,0.060620,1.160389,0.078878,0.021889,1.223313,0.111329,0.154125,1.119203,0.110510,0.139875,1.152268,0.123928,0.085910,1.188814,0.187737,0.229672,1.113944,0.138698,0.268913,1.141059,0.188462,0.226281,1.203232,0.137524,0.279698,1.158229,0.180704,0.287265,1.087216,0.088309,0.192873,1.248208,0.087780,0.205869,1.215788,0.079308,0.028349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,2.258333,-0.001310,0.063128,0.012181,-0.997930,1.167313,0.126149,0.179773,0.000151,1.160376,0.079042,0.024543,0.930430,1.187836,0.187728,0.232759,0.944444,1.113055,0.138480,0.271760,0.972880,1.140369,0.188240,0.229329,0.952876,1.202299,0.137380,0.282789,0.997321,1.157200,0.180591,0.290348,0.972740,1.086628,0.088192,0.195750,0.938209,1.247667,0.087817,0.208889,0.935516,1.215671,0.079255,0.031477,0.938264,1.222554,0.111103,0.157240,0.921979,1.118585,0.111223,0.142685,0.833354,1.155516,0.124738,0.089706,0.060620,1.160060,0.079164,0.024591,1.222792,0.111355,0.157247,1.118741,0.110623,0.142659,,,,1.187977,0.187726,0.232781,1.113119,0.138534,0.271730,1.140207,0.188463,0.229278,1.202253,0.137329,0.282778,1.157271,0.180583,0.290493,1.086569,0.088289,0.195501,1.247536,0.087736,0.209053,1.215713,0.079248,0.031459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,2.266667,-0.001612,0.064894,0.011856,-0.997820,1.166742,0.126103,0.182836,0.000183,1.160388,0.079072,0.027558,0.914440,1.187035,0.187668,0.235926,0.964261,1.112150,0.138349,0.274636,0.977618,1.139581,0.188150,0.232328,0.929791,1.201355,0.137304,0.285981,0.982616,1.156200,0.180480,0.293402,0.959440,1.086027,0.088083,0.198507,0.931605,1.247019,0.087810,0.212216,0.943668,1.215658,0.079319,0.034688,0.988296,1.222073,0.111106,0.160491,0.913242,1.118156,0.111163,0.145567,0.844884,1.155266,0.124731,0.092727,0.000000,1.160259,0.079073,0.027800,1.222313,0.111375,0.160445,1.118255,0.110552,0.145488,,,,1.187236,0.187730,0.235991,1.112403,0.138185,0.274460,1.139428,0.188430,0.232291,1.201288,0.137232,0.286058,1.156211,0.180492,0.293509,1.085856,0.088299,0.198269,1.246848,0.087741,0.212352,1.215543,0.079393,0.034639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,2.275000,-0.001302,0.066433,0.011118,-0.997728,1.166053,0.126121,0.185840,0.000155,1.160244,0.078965,0.030579,0.931344,1.186095,0.187755,0.238946,0.945002,1.111161,0.138359,0.277463,0.912673,1.138651,0.188166,0.235202,0.919595,1.200332,0.137450,0.289083,0.968812,1.155093,0.180566,0.296332,0.972981,1.085344,0.087998,0.201291,0.908915,1.246293,0.087965,0.215496,0.942884,1.215491,0.079296,0.037879,0.963671,1.221473,0.111187,0.163677,0.909048,1.117603,0.111085,0.148433,0.843920,1.154856,0.124666,0.095698,0.000000,1.160139,0.079098,0.030760,1.221641,0.111415,0.163677,1.117720,0.110504,0.148394,,,,1.186157,0.187682,0.238787,1.111095,0.138423,0.277296,1.138556,0.188401,0.235217,1.200313,0.137328,0.289081,1.155213,0.180543,0.296274,1.085433,0.088118,0.201360,1.246065,0.087828,0.215640,1.215444,0.079452,0.037895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,2.283333,-0.001690,0.068412,0.011529,-0.997589,1.165363,0.126168,0.188910,0.000148,1.160135,0.079138,0.033590,0.937979,1.185242,0.187744,0.242144,0.953543,1.110117,0.138376,0.280324,0.952427,1.137813,0.188195,0.238212,0.936566,1.199240,0.137388,0.292298,0.969240,1.154007,0.180534,0.299401,0.966060,1.084564,0.088096,0.204011,0.958943,1.245456,0.087926,0.218855,0.924445,1.215353,0.079420,0.041110,0.959146,1.220860,0.111207,0.166956,0.929097,1.117051,0.111198,0.151300,0.851520,1.154524,0.124791,0.098723,0.000000,1.159975,0.079138,0.033766,1.221062,0.111473,0.166957,1.117182,0.110626,0.151298,,,,1.185442,0.187649,0.242070,1.110157,0.138531,0.280312,1.137674,0.188437,0.238113,1.199182,0.137310,0.292334,1.154056,0.180421,0.299479,1.084453,0.088189,0.203828,1.245350,0.087856,0.219001,1.215303,0.079591,0.041044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,2.291667,-0.001611,0.069834,0.011035,-0.997496,1.164676,0.126136,0.191961,0.000449,1.159935,0.079061,0.036639,0.940675,1.184343,0.187745,0.245235,0.941546,1.109157,0.138314,0.283214,0.959846,1.136925,0.188149,0.241168,0.926018,1.198247,0.137416,0.295442,0.973960,1.152952,0.180520,0.302405,0.963501,1.083870,0.087989,0.206841,0.941577,1.244719,0.087979,0.222144,0.951609,1.215131,0.079399,0.044316,0.952480,1.220249,0.111224,0.170169,0.916558,1.116485,0.111109,0.154217,0.853424,1.154094,0.124726,0.101744,0.000000,1.159864,0.079100,0.036818,1.220407,0.111394,0.170143,1.116572,0.110592,0.154174,1.150721,0.124052,0.099812,1.184410,0.187733,0.245137,1.109335,0.138255,0.283008,1.136797,0.188443,0.241134,1.198191,0.137290,0.295458,1.153005,0.180535,0.302492,1.083966,0.088147,0.206881,1.244418,0.087860,0.222323,1.215083,0.079560,0.044243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,2.300000,-0.001236,0.071832,0.011180,-0.997353,1.163859,0.126202,0.194994,0.000143,1.159722,0.079008,0.039691,0.950880,1.183334,0.187845,0.248299,0.969994,1.107980,0.138469,0.286015,0.930422,1.135934,0.188263,0.244042,0.919292,1.197020,0.137550,0.298599,0.965329,1.151712,0.180675,0.305349,0.974117,1.082981,0.088095,0.209581,0.952699,1.243767,0.088040,0.225526,0.907426,1.214887,0.079333,0.047588,0.954083,1.219513,0.111253,0.173436,0.941575,1.115814,0.111163,0.157069,0.868469,1.153637,0.124726,0.104736,0.013659,1.159610,0.079091,0.039918,1.219652,0.111442,0.173453,1.115950,0.110512,0.157090,,,,1.183510,0.187852,0.248340,1.108002,0.138511,0.285965,1.135797,0.188435,0.244008,1.197004,0.137422,0.298596,1.151823,0.180723,0.305234,1.082862,0.088227,0.209396,1.243627,0.087970,0.225645,1.214827,0.079508,0.047551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,2.308333,-0.001025,0.073495,0.010233,-0.997243,1.163015,0.126228,0.198088,0.000187,1.159483,0.078935,0.042800,0.933255,1.182198,0.187939,0.251421,0.954878,1.106811,0.138446,0.288915,0.982865,1.134811,0.188266,0.247005,0.944323,1.195809,0.137699,0.301796,0.967839,1.150400,0.180744,0.308369,0.958385,1.082159,0.087980,0.212428,0.935866,1.242892,0.088232,0.228909,0.950938,1.214621,0.079366,0.050881,0.952739,1.218768,0.111370,0.176724,0.941294,1.115125,0.111078,0.160012,0.833594,1.153097,0.124680,0.107798,0.000000,1.159400,0.078920,0.043088,1.218781,0.111587,0.176722,1.115250,0.110499,0.160021,,,,1.182420,0.187929,0.251386,1.107024,0.138224,0.288766,1.134670,0.188578,0.246889,1.195792,0.137675,0.301855,1.150464,0.180757,0.308455,1.082049,0.088188,0.212197,1.242657,0.088141,0.228989,1.214571,0.079557,0.050895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,2.316667,-0.000357,0.075130,0.010071,-0.997123,1.162120,0.126305,0.201175,0.000125,1.159106,0.078795,0.045942,0.926112,1.181116,0.188094,0.254484,0.937594,1.105617,0.138636,0.291800,0.962593,1.133744,0.188404,0.249913,0.944936,1.194574,0.137926,0.304973,0.984624,1.149134,0.180971,0.311338,0.967642,1.081227,0.088059,0.215303,0.960614,1.241904,0.088370,0.232309,0.955281,1.214217,0.079250,0.054202,0.977379,1.217947,0.111429,0.180014,0.974447,1.114358,0.111091,0.162964,0.852887,1.152498,0.124629,0.110854,0.000000,1.158949,0.079045,0.045963,1.218015,0.111502,0.180034,1.114523,0.110528,0.162921,,,,1.181125,0.187994,0.254255,1.105535,0.138759,0.291777,1.133654,0.188605,0.249900,1.194567,0.137905,0.305030,1.149238,0.180896,0.311320,1.081237,0.088183,0.215400,1.241831,0.088289,0.232451,1.214273,0.079320,0.054190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,2.325000,0.000466,0.077064,0.009606,-0.996980,1.161309,0.126328,0.204238,0.000399,1.158932,0.078545,0.049078,0.942412,1.180049,0.188226,0.257512,0.947327,1.104446,0.138773,0.294623,0.928661,1.132695,0.188490,0.252757,0.911298,1.193352,0.138158,0.308141,0.972006,1.147853,0.181177,0.314254,0.974074,1.080392,0.088042,0.218121,0.949132,1.241002,0.088512,0.235746,0.927298,1.214010,0.079059,0.057550,0.958676,1.217228,0.111461,0.183319,0.956217,1.113707,0.111010,0.165870,0.876163,1.152037,0.124487,0.113884,0.103682,1.158916,0.078652,0.049282,1.217224,0.111636,0.183314,1.113794,0.110527,0.165800,1.148818,0.123957,0.112396,1.180258,0.188209,0.257489,1.104650,0.138642,0.294471,1.132567,0.188792,0.252620,1.193250,0.138115,0.308160,1.147910,0.181145,0.314173,1.080344,0.088146,0.218290,1.240780,0.088376,0.235876,1.214006,0.079219,0.057511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,2.333333,0.000975,0.078947,0.009178,-0.996836,1.160347,0.126349,0.207427,0.000172,1.158592,0.078391,0.052313,0.919204,1.178839,0.188320,0.260702,0.954443,1.103135,0.138850,0.297583,0.961536,1.131503,0.188543,0.255769,0.935165,1.191990,0.138319,0.311436,0.986657,1.146435,0.181309,0.317330,0.976715,1.079408,0.088015,0.221048,0.929985,1.239951,0.088629,0.239278,0.932759,1.213637,0.078957,0.060992,0.948028,1.216357,0.111501,0.186735,0.910773,1.112902,0.110950,0.168897,0.835483,1.151417,0.124399,0.117041,0.000000,1.158414,0.078652,0.052246,1.216107,0.111452,0.186986,1.113126,0.110336,0.168823,,,,1.178891,0.188268,0.260535,1.103128,0.138974,0.297492,1.131389,0.188745,0.255653,1.192028,0.138283,0.311446,1.146512,0.181362,0.317326,1.079643,0.088086,0.221184,1.239818,0.088480,0.239458,1.213695,0.079148,0.060934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,2.341667,0.001169,0.080641,0.009035,-0.996702,1.159483,0.126382,0.210601,0.000154,1.158267,0.078355,0.055502,0.921619,1.177778,0.188381,0.263910,0.939551,1.101962,0.138908,0.300556,0.949074,1.130459,0.188590,0.258817,0.918060,1.190769,0.138406,0.314711,0.957623,1.145183,0.181387,0.320432,0.965870,1.078508,0.088033,0.223964,0.944111,1.238987,0.088697,0.242738,0.941237,1.213282,0.078939,0.064368,0.965323,1.215566,0.111539,0.190106,0.973271,1.112172,0.110954,0.171916,0.835313,1.150860,0.124390,0.120186,0.000000,1.158046,0.078577,0.055521,1.215541,0.111639,0.190136,1.112423,0.110345,0.171926,,,,1.177852,0.188278,0.263704,1.101876,0.139008,0.300401,1.130392,0.188910,0.258811,1.190626,0.138370,0.314795,1.145310,0.181335,0.320430,1.078678,0.088100,0.224093,1.238858,0.088569,0.242887,1.213332,0.079057,0.064316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
