Format Version,1.23,Take Name,N_60,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-27 03.19.30.588 PM,Total Frames in Take,948,Total Exported Frames,948,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
100,0.833333,-0.002965,-0.015326,0.006810,-0.999855,1.173820,0.126096,0.074652,0.000236,1.143213,0.079478,-0.077838,0.929814,1.201707,0.187713,0.124112,0.961333,1.134477,0.137467,0.174053,0.878747,1.154285,0.187692,0.128144,0.874802,1.224355,0.137354,0.170995,0.953463,1.180528,0.180015,0.185741,0.976895,1.097038,0.087156,0.102836,0.937785,1.258146,0.088584,0.090647,0.919082,1.198906,0.080301,-0.079629,0.972744,1.225018,0.111768,0.043683,0.918519,1.120057,0.110746,0.045554,0.812937,1.148105,0.124878,-0.012471,0.000000,1.143000,0.079638,-0.077927,1.224869,0.111735,0.043971,1.120317,0.110142,0.045196,,,,1.201858,0.187722,0.124078,1.134880,0.137202,0.174109,1.154043,0.188098,0.127980,1.224190,0.137365,0.171082,1.180609,0.180022,0.185696,1.097124,0.087376,0.102915,1.257916,0.088575,0.090874,1.198925,0.080398,-0.079675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,0.841667,-0.002973,-0.015074,0.007128,-0.999857,1.173777,0.126121,0.074601,0.000230,1.143216,0.079523,-0.077905,0.937009,1.201678,0.187720,0.124075,0.948993,1.134392,0.137517,0.173983,0.854327,1.154254,0.187729,0.128083,0.887803,1.224270,0.137347,0.170970,0.964096,1.180464,0.180035,0.185694,0.963261,1.096956,0.087230,0.102747,0.904137,1.258071,0.088556,0.090638,0.928384,1.198911,0.080311,-0.079667,0.974863,1.224982,0.111761,0.043658,0.913834,1.120019,0.110805,0.045476,0.806243,1.148105,0.124919,-0.012535,0.000000,1.143010,0.079665,-0.077926,1.224870,0.111756,0.043984,1.120320,0.110148,0.045196,,,,1.201640,0.187686,0.123877,1.134881,0.137227,0.174108,1.154042,0.188112,0.127983,1.224179,0.137365,0.171079,1.180611,0.180040,0.185693,1.096841,0.087549,0.102568,1.257903,0.088574,0.090869,1.198917,0.080410,-0.079681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,0.850000,-0.002933,-0.015326,0.006685,-0.999856,1.173802,0.126108,0.074637,0.000246,1.143207,0.079473,-0.077851,0.931035,1.201674,0.187735,0.124093,0.944982,1.134457,0.137475,0.174038,0.875803,1.154251,0.187702,0.128125,0.880274,1.224334,0.137385,0.170979,0.953899,1.180497,0.180035,0.185723,0.970916,1.097030,0.087151,0.102824,0.927598,1.258138,0.088619,0.090634,0.916945,1.198900,0.080311,-0.079641,0.972607,1.225004,0.111792,0.043669,0.917207,1.120043,0.110743,0.045540,0.817163,1.148088,0.124878,-0.012486,0.000000,1.143021,0.079663,-0.077926,1.224878,0.111768,0.043974,1.120313,0.110155,0.045199,,,,1.201638,0.187689,0.123881,1.134879,0.137226,0.174114,1.154048,0.188114,0.127990,1.224182,0.137363,0.171082,1.180611,0.180034,0.185703,1.097128,0.087407,0.102917,1.257914,0.088591,0.090878,1.198922,0.080412,-0.079677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,0.858333,-0.002808,-0.015076,0.006895,-0.999859,1.173776,0.126129,0.074595,0.000247,1.143237,0.079467,-0.077896,0.925142,1.201649,0.187757,0.124048,0.953296,1.134387,0.137538,0.173972,0.915530,1.154225,0.187745,0.128057,0.896176,1.224265,0.137409,0.170959,0.964329,1.180439,0.180082,0.185669,0.957900,1.096974,0.087210,0.102753,0.925496,1.258089,0.088608,0.090643,0.927969,1.198931,0.080280,-0.079659,0.965455,1.224988,0.111783,0.043656,0.914290,1.120026,0.110778,0.045475,0.813900,1.148105,0.124887,-0.012541,0.000000,1.143007,0.079656,-0.077927,1.224887,0.111782,0.043983,1.120308,0.110151,0.045188,,,,1.201638,0.187683,0.123877,1.134577,0.137420,0.173720,1.154049,0.188113,0.127978,1.224187,0.137377,0.171074,1.180602,0.180043,0.185681,1.097119,0.087419,0.102908,1.257919,0.088597,0.090875,1.198918,0.080416,-0.079681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,0.866667,-0.002960,-0.014810,0.007424,-0.999858,1.173770,0.126164,0.074570,0.000217,1.143262,0.079577,-0.077951,0.931740,1.201682,0.187748,0.124055,0.957490,1.134339,0.137587,0.173930,0.910365,1.154256,0.187785,0.128039,0.900902,1.224220,0.137363,0.170964,0.969842,1.180431,0.180078,0.185663,0.959863,1.096911,0.087319,0.102676,0.930827,1.258034,0.088549,0.090652,0.937249,1.198958,0.080332,-0.079684,0.963011,1.224983,0.111772,0.043654,0.914091,1.120018,0.110878,0.045417,0.794099,1.148143,0.124974,-0.012580,0.000000,1.143015,0.079692,-0.077948,1.224863,0.111762,0.043976,1.120309,0.110148,0.045170,,,,1.201851,0.187744,0.124074,1.134571,0.137418,0.173714,1.154044,0.188114,0.127971,1.224191,0.137400,0.171075,1.180590,0.180067,0.185675,1.096833,0.087559,0.102562,1.257920,0.088612,0.090867,1.198912,0.080467,-0.079723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,0.875000,-0.003016,-0.014810,0.007429,-0.999858,1.173767,0.126191,0.074564,0.000217,1.143259,0.079622,-0.077962,0.933672,1.201680,0.187769,0.124057,0.958346,1.134336,0.137603,0.173925,0.908704,1.154253,0.187807,0.128040,0.903746,1.224217,0.137378,0.170960,0.965603,1.180428,0.180092,0.185664,0.957632,1.096908,0.087344,0.102666,0.932191,1.258030,0.088573,0.090642,0.935092,1.198955,0.080376,-0.079695,0.952969,1.224980,0.111802,0.043647,0.910798,1.120015,0.110909,0.045410,0.795261,1.148141,0.125011,-0.012585,0.000000,1.143015,0.079725,-0.077945,1.224855,0.111773,0.043980,1.120303,0.110181,0.045169,,,,1.201845,0.187760,0.124080,1.134574,0.137438,0.173702,1.154038,0.188119,0.127974,1.224184,0.137431,0.171083,1.180597,0.180095,0.185656,1.096835,0.087583,0.102560,1.257905,0.088621,0.090865,1.198913,0.080543,-0.079771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,0.883333,-0.003017,-0.014806,0.007389,-0.999859,1.173773,0.126191,0.074566,0.000220,1.143270,0.079620,-0.077960,0.933672,1.201681,0.187772,0.124059,0.958346,1.134341,0.137600,0.173927,0.908704,1.154254,0.187806,0.128042,0.903746,1.224221,0.137383,0.170962,0.965603,1.180429,0.180093,0.185666,0.957632,1.096917,0.087338,0.102667,0.932191,1.258040,0.088580,0.090645,0.935092,1.198966,0.080379,-0.079692,0.952969,1.224987,0.111807,0.043649,0.910798,1.120023,0.110906,0.045411,0.795261,1.148148,0.125010,-0.012584,0.000000,1.143023,0.079725,-0.077943,1.224868,0.111790,0.043989,1.120313,0.110169,0.045175,,,,1.201845,0.187766,0.124088,1.134580,0.137431,0.173700,1.154042,0.188119,0.127972,1.224189,0.137440,0.171086,1.180597,0.180093,0.185663,1.096840,0.087581,0.102551,1.257918,0.088624,0.090866,1.198920,0.080538,-0.079772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,0.891667,-0.002941,-0.014805,0.007366,-0.999859,1.173765,0.126170,0.074568,0.000221,1.143264,0.079575,-0.077951,0.932839,1.201669,0.187760,0.124052,0.958274,1.134332,0.137592,0.173927,0.907369,1.154243,0.187792,0.128035,0.903614,1.224212,0.137379,0.170962,0.965012,1.180418,0.180089,0.185660,0.958030,1.096910,0.087318,0.102675,0.929973,1.258033,0.088566,0.090653,0.936064,1.198960,0.080336,-0.079684,0.954078,1.224979,0.111783,0.043653,0.909869,1.120015,0.110878,0.045415,0.793389,1.148139,0.124974,-0.012582,0.000000,1.143009,0.079693,-0.077950,1.224869,0.111768,0.043979,1.120306,0.110148,0.045175,,,,1.201837,0.187739,0.124088,1.134570,0.137419,0.173703,1.154044,0.188112,0.127968,1.224165,0.137462,0.171086,1.180589,0.180074,0.185661,1.096830,0.087551,0.102541,1.257914,0.088624,0.090867,1.198904,0.080473,-0.079724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,0.900000,-0.003061,-0.015055,0.007181,-0.999856,1.173792,0.126142,0.074612,0.000222,1.143233,0.079574,-0.077903,0.929851,1.201699,0.187730,0.124098,0.956768,1.134405,0.137525,0.173994,0.907442,1.154275,0.187743,0.128104,0.904306,1.224284,0.137345,0.170984,0.960945,1.180481,0.180036,0.185714,0.957181,1.096966,0.087255,0.102748,0.929880,1.258082,0.088565,0.090646,0.937012,1.198928,0.080356,-0.079663,0.961758,1.224997,0.111782,0.043669,0.913911,1.120034,0.110837,0.045483,0.794654,1.148124,0.124959,-0.012525,0.000000,1.143013,0.079685,-0.077945,1.224870,0.111769,0.043992,1.120308,0.110143,0.045185,,,,1.201842,0.187734,0.124082,1.134862,0.137235,0.174099,1.154044,0.188111,0.127977,1.224186,0.137402,0.171086,1.180586,0.180050,0.185682,1.096839,0.087552,0.102567,1.257920,0.088610,0.090868,1.198914,0.080458,-0.079721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,0.908333,-0.003004,-0.015324,0.006824,-0.999855,1.173816,0.126129,0.074653,0.000238,1.143208,0.079523,-0.077842,0.937537,1.201705,0.187742,0.124117,0.963992,1.134474,0.137494,0.174054,0.862055,1.154283,0.187721,0.128149,0.886927,1.224351,0.137378,0.170996,0.962046,1.180526,0.180039,0.185746,0.972266,1.097033,0.087189,0.102833,0.907321,1.258141,0.088614,0.090644,0.930175,1.198901,0.080346,-0.079632,0.970475,1.225014,0.111802,0.043683,0.912999,1.120053,0.110783,0.045553,0.799063,1.148101,0.124918,-0.012471,0.000000,1.142999,0.079672,-0.077917,1.224869,0.111772,0.043990,1.120316,0.110156,0.045195,,,,1.201856,0.187742,0.124080,1.134875,0.137238,0.174110,1.154047,0.188122,0.127990,1.224183,0.137381,0.171083,1.180598,0.180062,0.185691,1.097116,0.087423,0.102922,1.257915,0.088596,0.090875,1.198915,0.080467,-0.079717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,0.916667,-0.003030,-0.015322,0.006814,-0.999855,1.173824,0.126124,0.074662,0.000240,1.143218,0.079525,-0.077835,0.933290,1.201712,0.187734,0.124129,0.961162,1.134481,0.137482,0.174064,0.880237,1.154290,0.187713,0.128161,0.877164,1.224359,0.137369,0.171006,0.952807,1.180533,0.180028,0.185758,0.976689,1.097042,0.087181,0.102840,0.934126,1.258151,0.088609,0.090652,0.918995,1.198911,0.080349,-0.079625,0.962844,1.225023,0.111800,0.043691,0.914690,1.120062,0.110778,0.045561,0.807961,1.148111,0.124917,-0.012462,0.000000,1.143019,0.079676,-0.077915,1.224871,0.111770,0.043995,1.120322,0.110164,0.045205,,,,1.201861,0.187736,0.124073,1.134885,0.137230,0.174125,1.154048,0.188110,0.127998,1.224187,0.137360,0.171101,1.180614,0.180054,0.185703,1.097137,0.087404,0.102937,1.257913,0.088593,0.090891,1.198925,0.080471,-0.079711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,0.925000,-0.002960,-0.015348,0.006637,-0.999856,1.173798,0.126116,0.074653,0.000250,1.143201,0.079486,-0.077837,0.934473,1.201666,0.187743,0.124110,0.960148,1.134457,0.137474,0.174055,0.880049,1.154245,0.187705,0.128145,0.876816,1.224334,0.137392,0.170993,0.951020,1.180493,0.180037,0.185741,0.974744,1.097032,0.087149,0.102840,0.934662,1.258139,0.088634,0.090643,0.915588,1.198894,0.080329,-0.079630,0.962415,1.225001,0.111806,0.043681,0.914791,1.120040,0.110747,0.045557,0.811046,1.148080,0.124888,-0.012469,0.000000,1.143006,0.079654,-0.077918,1.224880,0.111778,0.043997,1.120314,0.110158,0.045217,,,,1.201637,0.187677,0.123878,1.134883,0.137213,0.174129,1.154043,0.188111,0.128001,1.224180,0.137353,0.171099,1.180595,0.180102,0.185767,1.097125,0.087404,0.102942,1.257918,0.088595,0.090897,1.198919,0.080459,-0.079711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,0.933333,-0.003011,-0.015343,0.006739,-0.999855,1.173819,0.126119,0.074680,0.000242,1.143214,0.079510,-0.077814,0.932651,1.201700,0.187735,0.124144,0.939186,1.134479,0.137475,0.174083,0.873742,1.154278,0.187707,0.128178,0.881203,1.224356,0.137375,0.171022,0.952241,1.180524,0.180028,0.185773,0.969238,1.097044,0.087165,0.102863,0.927510,1.258152,0.088618,0.090668,0.915380,1.198907,0.080342,-0.079606,0.961288,1.225019,0.111801,0.043708,0.915269,1.120058,0.110764,0.045582,0.816889,1.148102,0.124905,-0.012442,0.000000,1.143003,0.079653,-0.077909,1.224880,0.111779,0.044007,1.120316,0.110137,0.045223,,,,1.201852,0.187733,0.124083,1.134890,0.137206,0.174135,1.154047,0.188105,0.128015,1.224175,0.137364,0.171109,1.180598,0.180092,0.185781,1.097133,0.087393,0.102947,1.257919,0.088596,0.090909,1.198917,0.080460,-0.079698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,0.941667,-0.002957,-0.015322,0.006766,-0.999855,1.173815,0.126131,0.074676,0.000238,1.143213,0.079507,-0.077815,0.929427,1.201696,0.187751,0.124134,0.960345,1.134471,0.137500,0.174076,0.877129,1.154274,0.187726,0.128166,0.880380,1.224348,0.137395,0.171019,0.953172,1.180518,0.180052,0.185764,0.974298,1.097036,0.087184,0.102860,0.937412,1.258145,0.088627,0.090671,0.917406,1.198906,0.080336,-0.079605,0.972313,1.225015,0.111807,0.043707,0.917560,1.120054,0.110775,0.045577,0.806990,1.148101,0.124909,-0.012448,0.000000,1.142999,0.079666,-0.077907,1.224873,0.111803,0.044005,1.120320,0.110151,0.045208,,,,1.201848,0.187746,0.124087,1.134876,0.137227,0.174129,1.154045,0.188113,0.128003,1.224179,0.137382,0.171097,1.180592,0.180123,0.185767,1.097123,0.087409,0.102927,1.257910,0.088610,0.090902,1.198913,0.080428,-0.079665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,0.950000,-0.003031,-0.015346,0.006713,-0.999855,1.173817,0.126129,0.074659,0.000239,1.143213,0.079525,-0.077836,0.932358,1.201694,0.187745,0.124126,0.959885,1.134477,0.137479,0.174063,0.878767,1.154273,0.187714,0.128160,0.877394,1.224354,0.137384,0.171002,0.952291,1.180520,0.180034,0.185755,0.975390,1.097044,0.087171,0.102841,0.935486,1.258152,0.088632,0.090645,0.915490,1.198906,0.080360,-0.079629,0.963427,1.225017,0.111816,0.043687,0.914238,1.120056,0.110772,0.045561,0.808099,1.148099,0.124918,-0.012463,0.000000,1.143007,0.079683,-0.077915,1.224870,0.111793,0.043996,1.120316,0.110144,0.045206,,,,1.201849,0.187749,0.124081,1.134881,0.137218,0.174118,1.154032,0.188106,0.127989,1.224189,0.137399,0.171096,1.180603,0.180056,0.185707,1.097125,0.087400,0.102927,1.257914,0.088607,0.090884,1.198920,0.080477,-0.079715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,0.958333,-0.003115,-0.015070,0.007192,-0.999856,1.173795,0.126158,0.074613,0.000222,1.143230,0.079607,-0.077906,0.940298,1.201705,0.187740,0.124104,0.961352,1.134411,0.137532,0.173997,0.861668,1.154280,0.187754,0.128113,0.887054,1.224290,0.137350,0.170985,0.960951,1.180489,0.180040,0.185721,0.969760,1.096969,0.087269,0.102747,0.907915,1.258085,0.088578,0.090640,0.926871,1.198925,0.080388,-0.079668,0.957886,1.224999,0.111800,0.043667,0.911731,1.120036,0.110858,0.045483,0.800111,1.148124,0.124985,-0.012523,0.000000,1.143008,0.079690,-0.077930,1.224871,0.111779,0.043995,1.120311,0.110170,0.045182,,,,1.201857,0.187751,0.124083,1.134866,0.137234,0.174101,1.154036,0.188111,0.127982,1.224190,0.137407,0.171091,1.180601,0.180070,0.185686,1.096848,0.087573,0.102577,1.257915,0.088604,0.090877,1.198918,0.080528,-0.079761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,0.966667,-0.003018,-0.015295,0.006776,-0.999856,1.173816,0.126129,0.074642,0.000239,1.143221,0.079525,-0.077855,0.930715,1.201696,0.187743,0.124110,0.961789,1.134467,0.137487,0.174042,0.880072,1.154274,0.187718,0.128139,0.878680,1.224344,0.137380,0.170989,0.952392,1.180514,0.180037,0.185737,0.973744,1.097035,0.087181,0.102817,0.936636,1.258144,0.088622,0.090638,0.917257,1.198915,0.080352,-0.079642,0.964991,1.225017,0.111808,0.043675,0.914521,1.120056,0.110778,0.045539,0.808853,1.148107,0.124918,-0.012483,0.000000,1.143015,0.079685,-0.077947,1.224866,0.111761,0.043978,1.120311,0.110155,0.045177,,,,1.201847,0.187746,0.124089,1.134867,0.137228,0.174094,1.154043,0.188111,0.127972,1.224186,0.137405,0.171093,1.180592,0.180059,0.185670,1.097121,0.087404,0.102902,1.257915,0.088607,0.090876,1.198921,0.080471,-0.079716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,0.975000,-0.002952,-0.014826,0.007326,-0.999859,1.173765,0.126157,0.074563,0.000222,1.143262,0.079563,-0.077955,0.927712,1.201667,0.187748,0.124047,0.959091,1.134336,0.137574,0.173924,0.909400,1.154241,0.187776,0.128033,0.900467,1.224216,0.137368,0.170956,0.963924,1.180419,0.180074,0.185656,0.959659,1.096915,0.087298,0.102673,0.936017,1.258037,0.088559,0.090644,0.936336,1.198958,0.080329,-0.079690,0.961407,1.224980,0.111775,0.043646,0.912820,1.120016,0.110861,0.045412,0.797522,1.148136,0.124961,-0.012585,0.000000,1.142998,0.079680,-0.077935,1.224858,0.111757,0.043972,1.120312,0.110149,0.045166,,,,1.201827,0.187747,0.124080,1.134577,0.137420,0.173702,1.154038,0.188113,0.127968,1.224177,0.137412,0.171088,1.180580,0.180068,0.185652,1.096865,0.087501,0.102526,1.257907,0.088608,0.090857,1.198907,0.080469,-0.079731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,0.983333,-0.003025,-0.014809,0.007420,-0.999858,1.173775,0.126161,0.074563,0.000219,1.143268,0.079595,-0.077964,0.934061,1.201687,0.187739,0.124056,0.958126,1.134344,0.137571,0.173924,0.906984,1.154260,0.187776,0.128040,0.899512,1.224224,0.137348,0.170958,0.965480,1.180435,0.180061,0.185663,0.957915,1.096917,0.087313,0.102664,0.931547,1.258039,0.088545,0.090640,0.935355,1.198964,0.080350,-0.079697,0.953356,1.224988,0.111774,0.043645,0.911025,1.120024,0.110879,0.045408,0.793107,1.148149,0.124982,-0.012587,0.000000,1.143026,0.079699,-0.077950,1.224867,0.111741,0.043978,1.120321,0.110144,0.045171,,,,1.201852,0.187739,0.124083,1.134587,0.137399,0.173701,1.154036,0.188102,0.127970,1.224190,0.137403,0.171081,1.180603,0.180058,0.185657,1.096843,0.087554,0.102557,1.257908,0.088590,0.090859,1.198918,0.080515,-0.079772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,0.991667,-0.003071,-0.015028,0.007270,-0.999856,1.173797,0.126157,0.074594,0.000220,1.143238,0.079597,-0.077924,0.942794,1.201712,0.187739,0.124082,0.963157,1.134406,0.137545,0.173974,0.868751,1.154288,0.187761,0.128086,0.889822,1.224285,0.137350,0.170969,0.958165,1.180490,0.180048,0.185697,0.969281,1.096963,0.087283,0.102725,0.911552,1.258080,0.088565,0.090631,0.930837,1.198933,0.080369,-0.079681,0.955273,1.225001,0.111788,0.043653,0.913511,1.120038,0.110862,0.045461,0.796143,1.148133,0.124979,-0.012545,0.000000,1.143033,0.079695,-0.077952,1.224864,0.111730,0.043965,1.120311,0.110150,0.045173,,,,1.201859,0.187738,0.124070,1.134866,0.137321,0.174094,1.154039,0.188106,0.127973,1.224170,0.137417,0.171069,1.180603,0.180058,0.185651,1.096845,0.087568,0.102552,1.257917,0.088599,0.090852,1.198928,0.080520,-0.079778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,1.000000,-0.002959,-0.014781,0.007500,-0.999858,1.173777,0.126154,0.074563,0.000215,1.143271,0.079572,-0.077959,0.942794,1.201696,0.187735,0.124050,0.963157,1.134343,0.137584,0.173921,0.868751,1.154270,0.187779,0.128031,0.889822,1.224224,0.137346,0.170960,0.958165,1.180440,0.180068,0.185657,0.969281,1.096911,0.087322,0.102665,0.911552,1.258035,0.088527,0.090650,0.930837,1.198968,0.080319,-0.079689,0.955273,1.224990,0.111755,0.043650,0.913511,1.120025,0.110877,0.045407,0.796143,1.148156,0.124968,-0.012588,0.000000,1.143034,0.079691,-0.077960,1.224869,0.111735,0.043975,1.120311,0.110154,0.045175,,,,1.201864,0.187731,0.124072,1.134584,0.137419,0.173705,1.154039,0.188109,0.127969,1.224187,0.137386,0.171069,1.180604,0.180053,0.185652,1.096846,0.087566,0.102561,1.257912,0.088581,0.090861,1.198923,0.080455,-0.079737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,1.008333,-0.003077,-0.015039,0.007191,-0.999856,1.173798,0.126145,0.074597,0.000226,1.143243,0.079582,-0.077921,0.933515,1.201704,0.187730,0.124085,0.957802,1.134408,0.137525,0.173977,0.909182,1.154280,0.187744,0.128090,0.898136,1.224287,0.137344,0.170971,0.969616,1.180485,0.180035,0.185701,0.958894,1.096971,0.087257,0.102729,0.931714,1.258087,0.088565,0.090632,0.937476,1.198938,0.080363,-0.079680,0.962278,1.225004,0.111784,0.043654,0.913266,1.120041,0.110841,0.045465,0.797262,1.148133,0.124964,-0.012541,0.000000,1.143023,0.079688,-0.077956,1.224872,0.111768,0.043985,1.120309,0.110172,0.045169,,,,1.201851,0.187730,0.124070,1.134859,0.137249,0.174080,1.154047,0.188120,0.127971,1.224180,0.137383,0.171064,1.180601,0.180058,0.185659,1.096864,0.087520,0.102534,1.257919,0.088612,0.090859,1.198921,0.080470,-0.079732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,1.016667,-0.003060,-0.015073,0.007064,-0.999857,1.173776,0.126150,0.074587,0.000229,1.143223,0.079575,-0.077928,0.938341,1.201670,0.187744,0.124071,0.963240,1.134390,0.137524,0.173970,0.865259,1.154246,0.187747,0.128080,0.885563,1.224269,0.137365,0.170957,0.963272,1.180457,0.180046,0.185689,0.968536,1.096961,0.087245,0.102725,0.914033,1.258076,0.088593,0.090617,0.928372,1.198917,0.080370,-0.079690,0.969882,1.224983,0.111802,0.043641,0.910932,1.120021,0.110833,0.045459,0.804981,1.148105,0.124961,-0.012549,0.000000,1.143013,0.079680,-0.077928,1.224878,0.111782,0.043990,1.120316,0.110166,0.045173,,,,1.201633,0.187686,0.123886,1.134871,0.137257,0.174090,1.154042,0.188115,0.127977,1.224182,0.137385,0.171074,1.180599,0.180063,0.185666,1.096840,0.087574,0.102565,1.257918,0.088610,0.090872,1.198921,0.080527,-0.079773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,1.025000,-0.003103,-0.015040,0.007228,-0.999856,1.173799,0.126159,0.074603,0.000221,1.143240,0.079606,-0.077917,0.941349,1.201710,0.187740,0.124095,0.950492,1.134410,0.137537,0.173985,0.859134,1.154285,0.187757,0.128100,0.891683,1.224288,0.137349,0.170978,0.963401,1.180490,0.180043,0.185710,0.963598,1.096968,0.087276,0.102734,0.903661,1.258085,0.088572,0.090636,0.924882,1.198935,0.080383,-0.079675,0.955613,1.225003,0.111796,0.043660,0.908755,1.120040,0.110861,0.045471,0.804147,1.148133,0.124985,-0.012535,0.000000,1.143029,0.079703,-0.077944,1.224867,0.111755,0.043988,1.120314,0.110171,0.045171,,,,1.201860,0.187741,0.124077,1.134866,0.137243,0.174086,1.154040,0.188114,0.127977,1.224197,0.137404,0.171080,1.180601,0.180093,0.185674,1.096839,0.087569,0.102563,1.257915,0.088609,0.090868,1.198925,0.080521,-0.079764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,1.033333,-0.003038,-0.015040,0.007227,-0.999856,1.173796,0.126149,0.074616,0.000219,1.143236,0.079576,-0.077898,0.941575,1.201706,0.187736,0.124099,0.962126,1.134406,0.137540,0.173996,0.861775,1.154282,0.187754,0.128105,0.887504,1.224285,0.137352,0.170989,0.963213,1.180486,0.180047,0.185716,0.968063,1.096965,0.087269,0.102751,0.909268,1.258082,0.088564,0.090654,0.927554,1.198931,0.080353,-0.079657,0.958909,1.225000,0.111782,0.043674,0.910609,1.120037,0.110847,0.045485,0.799761,1.148130,0.124963,-0.012522,0.000000,1.143026,0.079714,-0.077942,1.224866,0.111776,0.043988,1.120314,0.110163,0.045186,,,,1.201849,0.187743,0.124080,1.134867,0.137237,0.174091,1.154042,0.188099,0.127974,1.224193,0.137402,0.171084,1.180596,0.180072,0.185683,1.096835,0.087568,0.102573,1.257920,0.088617,0.090875,1.198912,0.080428,-0.079678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,1.041667,-0.003012,-0.015049,0.007242,-0.999856,1.173791,0.126149,0.074623,0.000220,1.143227,0.079569,-0.077889,0.936031,1.201704,0.187738,0.124102,0.964025,1.134403,0.137547,0.174003,0.860140,1.154280,0.187758,0.128108,0.889883,1.224282,0.137356,0.170994,0.964507,1.180485,0.180053,0.185719,0.970624,1.096960,0.087274,0.102761,0.907100,1.258076,0.088563,0.090661,0.930061,1.198922,0.080345,-0.079648,0.979812,1.224994,0.111780,0.043681,0.914640,1.120031,0.110848,0.045494,0.800879,1.148123,0.124960,-0.012515,0.000000,1.143002,0.079684,-0.077919,1.224864,0.111764,0.043987,1.120300,0.110191,0.045164,,,,1.201844,0.187758,0.124087,1.134871,0.137226,0.174103,1.154044,0.188107,0.127983,1.224186,0.137415,0.171097,1.180593,0.180077,0.185687,1.096836,0.087568,0.102580,1.257910,0.088608,0.090882,1.198913,0.080434,-0.079666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
