Format Version,1.23,Take Name,N_75,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-27 03.21.55.049 PM,Total Frames in Take,966,Total Exported Frames,966,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
245,2.041667,-0.012299,0.815900,-0.016867,0.577816,0.464696,0.125869,-0.779413,0.000247,0.328728,0.081043,-0.702818,0.950965,0.503269,0.186417,-0.822619,0.945342,0.571323,0.137635,-0.772342,0.782863,0.521476,0.187615,-0.778662,0.828939,0.541184,0.135182,-0.857036,0.952310,0.568432,0.178884,-0.820899,0.880550,0.514886,0.088779,-0.713752,0.940620,0.454466,0.086056,-0.863580,0.938730,0.310150,0.080416,-0.755354,0.850330,0.419701,0.110400,-0.818423,0.952961,0.453279,0.112121,-0.718970,0.770845,0.389457,0.125882,-0.728498,0.000000,0.328563,0.080888,-0.702867,0.419777,0.110252,-0.818260,0.453497,0.111293,-0.719219,,,,0.503025,0.186231,-0.822577,0.571915,0.138288,-0.772022,0.521375,0.187740,-0.778766,0.541045,0.135119,-0.857042,0.568574,0.178817,-0.821074,0.515149,0.088934,-0.713687,0.454398,0.086047,-0.863493,0.309617,0.080949,-0.755442,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,2.050000,-0.012010,0.814007,-0.016744,0.580490,0.468550,0.125763,-0.780299,0.000235,0.332074,0.080923,-0.704621,0.941895,0.507417,0.186326,-0.823218,0.922629,0.575130,0.137505,-0.772523,0.765500,0.525336,0.187497,-0.779142,0.952269,0.545547,0.135103,-0.857413,0.961839,0.572566,0.178780,-0.821075,0.941354,0.518302,0.088628,-0.714330,0.922071,0.458865,0.085997,-0.864553,0.972183,0.313841,0.080327,-0.757279,0.810381,0.423808,0.110324,-0.819611,0.941754,0.456734,0.111985,-0.719939,0.777008,0.392979,0.125763,-0.729878,0.000000,0.332002,0.080856,-0.704546,0.423868,0.110178,-0.819441,0.456901,0.111150,-0.720189,,,,0.507099,0.186163,-0.823013,0.575562,0.137959,-0.772389,0.525144,0.187620,-0.779415,0.545429,0.135100,-0.857340,0.572820,0.178597,-0.821196,0.518526,0.088881,-0.714196,0.458789,0.086092,-0.864453,0.313484,0.080770,-0.757535,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,2.058333,-0.011633,0.812448,-0.016323,0.582689,0.472519,0.125721,-0.781045,0.000287,0.335637,0.080798,-0.706155,0.969153,0.511618,0.186331,-0.823686,0.897116,0.579056,0.137452,-0.772681,0.839721,0.529299,0.187452,-0.779513,0.911146,0.549931,0.135146,-0.857733,0.965234,0.576755,0.178781,-0.821201,0.916137,0.521914,0.088511,-0.714851,0.909107,0.463288,0.086049,-0.865395,0.960741,0.317688,0.080262,-0.758911,0.844030,0.427990,0.110326,-0.820616,0.942018,0.460378,0.111875,-0.720766,0.778157,0.396678,0.125665,-0.731033,0.000000,0.335616,0.080572,-0.706046,0.428081,0.110152,-0.820444,0.460474,0.110978,-0.721030,,,,0.511411,0.186354,-0.823661,0.579530,0.137831,-0.772443,0.529069,0.187696,-0.779746,0.549777,0.135109,-0.857910,0.577242,0.178637,-0.821277,0.521965,0.088758,-0.714646,0.463265,0.086125,-0.865301,0.317130,0.080718,-0.759019,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,2.066667,-0.011664,0.810490,-0.015701,0.585426,0.476359,0.125718,-0.781688,0.000226,0.339018,0.080598,-0.707763,0.941204,0.515688,0.186406,-0.824007,0.962298,0.582827,0.137538,-0.772598,0.820274,0.533071,0.187500,-0.779715,0.940669,0.554276,0.135289,-0.857845,0.914847,0.580813,0.178913,-0.821092,0.909184,0.525343,0.088488,-0.715200,0.926745,0.467731,0.086121,-0.866137,0.971310,0.321425,0.080097,-0.760638,0.816279,0.432111,0.110322,-0.821572,0.947024,0.463826,0.111803,-0.721505,0.775486,0.400184,0.125545,-0.732187,0.000000,0.339064,0.080373,-0.707709,0.432213,0.110165,-0.821474,0.463993,0.110955,-0.721752,,,,0.515557,0.186481,-0.824017,0.583247,0.138045,-0.772311,0.532924,0.187656,-0.779818,0.553982,0.135198,-0.857992,0.581068,0.178659,-0.821141,0.525405,0.088755,-0.715095,0.467768,0.086140,-0.866030,0.320912,0.080613,-0.760748,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,2.075000,-0.011537,0.808479,-0.015173,0.588216,0.480244,0.125749,-0.782387,0.000260,0.342423,0.080479,-0.709451,0.950694,0.519829,0.186500,-0.824374,0.944704,0.586640,0.137617,-0.772554,0.811898,0.536907,0.187559,-0.779963,0.932041,0.558676,0.135438,-0.857997,0.912639,0.584937,0.179040,-0.821019,0.876236,0.528790,0.088479,-0.715601,0.921918,0.472218,0.086232,-0.866932,0.973288,0.325194,0.080022,-0.762447,0.843705,0.436279,0.110369,-0.822589,0.918211,0.467305,0.111765,-0.722305,0.755112,0.403730,0.125484,-0.733410,0.000000,0.342294,0.080332,-0.709475,0.436413,0.110116,-0.822431,0.467448,0.110832,-0.722565,,,,0.519618,0.186540,-0.824319,0.587113,0.138142,-0.772295,0.536833,0.187815,-0.780015,0.558377,0.135380,-0.858169,0.585330,0.178759,-0.821129,0.528859,0.088770,-0.715512,0.472193,0.086303,-0.866857,0.324731,0.080441,-0.762487,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,2.083333,-0.011636,0.806412,-0.014797,0.591055,0.484163,0.125695,-0.783027,0.000236,0.345868,0.080288,-0.711082,0.954932,0.523997,0.186497,-0.824705,0.926951,0.590479,0.137636,-0.772442,0.894833,0.540762,0.187546,-0.780175,0.926694,0.563117,0.135480,-0.858081,0.938900,0.589085,0.179082,-0.820897,0.874501,0.532267,0.088428,-0.715921,0.876428,0.476759,0.086215,-0.867646,0.970773,0.329011,0.079845,-0.764198,0.841499,0.440493,0.110303,-0.823544,0.944853,0.470814,0.111673,-0.723045,0.769902,0.407308,0.125350,-0.734588,0.000000,0.345756,0.080152,-0.711118,0.440616,0.110197,-0.823395,0.470991,0.110810,-0.723312,,,,0.523824,0.186551,-0.824475,0.590742,0.137955,-0.772363,0.540531,0.187668,-0.780309,0.562970,0.135518,-0.858272,0.589519,0.178858,-0.821015,0.532450,0.088831,-0.715701,0.476759,0.086191,-0.867532,0.328502,0.080219,-0.764257,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,2.091667,-0.012308,0.804386,-0.014696,0.593798,0.488094,0.125757,-0.783634,0.000190,0.349373,0.080210,-0.712602,0.971829,0.528128,0.186586,-0.825079,0.937178,0.594319,0.137847,-0.772335,0.884022,0.544589,0.187685,-0.780436,0.955286,0.567542,0.135600,-0.858156,0.939948,0.593199,0.179260,-0.820824,0.926283,0.535790,0.088595,-0.716179,0.915821,0.481317,0.086214,-0.868276,0.955931,0.332878,0.079712,-0.765830,0.839691,0.444720,0.110281,-0.824437,0.945142,0.474356,0.111754,-0.723735,0.758044,0.410912,0.125340,-0.735718,0.000000,0.349389,0.080131,-0.712523,0.444900,0.110215,-0.824331,0.474551,0.110862,-0.724054,,,,0.527888,0.186537,-0.825025,0.594487,0.138256,-0.772196,0.544469,0.187808,-0.780484,0.567312,0.135580,-0.858222,0.593394,0.179043,-0.820863,0.535944,0.088882,-0.716094,0.481444,0.086203,-0.868155,0.332445,0.080166,-0.765965,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,2.100000,-0.012028,0.802162,-0.015310,0.596789,0.492138,0.125762,-0.784292,0.000227,0.352843,0.080405,-0.714269,0.964572,0.532544,0.186522,-0.825475,0.943382,0.598288,0.137749,-0.772206,0.865832,0.548672,0.187633,-0.780712,0.897287,0.572151,0.135474,-0.858224,0.944079,0.597574,0.179132,-0.820729,0.888667,0.539290,0.088595,-0.716458,0.924338,0.485953,0.086171,-0.868957,0.972600,0.336745,0.079889,-0.767619,0.854982,0.449054,0.110305,-0.825408,0.950480,0.477938,0.111812,-0.724488,0.762381,0.414599,0.125455,-0.736954,0.000000,0.352737,0.080311,-0.714261,0.449124,0.110181,-0.825269,0.478109,0.110917,-0.724756,,,,0.532356,0.186426,-0.825393,0.598631,0.138139,-0.772070,0.548446,0.187971,-0.780647,0.571989,0.135430,-0.858371,0.597952,0.178941,-0.820866,0.539388,0.088872,-0.716386,0.485996,0.086151,-0.868858,0.336334,0.080293,-0.767684,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,2.108333,-0.011513,0.800091,-0.016035,0.599554,0.496256,0.125718,-0.784918,0.000280,0.356408,0.080617,-0.715840,0.954459,0.537042,0.186393,-0.825853,0.958536,0.602339,0.137547,-0.772103,0.834552,0.552861,0.187504,-0.780980,0.908144,0.576796,0.135266,-0.858298,0.944430,0.602026,0.178905,-0.820652,0.848100,0.542878,0.088515,-0.716739,0.909572,0.490598,0.086090,-0.869603,0.957967,0.340680,0.080096,-0.769300,0.867600,0.453435,0.110305,-0.826324,0.941949,0.481620,0.111824,-0.725207,0.775065,0.418391,0.125559,-0.738120,0.000000,0.356252,0.080523,-0.715829,0.453514,0.110158,-0.826163,0.481831,0.110977,-0.725424,,,,0.536883,0.186396,-0.825898,0.602692,0.138083,-0.771943,0.552741,0.187817,-0.780830,0.576604,0.135238,-0.858406,0.602575,0.178667,-0.820759,0.542702,0.088762,-0.716936,0.490643,0.085999,-0.869469,0.340254,0.080406,-0.769251,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,2.116667,-0.011382,0.798308,-0.016463,0.601917,0.500374,0.125731,-0.785487,0.000235,0.360091,0.080750,-0.717216,0.960966,0.541439,0.186359,-0.826211,0.947101,0.606386,0.137502,-0.772048,0.864906,0.556992,0.187484,-0.781245,0.899768,0.581354,0.135190,-0.858393,0.920728,0.606386,0.178834,-0.820621,0.913135,0.546568,0.088536,-0.717013,0.926063,0.495194,0.086061,-0.870183,0.959989,0.344681,0.080211,-0.770768,0.834983,0.457790,0.110322,-0.827138,0.960422,0.485375,0.111877,-0.725856,0.757031,0.422232,0.125643,-0.739151,0.000000,0.360148,0.080629,-0.717136,0.457899,0.110228,-0.827072,0.485532,0.110986,-0.726213,,,,0.541236,0.186305,-0.826227,0.606694,0.137891,-0.771835,0.556898,0.187853,-0.781119,0.581099,0.135116,-0.858566,0.606664,0.178629,-0.820662,0.546677,0.088797,-0.716925,0.495211,0.085977,-0.870048,0.344211,0.080650,-0.770915,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,2.125000,-0.010460,0.796689,-0.017428,0.604047,0.504549,0.125542,-0.786168,0.000216,0.363786,0.080946,-0.718636,0.956699,0.545987,0.186048,-0.826696,0.933047,0.610516,0.137052,-0.772162,0.916461,0.561299,0.187154,-0.781646,0.947631,0.585945,0.134765,-0.858639,0.949993,0.610884,0.178362,-0.820751,0.871170,0.550279,0.088261,-0.717429,0.901600,0.499726,0.085848,-0.870873,0.965549,0.348664,0.080422,-0.772271,0.851506,0.462152,0.110222,-0.828042,0.953004,0.489193,0.111752,-0.726613,0.780931,0.426158,0.125672,-0.740255,0.000000,0.363722,0.080846,-0.718511,0.462282,0.110144,-0.827931,0.489328,0.110920,-0.726851,,,,0.545742,0.186102,-0.826602,0.610605,0.137358,-0.772063,0.561306,0.187333,-0.781755,0.585795,0.134808,-0.858764,0.611327,0.178117,-0.820846,0.550331,0.088615,-0.717264,0.499851,0.085862,-0.870815,0.348148,0.080701,-0.772362,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,2.133333,-0.010117,0.794661,-0.017573,0.606714,0.508631,0.125479,-0.786773,0.000241,0.367391,0.080955,-0.720195,0.956699,0.550375,0.185968,-0.827011,0.933047,0.614508,0.136924,-0.772053,0.916461,0.565385,0.187057,-0.781860,0.947631,0.590517,0.134667,-0.858694,0.949993,0.615226,0.178243,-0.820632,0.871170,0.553876,0.088160,-0.717735,0.901600,0.504353,0.085802,-0.871516,0.965549,0.352629,0.080449,-0.773930,0.851506,0.466506,0.110192,-0.828933,0.953004,0.492867,0.111689,-0.727325,0.780931,0.429933,0.125648,-0.741387,0.000000,0.367251,0.080866,-0.720143,0.466652,0.109947,-0.828681,0.493016,0.110759,-0.727565,,,,0.550238,0.186112,-0.826972,0.614787,0.137193,-0.771833,0.565467,0.187329,-0.782017,0.590360,0.134700,-0.858910,0.615515,0.178226,-0.820666,0.553706,0.088392,-0.717840,0.504454,0.085689,-0.871320,0.352197,0.080826,-0.773953,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,2.141667,-0.009563,0.793107,-0.017296,0.608762,0.512748,0.125313,-0.787187,0.000195,0.371148,0.080778,-0.721387,0.956493,0.554726,0.185827,-0.827143,0.949432,0.618553,0.136695,-0.771909,0.888700,0.569503,0.186860,-0.781913,0.918806,0.595008,0.134543,-0.858675,0.932837,0.619539,0.178066,-0.820438,0.926927,0.557620,0.087898,-0.717957,0.923445,0.508890,0.085731,-0.871994,0.938097,0.356663,0.080337,-0.775198,0.856275,0.470835,0.110090,-0.829580,0.904995,0.496672,0.111464,-0.727836,0.757112,0.433818,0.125467,-0.742207,0.000000,0.371204,0.080777,-0.721218,0.470958,0.109972,-0.829448,0.496836,0.110571,-0.728099,,,,0.554569,0.185806,-0.827043,0.618729,0.137125,-0.771709,0.569455,0.187063,-0.781909,0.594666,0.134455,-0.858883,0.619790,0.177891,-0.820513,0.557682,0.088154,-0.717885,0.508949,0.085726,-0.871824,0.356329,0.080694,-0.775517,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,2.150000,-0.008201,0.791604,-0.016425,0.610758,0.516842,0.125254,-0.787719,0.000244,0.374869,0.080664,-0.722767,0.955450,0.559081,0.185846,-0.827280,0.953305,0.622580,0.136483,-0.771876,0.873474,0.573632,0.186728,-0.781974,0.947833,0.599470,0.134617,-0.858765,0.897619,0.623852,0.177999,-0.820274,0.921334,0.561329,0.087584,-0.718379,0.931522,0.513372,0.085932,-0.872664,0.955067,0.360654,0.080400,-0.776651,0.854270,0.475128,0.110202,-0.830368,0.946201,0.500455,0.111242,-0.728492,0.763729,0.437687,0.125351,-0.743136,0.000000,0.374742,0.080617,-0.722694,0.475345,0.109905,-0.830195,0.500580,0.110413,-0.728704,,,,0.558947,0.185950,-0.827261,0.622781,0.136583,-0.771957,0.573595,0.187160,-0.781987,0.599439,0.134467,-0.858843,0.624184,0.178034,-0.820255,0.561157,0.087891,-0.718467,0.513422,0.085981,-0.872481,0.360233,0.080675,-0.776652,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,2.158333,-0.008016,0.789983,-0.015882,0.612870,0.520892,0.125157,-0.788202,0.000259,0.378596,0.080432,-0.724054,0.961498,0.563311,0.185811,-0.827473,0.957449,0.626539,0.136418,-0.771784,0.940410,0.577621,0.186651,-0.782089,0.891597,0.603891,0.134634,-0.858797,0.957051,0.628048,0.177987,-0.820130,0.916394,0.565026,0.087434,-0.718666,0.909392,0.517892,0.085925,-0.873206,0.951076,0.364668,0.080219,-0.778013,0.874314,0.479412,0.110131,-0.831088,0.898400,0.504196,0.111074,-0.729078,0.783700,0.441500,0.125170,-0.744041,0.000000,0.378496,0.080479,-0.724046,0.479721,0.109887,-0.830903,0.504379,0.110275,-0.729322,,,,0.563185,0.185665,-0.827252,0.626152,0.136286,-0.772437,0.577574,0.186964,-0.782026,0.603805,0.134646,-0.858788,0.628303,0.178075,-0.820039,0.565210,0.087924,-0.718409,0.518095,0.085971,-0.873030,0.364284,0.080527,-0.778129,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,2.166667,-0.009127,0.787771,-0.015955,0.615694,0.525021,0.125133,-0.788650,0.000215,0.382351,0.080248,-0.725452,0.972311,0.567612,0.185805,-0.827709,0.926639,0.630528,0.136609,-0.771496,0.807378,0.581595,0.186738,-0.782226,0.919319,0.608506,0.134654,-0.858665,0.977944,0.632308,0.178108,-0.819893,0.928984,0.568725,0.087594,-0.718744,0.854214,0.522698,0.085769,-0.873614,0.931802,0.368809,0.079930,-0.779509,0.873592,0.483876,0.109969,-0.831809,0.891093,0.507929,0.111109,-0.729626,0.786039,0.445317,0.125070,-0.745057,0.000000,0.382457,0.080359,-0.725260,0.484176,0.109721,-0.831715,0.508165,0.110258,-0.729912,,,,0.567395,0.185629,-0.827494,0.630656,0.136823,-0.771351,0.581438,0.186930,-0.782366,0.608302,0.134649,-0.858792,0.632416,0.178125,-0.819862,0.568622,0.087870,-0.718869,0.522844,0.085783,-0.873452,0.368479,0.080336,-0.779687,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,2.175000,-0.008644,0.785626,-0.016711,0.618416,0.529273,0.125079,-0.789192,0.000248,0.386096,0.080456,-0.726961,0.938368,0.572229,0.185659,-0.827991,0.911964,0.634676,0.136400,-0.771311,0.927776,0.585897,0.186599,-0.782412,0.928781,0.613257,0.134425,-0.858630,0.940018,0.636858,0.177866,-0.819719,0.971700,0.572430,0.087514,-0.718961,0.919813,0.527479,0.085665,-0.874146,0.945283,0.372930,0.080125,-0.781111,0.861819,0.488405,0.109952,-0.832627,0.899904,0.511748,0.111118,-0.730279,0.767964,0.449267,0.125167,-0.746155,0.000000,0.385948,0.080441,-0.726900,0.488620,0.109696,-0.832399,0.511889,0.110263,-0.730569,,,,0.572030,0.185665,-0.827941,0.634863,0.136480,-0.771414,0.585680,0.186782,-0.782474,0.613190,0.134519,-0.858677,0.637405,0.177860,-0.819729,0.572291,0.087922,-0.719033,0.527579,0.085706,-0.873921,0.372519,0.080404,-0.781106,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,2.183333,-0.008757,0.783484,-0.017154,0.621114,0.533443,0.125000,-0.789709,0.000234,0.389830,0.080465,-0.728428,0.959659,0.576681,0.185537,-0.828263,0.948678,0.638723,0.136311,-0.771111,0.942813,0.590035,0.186512,-0.782592,0.927404,0.617907,0.134267,-0.858575,0.968835,0.641249,0.177735,-0.819539,0.863150,0.576107,0.087486,-0.719150,0.890624,0.532226,0.085513,-0.874640,0.937592,0.377038,0.080091,-0.782667,0.875759,0.492872,0.109845,-0.833412,0.898870,0.515509,0.111094,-0.730906,0.771657,0.453143,0.125144,-0.747224,0.000000,0.389776,0.080615,-0.728278,0.493110,0.109827,-0.833170,0.515779,0.110339,-0.731047,,,,0.576612,0.185415,-0.828072,0.638827,0.136395,-0.771163,0.589494,0.186388,-0.783002,0.617799,0.134381,-0.858562,0.641458,0.177816,-0.819476,0.576050,0.087771,-0.719263,0.532382,0.085507,-0.874379,0.376891,0.080399,-0.782873,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,2.191667,-0.008659,0.781454,-0.018309,0.623634,0.537750,0.125041,-0.790185,0.000253,0.393677,0.080821,-0.729763,0.965534,0.581326,0.185448,-0.828561,0.978491,0.642923,0.136230,-0.770924,0.949412,0.594385,0.186482,-0.782806,0.780927,0.622672,0.134065,-0.858517,0.960180,0.645825,0.177567,-0.819405,0.929312,0.579899,0.087585,-0.719287,0.876213,0.537026,0.085410,-0.875055,0.927306,0.381236,0.080372,-0.784082,0.871711,0.497441,0.109870,-0.834125,0.932509,0.519414,0.111262,-0.731477,0.776311,0.457176,0.125375,-0.748223,0.000000,0.393634,0.080937,-0.729702,0.497646,0.109847,-0.833950,0.519586,0.110405,-0.731669,,,,0.581245,0.185434,-0.828584,0.643124,0.136259,-0.770924,0.593722,0.186133,-0.783260,0.622553,0.134169,-0.858530,0.646030,0.177688,-0.819254,0.580179,0.087942,-0.719086,0.537205,0.085525,-0.874857,0.380887,0.080728,-0.784204,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,2.200000,-0.007572,0.779657,-0.018794,0.625879,0.542079,0.125043,-0.790704,0.000303,0.397561,0.081105,-0.731143,0.969850,0.586009,0.185376,-0.828791,0.956701,0.647163,0.135990,-0.770826,0.854920,0.598804,0.186356,-0.782960,0.771880,0.627416,0.133920,-0.858536,0.941271,0.650436,0.177348,-0.819266,0.891521,0.583734,0.087455,-0.719583,0.864045,0.541760,0.085461,-0.875599,0.892550,0.385435,0.080714,-0.785534,0.879369,0.501992,0.109985,-0.834885,0.912359,0.523373,0.111271,-0.732110,0.799570,0.461263,0.125530,-0.749209,0.000000,0.397458,0.081167,-0.731136,0.502236,0.109915,-0.834643,0.523552,0.110503,-0.732254,,,,0.585890,0.185423,-0.828673,0.646931,0.135838,-0.771336,0.598078,0.186057,-0.783425,0.627575,0.134088,-0.858496,0.650834,0.177483,-0.819159,0.583957,0.087827,-0.719255,0.542010,0.085586,-0.875272,0.385130,0.081080,-0.785607,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,2.208333,-0.007073,0.777441,-0.019259,0.628621,0.546369,0.125149,-0.791065,0.000239,0.401380,0.081397,-0.732522,0.962173,0.590641,0.185423,-0.828849,0.935579,0.651323,0.135972,-0.770446,0.802433,0.603113,0.186394,-0.782929,0.911761,0.632194,0.133912,-0.858293,0.972471,0.654989,0.177318,-0.818867,0.911574,0.587474,0.087521,-0.719646,0.881070,0.546602,0.085556,-0.875954,0.910642,0.389638,0.081013,-0.786997,0.888047,0.506577,0.110135,-0.835526,0.890982,0.527232,0.111409,-0.732603,0.808304,0.465263,0.125742,-0.750143,0.000000,0.401317,0.081529,-0.732482,0.506897,0.109940,-0.835303,0.527413,0.110707,-0.732852,,,,0.590386,0.185460,-0.828847,0.650919,0.135760,-0.771091,0.602864,0.186634,-0.782856,0.632135,0.134004,-0.858302,0.655255,0.177350,-0.818635,0.587736,0.087837,-0.719405,0.546833,0.085469,-0.875695,0.389410,0.081361,-0.787163,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,2.216667,-0.007273,0.775032,-0.019944,0.631566,0.550788,0.125216,-0.791322,0.000215,0.405340,0.081601,-0.733824,0.956663,0.595372,0.185420,-0.828850,0.957016,0.655587,0.136024,-0.769920,0.941548,0.607494,0.186449,-0.782838,0.905645,0.637127,0.133852,-0.857907,0.954946,0.659639,0.177303,-0.818368,0.950105,0.591333,0.087669,-0.719541,0.894614,0.551652,0.085506,-0.876153,0.936619,0.394013,0.081147,-0.788387,0.842342,0.511330,0.110156,-0.836065,0.939133,0.531202,0.111563,-0.732989,0.783992,0.469373,0.125896,-0.751020,0.000000,0.405327,0.081577,-0.733653,0.511465,0.109955,-0.836032,0.531291,0.110765,-0.733309,,,,0.595208,0.185440,-0.828899,0.655623,0.136186,-0.770085,0.607563,0.186673,-0.782542,0.637022,0.133839,-0.858054,0.659827,0.177278,-0.818306,0.591457,0.088058,-0.719437,0.551783,0.085396,-0.875967,0.393525,0.081503,-0.788568,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,2.225000,-0.007124,0.773099,-0.020046,0.633929,0.555054,0.125174,-0.791678,0.000287,0.409246,0.081595,-0.735070,0.956940,0.599880,0.185368,-0.828934,0.934980,0.659723,0.135958,-0.769636,0.796061,0.611721,0.186394,-0.782849,0.885343,0.641800,0.133790,-0.857735,0.992219,0.664080,0.177236,-0.818059,0.901703,0.595151,0.087619,-0.719651,0.873119,0.556426,0.085464,-0.876502,0.914607,0.398253,0.081143,-0.789702,0.866800,0.515867,0.110123,-0.836661,0.919902,0.535108,0.111527,-0.733466,0.820871,0.473394,0.125875,-0.751875,0.000000,0.409253,0.081519,-0.734916,0.516115,0.109986,-0.836513,0.535112,0.110847,-0.733691,,,,0.599657,0.185398,-0.829064,0.659317,0.135775,-0.770320,0.611824,0.186692,-0.782515,0.641800,0.133781,-0.857765,0.664450,0.177318,-0.817957,0.595249,0.088048,-0.719398,0.556622,0.085424,-0.876225,0.397853,0.081429,-0.789906,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,2.233333,-0.007657,0.770923,-0.019611,0.636580,0.559263,0.125200,-0.791884,0.000283,0.413138,0.081403,-0.736271,0.953234,0.604251,0.185459,-0.828836,0.932489,0.663762,0.136143,-0.769128,0.813976,0.615775,0.186506,-0.782671,0.896199,0.646444,0.133943,-0.857347,0.966712,0.668387,0.177425,-0.817523,0.944475,0.598923,0.087708,-0.719582,0.880084,0.561275,0.085487,-0.876694,0.883249,0.402519,0.080931,-0.790976,0.847079,0.520406,0.110087,-0.837133,0.907154,0.538940,0.111525,-0.733809,0.782721,0.477332,0.125779,-0.752639,0.000000,0.413171,0.081474,-0.736101,0.520686,0.109915,-0.836959,0.539082,0.110730,-0.734129,,,,0.603990,0.185442,-0.828902,0.663381,0.136069,-0.769763,0.615819,0.186693,-0.782303,0.646312,0.133938,-0.857360,0.668580,0.177513,-0.817455,0.599089,0.088107,-0.719373,0.561610,0.085430,-0.876375,0.402106,0.081284,-0.791257,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,2.241667,-0.007772,0.768667,-0.018812,0.639326,0.563517,0.125192,-0.792015,0.000288,0.417061,0.081143,-0.737484,0.950515,0.608686,0.185550,-0.828585,0.928246,0.667838,0.136251,-0.768507,0.793932,0.619881,0.186564,-0.782338,0.888080,0.651149,0.134120,-0.856849,0.986235,0.672751,0.177589,-0.816825,0.912894,0.602714,0.087679,-0.719472,0.872728,0.566183,0.085571,-0.876850,0.901336,0.406831,0.080715,-0.792263,0.851560,0.525003,0.110075,-0.837553,0.921176,0.542802,0.111430,-0.734099,0.789149,0.481310,0.125621,-0.753351,0.000000,0.417069,0.081155,-0.737287,0.525247,0.109889,-0.837481,0.542878,0.110645,-0.734399,,,,0.608409,0.185534,-0.828660,0.667403,0.136098,-0.769191,0.619877,0.186904,-0.782046,0.651142,0.134165,-0.856817,0.673070,0.177641,-0.816695,0.602927,0.088062,-0.719214,0.566448,0.085492,-0.876568,0.406424,0.081088,-0.792480,,,,,,,,,,,,,,,,,,,,,,,,,,,
