Format Version,1.23,Take Name,N_95,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-27 03.24.09.324 PM,Total Frames in Take,1056,Total Exported Frames,1056,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,DeepRacer1,DeepRacer1,DeepRacer1,DeepRacer1,DeepRacer1,DeepRacer1,DeepRacer1,DeepRacer1,"DeepRacer1:Marker1","DeepRacer1:Marker1","DeepRacer1:Marker1","DeepRacer1:Marker1","DeepRacer1:Marker2","DeepRacer1:Marker2","DeepRacer1:Marker2","DeepRacer1:Marker2","DeepRacer1:Marker3","DeepRacer1:Marker3","DeepRacer1:Marker3","DeepRacer1:Marker3","DeepRacer1:Marker4","DeepRacer1:Marker4","DeepRacer1:Marker4","DeepRacer1:Marker4","DeepRacer1:Marker5","DeepRacer1:Marker5","DeepRacer1:Marker5","DeepRacer1:Marker5","DeepRacer1:Marker6","DeepRacer1:Marker6","DeepRacer1:Marker6","DeepRacer1:Marker6","DeepRacer1:Marker7","DeepRacer1:Marker7","DeepRacer1:Marker7","DeepRacer1:Marker7","DeepRacer1:Marker8","DeepRacer1:Marker8","DeepRacer1:Marker8","DeepRacer1:Marker8","DeepRacer1:Marker9","DeepRacer1:Marker9","DeepRacer1:Marker9","DeepRacer1:Marker9","DeepRacer1:Marker10","DeepRacer1:Marker10","DeepRacer1:Marker10","DeepRacer1:Marker10","DeepRacer1:Marker11","DeepRacer1:Marker11","DeepRacer1:Marker11","DeepRacer1:Marker11","DeepRacer1:Marker12","DeepRacer1:Marker12","DeepRacer1:Marker12","DeepRacer1:Marker12",DeepRacer1:Marker1,DeepRacer1:Marker1,DeepRacer1:Marker1,DeepRacer1:Marker10,DeepRacer1:Marker10,DeepRacer1:Marker10,DeepRacer1:Marker11,DeepRacer1:Marker11,DeepRacer1:Marker11,DeepRacer1:Marker12,DeepRacer1:Marker12,DeepRacer1:Marker12,DeepRacer1:Marker2,DeepRacer1:Marker2,DeepRacer1:Marker2,DeepRacer1:Marker3,DeepRacer1:Marker3,DeepRacer1:Marker3,DeepRacer1:Marker4,DeepRacer1:Marker4,DeepRacer1:Marker4,DeepRacer1:Marker5,DeepRacer1:Marker5,DeepRacer1:Marker5,DeepRacer1:Marker6,DeepRacer1:Marker6,DeepRacer1:Marker6,DeepRacer1:Marker7,DeepRacer1:Marker7,DeepRacer1:Marker7,DeepRacer1:Marker8,DeepRacer1:Marker8,DeepRacer1:Marker8,DeepRacer1:Marker9,DeepRacer1:Marker9,DeepRacer1:Marker9,Unlabeled 2843,Unlabeled 2843,Unlabeled 2843,Unlabeled 2844,Unlabeled 2844,Unlabeled 2844,Unlabeled 2846,Unlabeled 2846,Unlabeled 2846,Unlabeled 2847,Unlabeled 2847,Unlabeled 2847,Unlabeled 2848,Unlabeled 2848,Unlabeled 2848
,ID,"CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","159690","159690","159690","159680","159680","159680","159670","159670","159670","1596C0","1596C0","1596C0","159600","159600","159600","159620","159620","159620","159640","159640","159640","159630","159630","159630","159610","159610","159610","159650","159650","159650","159660","159660","159660","1596A0","1596A0","1596A0","1595F0","1595F0","1595F0","1596B0","1596B0","1596B0","1596D0","1596D0","1596D0","1596E0","1596E0","1596E0","1596F0","1596F0","1596F0"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.003249,-0.800913,0.017502,-0.598516,0.601614,0.123169,-0.922151,0.000309,0.460798,0.080579,-0.853446,0.947695,0.643851,0.183410,-0.962246,0.960856,0.707988,0.132099,-0.909403,0.768839,0.659780,0.183428,-0.917398,0.842706,0.682228,0.131794,-0.995564,0.977019,0.708633,0.174193,-0.957312,0.875604,0.647407,0.083749,-0.854659,0.901629,0.594784,0.085004,-1.007420,0.906218,0.444958,0.081280,-0.906871,0.897020,0.558334,0.109488,-0.963688,0.903979,0.586745,0.108734,-0.862626,0.824369,0.523861,0.124268,-0.875179,0.000000,0.460828,0.080525,-0.853246,0.558618,0.109320,-0.963491,0.586828,0.108051,-0.862770,,,,0.643719,0.183469,-0.962188,0.707480,0.131863,-0.910139,0.659766,0.184053,-0.917327,0.682206,0.131778,-0.995476,0.709105,0.174137,-0.957165,0.647259,0.084111,-0.854703,0.595012,0.084924,-1.007132,0.444661,0.081514,-0.907034,,,,,,,,,,,,,,,
1,0.008333,-0.003323,-0.800937,0.017482,-0.598484,0.601613,0.123180,-0.922158,0.000309,0.460798,0.080595,-0.853447,0.947695,0.643853,0.183422,-0.962249,0.960856,0.707988,0.132099,-0.909417,0.768839,0.659785,0.183433,-0.917401,0.842706,0.682222,0.131806,-0.995576,0.977019,0.708634,0.174198,-0.957321,0.875604,0.647407,0.083747,-0.854674,0.901629,0.594773,0.085027,-1.007431,0.906218,0.444954,0.081304,-0.906870,0.897020,0.558328,0.109508,-0.963693,0.903979,0.586747,0.108739,-0.862633,0.824369,0.523863,0.124281,-0.875179,0.000000,0.460823,0.080527,-0.853254,0.558621,0.109332,-0.963499,0.586834,0.108055,-0.862776,,,,0.643708,0.183481,-0.962188,0.707487,0.131858,-0.910161,0.659758,0.184035,-0.917350,0.682206,0.131795,-0.995483,0.709106,0.174151,-0.957177,0.647264,0.084111,-0.854707,0.595017,0.084959,-1.007133,0.444636,0.081560,-0.907022,,,,,,,,,,,,,,,
2,0.016667,-0.003366,-0.800954,0.017458,-0.598463,0.601611,0.123179,-0.922151,0.000308,0.460798,0.080593,-0.853437,0.948534,0.643851,0.183423,-0.962239,0.958195,0.707988,0.132092,-0.909415,0.767771,0.659786,0.183429,-0.917393,0.848779,0.682217,0.131808,-0.995573,0.976311,0.708633,0.174196,-0.957316,0.876037,0.647407,0.083738,-0.854674,0.901989,0.594765,0.085034,-1.007427,0.902426,0.444952,0.081308,-0.906860,0.891163,0.558324,0.109513,-0.963686,0.901880,0.586748,0.108733,-0.862627,0.823931,0.523864,0.124279,-0.875169,0.000000,0.460835,0.080526,-0.853244,0.558608,0.109342,-0.963490,0.586840,0.108046,-0.862775,,,,0.643714,0.183490,-0.962180,0.707481,0.131849,-0.910159,0.659761,0.184028,-0.917338,0.682197,0.131797,-0.995486,0.709102,0.174148,-0.957161,0.647264,0.084111,-0.854711,0.595004,0.084953,-1.007126,0.444634,0.081565,-0.907019,,,,,,,,,,,,,,,
3,0.025000,-0.003320,-0.800944,0.017502,-0.598475,0.601606,0.123181,-0.922147,0.000311,0.460792,0.080601,-0.853432,0.947987,0.643847,0.183421,-0.962242,0.958937,0.707983,0.132098,-0.909410,0.767023,0.659780,0.183433,-0.917395,0.849488,0.682214,0.131803,-0.995568,0.977514,0.708628,0.174196,-0.957315,0.875888,0.647402,0.083750,-0.854664,0.899696,0.594764,0.085025,-1.007419,0.901807,0.444948,0.081309,-0.906855,0.890473,0.558321,0.109509,-0.963681,0.903694,0.586742,0.108743,-0.862622,0.822747,0.523858,0.124285,-0.875167,0.000000,0.460820,0.080539,-0.853241,0.558610,0.109331,-0.963478,0.586828,0.108044,-0.862777,,,,0.643712,0.183497,-0.962176,0.707474,0.131861,-0.910158,0.659756,0.184040,-0.917351,0.682196,0.131792,-0.995468,0.709108,0.174148,-0.957171,0.647256,0.084115,-0.854707,0.595002,0.084946,-1.007110,0.444628,0.081562,-0.907008,,,,,,,,,,,,,,,
4,0.033333,-0.003369,-0.800951,0.017466,-0.598466,0.601614,0.123184,-0.922143,0.000310,0.460799,0.080601,-0.853429,0.949321,0.643855,0.183427,-0.962231,0.958072,0.707990,0.132096,-0.909407,0.766201,0.659789,0.183434,-0.917385,0.847714,0.682220,0.131812,-0.995564,0.974597,0.708636,0.174200,-0.957307,0.874064,0.647409,0.083744,-0.854665,0.901083,0.594768,0.085038,-1.007419,0.900432,0.444953,0.081316,-0.906852,0.891267,0.558327,0.109518,-0.963678,0.901034,0.586749,0.108739,-0.862619,0.819768,0.523866,0.124286,-0.875161,0.000000,0.460831,0.080542,-0.853240,0.558613,0.109341,-0.963476,0.586836,0.108047,-0.862768,,,,0.643725,0.183498,-0.962161,0.707479,0.131860,-0.910158,0.659766,0.184047,-0.917332,0.682204,0.131805,-0.995467,0.709108,0.174140,-0.957170,0.647260,0.084107,-0.854710,0.595008,0.084959,-1.007113,0.444637,0.081564,-0.907007,,,,,,,,,,,,,,,
5,0.041667,-0.003399,-0.800961,0.017499,-0.598451,0.601618,0.123201,-0.922142,0.000313,0.460802,0.080632,-0.853423,0.949662,0.643863,0.183440,-0.962233,0.958931,0.707996,0.132104,-0.909409,0.765193,0.659799,0.183446,-0.917387,0.845858,0.682223,0.131821,-0.995566,0.975222,0.708644,0.174207,-0.957311,0.876416,0.647412,0.083758,-0.854665,0.901273,0.594766,0.085055,-1.007417,0.900643,0.444955,0.081347,-0.906845,0.892364,0.558328,0.109538,-0.963675,0.901912,0.586755,0.108759,-0.862617,0.821669,0.523872,0.124310,-0.875157,0.000000,0.460832,0.080552,-0.853238,0.558626,0.109361,-0.963485,0.586842,0.108055,-0.862767,,,,0.643731,0.183517,-0.962172,0.707479,0.131861,-0.910169,0.659776,0.184056,-0.917333,0.682215,0.131814,-0.995472,0.709109,0.174162,-0.957167,0.647261,0.084125,-0.854705,0.595018,0.084961,-1.007112,0.444622,0.081624,-0.906976,,,,,,,,,,,,,,,
