Format Version,1.23,Take Name,P_90,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-27 02.29.25.339 PM,Total Frames in Take,936,Total Exported Frames,936,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.630063,0.090754,0.477990,-0.507499,0.119990,0.396356,-0.505494,0.117005,0.500551,-0.424757,0.193438,0.420065,-0.376003,0.140714,0.486687,-0.420530,0.192824,0.467650,-0.379584,0.141637,0.396851,-0.363136,0.183311,0.441280,-0.448842,0.092101,0.523360,-0.461239,0.096045,0.362687,-0.631996,0.092607,0.421956,,,,,,,,,,,,,,,,,,,,,
7,0.058333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.066667,-0.013536,-0.718656,0.012973,-0.695113,-0.476015,0.132885,0.447396,0.000232,-0.629845,0.090713,0.477751,0.919516,-0.424682,0.193284,0.420239,0.934868,-0.376218,0.140542,0.486633,0.931462,-0.420549,0.192472,0.467645,0.909354,-0.379473,0.141782,0.396771,0.951129,-0.363282,0.183336,0.441147,0.949773,-0.448917,0.092000,0.523555,0.941811,-0.461405,0.096067,0.362515,0.939762,-0.631729,0.092371,0.422079,0.905555,-0.507535,0.120266,0.396084,0.905141,-0.505470,0.117718,0.501016,0.789600,-0.563077,0.134077,0.473319,0.000000,-0.630059,0.090772,0.477990,-0.507489,0.120004,0.396357,-0.505493,0.117008,0.500545,-0.424758,0.193451,0.420063,-0.375998,0.140717,0.486674,-0.420531,0.192832,0.467652,-0.379574,0.141646,0.396860,-0.363130,0.183325,0.441280,-0.448846,0.092101,0.523358,-0.461234,0.096059,0.362687,-0.631991,0.092617,0.421958,,,,,,,,,,,,,,,,,,,,,
9,0.075000,-0.013620,-0.718662,0.012914,-0.695106,-0.476011,0.132879,0.447408,0.000232,-0.629842,0.090706,0.477756,0.918277,-0.424676,0.193280,0.420262,0.936217,-0.376213,0.140523,0.486645,0.928993,-0.420542,0.192459,0.467669,0.909686,-0.379469,0.141781,0.396783,0.952182,-0.363276,0.183326,0.441168,0.949439,-0.448914,0.091978,0.523559,0.941954,-0.461403,0.096076,0.362519,0.939403,-0.631727,0.092375,0.422085,0.905153,-0.507532,0.120271,0.396094,0.904821,-0.505466,0.117701,0.501025,0.786993,-0.563072,0.134068,0.473332,0.000000,-0.630059,0.090767,0.477995,-0.507486,0.120012,0.396366,-0.505490,0.116998,0.500559,-0.424751,0.193457,0.420064,-0.375990,0.140718,0.486688,-0.420516,0.192771,0.467713,-0.379579,0.141649,0.396867,-0.363126,0.183320,0.441291,-0.448842,0.092087,0.523366,-0.461232,0.096065,0.362692,-0.631991,0.092620,0.421958,,,,,,,,,,,,,,,,,,,,,
10,0.083333,-0.013583,-0.718667,0.012950,-0.695101,-0.476013,0.132886,0.447403,0.000232,-0.629844,0.090715,0.477758,0.917855,-0.424679,0.193285,0.420250,0.930912,-0.376215,0.140534,0.486638,0.925321,-0.420545,0.192468,0.467657,0.920816,-0.379472,0.141783,0.396776,0.952177,-0.363279,0.183332,0.441156,0.951300,-0.448915,0.091992,0.523558,0.941652,-0.461407,0.096075,0.362518,0.939198,-0.631729,0.092379,0.422087,0.904640,-0.507535,0.120272,0.396091,0.905586,-0.505467,0.117714,0.501022,0.788810,-0.563074,0.134077,0.473329,0.000000,-0.630057,0.090771,0.478001,-0.507490,0.120026,0.396349,-0.505490,0.117001,0.500555,-0.424757,0.193456,0.420068,-0.375999,0.140714,0.486693,-0.420530,0.192827,0.467662,-0.379576,0.141651,0.396862,-0.363124,0.183311,0.441281,-0.448839,0.092087,0.523368,-0.461233,0.096063,0.362695,-0.631993,0.092626,0.421965,,,,,,,,,,,,,,,,,,,,,
11,0.091667,-0.013622,-0.718681,0.012924,-0.695087,-0.476011,0.132879,0.447408,0.000233,-0.629841,0.090709,0.477765,0.917869,-0.424676,0.193279,0.420259,0.934404,-0.376210,0.140522,0.486640,0.928405,-0.420540,0.192458,0.467665,0.910116,-0.379472,0.141779,0.396778,0.952695,-0.363276,0.183324,0.441162,0.949828,-0.448910,0.091978,0.523558,0.943682,-0.461408,0.096075,0.362519,0.937698,-0.631728,0.092377,0.422094,0.904680,-0.507535,0.120271,0.396096,0.910273,-0.505463,0.117702,0.501027,0.786892,-0.563071,0.134070,0.473337,0.000000,-0.630059,0.090773,0.478006,-0.507486,0.120026,0.396372,-0.505488,0.116982,0.500561,-0.424749,0.193455,0.420073,-0.375993,0.140690,0.486689,-0.420523,0.192827,0.467672,-0.379579,0.141653,0.396872,-0.363129,0.183300,0.441282,-0.448835,0.092073,0.523367,-0.461231,0.096061,0.362689,-0.631989,0.092615,0.421970,,,,,,,,,,,,,,,,,,,,,
12,0.100000,-0.013646,-0.718689,0.012919,-0.695077,-0.476014,0.132895,0.447409,0.000232,-0.629844,0.090728,0.477768,0.917696,-0.424678,0.193295,0.420261,0.935849,-0.376212,0.140534,0.486638,0.932986,-0.420541,0.192472,0.467667,0.904861,-0.379475,0.141795,0.396777,0.952865,-0.363277,0.183338,0.441162,0.951289,-0.448912,0.091990,0.523557,0.942820,-0.461414,0.096095,0.362518,0.938378,-0.631733,0.092399,0.422097,0.909181,-0.507539,0.120290,0.396098,0.904210,-0.505465,0.117717,0.501028,0.782826,-0.563073,0.134088,0.473340,0.000000,-0.630055,0.090801,0.478009,-0.507482,0.120038,0.396381,-0.505499,0.116992,0.500552,-0.424752,0.193466,0.420085,-0.376000,0.140692,0.486680,-0.420525,0.192852,0.467664,-0.379584,0.141677,0.396876,-0.363125,0.183314,0.441281,-0.448843,0.092084,0.523360,-0.461240,0.096084,0.362692,-0.631985,0.092632,0.421977,,,,,,,,,,,,,,,,,,,,,
13,0.108333,-0.013657,-0.718672,0.012913,-0.695095,-0.476010,0.132900,0.447406,0.000234,-0.629842,0.090733,0.477756,0.917896,-0.424672,0.193301,0.420262,0.932054,-0.376210,0.140537,0.486640,0.932879,-0.420538,0.192476,0.467668,0.905851,-0.379469,0.141801,0.396779,0.951568,-0.363273,0.183342,0.441165,0.952229,-0.448912,0.091993,0.523554,0.950510,-0.461406,0.096102,0.362515,0.936971,-0.631728,0.092406,0.422085,0.909241,-0.507533,0.120297,0.396092,0.912214,-0.505464,0.117721,0.501023,0.783224,-0.563070,0.134093,0.473333,0.000000,-0.630051,0.090797,0.478001,-0.507484,0.120060,0.396347,-0.505486,0.116994,0.500552,-0.424736,0.193498,0.420087,-0.375996,0.140696,0.486673,-0.420512,0.192852,0.467672,-0.379574,0.141669,0.396874,-0.363119,0.183329,0.441277,-0.448873,0.092079,0.523380,-0.461229,0.096082,0.362693,-0.631986,0.092634,0.421970,,,,,,,,,,,,,,,,,,,,,
14,0.116667,-0.013589,-0.718669,0.012954,-0.695099,-0.476009,0.132894,0.447398,0.000230,-0.629840,0.090725,0.477754,0.920120,-0.424674,0.193292,0.420245,0.935452,-0.376210,0.140541,0.486632,0.930791,-0.420539,0.192475,0.467651,0.909356,-0.379468,0.141790,0.396770,0.951315,-0.363274,0.183339,0.441150,0.951125,-0.448911,0.092000,0.523553,0.942438,-0.461404,0.096082,0.362513,0.939287,-0.631726,0.092389,0.422083,0.907195,-0.507532,0.120281,0.396087,0.906244,-0.505463,0.117722,0.501018,0.785957,-0.563070,0.134087,0.473324,0.000000,-0.630051,0.090783,0.477987,-0.507487,0.120030,0.396362,-0.505484,0.117009,0.500544,-0.424749,0.193470,0.420074,-0.375991,0.140705,0.486676,-0.420523,0.192837,0.467648,-0.379573,0.141659,0.396869,-0.363122,0.183318,0.441272,-0.448841,0.092105,0.523360,-0.461236,0.096074,0.362688,-0.631984,0.092629,0.421965,,,,,,,,,,,,,,,,,,,,,
15,0.125000,-0.013581,-0.718663,0.012957,-0.695105,-0.476017,0.132899,0.447393,0.000233,-0.629848,0.090730,0.477747,0.918551,-0.424682,0.193297,0.420240,0.937267,-0.376219,0.140548,0.486629,0.924408,-0.420548,0.192481,0.467647,0.907787,-0.379476,0.141795,0.396767,0.951136,-0.363283,0.183345,0.441147,0.952659,-0.448920,0.092006,0.523549,0.942639,-0.461410,0.096087,0.362509,0.938607,-0.631733,0.092393,0.422076,0.905393,-0.507539,0.120285,0.396081,0.909888,-0.505472,0.117728,0.501013,0.785397,-0.563079,0.134092,0.473318,0.000000,-0.630063,0.090791,0.477984,-0.507496,0.120037,0.396339,-0.505494,0.117012,0.500539,-0.424752,0.193467,0.420070,-0.375985,0.140732,0.486681,-0.420525,0.192849,0.467651,-0.379586,0.141663,0.396860,-0.363144,0.183326,0.441274,-0.448848,0.092098,0.523351,-0.461239,0.096066,0.362683,-0.631998,0.092636,0.421959,,,,,,,,,,,,,,,,,,,,,
