Format Version,1.23,Take Name,P_95,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-27 02.28.26.605 PM,Total Frames in Take,994,Total Exported Frames,994,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
249,2.075000,-0.010842,0.135037,0.011599,-0.990713,-1.345528,0.136353,-0.204525,0.000267,-1.329846,0.091936,-0.359910,0.897541,-1.333063,0.197020,-0.148092,0.954901,-1.412529,0.147048,-0.121133,0.932581,-1.379540,0.197556,-0.158326,0.920172,-1.325806,0.145825,-0.097362,0.929500,-1.371664,0.188864,-0.095656,0.975850,-1.427551,0.098065,-0.201006,0.947874,-1.270091,0.097582,-0.164776,0.983003,-1.276131,0.092070,-0.345067,0.933356,-1.287566,0.121741,-0.219104,0.940208,-1.388347,0.122035,-0.248505,0.358985,-1.344204,0.136493,-0.295362,0.000000,-1.329880,0.091598,-0.359715,-1.287562,0.121527,-0.218964,-1.389695,0.124269,-0.248688,-1.332887,0.197017,-0.148152,-1.412477,0.147080,-0.121395,-1.379685,0.197372,-0.158134,-1.325527,0.145829,-0.097323,-1.371640,0.188808,-0.095587,-1.427616,0.097991,-0.201198,-1.270141,0.097614,-0.164821,-1.276040,0.092318,-0.345098,,,,,,,,,,,,
250,2.083333,-0.010828,0.135010,0.011498,-0.990718,-1.345523,0.136362,-0.204523,0.000266,-1.329840,0.091939,-0.359907,0.902152,-1.333067,0.197034,-0.148093,0.953304,-1.412521,0.147049,-0.121128,0.932704,-1.379545,0.197561,-0.158325,0.924434,-1.325797,0.145844,-0.097362,0.929408,-1.371663,0.188873,-0.095655,0.977118,-1.427538,0.098058,-0.200998,0.946201,-1.270076,0.097608,-0.164776,0.981213,-1.276124,0.092085,-0.345066,0.933336,-1.287559,0.121760,-0.219104,0.936120,-1.388342,0.122033,-0.248500,0.346006,-1.344203,0.136497,-0.295360,0.000000,-1.329914,0.091590,-0.359713,-1.287551,0.121553,-0.218956,-1.389612,0.124353,-0.248724,-1.332879,0.197041,-0.148132,-1.412471,0.147057,-0.121405,-1.379685,0.197417,-0.158148,-1.325534,0.145856,-0.097328,-1.371639,0.188814,-0.095574,-1.427601,0.097972,-0.201193,-1.270142,0.097629,-0.164811,-1.276022,0.092347,-0.345102,,,,,,,,,,,,
251,2.091667,-0.010831,0.135044,0.011586,-0.990713,-1.345526,0.136350,-0.204518,0.000265,-1.329841,0.091929,-0.359902,0.898587,-1.333064,0.197019,-0.148086,0.952029,-1.412528,0.147046,-0.121127,0.929568,-1.379540,0.197553,-0.158320,0.933132,-1.325806,0.145825,-0.097355,0.933584,-1.371664,0.188863,-0.095650,0.974239,-1.427548,0.098060,-0.200999,0.944473,-1.270088,0.097582,-0.164767,0.980721,-1.276126,0.092065,-0.345058,0.929142,-1.287564,0.121739,-0.219095,0.936256,-1.388344,0.122030,-0.248498,0.336300,-1.344200,0.136488,-0.295355,0.000000,-1.329904,0.091572,-0.359714,-1.287556,0.121539,-0.218945,-1.389594,0.124327,-0.248700,-1.332884,0.197013,-0.148134,-1.412477,0.147063,-0.121403,-1.379677,0.197390,-0.158126,-1.325535,0.145831,-0.097318,-1.371648,0.188809,-0.095575,-1.427608,0.097979,-0.201202,-1.270140,0.097604,-0.164801,-1.276033,0.092321,-0.345095,,,,,,,,,,,,
252,2.100000,-0.010860,0.135018,0.011582,-0.990716,-1.345533,0.136368,-0.204515,0.000261,-1.329854,0.091956,-0.359902,0.897092,-1.333068,0.197034,-0.148080,0.949948,-1.412531,0.147058,-0.121120,0.930299,-1.379545,0.197568,-0.158312,0.926909,-1.325807,0.145837,-0.097353,0.932205,-1.371666,0.188874,-0.095643,0.973203,-1.427554,0.098076,-0.200994,0.945782,-1.270092,0.097599,-0.164770,0.984111,-1.276139,0.092092,-0.345061,0.932127,-1.287571,0.121758,-0.219096,0.938982,-1.388353,0.122050,-0.248494,0.355709,-1.344212,0.136511,-0.295352,0.000000,-1.329914,0.091594,-0.359717,-1.287560,0.121562,-0.218952,-1.389669,0.124256,-0.248699,-1.332874,0.197068,-0.148115,-1.412478,0.147073,-0.121394,-1.379685,0.197386,-0.158131,-1.325539,0.145837,-0.097314,-1.371645,0.188805,-0.095564,-1.427609,0.097994,-0.201187,-1.270146,0.097619,-0.164798,-1.276032,0.092337,-0.345107,,,,,,,,,,,,
253,2.108333,-0.010856,0.135056,0.011576,-0.990711,-1.345523,0.136366,-0.204510,0.000263,-1.329832,0.091953,-0.359896,0.900567,-1.333063,0.197032,-0.148075,0.949364,-1.412527,0.147056,-0.121121,0.929032,-1.379540,0.197566,-0.158311,0.923433,-1.325806,0.145836,-0.097347,0.930000,-1.371665,0.188873,-0.095641,0.975122,-1.427544,0.098074,-0.200995,0.942132,-1.270085,0.097598,-0.164759,0.982375,-1.276118,0.092089,-0.345051,0.934240,-1.287560,0.121757,-0.219087,0.936467,-1.388340,0.122047,-0.248492,0.348414,-1.344195,0.136508,-0.295347,0.000000,-1.329876,0.091607,-0.359705,-1.287559,0.121547,-0.218943,-1.389609,0.124311,-0.248726,-1.332867,0.197065,-0.148112,-1.412471,0.147073,-0.121399,-1.379684,0.197371,-0.158124,-1.325530,0.145849,-0.097300,-1.371647,0.188820,-0.095559,-1.427614,0.097983,-0.201197,-1.270140,0.097617,-0.164799,-1.276032,0.092335,-0.345087,,,,,,,,,,,,
254,2.116667,-0.010866,0.135050,0.011519,-0.990712,-1.345520,0.136368,-0.204512,0.000268,-1.329826,0.091957,-0.359899,0.901718,-1.333067,0.197035,-0.148077,0.947990,-1.412525,0.147050,-0.121122,0.928052,-1.379544,0.197564,-0.158312,0.928916,-1.325803,0.145840,-0.097349,0.929724,-1.371667,0.188871,-0.095643,0.974226,-1.427537,0.098066,-0.200997,0.943044,-1.270078,0.097608,-0.164762,0.979843,-1.276112,0.092100,-0.345054,0.934082,-1.287555,0.121766,-0.219090,0.936250,-1.388336,0.122044,-0.248494,0.344375,-1.344193,0.136511,-0.295349,0.000000,-1.329867,0.091614,-0.359711,-1.287543,0.121557,-0.218944,-1.389718,0.124263,-0.248700,-1.332863,0.197068,-0.148101,-1.412476,0.147063,-0.121406,-1.379685,0.197390,-0.158137,-1.325526,0.145850,-0.097303,-1.371643,0.188813,-0.095561,-1.427616,0.097977,-0.201191,-1.270136,0.097641,-0.164808,-1.276024,0.092345,-0.345093,,,,,,,,,,,,
255,2.125000,-0.010827,0.135023,0.011589,-0.990716,-1.345531,0.136341,-0.204514,0.000263,-1.329853,0.091919,-0.359899,0.898561,-1.333066,0.197010,-0.148083,0.953124,-1.412530,0.147038,-0.121121,0.929973,-1.379543,0.197545,-0.158316,0.921989,-1.325807,0.145817,-0.097353,0.929225,-1.371665,0.188855,-0.095646,0.975843,-1.427553,0.098052,-0.200992,0.943822,-1.270092,0.097573,-0.164766,0.982346,-1.276137,0.092055,-0.345057,0.932576,-1.287570,0.121730,-0.219094,0.937388,-1.388352,0.122021,-0.248493,0.351340,-1.344210,0.136479,-0.295352,0.000000,-1.329906,0.091562,-0.359714,-1.287556,0.121526,-0.218949,-1.389656,0.124254,-0.248701,-1.332883,0.197021,-0.148125,-1.412478,0.147065,-0.121395,-1.379689,0.197343,-0.158128,-1.325528,0.145823,-0.097303,-1.371639,0.188799,-0.095572,-1.427618,0.097979,-0.201195,-1.270141,0.097602,-0.164808,-1.276042,0.092306,-0.345086,,,,,,,,,,,,
256,2.133333,-0.010857,0.135039,0.011606,-0.990713,-1.345532,0.136355,-0.204515,0.000259,-1.329849,0.091943,-0.359902,0.898561,-1.333067,0.197020,-0.148080,0.953124,-1.412533,0.147049,-0.121124,0.929973,-1.379544,0.197557,-0.158314,0.921989,-1.325810,0.145824,-0.097353,0.929225,-1.371667,0.188863,-0.095645,0.975843,-1.427555,0.098068,-0.200998,0.943822,-1.270095,0.097583,-0.164768,0.982346,-1.276134,0.092076,-0.345059,0.932576,-1.287570,0.121743,-0.219094,0.937388,-1.388351,0.122039,-0.248496,0.351340,-1.344207,0.136498,-0.295353,0.000000,-1.329888,0.091595,-0.359711,-1.287553,0.121536,-0.218955,-1.389669,0.124226,-0.248706,-1.332877,0.197055,-0.148108,-1.412477,0.147077,-0.121383,-1.379698,0.197349,-0.158141,-1.325527,0.145831,-0.097315,-1.371643,0.188793,-0.095576,-1.427623,0.097984,-0.201195,-1.270142,0.097603,-0.164801,-1.276041,0.092314,-0.345096,,,,,,,,,,,,
257,2.141667,-0.010871,0.135044,0.011570,-0.990713,-1.345523,0.136360,-0.204514,0.000268,-1.329835,0.091951,-0.359901,0.900404,-1.333063,0.197025,-0.148078,0.951292,-1.412525,0.147047,-0.121123,0.933221,-1.379539,0.197558,-0.158312,0.922099,-1.325803,0.145828,-0.097351,0.928419,-1.371663,0.188864,-0.095643,0.974876,-1.427543,0.098066,-0.200998,0.944009,-1.270083,0.097592,-0.164766,0.984664,-1.276120,0.092088,-0.345058,0.935395,-1.287559,0.121752,-0.219093,0.937331,-1.388340,0.122041,-0.248495,0.359458,-1.344197,0.136505,-0.295351,0.000000,-1.329883,0.091607,-0.359708,-1.287552,0.121530,-0.218956,-1.389622,0.124304,-0.248689,-1.332875,0.197044,-0.148106,-1.412480,0.147053,-0.121417,-1.379679,0.197374,-0.158112,-1.325528,0.145830,-0.097307,-1.371636,0.188832,-0.095570,-1.427622,0.097976,-0.201199,-1.270127,0.097628,-0.164803,-1.276031,0.092335,-0.345096,,,,,,,,,,,,
258,2.150000,-0.010903,0.135117,0.011607,-0.990702,-1.345518,0.136375,-0.204512,0.000265,-1.329811,0.091976,-0.359900,0.900532,-1.333063,0.197035,-0.148069,0.952265,-1.412533,0.147060,-0.121130,0.925712,-1.379538,0.197572,-0.158310,0.923521,-1.325814,0.145834,-0.097345,0.930398,-1.371671,0.188872,-0.095641,0.979149,-1.427542,0.098086,-0.201011,0.941650,-1.270087,0.097599,-0.164755,0.983210,-1.276098,0.092109,-0.345048,0.933799,-1.287554,0.121764,-0.219083,0.934754,-1.388330,0.122062,-0.248500,0.347986,-1.344179,0.136526,-0.295349,0.000000,-1.329858,0.091632,-0.359714,-1.287550,0.121551,-0.218938,-1.389536,0.124384,-0.248728,-1.332882,0.197027,-0.148126,-1.412481,0.147074,-0.121398,-1.379688,0.197423,-0.158116,-1.325550,0.145838,-0.097297,-1.371642,0.188823,-0.095562,-1.427611,0.097992,-0.201207,-1.270147,0.097627,-0.164794,-1.276010,0.092358,-0.345085,,,,,,,,,,,,
259,2.158333,-0.010569,0.135384,0.011960,-0.990665,-1.345514,0.136381,-0.204491,0.000265,-1.329761,0.091881,-0.359845,0.897010,-1.333040,0.197063,-0.148076,0.954224,-1.412564,0.147167,-0.121150,0.935013,-1.379509,0.197631,-0.158342,0.928829,-1.325859,0.145885,-0.097319,0.935701,-1.371683,0.188961,-0.095663,0.968927,-1.427570,0.098159,-0.201011,0.938900,-1.270135,0.097568,-0.164673,0.980086,-1.276056,0.091979,-0.344966,0.938827,-1.287554,0.121716,-0.219023,0.944151,-1.388315,0.122077,-0.248494,0.349023,-1.344128,0.136479,-0.295327,0.000000,-1.329785,0.091517,-0.359653,-1.287531,0.121527,-0.218906,-1.389643,0.124303,-0.248734,-1.332866,0.197070,-0.148133,-1.412520,0.147169,-0.121406,-1.379607,0.197497,-0.158111,-1.325605,0.145891,-0.097276,-1.371678,0.188894,-0.095559,-1.427669,0.098075,-0.201218,-1.270172,0.097611,-0.164728,-1.275965,0.092200,-0.345018,,,,,,,,,,,,
260,2.166667,-0.009067,0.135398,0.012211,-0.990675,-1.345516,0.136371,-0.204403,0.000284,-1.329806,0.091405,-0.359628,0.912230,-1.332986,0.197206,-0.148165,0.961132,-1.412554,0.147460,-0.121093,0.929357,-1.379455,0.197786,-0.158432,0.925876,-1.325850,0.146169,-0.097259,0.929730,-1.371635,0.189291,-0.095728,0.967872,-1.427606,0.098234,-0.200811,0.927902,-1.270172,0.097606,-0.164473,0.969121,-1.276101,0.091498,-0.344749,0.950767,-1.287570,0.121611,-0.218893,0.958969,-1.388330,0.121978,-0.248363,0.343425,-1.344131,0.136203,-0.295239,0.000000,-1.329862,0.091137,-0.359408,-1.287563,0.121475,-0.218802,-1.389613,0.124252,-0.248640,-1.332839,0.197229,-0.148208,-1.412477,0.147415,-0.121361,-1.379586,0.197640,-0.158210,-1.325570,0.146157,-0.097273,-1.371590,0.189198,-0.095652,-1.427696,0.098175,-0.201079,-1.270207,0.097674,-0.164570,-1.276034,0.091614,-0.344604,,,,,,,,,,,,
261,2.175000,-0.007823,0.135538,0.012281,-0.990665,-1.345544,0.136447,-0.204256,0.000303,-1.329816,0.091094,-0.359367,0.923782,-1.332999,0.197414,-0.148165,0.958382,-1.412597,0.147773,-0.120990,0.929445,-1.379465,0.197991,-0.158445,0.922139,-1.325900,0.146499,-0.097132,0.925745,-1.371665,0.189646,-0.095718,0.973751,-1.427653,0.098359,-0.200591,0.924962,-1.270228,0.097744,-0.164213,0.980697,-1.276115,0.091198,-0.344475,0.949870,-1.287601,0.121625,-0.218696,0.955091,-1.388354,0.121967,-0.248192,0.345337,-1.344136,0.136057,-0.295091,0.000000,-1.329855,0.090874,-0.359159,-1.287580,0.121481,-0.218590,-1.389833,0.124121,-0.248367,-1.332842,0.197391,-0.148216,-1.412574,0.147699,-0.121261,-1.379562,0.197835,-0.158193,-1.325606,0.146524,-0.097171,-1.371575,0.189594,-0.095735,-1.427795,0.098275,-0.200842,-1.270225,0.097813,-0.164248,-1.276064,0.091330,-0.344333,,,,,,,,,,,,
262,2.183333,-0.007075,0.135503,0.012490,-0.990673,-1.345597,0.136509,-0.203965,0.000289,-1.329911,0.090925,-0.359012,0.938639,-1.333008,0.197548,-0.147961,0.958804,-1.412635,0.147995,-0.120709,0.930778,-1.379475,0.198140,-0.158238,0.927089,-1.325936,0.146701,-0.096857,0.926053,-1.371674,0.189879,-0.095500,0.965620,-1.427729,0.098477,-0.200238,0.930819,-1.270301,0.097817,-0.163873,0.976067,-1.276209,0.091017,-0.344125,0.954087,-1.287664,0.121630,-0.218389,0.969675,-1.388420,0.121993,-0.247876,0.341819,-1.344198,0.135989,-0.294799,0.000000,-1.329938,0.090732,-0.358863,-1.287661,0.121522,-0.218335,-1.389797,0.124227,-0.248088,-1.332878,0.197521,-0.148058,-1.412607,0.147875,-0.120957,-1.379591,0.198021,-0.157998,-1.325641,0.146718,-0.096870,-1.371589,0.189788,-0.095443,-1.427857,0.098449,-0.200482,-1.270298,0.097911,-0.163892,-1.276155,0.091058,-0.343954,,,,,,,,,,,,
263,2.191667,-0.006540,0.135074,0.012445,-0.990736,-1.345676,0.136582,-0.203572,0.000290,-1.330130,0.090833,-0.358584,0.938639,-1.333036,0.197680,-0.147644,0.958804,-1.412641,0.148159,-0.120269,0.930778,-1.379512,0.198263,-0.157880,0.927089,-1.325921,0.146887,-0.096492,0.926053,-1.371656,0.190068,-0.095141,0.965620,-1.427807,0.098557,-0.199732,0.930819,-1.270347,0.097929,-0.163505,0.976067,-1.276414,0.090938,-0.343745,0.954087,-1.287757,0.121685,-0.218031,0.969675,-1.388539,0.122021,-0.247430,0.341819,-1.344357,0.135965,-0.294407,0.000000,-1.330155,0.090599,-0.358402,-1.287790,0.121594,-0.217982,-1.389955,0.124235,-0.247627,-1.332939,0.197588,-0.147796,-1.412557,0.148101,-0.120508,-1.379692,0.198138,-0.157612,-1.325593,0.146901,-0.096502,-1.371606,0.189943,-0.095071,-1.427867,0.098607,-0.199967,-1.270360,0.097996,-0.163529,-1.276324,0.091004,-0.343607,,,,,,,,,,,,
264,2.200000,-0.006352,0.134437,0.012181,-0.990827,-1.345764,0.136673,-0.203118,0.000293,-1.330395,0.090865,-0.358131,0.925733,-1.333081,0.197801,-0.147233,0.949471,-1.412627,0.148253,-0.119734,0.934868,-1.379571,0.198357,-0.157410,0.913373,-1.325876,0.147033,-0.096069,0.917874,-1.371630,0.190193,-0.094677,0.962115,-1.427872,0.098610,-0.199157,0.938240,-1.270365,0.098073,-0.163133,0.981883,-1.276661,0.091002,-0.343361,0.955658,-1.287856,0.121798,-0.217646,0.972901,-1.388676,0.122073,-0.246915,0.341246,-1.344562,0.136017,-0.293955,0.000000,-1.330472,0.090617,-0.357930,-1.287905,0.121761,-0.217585,-1.389979,0.124384,-0.247208,-1.333004,0.197706,-0.147366,-1.412440,0.148216,-0.119949,-1.379776,0.198190,-0.157169,-1.325583,0.147032,-0.096096,-1.371568,0.190087,-0.094670,-1.427899,0.098659,-0.199402,-1.270442,0.098084,-0.163118,-1.276554,0.091115,-0.343201,,,,,,,,,,,,
265,2.208333,-0.006504,0.134025,0.011829,-0.990886,-1.345914,0.136710,-0.202513,0.000286,-1.330639,0.090947,-0.357548,0.917900,-1.333231,0.197835,-0.146625,0.955034,-1.412717,0.148223,-0.119071,0.928211,-1.379729,0.198359,-0.156763,0.910713,-1.325945,0.147062,-0.095477,0.926488,-1.371730,0.190188,-0.094039,0.969138,-1.427990,0.098586,-0.198492,0.937283,-1.270453,0.098158,-0.162598,0.980225,-1.276892,0.091121,-0.342822,0.944285,-1.288007,0.121881,-0.217091,0.978446,-1.388851,0.122088,-0.246277,0.332595,-1.344786,0.136075,-0.293350,0.000000,-1.330812,0.090708,-0.357264,-1.288031,0.121835,-0.217082,-1.390020,0.124501,-0.246718,-1.333124,0.197862,-0.146749,-1.412565,0.148247,-0.119327,-1.379928,0.198141,-0.156491,-1.325689,0.147023,-0.095520,-1.371692,0.190077,-0.093979,-1.428040,0.098596,-0.198727,-1.270519,0.098145,-0.162621,-1.276691,0.091234,-0.342676,,,,,,,,,,,,
266,2.216667,-0.007002,0.133983,0.011595,-0.990891,-1.346059,0.136788,-0.201952,0.000269,-1.330767,0.091177,-0.357030,0.897582,-1.333408,0.197869,-0.146008,0.958458,-1.412863,0.148184,-0.118495,0.925394,-1.379907,0.198374,-0.156143,0.899631,-1.326089,0.147053,-0.094908,0.934429,-1.371899,0.190150,-0.093427,0.967164,-1.428112,0.098611,-0.197960,0.939826,-1.270572,0.098244,-0.162077,0.982213,-1.277019,0.091370,-0.342308,0.931868,-1.288144,0.122007,-0.216548,0.986636,-1.388990,0.122180,-0.245727,0.320565,-1.344937,0.136238,-0.292790,0.000000,-1.330931,0.090798,-0.356673,-1.288212,0.121858,-0.216477,-1.389669,0.124790,-0.246164,-1.333246,0.197950,-0.146087,-1.412811,0.148206,-0.118769,-1.380072,0.198125,-0.155893,-1.325876,0.146979,-0.094967,-1.371821,0.190102,-0.093400,-1.428182,0.098584,-0.198187,-1.270639,0.098234,-0.162037,-1.276853,0.091681,-0.342328,,,,,,,,,,,,
267,2.225000,-0.007502,0.134270,0.011733,-0.990847,-1.346192,0.136814,-0.201394,0.000265,-1.330815,0.091360,-0.356510,0.906352,-1.333565,0.197836,-0.145381,0.962030,-1.413043,0.148134,-0.117965,0.933227,-1.380058,0.198359,-0.155542,0.898636,-1.326283,0.146967,-0.094329,0.933755,-1.372089,0.190069,-0.092830,0.982084,-1.428252,0.098645,-0.197490,0.943925,-1.270734,0.098218,-0.161515,0.983675,-1.277076,0.091529,-0.341756,0.933866,-1.288270,0.122040,-0.215971,0.936993,-1.389099,0.122257,-0.245209,0.350592,-1.345016,0.136357,-0.292232,0.000000,-1.330927,0.091055,-0.356323,-1.288364,0.121834,-0.215859,-1.390025,0.124668,-0.245490,-1.333416,0.197824,-0.145408,-1.412986,0.148127,-0.118226,-1.380210,0.198065,-0.155307,-1.326024,0.146960,-0.094381,-1.372017,0.190073,-0.092829,-1.428323,0.098593,-0.197697,-1.270745,0.098260,-0.161465,-1.276939,0.091753,-0.341722,,,,,,,,,,,,
268,2.233333,-0.007416,0.134342,0.011827,-0.990837,-1.346312,0.136758,-0.200736,0.000277,-1.330922,0.091278,-0.355843,0.936097,-1.333680,0.197786,-0.144730,0.955657,-1.413172,0.148105,-0.117318,0.939460,-1.380171,0.198316,-0.154898,0.913558,-1.326416,0.146922,-0.093669,0.925936,-1.372213,0.190034,-0.092183,0.954946,-1.428381,0.098607,-0.196838,0.918218,-1.270867,0.098152,-0.160840,0.962700,-1.277185,0.091438,-0.341081,0.944949,-1.288391,0.121970,-0.215303,0.962233,-1.389216,0.122204,-0.244555,0.355390,-1.345123,0.136287,-0.291574,0.000000,-1.331015,0.091062,-0.355742,-1.288428,0.121827,-0.215269,-1.390311,0.124530,-0.244757,-1.333529,0.197782,-0.144822,-1.413102,0.148030,-0.117538,-1.380307,0.198116,-0.154651,-1.326122,0.146946,-0.093650,-1.372214,0.189910,-0.092053,-1.428477,0.098607,-0.197151,-1.270836,0.098290,-0.160889,-1.277083,0.091429,-0.340887,,,,,,,,,,,,
269,2.241667,-0.007093,0.133951,0.011854,-0.990892,-1.346359,0.136749,-0.200115,0.000276,-1.331099,0.091170,-0.355206,0.955074,-1.333675,0.197810,-0.144157,0.958577,-1.413152,0.148156,-0.116651,0.934466,-1.380174,0.198340,-0.154288,0.919800,-1.326377,0.146978,-0.093070,0.918375,-1.372166,0.190096,-0.091575,0.961190,-1.428430,0.098611,-0.196128,0.945662,-1.270888,0.098158,-0.160255,0.973444,-1.277350,0.091332,-0.340487,0.948027,-1.288452,0.121944,-0.214719,0.963311,-1.389300,0.122173,-0.243891,0.345010,-1.345243,0.136221,-0.290954,0.000000,-1.331145,0.091006,-0.355148,-1.288455,0.121809,-0.214661,-1.390643,0.124414,-0.244085,-1.333577,0.197755,-0.144279,-1.413044,0.148113,-0.116886,-1.380291,0.198149,-0.154059,-1.326060,0.147048,-0.093032,-1.372165,0.189959,-0.091503,-1.428552,0.098612,-0.196308,-1.270911,0.098252,-0.160300,-1.277236,0.091345,-0.340314,,,,,,,,,,,,
270,2.250000,-0.006735,0.133199,0.011884,-0.990995,-1.346417,0.136808,-0.199499,0.000272,-1.331401,0.091120,-0.354582,0.924019,-1.333638,0.197906,-0.143603,0.945559,-1.413080,0.148282,-0.115941,0.929656,-1.380153,0.198436,-0.153663,0.906373,-1.326270,0.147107,-0.092492,0.926192,-1.372051,0.190234,-0.090956,0.971112,-1.428487,0.098684,-0.195361,0.957601,-1.270890,0.098234,-0.159728,0.967752,-1.277629,0.091286,-0.339945,0.941151,-1.288535,0.121985,-0.214181,0.960004,-1.389427,0.122208,-0.243199,0.362619,-1.345440,0.136218,-0.290339,0.000000,-1.331433,0.090858,-0.354432,-1.288525,0.121865,-0.214076,-1.390618,0.124450,-0.243436,-1.333544,0.197825,-0.143782,-1.412921,0.148298,-0.116172,-1.380310,0.198187,-0.153431,-1.325987,0.147191,-0.092495,-1.372001,0.190133,-0.090927,-1.428594,0.098632,-0.195481,-1.271001,0.098193,-0.159676,-1.277495,0.091476,-0.339916,,,,,,,,,,,,
271,2.258333,-0.006352,0.132675,0.012051,-0.991066,-1.346475,0.136787,-0.198768,0.000255,-1.331644,0.090984,-0.353834,0.924019,-1.333611,0.197918,-0.142928,0.945559,-1.413045,0.148348,-0.115147,0.929656,-1.380137,0.198461,-0.152939,0.906373,-1.326210,0.147153,-0.091790,0.926192,-1.371971,0.190300,-0.090235,0.971112,-1.428557,0.098701,-0.194515,0.957601,-1.270923,0.098209,-0.159051,0.967752,-1.277857,0.091137,-0.339255,0.941151,-1.288615,0.121929,-0.213501,0.960004,-1.389539,0.122175,-0.242412,0.362619,-1.345596,0.136133,-0.289608,0.000000,-1.331669,0.090746,-0.353766,-1.288605,0.121873,-0.213478,-1.390610,0.124492,-0.242765,-1.333483,0.197968,-0.143031,-1.412923,0.148314,-0.115348,-1.380364,0.198140,-0.152632,-1.326017,0.147158,-0.091802,-1.371873,0.190214,-0.090167,-1.428630,0.098731,-0.194731,-1.270940,0.098238,-0.159040,-1.277787,0.091151,-0.339107,,,,,,,,,,,,
272,2.266667,-0.006484,0.132124,0.012122,-0.991138,-1.346562,0.136835,-0.198055,0.000264,-1.331907,0.091076,-0.353151,0.937804,-1.333630,0.197948,-0.142211,0.957111,-1.413037,0.148378,-0.114356,0.940629,-1.380166,0.198499,-0.152170,0.875150,-1.326176,0.147167,-0.091096,0.951664,-1.371931,0.190318,-0.089478,0.963171,-1.428643,0.098755,-0.193722,0.942372,-1.270969,0.098237,-0.158432,0.991186,-1.278104,0.091219,-0.338631,0.958791,-1.288719,0.121975,-0.212856,0.984824,-1.389675,0.122239,-0.241655,0.355612,-1.345783,0.136207,-0.288896,0.000000,-1.332017,0.090786,-0.352938,-1.288765,0.121816,-0.212750,-1.390399,0.124710,-0.241967,-1.333494,0.197990,-0.142351,-1.412972,0.148297,-0.114612,-1.380382,0.198208,-0.151865,-1.325973,0.147199,-0.091135,-1.371809,0.190275,-0.089390,-1.428704,0.098759,-0.193995,-1.270985,0.098249,-0.158366,-1.277995,0.091358,-0.338619,,,,,,,,,,,,
273,2.275000,-0.006211,0.131255,0.012005,-0.991257,-1.346717,0.136827,-0.197152,0.000304,-1.332327,0.090985,-0.352248,0.905933,-1.333698,0.197974,-0.141365,0.950033,-1.413047,0.148405,-0.113343,0.930852,-1.380252,0.198510,-0.151243,0.881574,-1.326146,0.147222,-0.090235,0.947470,-1.371905,0.190366,-0.088560,0.960992,-1.428783,0.098736,-0.192653,0.929846,-1.271048,0.098265,-0.157641,0.982727,-1.278499,0.091145,-0.337823,0.955610,-1.288898,0.121969,-0.212047,0.950871,-1.389904,0.122200,-0.240668,0.351711,-1.346098,0.136149,-0.287994,0.000000,-1.332250,0.090665,-0.352120,-1.288979,0.121719,-0.211996,-1.390871,0.124534,-0.240978,-1.333587,0.197927,-0.141455,-1.412992,0.148452,-0.113697,-1.380292,0.198333,-0.151063,-1.325908,0.147210,-0.090347,-1.371848,0.190205,-0.088588,-1.429254,0.098651,-0.192300,-1.271019,0.098299,-0.157651,-1.278206,0.091470,-0.337855,,,,,,,,,,,,
