Format Version,1.23,Take Name,N_50,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-27 03.17.17.045 PM,Total Frames in Take,1138,Total Exported Frames,1138,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
200,1.666667,0.002259,0.008675,0.006862,-0.999936,0.973757,0.126807,0.106299,0.000228,0.950476,0.078543,-0.046972,0.878695,0.999264,0.188958,0.156372,0.950263,0.929702,0.139241,0.203573,0.918146,0.951703,0.188972,0.158127,0.925998,1.019622,0.139111,0.204826,0.980281,0.975155,0.181920,0.216995,0.949757,0.895700,0.088159,0.131190,0.927799,1.057208,0.089484,0.126719,0.926608,1.006191,0.079357,-0.046100,0.958560,1.026376,0.112155,0.077975,0.907942,0.921446,0.111134,0.074826,0.776404,0.952246,0.124645,0.018063,0.000000,0.950290,0.078708,-0.046738,1.026319,0.112249,0.078255,0.921838,0.110356,0.074764,,,,0.999277,0.189044,0.156240,0.929862,0.139043,0.203280,0.951548,0.189321,0.157998,1.019638,0.139087,0.204882,0.975345,0.181867,0.217058,0.895589,0.088402,0.131013,1.057026,0.089422,0.126860,1.006122,0.079513,-0.046083,0.948778,0.119968,0.012303,,,,0.914952,0.045692,0.066530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,1.675000,0.001921,0.009153,0.007121,-0.999931,0.973526,0.126882,0.107784,0.000225,0.950367,0.078733,-0.045542,0.914653,0.999016,0.188986,0.157922,0.960639,0.929383,0.139273,0.205023,0.902858,0.951453,0.189023,0.159632,0.899283,1.019302,0.139096,0.206363,0.984368,0.974844,0.181920,0.218518,0.947998,0.895425,0.088257,0.132573,0.919889,1.056938,0.089503,0.128258,0.940330,1.006081,0.079518,-0.044617,0.957129,1.026164,0.112222,0.079500,0.924860,0.921236,0.111257,0.076249,0.781385,0.952098,0.124791,0.019525,0.000000,0.949916,0.078913,-0.045554,1.026123,0.112195,0.079844,0.921664,0.110502,0.076194,,,,0.999251,0.189004,0.157919,0.929534,0.139069,0.204717,0.951228,0.189307,0.159627,1.019269,0.139180,0.206432,0.974929,0.181960,0.218505,0.895366,0.088478,0.132368,1.056820,0.089531,0.128427,1.006122,0.079630,-0.044598,0.948758,0.119815,0.013785,,,,0.914806,0.045426,0.068396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,1.683333,0.001672,0.009962,0.006686,-0.999927,0.973385,0.126892,0.109392,0.000217,0.950517,0.078796,-0.043994,0.878753,0.998739,0.188994,0.159601,0.941104,0.929074,0.139198,0.206566,0.900393,0.951174,0.188989,0.161234,0.909374,1.018991,0.139099,0.208051,0.971573,0.974476,0.181878,0.220154,0.976378,0.895278,0.088187,0.134037,0.923190,1.056796,0.089576,0.129984,0.948064,1.006229,0.079629,-0.042978,0.969999,1.026082,0.112292,0.081187,0.913241,0.921160,0.111237,0.077766,0.782480,0.952102,0.124824,0.021097,0.000000,0.950370,0.078875,-0.043751,1.025988,0.112239,0.081528,0.921485,0.110632,0.077660,,,,0.998721,0.189007,0.159466,0.929253,0.138970,0.206291,0.951057,0.189254,0.161171,1.019007,0.139158,0.208072,0.974671,0.181815,0.220130,0.895174,0.088463,0.133898,1.056629,0.089585,0.130147,1.006162,0.079879,-0.043004,0.948411,0.129389,0.014168,,,,0.914714,0.045844,0.069483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,1.691667,0.000898,0.011143,0.007091,-0.999912,0.973247,0.126841,0.111039,0.000235,0.950705,0.079000,-0.042475,0.927151,0.998532,0.188847,0.161404,0.893890,0.928715,0.139033,0.208126,0.894240,0.950963,0.188876,0.162924,0.915218,1.018629,0.138860,0.209824,0.985209,0.974119,0.181656,0.221888,0.963415,0.895052,0.088161,0.135438,0.909856,1.056580,0.089428,0.131771,0.942216,1.006416,0.079788,-0.041326,0.930326,1.026000,0.112244,0.082936,0.924863,0.921086,0.111276,0.079264,0.793677,0.952173,0.124927,0.022691,0.000000,0.950534,0.079033,-0.042242,1.025908,0.112252,0.083222,0.921478,0.110555,0.079182,,,,0.998852,0.189123,0.161372,0.928817,0.138794,0.207792,0.950761,0.189146,0.162885,1.018616,0.138852,0.209881,0.974234,0.181568,0.221907,0.894923,0.088399,0.135199,1.056429,0.089435,0.131945,1.006247,0.080005,-0.041372,0.948805,0.119887,0.016572,,,,0.914445,0.046138,0.070701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,1.700000,0.000112,0.011919,0.007363,-0.999902,0.972979,0.126824,0.112674,0.000223,0.950652,0.079235,-0.040949,0.872358,0.998217,0.188737,0.163176,0.960047,0.928302,0.138887,0.209711,0.926919,0.950646,0.188789,0.164622,0.918252,1.018212,0.138664,0.211549,0.976725,0.973706,0.181465,0.223610,0.959267,0.894725,0.088146,0.136891,0.922014,1.056260,0.089334,0.133478,0.920252,1.006361,0.079992,-0.039712,0.972915,1.025768,0.112242,0.084632,0.910834,0.920859,0.111336,0.080794,0.798347,0.952042,0.125059,0.024291,0.000000,0.950191,0.079435,-0.041039,1.025728,0.112190,0.084982,0.921259,0.110649,0.080658,,,,0.998269,0.188814,0.163046,0.928522,0.138800,0.209539,0.950460,0.189058,0.164616,1.018235,0.138721,0.211620,0.973801,0.181332,0.223604,0.894730,0.088371,0.136674,1.056112,0.089380,0.133757,1.006401,0.080075,-0.039655,0.948283,0.128949,0.016707,,,,0.914037,0.046170,0.071708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,1.708333,0.000020,0.013142,0.006874,-0.999890,0.972783,0.126809,0.114335,0.000228,0.950879,0.079222,-0.039350,0.928438,0.997837,0.188739,0.164908,0.964959,0.927857,0.138813,0.211264,0.905399,0.950262,0.188744,0.166237,0.904463,1.017763,0.138678,0.213322,0.964239,0.973185,0.181433,0.225281,0.954177,0.894508,0.088051,0.138354,0.925247,1.056050,0.089398,0.135337,0.943399,1.006584,0.080033,-0.037976,0.976907,1.025655,0.112283,0.086419,0.918231,0.920757,0.111275,0.082325,0.849782,0.952064,0.125037,0.025900,0.000000,0.950745,0.079337,-0.039125,1.025628,0.112252,0.086744,0.920832,0.110780,0.081993,,,,0.997893,0.188680,0.164794,0.928140,0.138630,0.211091,0.949992,0.189015,0.166232,1.017881,0.138752,0.213352,0.973338,0.181343,0.225327,0.894430,0.088292,0.138196,1.055886,0.089465,0.135478,1.006571,0.080123,-0.037961,0.948855,0.120386,0.019858,,,,0.913884,0.046436,0.073452,1.012008,0.081738,-0.009268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,1.716667,0.000151,0.014172,0.006592,-0.999878,0.972533,0.126856,0.116003,0.000242,0.950972,0.079213,-0.037714,0.891350,0.997448,0.188814,0.166609,0.921170,0.927401,0.138862,0.212835,0.915787,0.949871,0.188793,0.167840,0.920503,1.017302,0.138779,0.215079,0.973827,0.972676,0.181512,0.226933,0.951447,0.894231,0.088061,0.139871,0.909382,1.055777,0.089498,0.137186,0.927962,1.006674,0.080056,-0.036225,0.982564,1.025470,0.112352,0.088200,0.918144,0.920581,0.111284,0.083890,0.769758,0.951997,0.125047,0.027526,0.000000,0.950567,0.079355,-0.037784,1.025451,0.112372,0.088526,0.920996,0.110465,0.083816,,,,0.997697,0.188994,0.166682,0.927486,0.138688,0.212560,0.949673,0.189027,0.167754,1.017300,0.138809,0.215179,0.972851,0.181479,0.227010,0.894159,0.088280,0.139591,1.055615,0.089605,0.137398,1.006630,0.080109,-0.036231,0.948904,0.120392,0.021456,,,,0.913847,0.046323,0.074726,1.011859,0.081875,-0.007724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,1.725000,0.000539,0.015544,0.006568,-0.999857,0.972324,0.126835,0.117652,0.000230,0.951186,0.079070,-0.036085,0.918941,0.997098,0.188835,0.168277,0.939090,0.926926,0.138917,0.214351,0.897517,0.949517,0.188813,0.169378,0.920895,1.016821,0.138839,0.216841,0.990451,0.972161,0.181579,0.228539,0.959819,0.893958,0.088056,0.141337,0.902127,1.055511,0.089497,0.139093,0.935405,1.006883,0.079915,-0.034444,0.952709,1.025337,0.112311,0.090006,0.919400,0.920461,0.111236,0.085410,0.809351,0.952030,0.124955,0.029121,0.000000,0.951009,0.079202,-0.035847,1.025263,0.112370,0.090314,0.920807,0.110558,0.085370,,,,0.997105,0.188821,0.168034,0.927143,0.138688,0.214089,0.949355,0.189084,0.169359,1.016831,0.138821,0.216873,0.972318,0.181544,0.228528,0.893856,0.088389,0.141157,1.055338,0.089494,0.139285,1.006834,0.080097,-0.034459,0.948853,0.120327,0.023028,,,,0.913636,0.046612,0.076515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,1.733333,0.000333,0.016826,0.006909,-0.999835,0.972027,0.126972,0.119328,0.000231,0.951251,0.079283,-0.034482,0.879156,0.996712,0.188934,0.170043,0.966617,0.926389,0.139045,0.215916,0.907778,0.949129,0.188944,0.171021,0.911085,1.016277,0.138905,0.218636,0.985089,0.971616,0.181671,0.230237,0.958937,0.893574,0.088236,0.142796,0.932406,1.055133,0.089568,0.140968,0.939378,1.006945,0.080090,-0.032698,0.955477,1.025101,0.112423,0.091813,0.892387,0.920236,0.111420,0.086947,0.784226,0.951959,0.125141,0.030745,0.000000,0.950808,0.079449,-0.034580,1.025047,0.112369,0.092236,0.920675,0.110680,0.086885,,,,0.996731,0.189050,0.169980,0.926526,0.138853,0.215632,0.948977,0.189264,0.171046,1.016317,0.138868,0.218612,0.971771,0.181713,0.230203,0.893518,0.088442,0.142631,1.054996,0.089576,0.141167,1.007009,0.080235,-0.032616,0.948048,0.129068,0.023056,,,,0.913395,0.046568,0.077819,1.012218,0.081655,-0.003987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,1.741667,0.000508,0.018039,0.007116,-0.999812,0.971814,0.127023,0.121085,0.000215,0.951391,0.079287,-0.032758,0.908143,0.996403,0.188993,0.171836,0.962556,0.925947,0.139150,0.217556,0.929661,0.948817,0.189023,0.172700,0.906482,1.015828,0.138973,0.220495,0.980032,0.971157,0.181762,0.231973,0.962317,0.893288,0.088328,0.144376,0.906183,1.054852,0.089593,0.142939,0.938091,1.007081,0.080072,-0.030840,0.955123,1.024949,0.112442,0.093703,0.927989,0.920096,0.111481,0.088583,0.778274,0.951961,0.125169,0.032453,0.000000,0.951108,0.079442,-0.032582,1.024833,0.112404,0.093964,0.920492,0.110692,0.088503,,,,0.996481,0.189017,0.171711,0.926146,0.139009,0.217415,0.948636,0.189337,0.172608,1.015852,0.138951,0.220568,0.971302,0.181722,0.231988,0.893173,0.088593,0.144137,1.054680,0.089664,0.143103,1.007120,0.080247,-0.030854,0.948121,0.130406,0.024028,,,,0.913121,0.046717,0.079476,1.011872,0.082028,-0.002220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,1.750000,0.000653,0.019415,0.006995,-0.999787,0.971580,0.127068,0.122847,0.000240,0.951592,0.079280,-0.031036,0.919124,0.996014,0.189060,0.173647,0.972727,0.925445,0.139215,0.219189,0.887774,0.948427,0.189079,0.174379,0.906385,1.015318,0.139060,0.222374,0.960536,0.970605,0.181842,0.233716,0.952777,0.893000,0.088362,0.145935,0.910813,1.054567,0.089665,0.144942,0.942322,1.007276,0.080078,-0.028965,0.936536,1.024793,0.112492,0.095616,0.911899,0.919955,0.111504,0.090208,0.783377,0.951971,0.125182,0.034162,0.000000,0.951425,0.079405,-0.030789,1.024697,0.112525,0.095954,0.920339,0.110729,0.090164,,,,0.996008,0.188972,0.173583,0.925559,0.138998,0.218813,0.948301,0.189432,0.174363,1.015418,0.139181,0.222392,0.970781,0.181804,0.233658,0.892886,0.088653,0.145763,1.054402,0.089602,0.145090,1.007187,0.080315,-0.028985,0.948176,0.130033,0.026428,,,,0.913130,0.046835,0.080898,1.011862,0.082147,-0.000818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,1.758333,0.000173,0.020480,0.007179,-0.999764,0.971321,0.127071,0.124678,0.000235,0.951645,0.079436,-0.029293,0.919124,0.995667,0.189006,0.175589,0.972727,0.924984,0.139142,0.220932,0.887774,0.948078,0.189041,0.176220,0.906385,1.014850,0.138953,0.224310,0.960536,0.970128,0.181740,0.235596,0.952777,0.892677,0.088371,0.147561,0.910813,1.054247,0.089618,0.146914,0.942322,1.007324,0.080213,-0.027102,0.936536,1.024587,0.112502,0.097547,0.911899,0.919760,0.111556,0.091914,0.783377,0.951900,0.125276,0.035949,0.000000,0.951340,0.079663,-0.029177,1.024493,0.112515,0.097921,0.920145,0.110875,0.091891,,,,0.995700,0.188973,0.175407,0.925137,0.139013,0.220638,0.947907,0.189359,0.176214,1.014868,0.138903,0.224270,0.970298,0.181736,0.235528,0.892626,0.088547,0.147435,1.054078,0.089632,0.147140,1.007352,0.080364,-0.027079,0.947997,0.129440,0.028121,,,,0.912990,0.047698,0.081978,1.011786,0.082324,0.001132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,1.766667,-0.000245,0.021833,0.006470,-0.999741,0.971067,0.127084,0.126615,0.000237,0.951877,0.079543,-0.027447,0.900704,0.995186,0.189014,0.177640,0.953000,0.924452,0.139013,0.222752,0.910989,0.947596,0.188981,0.178142,0.909876,1.014308,0.138950,0.226374,0.983305,0.969495,0.181664,0.237572,0.954055,0.892417,0.088253,0.149254,0.944224,1.053986,0.089732,0.149046,0.929463,1.007549,0.080398,-0.025104,0.961273,1.024427,0.112613,0.099617,0.903629,0.919617,0.111522,0.093699,0.804200,0.951889,0.125332,0.037832,0.000000,0.951741,0.079599,-0.027218,1.024378,0.112671,0.099911,0.920033,0.110734,0.093603,,,,0.995178,0.188947,0.177478,0.924598,0.138890,0.222560,0.947408,0.189372,0.178147,1.014358,0.138898,0.226385,0.969704,0.181621,0.237679,0.892301,0.088550,0.148978,1.053783,0.089784,0.149146,1.007446,0.080583,-0.025127,0.948075,0.129875,0.029601,,,,,,,1.012263,0.082344,0.003260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,1.775000,-0.000096,0.022993,0.006765,-0.999713,0.970771,0.127068,0.128434,0.000235,0.951910,0.079491,-0.025657,0.932035,0.994810,0.188999,0.179497,0.956237,0.923941,0.139053,0.224460,0.932275,0.947218,0.188994,0.179888,0.891376,1.013789,0.138938,0.228290,0.981906,0.968975,0.181682,0.239372,0.940225,0.892047,0.088291,0.150903,0.894545,1.053616,0.089673,0.151069,0.942060,1.007577,0.080314,-0.023185,0.946660,1.024186,0.112557,0.101565,0.923973,0.919389,0.111526,0.095404,0.775993,0.951799,0.125300,0.039608,0.000000,0.951504,0.079713,-0.025733,1.024197,0.112606,0.101900,0.919827,0.110775,0.095393,,,,0.994772,0.188890,0.179320,0.924112,0.138837,0.224196,0.947011,0.189338,0.179876,1.013794,0.138997,0.228368,0.969191,0.181681,0.239397,0.891954,0.088584,0.150715,1.053499,0.089695,0.151287,1.007612,0.080380,-0.023114,0.948741,0.120066,0.032897,,,,,,,1.011987,0.082377,0.005163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,1.783333,0.000338,0.024634,0.007221,-0.999670,0.970562,0.126997,0.130367,0.000218,0.952162,0.079304,-0.023744,0.882637,0.994491,0.188949,0.181454,0.947224,0.923429,0.139109,0.226228,0.904569,0.946898,0.188989,0.181690,0.899417,1.013263,0.138913,0.230353,0.975506,0.968453,0.181709,0.241251,0.945657,0.891728,0.088312,0.152611,0.909849,1.053297,0.089545,0.153306,0.937858,1.007821,0.080077,-0.021090,0.974314,1.024051,0.112413,0.103685,0.915241,0.919274,0.111474,0.097182,0.782619,0.951880,0.125169,0.041481,0.000000,0.952053,0.079449,-0.023505,1.023919,0.112489,0.103931,0.919655,0.110719,0.097188,,,,0.994545,0.188979,0.181364,0.923649,0.139018,0.226007,0.946754,0.189228,0.181619,1.013291,0.138808,0.230279,0.968537,0.181668,0.241180,0.891612,0.088598,0.152424,1.053144,0.089545,0.153481,1.007716,0.080276,-0.021042,0.948601,0.119983,0.034509,,,,,,,1.012440,0.081868,0.007397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,1.791667,-0.000161,0.025946,0.007534,-0.999635,0.970261,0.126917,0.132295,0.000220,0.952238,0.079387,-0.021911,0.924969,0.994093,0.188804,0.183507,0.972578,0.922883,0.138962,0.228044,0.918805,0.946500,0.188872,0.183617,0.927851,1.012706,0.138708,0.232405,0.967144,0.967893,0.181519,0.243227,0.970733,0.891346,0.088257,0.154293,0.909813,1.052913,0.089392,0.155415,0.941983,1.007891,0.080125,-0.019110,0.942413,1.023811,0.112327,0.105740,0.927667,0.919051,0.111457,0.098960,0.788616,0.951811,0.125188,0.043359,0.000000,0.951837,0.079533,-0.021970,1.023741,0.112381,0.106006,0.919514,0.110584,0.098923,,,,0.994084,0.188742,0.183409,0.923042,0.138766,0.227819,0.946386,0.189189,0.183578,1.012760,0.138669,0.232489,0.968010,0.181593,0.243270,0.891287,0.088582,0.154105,1.052750,0.089458,0.155639,1.007949,0.080246,-0.019083,0.948645,0.120063,0.036457,,,,,,,1.012277,0.082052,0.009360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,1.800000,0.000220,0.027589,0.008165,-0.999586,0.970034,0.126909,0.134287,0.000192,0.952456,0.079286,-0.019942,0.892459,0.993777,0.188805,0.185530,0.970910,0.922358,0.139088,0.229871,0.915425,0.946184,0.188934,0.185484,0.915177,1.012166,0.138722,0.234526,0.973116,0.967373,0.181599,0.245169,0.963914,0.890998,0.088368,0.156055,0.905036,1.052562,0.089296,0.157705,0.928634,1.008100,0.079954,-0.016959,0.965632,1.023652,0.112230,0.107918,0.929999,0.918914,0.111490,0.100795,0.752579,0.951874,0.125137,0.045291,0.000000,0.952384,0.079344,-0.019703,1.023543,0.112245,0.108124,0.919019,0.111016,0.100544,,,,0.993814,0.188695,0.185394,0.922666,0.138903,0.229775,0.946016,0.189180,0.185500,1.012174,0.138754,0.234526,0.967458,0.181601,0.245219,0.890931,0.088631,0.155912,1.052451,0.089312,0.157842,1.008082,0.080090,-0.016981,0.948117,0.129727,0.036904,,,,,,,1.012793,0.081671,0.011703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,1.808333,0.000539,0.028866,0.008205,-0.999550,0.969758,0.126846,0.136233,0.000233,0.952568,0.079124,-0.018009,0.935895,0.993376,0.188773,0.187495,0.955514,0.921839,0.139092,0.231687,0.907116,0.945783,0.188907,0.187328,0.925451,1.011635,0.138721,0.236571,0.991822,0.966819,0.181609,0.247072,0.975402,0.890662,0.088327,0.157824,0.923238,1.052222,0.089240,0.159886,0.955829,1.008204,0.079788,-0.014885,0.965255,1.023441,0.112145,0.110011,0.941534,0.918722,0.111410,0.102621,0.863121,0.951825,0.125018,0.047192,0.000000,0.952497,0.079170,-0.017709,1.023324,0.112144,0.110331,0.918819,0.110972,0.102515,,,,0.993356,0.188649,0.187345,0.922165,0.138903,0.231496,0.945635,0.189185,0.187357,1.011730,0.138683,0.236587,0.966918,0.181619,0.246803,0.890610,0.088517,0.157662,1.052045,0.089226,0.160082,1.008172,0.080068,-0.014867,0.948073,0.129780,0.039093,,,,,,,1.012313,0.081756,0.013476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,1.816667,-0.000003,0.029998,0.008377,-0.999515,0.969408,0.126832,0.138316,0.000210,0.952555,0.079281,-0.016016,0.910693,0.992929,0.188696,0.189699,0.964063,0.921276,0.138990,0.233674,0.914501,0.945337,0.188845,0.189423,0.911365,1.011061,0.138586,0.238762,0.946931,0.966234,0.181477,0.249207,0.953147,0.890252,0.088314,0.159686,0.928233,1.051806,0.089175,0.162116,0.943917,1.008184,0.079925,-0.012764,0.955104,1.023147,0.112142,0.112200,0.934125,0.918444,0.111448,0.104572,0.857166,0.951677,0.125105,0.049233,0.000000,0.952220,0.079387,-0.016084,1.023041,0.112163,0.112441,0.918637,0.110918,0.104481,,,,0.992940,0.188633,0.189570,0.921402,0.138750,0.233465,0.945204,0.189153,0.189539,1.011209,0.138492,0.238882,0.966349,0.181582,0.249103,0.890227,0.088543,0.159515,1.051697,0.089255,0.162295,1.008297,0.080002,-0.012649,0.947908,0.130151,0.040560,,,,,,,1.012305,0.081737,0.015635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,1.825000,-0.000399,0.031339,0.008180,-0.999475,0.969119,0.126885,0.140456,0.000215,0.952700,0.079444,-0.013957,0.922387,0.992475,0.188720,0.191948,0.949528,0.920725,0.138951,0.235693,0.901565,0.944884,0.188850,0.191545,0.930294,1.010496,0.138580,0.241022,0.968379,0.965623,0.181444,0.251379,0.971831,0.889921,0.088318,0.161584,0.941892,1.051468,0.089245,0.164449,0.939258,1.008320,0.080109,-0.010555,0.978214,1.022933,0.112238,0.114473,0.879838,0.918252,0.111506,0.106563,0.865460,0.951628,0.125218,0.051324,0.000000,0.952426,0.079531,-0.013839,1.022943,0.112488,0.114883,0.918351,0.111007,0.106388,,,,0.992623,0.188621,0.191854,0.920933,0.138717,0.235454,0.944779,0.189107,0.191520,1.010599,0.138541,0.241084,0.965650,0.181524,0.251304,0.889859,0.088463,0.161412,1.051324,0.089211,0.164642,1.008308,0.080195,-0.010558,0.947821,0.130401,0.042350,,,,,,,1.012685,0.081667,0.018015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,1.833333,-0.000693,0.032366,0.008346,-0.999441,0.968739,0.126977,0.142565,0.000221,0.952623,0.079631,-0.011909,0.912954,0.992009,0.188775,0.194141,0.953133,0.920153,0.139003,0.237709,0.907843,0.944418,0.188920,0.193640,0.926112,1.009912,0.138601,0.243223,0.973944,0.965032,0.181473,0.253512,0.939856,0.889486,0.088423,0.163507,0.950500,1.051027,0.089297,0.166706,0.931032,1.008237,0.080276,-0.008392,0.960369,1.022602,0.112328,0.116685,0.875338,0.917937,0.111634,0.108558,0.861232,0.951431,0.125368,0.053396,0.000000,0.952297,0.079744,-0.011952,1.022620,0.112541,0.117135,0.918043,0.111104,0.108431,,,,0.992097,0.188684,0.194003,0.920460,0.138848,0.237577,0.944271,0.189172,0.193597,1.009915,0.138523,0.243292,0.965092,0.181502,0.253281,0.889466,0.088586,0.163396,1.050901,0.089243,0.166945,1.008274,0.080415,-0.008326,0.947732,0.128955,0.045193,,,,,,,1.012355,0.082235,0.019714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,1.841667,-0.001075,0.033876,0.008499,-0.999389,0.968405,0.126923,0.144791,0.000175,0.952744,0.079697,-0.009766,0.931836,0.991536,0.188676,0.196484,0.965996,0.919534,0.138892,0.239797,0.922934,0.943947,0.188835,0.195839,0.944383,1.009276,0.138460,0.245582,0.960572,0.964378,0.181337,0.255768,0.973944,0.889078,0.088376,0.165464,0.934639,1.050609,0.089201,0.169153,0.953415,1.008346,0.080324,-0.006081,0.981541,1.022342,0.112278,0.119063,0.916235,0.917702,0.111620,0.110619,0.876139,0.951367,0.125385,0.055569,0.000000,0.952484,0.079732,-0.009690,1.022339,0.112512,0.119303,0.917803,0.111189,0.110397,,,,0.991549,0.188665,0.196349,0.919800,0.138762,0.239710,0.943851,0.189035,0.195846,1.009288,0.138386,0.245721,0.964474,0.181304,0.255745,0.889004,0.088560,0.165293,1.050496,0.089193,0.169301,1.008405,0.080361,-0.006055,0.947701,0.129675,0.046927,,,,,,,1.012275,0.082250,0.021946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,1.850000,-0.001062,0.035103,0.008356,-0.999348,0.968006,0.126955,0.146978,0.000214,0.952737,0.079715,-0.007615,0.899227,0.990993,0.188717,0.198724,0.961446,0.918899,0.138915,0.241862,0.920520,0.943406,0.188862,0.197962,0.929716,1.008627,0.138508,0.247868,0.970661,0.963691,0.181374,0.257941,0.984947,0.888639,0.088386,0.167458,0.952575,1.050160,0.089257,0.171544,0.928612,1.008331,0.080358,-0.003793,0.987642,1.022010,0.112323,0.121383,0.887495,0.917391,0.111635,0.112682,0.864037,0.951187,0.125407,0.057715,0.000000,0.952396,0.079876,-0.007756,1.022018,0.112563,0.121764,0.917537,0.111163,0.112453,,,,0.991020,0.188617,0.198610,0.919109,0.138792,0.241658,0.943286,0.189106,0.197889,1.008658,0.138474,0.247976,0.963740,0.181371,0.257907,0.888740,0.088535,0.167518,1.050003,0.089190,0.171773,1.008377,0.080360,-0.003775,0.947420,0.130563,0.048543,,,,,,,1.012568,0.081938,0.024766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,1.858333,-0.000436,0.036763,0.008545,-0.999287,0.967591,0.126994,0.149109,0.000208,0.952815,0.079566,-0.005474,0.908677,0.990433,0.188812,0.200852,0.958181,0.918176,0.139096,0.243815,0.926650,0.942849,0.188976,0.199933,0.920568,1.007883,0.138659,0.250119,0.969893,0.962932,0.181556,0.259988,0.947587,0.888141,0.088486,0.169375,0.946018,1.049648,0.089293,0.173994,0.926276,1.008395,0.080190,-0.001469,0.963581,1.021674,0.112307,0.123712,0.911077,0.917084,0.111653,0.114665,0.857988,0.951068,0.125341,0.059792,0.000000,0.952553,0.079754,-0.005302,1.021690,0.112439,0.124042,0.917266,0.111131,0.114532,,,,0.990490,0.188706,0.200737,0.918412,0.138980,0.243685,0.942628,0.189202,0.199897,1.008003,0.138655,0.250126,0.963027,0.181592,0.259805,0.888081,0.088605,0.169205,1.049457,0.089207,0.174202,1.008422,0.080323,-0.001417,0.947341,0.130034,0.051094,,,,,,,1.012360,0.082091,0.026794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
