Format Version,1.23,Take Name,P_80,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-27 02.31.42.842 PM,Total Frames in Take,926,Total Exported Frames,926,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,DeepRacer1,DeepRacer1,DeepRacer1,DeepRacer1,DeepRacer1,DeepRacer1,DeepRacer1,DeepRacer1,"DeepRacer1:Marker1","DeepRacer1:Marker1","DeepRacer1:Marker1","DeepRacer1:Marker1","DeepRacer1:Marker2","DeepRacer1:Marker2","DeepRacer1:Marker2","DeepRacer1:Marker2","DeepRacer1:Marker3","DeepRacer1:Marker3","DeepRacer1:Marker3","DeepRacer1:Marker3","DeepRacer1:Marker4","DeepRacer1:Marker4","DeepRacer1:Marker4","DeepRacer1:Marker4","DeepRacer1:Marker5","DeepRacer1:Marker5","DeepRacer1:Marker5","DeepRacer1:Marker5","DeepRacer1:Marker6","DeepRacer1:Marker6","DeepRacer1:Marker6","DeepRacer1:Marker6","DeepRacer1:Marker7","DeepRacer1:Marker7","DeepRacer1:Marker7","DeepRacer1:Marker7","DeepRacer1:Marker8","DeepRacer1:Marker8","DeepRacer1:Marker8","DeepRacer1:Marker8","DeepRacer1:Marker9","DeepRacer1:Marker9","DeepRacer1:Marker9","DeepRacer1:Marker9","DeepRacer1:Marker10","DeepRacer1:Marker10","DeepRacer1:Marker10","DeepRacer1:Marker10","DeepRacer1:Marker11","DeepRacer1:Marker11","DeepRacer1:Marker11","DeepRacer1:Marker11","DeepRacer1:Marker12","DeepRacer1:Marker12","DeepRacer1:Marker12","DeepRacer1:Marker12",DeepRacer1:Marker1,DeepRacer1:Marker1,DeepRacer1:Marker1,DeepRacer1:Marker10,DeepRacer1:Marker10,DeepRacer1:Marker10,DeepRacer1:Marker11,DeepRacer1:Marker11,DeepRacer1:Marker11,DeepRacer1:Marker12,DeepRacer1:Marker12,DeepRacer1:Marker12,DeepRacer1:Marker2,DeepRacer1:Marker2,DeepRacer1:Marker2,DeepRacer1:Marker3,DeepRacer1:Marker3,DeepRacer1:Marker3,DeepRacer1:Marker4,DeepRacer1:Marker4,DeepRacer1:Marker4,DeepRacer1:Marker5,DeepRacer1:Marker5,DeepRacer1:Marker5,DeepRacer1:Marker6,DeepRacer1:Marker6,DeepRacer1:Marker6,DeepRacer1:Marker7,DeepRacer1:Marker7,DeepRacer1:Marker7,DeepRacer1:Marker8,DeepRacer1:Marker8,DeepRacer1:Marker8,DeepRacer1:Marker9,DeepRacer1:Marker9,DeepRacer1:Marker9,Unlabeled 1202,Unlabeled 1202,Unlabeled 1202,Unlabeled 1205,Unlabeled 1205,Unlabeled 1205,Unlabeled 1208,Unlabeled 1208,Unlabeled 1208,Unlabeled 1209,Unlabeled 1209,Unlabeled 1209
,ID,"CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","1103C0","1103C0","1103C0","110390","110390","110390","1103F0","1103F0","1103F0","110430","110430","110430","1103B0","1103B0","1103B0","110400","110400","110400","1103E0","1103E0","1103E0","1103A0","1103A0","1103A0","1103D0","1103D0","1103D0","110410","110410","110410","110370","110370","110370","110380","110380","110380","110340","110340","110340","1101E0","1101E0","1101E0","10FDD0","10FDD0","10FDD0","1104A0","1104A0","1104A0"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.011417,0.109292,0.012712,-0.993863,-1.362982,0.136738,-0.241713,0.000254,-1.355443,0.092612,-0.397788,0.887461,-1.347518,0.197275,-0.185885,0.966765,-1.425552,0.147358,-0.154938,0.925216,-1.394463,0.197895,-0.193694,0.890291,-1.337716,0.145969,-0.135699,0.918473,-1.383359,0.189066,-0.131534,0.964913,-1.444768,0.098555,-0.234019,0.905784,-1.285642,0.097785,-0.206004,0.959870,-1.301031,0.092643,-0.385750,0.937985,-1.305875,0.122076,-0.259306,0.922323,-1.408045,0.122567,-0.283441,0.373524,-1.366369,0.137059,-0.332496,0.000000,-1.355484,0.092217,-0.397575,-1.305933,0.121796,-0.259184,-1.408668,0.124983,-0.283670,,,,-1.347473,0.197299,-0.186007,-1.425470,0.147116,-0.155094,-1.394702,0.197592,-0.193486,-1.337410,0.146036,-0.135790,-1.383317,0.188934,-0.131518,-1.444918,0.098855,-0.234191,-1.285570,0.097840,-0.205872,-1.300907,0.092841,-0.385834,,,,,,,,,,,,
1,0.008333,-0.011120,0.109405,0.012804,-0.993853,-1.362969,0.136696,-0.241680,0.000259,-1.355408,0.092478,-0.397728,0.887461,-1.347502,0.197261,-0.185883,0.966765,-1.425556,0.147381,-0.154925,0.925216,-1.394445,0.197888,-0.193703,0.890291,-1.337724,0.145981,-0.135666,0.918473,-1.383357,0.189093,-0.131535,0.964913,-1.444766,0.098538,-0.233982,0.905784,-1.285647,0.097744,-0.205932,0.959870,-1.300998,0.092502,-0.385679,0.937985,-1.305862,0.122010,-0.259252,0.922323,-1.408027,0.122512,-0.283409,0.373524,-1.366337,0.136966,-0.332464,0.000000,-1.355476,0.092210,-0.397559,-1.305922,0.121791,-0.259173,-1.408691,0.124986,-0.283680,,,,-1.347459,0.197311,-0.185989,-1.425465,0.147114,-0.155090,-1.394699,0.197587,-0.193486,-1.337410,0.146025,-0.135784,-1.383304,0.188934,-0.131522,-1.444912,0.098857,-0.234184,-1.285565,0.097845,-0.205864,-1.300879,0.092547,-0.385564,,,,,,,,,,,,
2,0.016667,-0.011112,0.109390,0.012816,-0.993854,-1.362978,0.136682,-0.241677,0.000258,-1.355422,0.092462,-0.397725,0.918854,-1.347508,0.197247,-0.185881,0.968831,-1.425561,0.147370,-0.154920,0.918241,-1.394450,0.197876,-0.193699,0.887645,-1.337729,0.145967,-0.135664,0.915425,-1.383361,0.189080,-0.131532,0.958173,-1.444776,0.098526,-0.233976,0.898834,-1.285655,0.097728,-0.205931,0.963195,-1.301012,0.092485,-0.385677,0.957277,-1.305872,0.121994,-0.259251,0.940052,-1.408037,0.122499,-0.283405,0.356087,-1.366348,0.136950,-0.332461,0.000000,-1.355480,0.092194,-0.397557,-1.305934,0.121775,-0.259174,-1.408698,0.124929,-0.283661,,,,-1.347466,0.197300,-0.185971,-1.425465,0.147109,-0.155111,-1.394707,0.197550,-0.193475,-1.337418,0.146020,-0.135774,-1.383299,0.188925,-0.131513,-1.444921,0.098831,-0.234181,-1.285565,0.097831,-0.205872,-1.300904,0.092515,-0.385556,,,,,,,,,,,,
3,0.025000,-0.011070,0.109363,0.012778,-0.993858,-1.362982,0.136664,-0.241666,0.000257,-1.355432,0.092430,-0.397710,0.919613,-1.347514,0.197236,-0.185876,0.972024,-1.425562,0.147356,-0.154907,0.915629,-1.394457,0.197860,-0.193692,0.882057,-1.337729,0.145961,-0.135655,0.916525,-1.383364,0.189071,-0.131525,0.957984,-1.444777,0.098504,-0.233957,0.901382,-1.285655,0.097719,-0.205921,0.962821,-1.301021,0.092458,-0.385665,0.958757,-1.305877,0.121978,-0.259241,0.939957,-1.408043,0.122474,-0.283390,0.367152,-1.366358,0.136924,-0.332449,0.000000,-1.355500,0.092158,-0.397533,-1.305935,0.121761,-0.259170,-1.408604,0.124978,-0.283700,,,,-1.347469,0.197302,-0.185954,-1.425474,0.147105,-0.155085,-1.394726,0.197525,-0.193470,-1.337422,0.146003,-0.135769,-1.383307,0.188917,-0.131516,-1.444915,0.098829,-0.234165,-1.285574,0.097819,-0.205863,-1.300920,0.092501,-0.385543,,,,,,,,,,,,
4,0.033333,-0.011093,0.109345,0.012738,-0.993860,-1.362984,0.136643,-0.241665,0.000272,-1.355436,0.092415,-0.397712,0.921261,-1.347519,0.197214,-0.185875,0.970878,-1.425562,0.147326,-0.154904,0.925097,-1.394462,0.197835,-0.193689,0.861586,-1.337727,0.145938,-0.135655,0.920318,-1.383366,0.189044,-0.131522,0.965211,-1.444776,0.098475,-0.233956,0.892342,-1.285652,0.097703,-0.205924,0.961173,-1.301024,0.092447,-0.385668,0.955548,-1.305878,0.121963,-0.259244,0.947338,-1.408045,0.122451,-0.283389,0.344348,-1.366363,0.136906,-0.332449,0.000000,-1.355510,0.092165,-0.397535,-1.305942,0.121777,-0.259168,-1.408667,0.124984,-0.283661,,,,-1.347484,0.197269,-0.185971,-1.425479,0.147107,-0.155091,-1.394638,0.197346,-0.193497,-1.337437,0.146008,-0.135767,-1.383317,0.188914,-0.131515,-1.444934,0.098826,-0.234150,-1.285577,0.097819,-0.205853,-1.300928,0.092510,-0.385533,,,,,,,,,,,,
5,0.041667,-0.011046,0.109356,0.012794,-0.993859,-1.362990,0.136661,-0.241675,0.000263,-1.355444,0.092419,-0.397717,0.920551,-1.347519,0.197234,-0.185889,0.968809,-1.425568,0.147359,-0.154916,0.917164,-1.394462,0.197860,-0.193704,0.883845,-1.337735,0.145961,-0.135665,0.918163,-1.383368,0.189074,-0.131536,0.962476,-1.444787,0.098504,-0.233964,0.896883,-1.285664,0.097714,-0.205930,0.964787,-1.301033,0.092446,-0.385673,0.957907,-1.305886,0.121972,-0.259251,0.944097,-1.408052,0.122471,-0.283398,0.339899,-1.366367,0.136917,-0.332459,0.000000,-1.355513,0.092160,-0.397547,-1.305950,0.121770,-0.259179,-1.408566,0.125044,-0.283689,,,,-1.347486,0.197243,-0.186009,-1.425481,0.147102,-0.155107,-1.394722,0.197570,-0.193450,-1.337430,0.146015,-0.135771,-1.383310,0.188935,-0.131526,-1.444936,0.098827,-0.234171,-1.285585,0.097812,-0.205866,-1.300932,0.092496,-0.385548,,,,,,,,,,,,
