Format Version,1.23,Take Name,P_20,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-27 02.51.37.082 PM,Total Frames in Take,951,Total Exported Frames,951,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.050000,-0.007050,0.038361,0.009817,-0.999191,-1.896870,0.145090,-1.650232,0.000526,-1.911229,0.099750,-1.805478,0.000000,-1.874074,0.206167,-1.597596,0.919814,-1.946575,0.156035,-1.555536,0.000000,-1.921655,0.206443,-1.598670,0.333777,-1.856891,0.155327,-1.548943,0.934164,-1.901786,0.198183,-1.538653,0.975017,-1.976466,0.106481,-1.630741,0.000000,-1.814973,0.106891,-1.625579,0.962392,-1.855661,0.100204,-1.801282,0.880178,-1.842733,0.130629,-1.675643,0.906501,-1.947294,0.130312,-1.685042,0.000000,-1.913100,0.144657,-1.739616,0.000000,,,,-1.843045,0.130387,-1.675604,,,,-1.873783,0.206308,-1.597634,,,,-1.923473,0.205164,-1.600197,-1.856648,0.155439,-1.549009,-1.901784,0.198092,-1.538697,,,,-1.814927,0.106992,-1.625471,-1.855507,0.100482,-1.800924,,,,,,,,,,,,,,,
7,0.058333,-0.007074,0.038333,0.010017,-0.999190,-1.896869,0.145118,-1.650212,0.000536,-1.911255,0.099793,-1.805461,0.000000,-1.874046,0.206183,-1.597574,0.918541,-1.946565,0.156077,-1.555514,0.000000,-1.921627,0.206477,-1.598646,0.325789,-1.856880,0.155333,-1.548926,0.931270,-1.901758,0.198206,-1.538630,0.974781,-1.976479,0.106539,-1.630719,0.000000,-1.814987,0.106885,-1.625567,0.961329,-1.855687,0.100226,-1.801268,0.880386,-1.842740,0.130637,-1.675628,0.900776,-1.947301,0.130363,-1.685021,0.000000,-1.913104,0.144697,-1.739596,0.000000,,,,-1.843069,0.130398,-1.675606,,,,-1.873798,0.206312,-1.597617,,,,-1.923547,0.205144,-1.600230,-1.856649,0.155443,-1.548994,-1.901762,0.198091,-1.538694,,,,-1.814945,0.106990,-1.625473,-1.855526,0.100480,-1.800920,,,,,,,,,,,,,,,
8,0.066667,-0.007032,0.038308,0.009569,-0.999195,-1.896879,0.145054,-1.650228,0.000505,-1.911231,0.099699,-1.805471,0.000000,-1.874108,0.206146,-1.597598,0.904732,-1.946580,0.155980,-1.555529,0.000000,-1.921689,0.206398,-1.598668,0.372172,-1.856894,0.155317,-1.548945,0.927938,-1.901810,0.198151,-1.538652,0.977141,-1.976453,0.106407,-1.630727,0.000000,-1.814961,0.106897,-1.625582,0.961559,-1.855663,0.100181,-1.801281,0.876243,-1.842737,0.130619,-1.675645,0.904473,-1.947299,0.130250,-1.685033,0.000000,-1.913117,0.144608,-1.739611,0.000000,,,,-1.843038,0.130388,-1.675596,,,,-1.873760,0.206300,-1.597620,,,,-1.923383,0.205204,-1.600086,-1.856639,0.155445,-1.548983,-1.901771,0.198077,-1.538688,,,,-1.814931,0.106985,-1.625460,-1.855511,0.100482,-1.800918,,,,,,,,,,,,,,,
9,0.075000,-0.007016,0.038276,0.009704,-0.999195,-1.896896,0.145074,-1.650218,0.000522,-1.911271,0.099719,-1.805459,0.000000,-1.874105,0.206160,-1.597590,0.920652,-1.946588,0.156015,-1.555515,0.000000,-1.921686,0.206425,-1.598657,0.335139,-1.856902,0.155328,-1.548937,0.932989,-1.901806,0.198174,-1.538642,0.974838,-1.976480,0.106448,-1.630711,0.000000,-1.814987,0.106895,-1.625576,0.958246,-1.855702,0.100186,-1.801272,0.880162,-1.842760,0.130623,-1.675637,0.900188,-1.947322,0.130282,-1.685019,0.000000,-1.913141,0.144630,-1.739599,0.000000,,,,-1.843078,0.130383,-1.675602,,,,-1.873820,0.206295,-1.597624,,,,-1.923477,0.205178,-1.600177,-1.856664,0.155438,-1.548992,-1.901771,0.198092,-1.538688,,,,-1.814940,0.106997,-1.625452,-1.855544,0.100469,-1.800919,,,,,,,,,,,,,,,
10,0.083333,-0.007011,0.038190,0.009756,-0.999198,-1.896888,0.145055,-1.650216,0.000519,-1.911295,0.099700,-1.805454,0.000000,-1.874082,0.206139,-1.597593,0.925818,-1.946563,0.156002,-1.555505,0.000000,-1.921663,0.206409,-1.598651,0.325454,-1.856876,0.155306,-1.548942,0.922359,-1.901773,0.198157,-1.538640,0.973114,-1.976473,0.106438,-1.630695,0.000000,-1.814979,0.106868,-1.625588,0.963397,-1.855725,0.100162,-1.801277,0.883888,-1.842758,0.130598,-1.675645,0.905536,-1.947322,0.130268,-1.685008,0.000000,-1.913148,0.144613,-1.739595,0.000000,,,,-1.843059,0.130374,-1.675605,,,,-1.873816,0.206261,-1.597640,,,,-1.923468,0.205125,-1.600192,-1.856595,0.155434,-1.548974,-1.901769,0.198064,-1.538694,,,,-1.814969,0.106956,-1.625471,-1.855566,0.100440,-1.800940,,,,,,,,,,,,,,,
11,0.091667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.843081,0.130363,-1.675608,,,,-1.873808,0.206282,-1.597626,,,,-1.923484,0.205146,-1.600174,-1.856673,0.155415,-1.549002,-1.901804,0.198054,-1.538702,,,,-1.814962,0.106971,-1.625468,-1.855557,0.100438,-1.800947,,,,,,,,,,,,,,,
12,0.100000,-0.007045,0.038319,0.009747,-0.999193,-1.896885,0.145068,-1.650227,0.000523,-1.911251,0.099724,-1.805472,0.000000,-1.874094,0.206149,-1.597594,0.919620,-1.946585,0.156007,-1.555528,0.000000,-1.921675,0.206418,-1.598665,0.337604,-1.856899,0.155313,-1.548942,0.929083,-1.901800,0.198162,-1.538649,0.974170,-1.976474,0.106448,-1.630729,0.000000,-1.814982,0.106881,-1.625581,0.961312,-1.855683,0.100186,-1.801280,0.875721,-1.842749,0.130614,-1.675643,0.898441,-1.947310,0.130283,-1.685034,0.000000,-1.913123,0.144631,-1.739610,0.000000,,,,-1.843073,0.130373,-1.675607,,,,-1.873808,0.206288,-1.597644,,,,-1.923452,0.205151,-1.600167,-1.856650,0.155436,-1.548998,-1.901760,0.198072,-1.538680,,,,-1.814955,0.106982,-1.625467,-1.855511,0.100475,-1.800914,,,,,,,,,,,,,,,
13,0.108333,-0.007086,0.038359,0.009962,-0.999189,-1.896875,0.145110,-1.650226,0.000526,-1.911248,0.099787,-1.805476,0.000000,-1.874062,0.206177,-1.597585,0.925201,-1.946577,0.156062,-1.555529,0.000000,-1.921642,0.206466,-1.598659,0.318009,-1.856892,0.155328,-1.548937,0.935164,-1.901776,0.198196,-1.538642,0.975541,-1.976482,0.106523,-1.630738,0.000000,-1.814989,0.106886,-1.625576,0.957845,-1.855680,0.100225,-1.801280,0.882298,-1.842742,0.130636,-1.675638,0.901589,-1.947303,0.130350,-1.685037,0.000000,-1.913105,0.144689,-1.739610,0.000000,,,,-1.843048,0.130392,-1.675598,,,,-1.873792,0.206295,-1.597641,,,,-1.923494,0.205173,-1.600189,-1.856663,0.155431,-1.549000,-1.901755,0.198112,-1.538687,,,,-1.814948,0.107002,-1.625462,-1.855527,0.100503,-1.800932,,,,,,,,,,,,,,,
14,0.116667,-0.007005,0.038269,0.009471,-0.999198,-1.896879,0.145063,-1.650223,0.000507,-1.911234,0.099695,-1.805462,0.000000,-1.874116,0.206163,-1.597599,0.907975,-1.946575,0.155985,-1.555521,0.000000,-1.921697,0.206405,-1.598665,0.380779,-1.856889,0.155340,-1.548943,0.927533,-1.901812,0.198166,-1.538650,0.976336,-1.976445,0.106402,-1.630714,0.000000,-1.814952,0.106923,-1.625581,0.962130,-1.855666,0.100189,-1.801276,0.873091,-1.842737,0.130637,-1.675643,0.906645,-1.947299,0.130247,-1.685023,0.000000,-1.913125,0.144609,-1.739605,0.000000,,,,-1.843028,0.130412,-1.675577,,,,-1.873781,0.206312,-1.597632,,,,-1.923361,0.205244,-1.600086,-1.856627,0.155457,-1.548985,-1.901750,0.198101,-1.538680,,,,-1.814939,0.107011,-1.625458,-1.855512,0.100497,-1.800904,,,,,,,,,,,,,,,
15,0.125000,-0.007098,0.038384,0.010127,-0.999187,-1.896836,0.145166,-1.650193,0.000543,-1.911216,0.099853,-1.805446,0.000000,-1.874006,0.206223,-1.597549,0.937682,-1.946539,0.156130,-1.555499,0.000000,-1.921586,0.206528,-1.598626,0.269598,-1.856856,0.155367,-1.548902,0.933508,-1.901725,0.198249,-1.538608,0.965301,-1.976457,0.106603,-1.630711,0.000000,-1.814965,0.106913,-1.625542,0.965519,-1.855648,0.100273,-1.801247,0.887215,-1.842707,0.130674,-1.675604,0.896824,-1.947268,0.130423,-1.685008,0.000000,-1.913062,0.144753,-1.739579,0.000000,,,,-1.843032,0.130420,-1.675589,,,,-1.873791,0.206327,-1.597622,,,,-1.923555,0.205130,-1.600270,-1.856625,0.155478,-1.548973,-1.901750,0.198128,-1.538672,,,,-1.814936,0.107019,-1.625458,-1.855494,0.100524,-1.800906,,,,,,,,,,,,,,,
