Format Version,1.23,Take Name,N_10,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-27 03.03.56.193 PM,Total Frames in Take,932,Total Exported Frames,932,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
138,1.150000,-0.006725,-0.023250,0.010601,-0.999651,1.600194,0.128667,-1.862599,0.000389,1.566823,0.083438,-2.014929,0.000000,1.629333,0.189694,-1.813131,0.932904,1.562515,0.139583,-1.762506,0.873998,1.581982,0.190002,-1.808347,0.932371,1.652329,0.138811,-1.766989,0.960817,1.609072,0.181690,-1.751232,0.922633,1.523569,0.090098,-1.833493,0.298197,1.684471,0.090396,-1.848224,0.922810,1.622486,0.083853,-2.017596,0.649033,1.650785,0.114186,-1.894482,0.789779,1.545861,0.113946,-1.890955,0.654448,1.573098,0.128303,-1.949311,0.000000,,,,1.650176,0.113575,-1.894635,1.546445,0.112623,-1.890590,,,,1.629231,0.189878,-1.813387,1.562937,0.139676,-1.762222,1.581905,0.190204,-1.808405,1.652279,0.138712,-1.767022,1.609171,0.181920,-1.751282,1.521327,0.091607,-1.832763,1.684192,0.090193,-1.848172,1.623267,0.084877,-2.017828,1.562275,0.084870,-2.014159,,,,,,,,,,,,,,,
139,1.158333,-0.006681,-0.023251,0.010755,-0.999650,1.600156,0.128704,-1.862610,0.000408,1.566771,0.083471,-2.014935,0.000000,1.629314,0.189728,-1.813148,0.917115,1.562481,0.139642,-1.762517,0.870718,1.581963,0.190051,-1.808364,0.944282,1.652295,0.138842,-1.767001,0.971004,1.609050,0.181736,-1.751248,0.936088,1.523519,0.090162,-1.833500,0.300288,1.684421,0.090409,-1.848231,0.912870,1.622434,0.083868,-2.017602,0.672846,1.650742,0.114205,-1.894492,0.781039,1.545819,0.113997,-1.890965,0.627149,1.573059,0.128341,-1.949321,0.000000,,,,1.650160,0.113573,-1.894638,1.546395,0.112683,-1.890581,,,,1.629213,0.189895,-1.813392,1.562913,0.139700,-1.762227,1.581768,0.190410,-1.808417,1.652286,0.138656,-1.767109,1.609163,0.181949,-1.751297,1.521327,0.091606,-1.832766,1.684193,0.090213,-1.848175,1.623266,0.084883,-2.017832,1.562260,0.084911,-2.014158,,,,,,,,,,,,,,,
140,1.166667,-0.006759,-0.023193,0.010763,-0.999650,1.600171,0.128695,-1.862611,0.000410,1.566803,0.083487,-2.014947,0.000000,1.629324,0.189710,-1.813136,0.921617,1.562485,0.139618,-1.762521,0.869149,1.581973,0.190034,-1.808358,0.896969,1.652299,0.138817,-1.766994,0.946196,1.609054,0.181709,-1.751240,0.938404,1.523530,0.090150,-1.833516,0.318601,1.684434,0.090396,-1.848229,0.923496,1.622466,0.083883,-2.017608,0.667020,1.650761,0.114200,-1.894489,0.782091,1.545837,0.113994,-1.890974,0.628684,1.573084,0.128346,-1.949326,0.000000,,,,1.650177,0.113570,-1.894626,1.546449,0.112626,-1.890601,,,,1.629220,0.189875,-1.813396,1.562925,0.139668,-1.762225,1.581769,0.190398,-1.808409,1.652290,0.138660,-1.767104,1.609175,0.181928,-1.751287,1.521327,0.091602,-1.832759,1.684195,0.090193,-1.848163,1.623257,0.084864,-2.017821,1.562279,0.084873,-2.014167,,,,,,,,,,,,,,,
141,1.175000,-0.006718,-0.023217,0.010802,-0.999650,1.600136,0.128670,-1.862588,0.000394,1.566757,0.083451,-2.014918,0.000000,1.629296,0.189687,-1.813119,0.918708,1.562455,0.139604,-1.762496,0.866772,1.581945,0.190014,-1.808338,0.894767,1.652269,0.138795,-1.766974,0.952239,1.609028,0.181692,-1.751221,0.936490,1.523494,0.090133,-1.833485,0.313910,1.684397,0.090366,-1.848206,0.919949,1.622420,0.083843,-2.017582,0.680515,1.650723,0.114168,-1.894467,0.782596,1.545799,0.113970,-1.890947,0.613897,1.573045,0.128315,-1.949301,0.000000,,,,1.650161,0.113586,-1.894612,1.546396,0.112688,-1.890580,,,,1.629105,0.189582,-1.813301,1.562893,0.139705,-1.762216,1.581765,0.190413,-1.808407,1.652284,0.138650,-1.767080,1.609152,0.181961,-1.751290,1.521320,0.091618,-1.832752,1.684173,0.090193,-1.848160,1.623251,0.084883,-2.017808,1.562266,0.084895,-2.014161,,,,,,,,,,,,,,,
142,1.183333,-0.006728,-0.023181,0.010628,-0.999652,1.600173,0.128717,-1.862582,0.000405,1.566822,0.083491,-2.014916,0.000000,1.629309,0.189742,-1.813109,0.928835,1.562482,0.139635,-1.762493,0.867588,1.581957,0.190053,-1.808332,0.889154,1.652297,0.138858,-1.766964,0.954945,1.609039,0.181739,-1.751213,0.924118,1.523542,0.090153,-1.833486,0.317023,1.684446,0.090442,-1.848195,0.928514,1.622485,0.083902,-2.017575,0.662244,1.650768,0.114233,-1.894457,0.794526,1.545844,0.113999,-1.890945,0.634752,1.573089,0.128355,-1.949297,0.000000,,,,1.650160,0.113595,-1.894602,1.546448,0.112625,-1.890595,,,,1.629211,0.189891,-1.813372,1.562915,0.139687,-1.762208,1.581777,0.190407,-1.808397,1.652288,0.138765,-1.766987,1.609163,0.181944,-1.751264,1.521308,0.091627,-1.832735,1.684202,0.090224,-1.848141,1.623247,0.084894,-2.017802,1.562282,0.084874,-2.014143,,,,,,,,,,,,,,,
143,1.191667,-0.006665,-0.023236,0.010643,-0.999651,1.600139,0.128678,-1.862576,0.000388,1.566770,0.083434,-2.014901,0.000000,1.629282,0.189709,-1.813114,0.927903,1.562459,0.139610,-1.762485,0.868890,1.581931,0.190022,-1.808332,0.891753,1.652273,0.138830,-1.766965,0.980500,1.609019,0.181714,-1.751215,0.927933,1.523511,0.090120,-1.833467,0.312525,1.684413,0.090402,-1.848194,0.925373,1.622432,0.083843,-2.017567,0.664218,1.650730,0.114189,-1.894456,0.791678,1.545807,0.113958,-1.890932,0.636961,1.573046,0.128306,-1.949288,0.000000,,,,1.650165,0.113597,-1.894611,1.546392,0.112676,-1.890583,,,,1.629101,0.189584,-1.813300,1.562896,0.139712,-1.762214,1.581761,0.190413,-1.808410,1.652276,0.138758,-1.766997,1.609157,0.181959,-1.751282,1.521314,0.091612,-1.832752,1.684184,0.090216,-1.848152,1.623232,0.084893,-2.017817,1.562261,0.084876,-2.014159,,,,,,,,,,,,,,,
144,1.200000,-0.006851,-0.023155,0.010964,-0.999648,1.600168,0.128695,-1.862601,0.000406,1.566793,0.083526,-2.014947,0.000000,1.629342,0.189689,-1.813113,0.939814,1.562478,0.139615,-1.762512,0.865321,1.581991,0.190031,-1.808338,0.890639,1.652293,0.138778,-1.766978,0.958283,1.609064,0.181686,-1.751220,0.934059,1.523509,0.090176,-1.833518,0.318727,1.684414,0.090359,-1.848218,0.925675,1.622456,0.083900,-2.017604,0.677512,1.650754,0.114184,-1.894477,0.783881,1.545830,0.114020,-1.890970,0.604891,1.573088,0.128371,-1.949317,0.000000,,,,1.650157,0.113576,-1.894625,1.546452,0.112616,-1.890597,,,,1.629287,0.189741,-1.813341,1.562923,0.139665,-1.762211,1.581769,0.190402,-1.808407,1.652280,0.138660,-1.767095,1.609169,0.181921,-1.751272,1.521321,0.091607,-1.832751,1.684177,0.090189,-1.848159,1.623264,0.084885,-2.017809,1.562274,0.084856,-2.014165,,,,,,,,,,,,,,,
145,1.208333,-0.006680,-0.023278,0.010711,-0.999649,1.600161,0.128665,-1.862603,0.000390,1.566772,0.083430,-2.014926,0.000000,1.629317,0.189691,-1.813142,0.916320,1.562491,0.139599,-1.762508,0.872952,1.581966,0.190010,-1.808355,0.943386,1.652305,0.138807,-1.766996,0.950113,1.609058,0.181697,-1.751241,0.933704,1.523530,0.090116,-1.833488,0.312891,1.684431,0.090378,-1.848229,0.918980,1.622435,0.083832,-2.017596,0.663480,1.650748,0.114170,-1.894487,0.785007,1.545824,0.113953,-1.890954,0.638723,1.573060,0.128300,-1.949312,0.000000,,,,1.650160,0.113559,-1.894632,1.546390,0.112676,-1.890585,,,,1.629209,0.189891,-1.813388,1.562899,0.139692,-1.762220,1.581882,0.190215,-1.808402,1.652272,0.138637,-1.767095,1.609144,0.181941,-1.751297,1.521328,0.091593,-1.832762,1.684178,0.090182,-1.848174,1.623252,0.084879,-2.017816,1.562260,0.084889,-2.014149,,,,,,,,,,,,,,,
146,1.216667,-0.006860,-0.023175,0.010993,-0.999647,1.600170,0.128688,-1.862611,0.000405,1.566787,0.083523,-2.014957,0.000000,1.629350,0.189680,-1.813123,0.941554,1.562485,0.139609,-1.762520,0.864921,1.581999,0.190024,-1.808346,0.891787,1.652300,0.138767,-1.766990,0.954152,1.609074,0.181676,-1.751229,0.930768,1.523510,0.090173,-1.833525,0.322865,1.684415,0.090347,-1.848232,0.931123,1.622450,0.083894,-2.017615,0.679786,1.650754,0.114175,-1.894490,0.780147,1.545831,0.114017,-1.890978,0.604684,1.573087,0.128367,-1.949326,0.000000,,,,1.650151,0.113553,-1.894641,1.546448,0.112614,-1.890589,,,,1.629301,0.189736,-1.813344,1.562934,0.139661,-1.762223,1.581775,0.190389,-1.808411,1.652276,0.138627,-1.767107,1.609185,0.181924,-1.751281,1.521333,0.091596,-1.832770,1.684191,0.090196,-1.848179,1.623261,0.084861,-2.017836,1.562294,0.084873,-2.014163,,,,,,,,,,,,,,,
147,1.225000,-0.006694,-0.023258,0.010778,-0.999649,1.600133,0.128658,-1.862597,0.000394,1.566744,0.083430,-2.014922,0.000000,1.629295,0.189679,-1.813133,0.930544,1.562461,0.139595,-1.762503,0.865526,1.581944,0.190004,-1.808349,0.889458,1.652275,0.138791,-1.766988,0.954286,1.609032,0.181686,-1.751234,0.927190,1.523496,0.090119,-1.833486,0.317395,1.684397,0.090359,-1.848220,0.929615,1.622407,0.083825,-2.017590,0.660288,1.650719,0.114157,-1.894479,0.791113,1.545796,0.113954,-1.890950,0.637788,1.573036,0.128298,-1.949307,0.000000,,,,1.650154,0.113561,-1.894633,1.546388,0.112684,-1.890584,,,,1.629104,0.189571,-1.813303,1.562908,0.139703,-1.762224,1.581766,0.190403,-1.808414,1.652275,0.138652,-1.767107,1.609156,0.181942,-1.751298,1.521323,0.091606,-1.832763,1.684177,0.090192,-1.848166,1.623243,0.084870,-2.017824,1.562252,0.084898,-2.014171,,,,,,,,,,,,,,,
148,1.233333,-0.006763,-0.023213,0.010842,-0.999649,1.600158,0.128706,-1.862607,0.000411,1.566777,0.083503,-2.014942,0.000000,1.629324,0.189716,-1.813132,0.919099,1.562478,0.139634,-1.762515,0.866439,1.581972,0.190047,-1.808352,0.897956,1.652292,0.138819,-1.766992,0.949595,1.609054,0.181718,-1.751236,0.937594,1.523513,0.090173,-1.833508,0.320100,1.684416,0.090393,-1.848228,0.920738,1.622440,0.083890,-2.017605,0.671367,1.650745,0.114202,-1.894487,0.782094,1.545821,0.114013,-1.890968,0.613996,1.573068,0.128361,-1.949320,0.000000,,,,1.650160,0.113573,-1.894636,1.546431,0.112646,-1.890590,,,,1.629217,0.189891,-1.813382,1.562921,0.139679,-1.762220,1.581776,0.190401,-1.808407,1.652280,0.138653,-1.767106,1.609173,0.181931,-1.751285,1.521325,0.091606,-1.832762,1.684175,0.090197,-1.848166,1.623268,0.084890,-2.017815,1.562268,0.084878,-2.014158,,,,,,,,,,,,,,,
149,1.241667,-0.006606,-0.023280,0.010730,-0.999650,1.600129,0.128655,-1.862591,0.000394,1.566738,0.083398,-2.014908,0.000000,1.629287,0.189687,-1.813139,0.931128,1.562460,0.139605,-1.762498,0.868774,1.581936,0.190008,-1.808353,0.888439,1.652274,0.138809,-1.766986,0.954389,1.609028,0.181703,-1.751238,0.925668,1.523496,0.090113,-1.833470,0.322111,1.684397,0.090366,-1.848212,0.930062,1.622400,0.083797,-2.017578,0.652741,1.650714,0.114153,-1.894474,0.791336,1.545791,0.113941,-1.890940,0.648463,1.573027,0.128277,-1.949301,0.000000,,,,1.650151,0.113558,-1.894630,1.546362,0.112706,-1.890585,,,,1.629102,0.189571,-1.813307,1.562902,0.139703,-1.762232,1.581751,0.190409,-1.808416,1.652285,0.138665,-1.767097,1.609150,0.181969,-1.751288,1.521338,0.091594,-1.832764,1.684186,0.090190,-1.848160,1.623254,0.084864,-2.017827,1.562239,0.084905,-2.014160,,,,,,,,,,,,,,,
150,1.250000,-0.006725,-0.023221,0.010824,-0.999649,1.600134,0.128660,-1.862593,0.000397,1.566752,0.083445,-2.014924,0.000000,1.629298,0.189675,-1.813123,0.928470,1.562455,0.139595,-1.762501,0.864577,1.581947,0.190005,-1.808343,0.889056,1.652269,0.138782,-1.766979,0.958016,1.609030,0.181681,-1.751226,0.923923,1.523491,0.090127,-1.833490,0.316911,1.684394,0.090352,-1.848212,0.928809,1.622415,0.083835,-2.017587,0.666081,1.650721,0.114157,-1.894472,0.789844,1.545797,0.113963,-1.890952,0.629827,1.573043,0.128308,-1.949306,0.000000,,,,1.650149,0.113558,-1.894620,1.546413,0.112663,-1.890604,,,,1.629100,0.189572,-1.813302,1.562904,0.139700,-1.762217,1.581765,0.190405,-1.808404,1.652279,0.138650,-1.767083,1.609156,0.181951,-1.751284,1.521311,0.091601,-1.832756,1.684172,0.090180,-1.848161,1.623234,0.084861,-2.017833,1.562277,0.084877,-2.014164,,,,,,,,,,,,,,,
151,1.258333,-0.006589,-0.023209,0.010750,-0.999651,1.600130,0.128683,-1.862575,0.000392,1.566758,0.083421,-2.014894,0.000000,1.629283,0.189716,-1.813121,0.928470,1.562447,0.139638,-1.762487,0.864577,1.581932,0.190039,-1.808341,0.889056,1.652261,0.138839,-1.766963,0.958016,1.609015,0.181735,-1.751222,0.923923,1.523492,0.090145,-1.833463,0.316911,1.684395,0.090392,-1.848182,0.928809,1.622421,0.083819,-2.017557,0.666081,1.650719,0.114178,-1.894449,0.789844,1.545796,0.113970,-1.890930,0.629827,1.573041,0.128303,-1.949288,0.000000,,,,1.650148,0.113575,-1.894617,1.546382,0.112732,-1.890585,,,,1.629103,0.189585,-1.813290,1.562894,0.139743,-1.762221,1.581756,0.190426,-1.808410,1.652268,0.138741,-1.766996,1.609134,0.181993,-1.751296,1.521312,0.091631,-1.832755,1.684173,0.090204,-1.848154,1.623250,0.084891,-2.017803,1.562230,0.084934,-2.014162,,,,,,,,,,,,,,,
152,1.266667,-0.006648,-0.023229,0.010658,-0.999651,1.600141,0.128673,-1.862582,0.000393,1.566772,0.083424,-2.014906,0.000000,1.629285,0.189705,-1.813122,0.930025,1.562459,0.139609,-1.762492,0.867396,1.581933,0.190019,-1.808341,0.892277,1.652274,0.138826,-1.766971,0.974290,1.609020,0.181713,-1.751223,0.926543,1.523510,0.090117,-1.833473,0.317260,1.684413,0.090395,-1.848197,0.927028,1.622434,0.083832,-2.017571,0.655736,1.650732,0.114181,-1.894460,0.787945,1.545808,0.113953,-1.890938,0.646798,1.573048,0.128299,-1.949295,0.000000,,,,1.650147,0.113574,-1.894623,1.546399,0.112684,-1.890600,,,,1.629101,0.189580,-1.813300,1.562907,0.139708,-1.762230,1.581762,0.190419,-1.808409,1.652274,0.138742,-1.767001,1.609160,0.181964,-1.751287,1.521310,0.091614,-1.832753,1.684177,0.090217,-1.848156,1.623250,0.084885,-2.017822,1.562261,0.084891,-2.014168,,,,,,,,,,,,,,,
153,1.275000,-0.006640,-0.023222,0.010836,-0.999650,1.600125,0.128663,-1.862594,0.000397,1.566742,0.083423,-2.014917,0.000000,1.629290,0.189686,-1.813135,0.928784,1.562447,0.139616,-1.762504,0.868088,1.581939,0.190017,-1.808354,0.889942,1.652261,0.138801,-1.766983,0.977767,1.609022,0.181703,-1.751236,0.926352,1.523481,0.090136,-1.833485,0.310748,1.684384,0.090356,-1.848207,0.925352,1.622405,0.083811,-2.017581,0.660978,1.650711,0.114153,-1.894471,0.785421,1.545788,0.113963,-1.890950,0.639880,1.573033,0.128297,-1.949307,0.000000,,,,1.650147,0.113562,-1.894619,1.546371,0.112704,-1.890604,,,,1.629097,0.189569,-1.813301,1.562893,0.139718,-1.762233,1.581754,0.190420,-1.808414,1.652273,0.138645,-1.767095,1.609145,0.181981,-1.751293,1.521317,0.091593,-1.832760,1.684173,0.090187,-1.848164,1.623254,0.084864,-2.017823,1.562236,0.084923,-2.014148,,,,,,,,,,,,,,,
154,1.283333,-0.006670,-0.023323,0.010719,-0.999648,1.600158,0.128624,-1.862591,0.000385,1.566754,0.083386,-2.014910,0.000000,1.629318,0.189650,-1.813133,0.929928,1.562496,0.139560,-1.762492,0.867027,1.581968,0.189970,-1.808343,0.888210,1.652310,0.138767,-1.766989,0.951853,1.609064,0.181658,-1.751231,0.922593,1.523528,0.090077,-1.833468,0.323288,1.684428,0.090335,-1.848223,0.931620,1.622417,0.083787,-2.017585,0.656305,1.650741,0.114128,-1.894479,0.792488,1.545818,0.113912,-1.890937,0.642431,1.573049,0.128257,-1.949298,0.000000,,,,1.650148,0.113553,-1.894626,1.546418,0.112664,-1.890588,,,,1.629116,0.189570,-1.813301,1.562916,0.139700,-1.762223,1.581898,0.190218,-1.808395,1.652286,0.138647,-1.767106,1.609166,0.181949,-1.751291,1.521321,0.091614,-1.832755,1.684173,0.090170,-1.848169,1.623265,0.084890,-2.017813,1.562274,0.084888,-2.014163,,,,,,,,,,,,,,,
155,1.291667,-0.006661,-0.023272,0.010751,-0.999649,1.600138,0.128654,-1.862597,0.000396,1.566747,0.083414,-2.014919,0.000000,1.629297,0.189679,-1.813138,0.931276,1.562467,0.139595,-1.762503,0.870606,1.581946,0.190002,-1.808353,0.934214,1.652281,0.138795,-1.766991,0.957605,1.609037,0.181689,-1.751238,0.921544,1.523503,0.090112,-1.833482,0.304333,1.684404,0.090360,-1.848221,0.922799,1.622409,0.083812,-2.017589,0.647429,1.650723,0.114153,-1.894480,0.790493,1.545800,0.113945,-1.890949,0.642924,1.573037,0.128287,-1.949307,0.000000,,,,1.650151,0.113549,-1.894638,1.546382,0.112689,-1.890586,,,,1.629117,0.189573,-1.813302,1.562917,0.139699,-1.762231,1.581760,0.190407,-1.808412,1.652283,0.138646,-1.767107,1.609154,0.181953,-1.751304,1.521332,0.091605,-1.832767,1.684191,0.090192,-1.848167,1.623253,0.084865,-2.017828,1.562254,0.084909,-2.014153,,,,,,,,,,,,,,,
156,1.300000,-0.006769,-0.023206,0.010858,-0.999649,1.600158,0.128693,-1.862620,0.000410,1.566778,0.083494,-2.014956,0.000000,1.629325,0.189702,-1.813145,0.933471,1.562477,0.139622,-1.762529,0.865901,1.581973,0.190034,-1.808365,0.887484,1.652291,0.138803,-1.767004,0.952590,1.609054,0.181704,-1.751249,0.925884,1.523511,0.090163,-1.833523,0.317563,1.684414,0.090378,-1.848240,0.930902,1.622441,0.083879,-2.017618,0.657366,1.650744,0.114189,-1.894500,0.788251,1.545821,0.114003,-1.890982,0.642167,1.573069,0.128351,-1.949334,0.000000,,,,1.650162,0.113560,-1.894640,1.546438,0.112625,-1.890605,,,,1.629217,0.189877,-1.813399,1.562924,0.139667,-1.762231,1.581775,0.190391,-1.808416,1.652282,0.138646,-1.767113,1.609170,0.181921,-1.751294,1.521329,0.091592,-1.832771,1.684176,0.090178,-1.848183,1.623251,0.084854,-2.017844,1.562277,0.084875,-2.014154,,,,,,,,,,,,,,,
157,1.308333,-0.006725,-0.023254,0.010808,-0.999649,1.600133,0.128648,-1.862598,0.000397,1.566742,0.083432,-2.014926,0.000000,1.629298,0.189664,-1.813130,0.918362,1.562460,0.139581,-1.762503,0.865111,1.581947,0.189992,-1.808346,0.897276,1.652274,0.138772,-1.766987,0.952134,1.609034,0.181669,-1.751231,0.937308,1.523492,0.090112,-1.833490,0.321349,1.684394,0.090343,-1.848222,0.920956,1.622405,0.083824,-2.017594,0.678164,1.650717,0.114146,-1.894480,0.782794,1.545794,0.113950,-1.890953,0.610857,1.573036,0.128295,-1.949309,0.000000,,,,1.650148,0.113549,-1.894637,1.546388,0.112673,-1.890585,,,,1.629106,0.189565,-1.813306,1.562918,0.139675,-1.762225,1.581771,0.190400,-1.808407,1.652260,0.138619,-1.767100,1.609153,0.181935,-1.751292,1.521323,0.091597,-1.832766,1.684178,0.090177,-1.848175,1.623260,0.084880,-2.017828,1.562268,0.084882,-2.014161,,,,,,,,,,,,,,,
158,1.316667,-0.006777,-0.023143,0.010899,-0.999650,1.600169,0.128695,-1.862586,0.000398,1.566804,0.083500,-2.014927,0.000000,1.629334,0.189701,-1.813106,0.941206,1.562476,0.139625,-1.762499,0.868485,1.581982,0.190037,-1.808333,0.894041,1.652291,0.138800,-1.766964,0.979315,1.609055,0.181703,-1.751213,0.935710,1.523515,0.090170,-1.833499,0.318129,1.684420,0.090373,-1.848196,0.925573,1.622467,0.083881,-2.017582,0.676850,1.650758,0.114187,-1.894459,0.779086,1.545834,0.114009,-1.890955,0.614428,1.573091,0.128356,-1.949303,0.000000,,,,1.650153,0.113562,-1.894616,1.546434,0.112635,-1.890593,,,,1.629291,0.189743,-1.813333,1.562913,0.139675,-1.762211,1.581773,0.190399,-1.808400,1.652272,0.138729,-1.767002,1.609168,0.181927,-1.751274,1.521323,0.091614,-1.832757,1.684191,0.090187,-1.848158,1.623258,0.084876,-2.017818,1.562279,0.084866,-2.014157,,,,,,,,,,,,,,,
159,1.325000,-0.006669,-0.023192,0.010680,-0.999652,1.600154,0.128707,-1.862588,0.000405,1.566794,0.083466,-2.014916,0.000000,1.629297,0.189736,-1.813123,0.920488,1.562466,0.139641,-1.762500,0.869203,1.581945,0.190052,-1.808345,0.899334,1.652280,0.138854,-1.766973,0.971177,1.609028,0.181742,-1.751226,0.937466,1.523520,0.090154,-1.833486,0.311450,1.684423,0.090425,-1.848198,0.916721,1.622457,0.083871,-2.017576,0.674459,1.650746,0.114214,-1.894463,0.781228,1.545823,0.113991,-1.890948,0.621098,1.573068,0.128338,-1.949302,0.000000,,,,1.650158,0.113584,-1.894611,1.546410,0.112639,-1.890595,,,,1.629201,0.189890,-1.813384,1.562900,0.139684,-1.762211,1.581760,0.190404,-1.808406,1.652271,0.138741,-1.766995,1.609151,0.181954,-1.751278,1.521304,0.091615,-1.832748,1.684176,0.090206,-1.848154,1.623247,0.084878,-2.017813,1.562271,0.084882,-2.014159,,,,,,,,,,,,,,,
160,1.333333,-0.006744,-0.023159,0.010756,-0.999651,1.600162,0.128718,-1.862585,0.000405,1.566805,0.083504,-2.014922,0.000000,1.629311,0.189735,-1.813109,0.918264,1.562469,0.139643,-1.762497,0.867261,1.581959,0.190058,-1.808334,0.899162,1.652283,0.138843,-1.766965,0.973009,1.609036,0.181735,-1.751215,0.939386,1.523520,0.090173,-1.833493,0.315846,1.684424,0.090421,-1.848195,0.919313,1.622468,0.083901,-2.017579,0.678739,1.650754,0.114222,-1.894459,0.778559,1.545830,0.114015,-1.890951,0.610328,1.573081,0.128365,-1.949301,0.000000,,,,1.650157,0.113585,-1.894609,1.546440,0.112626,-1.890593,,,,1.629215,0.189894,-1.813378,1.562913,0.139685,-1.762210,1.581770,0.190408,-1.808398,1.652269,0.138739,-1.766991,1.609165,0.181934,-1.751268,1.521320,0.091618,-1.832742,1.684184,0.090212,-1.848144,1.623253,0.084892,-2.017806,1.562272,0.084867,-2.014165,,,,,,,,,,,,,,,
161,1.341667,-0.006690,-0.023209,0.010825,-0.999650,1.600152,0.128713,-1.862595,0.000407,1.566773,0.083486,-2.014924,0.000000,1.629314,0.189731,-1.813129,0.919191,1.562470,0.139654,-1.762505,0.867862,1.581963,0.190061,-1.808350,0.898822,1.652284,0.138841,-1.766981,0.950299,1.609044,0.181741,-1.751232,0.937236,1.523507,0.090181,-1.833491,0.321241,1.684410,0.090405,-1.848210,0.922263,1.622436,0.083876,-2.017586,0.667427,1.650739,0.114206,-1.894472,0.783094,1.545815,0.114013,-1.890954,0.620834,1.573062,0.128354,-1.949309,0.000000,,,,1.650154,0.113582,-1.894616,1.546410,0.112672,-1.890571,,,,1.629210,0.189902,-1.813383,1.562912,0.139699,-1.762219,1.581768,0.190412,-1.808401,1.652267,0.138671,-1.767082,1.609160,0.181957,-1.751286,1.521326,0.091618,-1.832752,1.684185,0.090199,-1.848151,1.623265,0.084892,-2.017807,1.562253,0.084902,-2.014164,,,,,,,,,,,,,,,
162,1.350000,-0.006655,-0.023213,0.010786,-0.999650,1.600151,0.128704,-1.862590,0.000402,1.566775,0.083465,-2.014915,0.000000,1.629309,0.189728,-1.813129,0.922331,1.562469,0.139649,-1.762501,0.870889,1.581958,0.190054,-1.808349,0.899481,1.652284,0.138843,-1.766978,0.971444,1.609041,0.181741,-1.751231,0.938444,1.523510,0.090168,-1.833483,0.317295,1.684413,0.090405,-1.848203,0.917564,1.622438,0.083858,-2.017579,0.669176,1.650739,0.114200,-1.894467,0.778769,1.545816,0.113999,-1.890948,0.626053,1.573061,0.128338,-1.949304,0.000000,,,,1.650146,0.113560,-1.894615,1.546401,0.112670,-1.890590,,,,1.629215,0.189885,-1.813380,1.562904,0.139686,-1.762223,1.581770,0.190405,-1.808410,1.652280,0.138732,-1.767001,1.609164,0.181947,-1.751287,1.521313,0.091620,-1.832760,1.684173,0.090183,-1.848161,1.623243,0.084880,-2.017821,1.562287,0.084887,-2.014164,,,,,,,,,,,,,,,
163,1.358333,-0.006690,-0.023248,0.010764,-0.999649,1.600141,0.128656,-1.862594,0.000397,1.566756,0.083427,-2.014920,0.000000,1.629300,0.189678,-1.813130,0.933243,1.562466,0.139593,-1.762501,0.865270,1.581949,0.190002,-1.808347,0.888361,1.652280,0.138791,-1.766984,0.955705,1.609036,0.181686,-1.751231,0.925838,1.523504,0.090115,-1.833485,0.315907,1.684406,0.090360,-1.848215,0.929379,1.622419,0.083823,-2.017587,0.657108,1.650728,0.114157,-1.894475,0.788368,1.545805,0.113951,-1.890949,0.637671,1.573045,0.128295,-1.949305,0.000000,,,,1.650153,0.113553,-1.894626,1.546397,0.112675,-1.890602,,,,1.629121,0.189570,-1.813296,1.562917,0.139698,-1.762225,1.581763,0.190403,-1.808411,1.652290,0.138651,-1.767093,1.609149,0.181954,-1.751291,1.521326,0.091606,-1.832762,1.684185,0.090189,-1.848170,1.623260,0.084881,-2.017823,1.562266,0.084878,-2.014168,,,,,,,,,,,,,,,
