Format Version,1.23,Take Name,N_100,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-27 03.24.47.162 PM,Total Frames in Take,976,Total Exported Frames,976,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.050000,-0.020895,-0.211939,0.008122,-0.977026,1.274244,0.124192,-0.482635,0.000177,1.186715,0.083289,-0.613131,0.914182,1.319661,0.184016,-0.445501,0.959013,1.276412,0.131536,-0.375402,0.916074,1.277468,0.183588,-0.423485,0.897350,1.358145,0.132019,-0.412909,0.971492,1.323825,0.173849,-0.380808,0.930342,1.213900,0.083792,-0.428482,0.941052,1.357837,0.086545,-0.501837,0.925852,1.237410,0.084477,-0.636242,0.935477,1.309386,0.111335,-0.531475,0.934443,1.213268,0.109681,-0.489284,0.869202,1.216896,0.126176,-0.553066,0.000000,1.186683,0.083134,-0.612927,1.309432,0.111544,-0.531400,1.213249,0.109285,-0.489584,,,,1.319700,0.184117,-0.445426,1.276395,0.131556,-0.375774,1.277573,0.183785,-0.423604,1.358062,0.131945,-0.412820,1.323923,0.173763,-0.380691,1.214074,0.083859,-0.428432,1.357615,0.086437,-0.501583,1.237321,0.084700,-0.636318,,,,,,,,,,,,,,,,,,,,,
7,0.058333,-0.020861,-0.211684,0.008518,-0.977078,1.274208,0.124217,-0.482671,0.000175,1.186713,0.083350,-0.613201,0.935550,1.319653,0.184016,-0.445529,0.967090,1.276328,0.131585,-0.375438,0.906783,1.277449,0.183625,-0.423533,0.936854,1.358080,0.131997,-0.412904,0.964488,1.323776,0.173861,-0.380830,0.956227,1.213806,0.083877,-0.428539,0.951710,1.357783,0.086502,-0.501822,0.911379,1.237422,0.084494,-0.636287,0.936982,1.309365,0.111321,-0.531490,0.943101,1.213225,0.109752,-0.489347,0.875617,1.216897,0.126229,-0.553131,0.000000,1.186667,0.083144,-0.612929,1.309433,0.111543,-0.531398,1.213237,0.109287,-0.489598,,,,1.319668,0.184128,-0.445444,1.276375,0.131571,-0.375788,1.277548,0.183778,-0.423614,1.358060,0.131957,-0.412828,1.323917,0.173760,-0.380687,1.213760,0.084066,-0.428729,1.357618,0.086441,-0.501581,1.237316,0.084705,-0.636323,,,,,,,,,,,,,,,,,,,,,
8,0.066667,-0.020906,-0.211948,0.008079,-0.977024,1.274246,0.124188,-0.482629,0.000178,1.186718,0.083283,-0.613124,0.935634,1.319659,0.184014,-0.445493,0.966409,1.276416,0.131528,-0.375395,0.907784,1.277467,0.183582,-0.423476,0.938836,1.358148,0.132019,-0.412903,0.964616,1.323825,0.173845,-0.380800,0.956075,1.213907,0.083781,-0.428476,0.953876,1.357843,0.086549,-0.501833,0.911720,1.237413,0.084477,-0.636237,0.938391,1.309389,0.111336,-0.531470,0.942895,1.213272,0.109673,-0.489277,0.874981,1.216897,0.126170,-0.553058,0.000000,1.186677,0.083133,-0.612919,1.309439,0.111544,-0.531391,1.213248,0.109282,-0.489588,,,,1.319707,0.184115,-0.445418,1.276404,0.131553,-0.375763,1.277563,0.183778,-0.423586,1.358066,0.131947,-0.412813,1.323929,0.173757,-0.380689,1.214073,0.083837,-0.428420,1.357621,0.086446,-0.501579,1.237329,0.084693,-0.636321,,,,,,,,,,,,,,,,,,,,,
9,0.075000,-0.020868,-0.211690,0.008487,-0.977077,1.274210,0.124229,-0.482663,0.000174,1.186716,0.083360,-0.613193,0.914617,1.319652,0.184029,-0.445519,0.964573,1.276331,0.131594,-0.375430,0.911281,1.277448,0.183635,-0.423523,0.948071,1.358083,0.132011,-0.412897,0.977100,1.323776,0.173872,-0.380821,0.944997,1.213811,0.083883,-0.428531,0.933545,1.357787,0.086518,-0.501815,0.923918,1.237424,0.084508,-0.636280,0.942284,1.309367,0.111336,-0.531483,0.934600,1.213228,0.109760,-0.489339,0.869670,1.216899,0.126239,-0.553122,0.000000,1.186674,0.083152,-0.612925,1.309437,0.111570,-0.531390,1.213236,0.109303,-0.489590,,,,1.319673,0.184143,-0.445438,1.276385,0.131562,-0.375779,1.277536,0.183809,-0.423594,1.358064,0.131965,-0.412820,1.323920,0.173772,-0.380688,1.213764,0.084067,-0.428717,1.357617,0.086452,-0.501571,1.237320,0.084710,-0.636318,,,,,,,,,,,,,,,,,,,,,
10,0.083333,-0.020902,-0.211958,0.008037,-0.977022,1.274236,0.124196,-0.482626,0.000178,1.186709,0.083285,-0.613121,0.936619,1.319645,0.184026,-0.445491,0.970290,1.276407,0.131535,-0.375393,0.907633,1.277453,0.183589,-0.423473,0.937583,1.358139,0.132033,-0.412903,0.963982,1.323812,0.173856,-0.380798,0.956450,1.213901,0.083783,-0.428473,0.953091,1.357836,0.086564,-0.501833,0.911176,1.237404,0.084483,-0.636234,0.938072,1.309379,0.111347,-0.531468,0.942040,1.213263,0.109676,-0.489274,0.876218,1.216886,0.126174,-0.553055,0.000000,1.186671,0.083137,-0.612919,1.309431,0.111557,-0.531386,1.213239,0.109284,-0.489576,,,,1.319672,0.184125,-0.445431,1.276394,0.131549,-0.375762,1.277555,0.183790,-0.423581,1.358062,0.131954,-0.412809,1.323918,0.173775,-0.380686,1.214070,0.083847,-0.428424,1.357619,0.086460,-0.501571,1.237316,0.084699,-0.636317,,,,,,,,,,,,,,,,,,,,,
11,0.091667,-0.020769,-0.211864,0.008041,-0.977045,1.274211,0.124220,-0.482647,0.000197,1.186711,0.083271,-0.613147,0.935058,1.319610,0.184062,-0.445519,0.965881,1.276361,0.131587,-0.375415,0.910714,1.277415,0.183630,-0.423509,0.882905,1.358100,0.132080,-0.412909,0.961371,1.323766,0.173909,-0.380822,0.938347,1.213868,0.083819,-0.428495,0.947101,1.357816,0.086587,-0.501828,0.911578,1.237410,0.084466,-0.636252,0.932956,1.309364,0.111360,-0.531479,0.941749,1.213240,0.109696,-0.489303,0.879931,1.216874,0.126178,-0.553087,0.000000,1.186669,0.083160,-0.612917,1.309434,0.111560,-0.531381,1.213235,0.109300,-0.489575,,,,1.319669,0.184146,-0.445428,1.276377,0.131553,-0.375770,1.277322,0.183918,-0.423866,1.358061,0.131973,-0.412805,1.323901,0.173809,-0.380641,1.214058,0.083876,-0.428421,1.357617,0.086462,-0.501563,1.237319,0.084711,-0.636310,,,,,,,,,,,,,,,,,,,,,
12,0.100000,-0.020911,-0.211946,0.008038,-0.977025,1.274241,0.124208,-0.482613,0.000179,1.186717,0.083300,-0.613110,0.939189,1.319649,0.184037,-0.445475,0.967288,1.276410,0.131545,-0.375379,0.902273,1.277457,0.183601,-0.423458,0.939801,1.358142,0.132044,-0.412887,0.966507,1.323815,0.173866,-0.380782,0.954665,1.213905,0.083795,-0.428462,0.951738,1.357841,0.086576,-0.501818,0.911580,1.237413,0.084498,-0.636222,0.938778,1.309385,0.111360,-0.531454,0.943525,1.213268,0.109689,-0.489262,0.876428,1.216893,0.126188,-0.553043,0.000000,1.186673,0.083164,-0.612913,1.309439,0.111565,-0.531377,1.213235,0.109295,-0.489559,,,,1.319696,0.184140,-0.445409,1.276388,0.131543,-0.375769,1.277560,0.183775,-0.423589,1.358073,0.131975,-0.412795,1.323914,0.173815,-0.380639,1.214074,0.083860,-0.428396,1.357628,0.086470,-0.501556,1.237323,0.084709,-0.636308,,,,,,,,,,,,,,,,,,,,,
13,0.108333,-0.020899,-0.211940,0.008045,-0.977026,1.274235,0.124225,-0.482615,0.000181,1.186712,0.083314,-0.613112,0.937152,1.319643,0.184054,-0.445478,0.969606,1.276402,0.131564,-0.375381,0.901883,1.277450,0.183619,-0.423462,0.939593,1.358135,0.132061,-0.412888,0.966652,1.323808,0.173885,-0.380785,0.952849,1.213897,0.083813,-0.428463,0.953100,1.357834,0.086591,-0.501818,0.911384,1.237407,0.084511,-0.636223,0.938951,1.309379,0.111375,-0.531455,0.942711,1.213261,0.109705,-0.489264,0.877991,1.216887,0.126203,-0.553045,0.000000,1.186667,0.083175,-0.612907,1.309439,0.111579,-0.531370,1.213231,0.109323,-0.489566,,,,1.319665,0.184159,-0.445420,1.276393,0.131555,-0.375773,1.277547,0.183794,-0.423597,1.358071,0.131990,-0.412795,1.323913,0.173826,-0.380639,1.214061,0.083884,-0.428406,1.357624,0.086484,-0.501553,1.237318,0.084723,-0.636304,,,,,,,,,,,,,,,,,,,,,
14,0.116667,-0.020894,-0.211925,0.008091,-0.977029,1.274240,0.124222,-0.482609,0.000180,1.186717,0.083315,-0.613108,0.936223,1.319652,0.184048,-0.445473,0.967354,1.276405,0.131564,-0.375375,0.902070,1.277459,0.183617,-0.423458,0.939704,1.358139,0.132053,-0.412880,0.965897,1.323815,0.173880,-0.380779,0.954559,1.213897,0.083817,-0.428458,0.951168,1.357837,0.086580,-0.501809,0.912321,1.237414,0.084506,-0.636218,0.936857,1.309384,0.111367,-0.531448,0.944492,1.213266,0.109708,-0.489260,0.876078,1.216894,0.126203,-0.553041,0.000000,1.186676,0.083170,-0.612902,1.309432,0.111568,-0.531367,1.213239,0.109316,-0.489563,,,,1.319695,0.184146,-0.445398,1.276391,0.131571,-0.375767,1.277558,0.183791,-0.423592,1.358069,0.131983,-0.412786,1.323910,0.173825,-0.380635,1.214070,0.083888,-0.428400,1.357622,0.086472,-0.501553,1.237322,0.084726,-0.636303,,,,,,,,,,,,,,,,,,,,,
15,0.125000,-0.020899,-0.211911,0.008103,-0.977032,1.274238,0.124225,-0.482613,0.000179,1.186718,0.083321,-0.613114,0.936312,1.319651,0.184050,-0.445476,0.970769,1.276400,0.131567,-0.375379,0.903752,1.277457,0.183620,-0.423462,0.939438,1.358135,0.132053,-0.412882,0.966653,1.323812,0.173882,-0.380782,0.950672,1.213893,0.083822,-0.428464,0.953258,1.357834,0.086581,-0.501811,0.912771,1.237415,0.084511,-0.636223,0.937908,1.309384,0.111369,-0.531451,0.942397,1.213264,0.109712,-0.489266,0.877225,1.216895,0.126208,-0.553047,0.000000,1.186681,0.083177,-0.612907,1.309441,0.111577,-0.531368,1.213248,0.109317,-0.489556,,,,1.319667,0.184151,-0.445419,1.276382,0.131576,-0.375764,1.277562,0.183796,-0.423592,1.358066,0.131978,-0.412796,1.323916,0.173816,-0.380628,1.214056,0.083900,-0.428416,1.357619,0.086472,-0.501558,1.237324,0.084728,-0.636303,,,,,,,,,,,,,,,,,,,,,
