Format Version,1.23,Take Name,P_100,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-27 12.33.40.592 PM,Total Frames in Take,782,Total Exported Frames,782,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
209,1.741667,-0.001340,-0.044725,0.005953,-0.998981,-0.327063,0.131609,-0.010013,0.000173,-0.366490,0.084497,-0.160310,0.951183,-0.296439,0.193419,0.037551,0.935158,-0.360514,0.143193,0.091498,0.835959,-0.343542,0.193322,0.044365,0.969462,-0.270972,0.143237,0.083160,0.972683,-0.313941,0.185859,0.100340,0.943798,-0.401976,0.092609,0.022745,0.881138,-0.241866,0.094299,0.001098,0.961689,-0.311000,0.085418,-0.165375,0.913806,-0.277745,0.117287,-0.043899,0.911776,-0.382412,0.116076,-0.035856,0.895343,-0.357853,0.130093,-0.095469,0.000000,-0.366518,0.084565,-0.160353,-0.277914,0.116951,-0.043697,-0.382166,0.115610,-0.035939,-0.296473,0.193413,0.037556,-0.360069,0.142998,0.091705,-0.343693,0.193516,0.044253,-0.270984,0.143276,0.083027,-0.314175,0.185929,0.100307,-0.401970,0.093038,0.022803,-0.241949,0.094286,0.001258,-0.310986,0.085634,-0.165604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,1.750000,-0.002005,-0.047624,0.006294,-0.998843,-0.325924,0.131523,-0.006341,0.000145,-0.366257,0.084640,-0.156470,0.959253,-0.294980,0.193247,0.041126,0.984093,-0.358778,0.142996,0.095377,0.912584,-0.342042,0.193176,0.048213,0.944347,-0.269286,0.142985,0.086520,0.970454,-0.312123,0.185616,0.104006,0.962608,-0.400675,0.092534,0.026799,0.882993,-0.240692,0.094136,0.004226,0.972732,-0.310797,0.085527,-0.161855,0.980488,-0.276815,0.117210,-0.040532,0.937624,-0.381434,0.116065,-0.031884,0.848434,-0.357211,0.130144,-0.091620,0.000000,-0.366354,0.084746,-0.156548,-0.276789,0.117011,-0.040384,-0.381182,0.115524,-0.031990,-0.295018,0.193198,0.041136,-0.358469,0.142890,0.095502,-0.342217,0.193313,0.048231,-0.269293,0.142947,0.086408,-0.312247,0.185688,0.104047,-0.400764,0.092990,0.026746,-0.240724,0.094232,0.004266,-0.310822,0.085592,-0.161891,,,,-0.423408,0.029273,-0.099980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,1.758333,-0.002966,-0.050602,0.006839,-0.998691,-0.324824,0.131442,-0.002715,0.000166,-0.366105,0.084893,-0.152690,0.959773,-0.293525,0.193040,0.044685,0.974756,-0.357059,0.142759,0.099219,0.948163,-0.340544,0.193009,0.052052,0.963442,-0.267621,0.142661,0.089829,0.972759,-0.310303,0.185308,0.107651,0.945407,-0.399422,0.092477,0.030796,0.892784,-0.239575,0.093936,0.007274,0.971039,-0.310677,0.085726,-0.158403,0.914174,-0.275936,0.117138,-0.037225,0.923224,-0.380503,0.116098,-0.027956,0.843331,-0.356619,0.130262,-0.087808,0.000000,-0.366245,0.084870,-0.152765,-0.275940,0.116908,-0.037021,-0.380223,0.115540,-0.028004,-0.293609,0.193033,0.044630,-0.356892,0.142879,0.099252,-0.340667,0.193066,0.051996,-0.267554,0.142620,0.089754,-0.310403,0.185272,0.107842,-0.399453,0.092903,0.030828,-0.239603,0.093990,0.007372,-0.310681,0.085963,-0.158652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,1.766667,-0.003409,-0.053930,0.006847,-0.998515,-0.323650,0.131327,0.000963,0.000156,-0.365931,0.084919,-0.148777,0.959773,-0.292033,0.192879,0.048210,0.974756,-0.355204,0.142551,0.103120,0.948163,-0.339002,0.192844,0.055891,0.963442,-0.265831,0.142458,0.093135,0.972759,-0.308391,0.185090,0.111280,0.945407,-0.398025,0.092334,0.034933,0.892784,-0.238337,0.093808,0.010349,0.971039,-0.310542,0.085755,-0.154859,0.914174,-0.274993,0.117053,-0.033885,0.923224,-0.379496,0.116008,-0.023921,0.843331,-0.356011,0.130227,-0.083917,0.000000,-0.366057,0.084962,-0.148834,-0.275003,0.116813,-0.033620,-0.379183,0.115490,-0.023951,-0.292161,0.192740,0.048290,-0.355073,0.142683,0.103105,-0.339079,0.192937,0.055882,-0.265769,0.142472,0.092999,-0.308508,0.185154,0.111354,-0.397992,0.092664,0.034931,-0.238370,0.093821,0.010407,-0.310589,0.085963,-0.155088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,1.775000,-0.003615,-0.057289,0.007488,-0.998323,-0.322463,0.131291,0.004653,0.000158,-0.365811,0.084996,-0.144817,0.966139,-0.290450,0.192784,0.051710,0.971833,-0.353315,0.142514,0.107024,0.962860,-0.337367,0.192806,0.059706,0.967070,-0.264011,0.142311,0.096437,0.964065,-0.306394,0.184990,0.114885,0.958355,-0.396658,0.092379,0.039108,0.914506,-0.237138,0.093659,0.013449,0.966000,-0.310463,0.085764,-0.151271,0.926896,-0.274060,0.116968,-0.030527,0.928055,-0.378496,0.116054,-0.019861,0.838654,-0.355397,0.130266,-0.080008,0.000000,-0.365911,0.085056,-0.144885,-0.274106,0.116814,-0.030289,-0.378191,0.115486,-0.019904,-0.290494,0.192729,0.051622,-0.353201,0.142598,0.106978,-0.337454,0.192905,0.059710,-0.263968,0.142252,0.096314,-0.306478,0.185029,0.115024,-0.396680,0.092709,0.039195,-0.237189,0.093694,0.013570,-0.310489,0.085953,-0.151493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,1.783333,-0.003871,-0.060611,0.008012,-0.998122,-0.321263,0.131218,0.008407,0.000173,-0.365653,0.085044,-0.140795,0.966139,-0.288872,0.192653,0.055280,0.971833,-0.351421,0.142422,0.110986,0.962860,-0.335734,0.192720,0.063588,0.967070,-0.262189,0.142130,0.099805,0.964065,-0.304403,0.184845,0.118556,0.958355,-0.395267,0.092367,0.043335,0.914506,-0.235921,0.093492,0.016616,0.966000,-0.310348,0.085757,-0.147617,0.926896,-0.273110,0.116862,-0.027102,0.928055,-0.377473,0.116052,-0.015741,0.838654,-0.354760,0.130271,-0.076034,0.000000,-0.365752,0.085012,-0.140891,-0.273050,0.116708,-0.026861,-0.377211,0.115556,-0.015790,-0.288962,0.192600,0.055206,-0.351240,0.142428,0.111027,-0.335810,0.192803,0.063559,-0.262177,0.142112,0.099738,-0.304468,0.184834,0.118806,-0.395278,0.092807,0.043303,-0.236029,0.093601,0.016660,-0.310413,0.085885,-0.147843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,1.791667,-0.003525,-0.064103,0.007944,-0.997905,-0.320070,0.131246,0.012108,0.000147,-0.365495,0.084971,-0.136750,0.931240,-0.287365,0.192718,0.058715,0.966660,-0.349512,0.142509,0.114889,0.951400,-0.334168,0.192780,0.067351,0.951644,-0.260361,0.142228,0.103084,0.977261,-0.302451,0.184945,0.122103,0.973112,-0.393821,0.092403,0.047578,0.922357,-0.234665,0.093542,0.019743,0.970905,-0.310240,0.085690,-0.143960,0.969645,-0.272165,0.116877,-0.023728,0.928418,-0.376446,0.116054,-0.011636,0.852637,-0.354158,0.130240,-0.072095,0.000000,-0.365638,0.085136,-0.136917,-0.272157,0.116724,-0.023486,-0.376165,0.115536,-0.011622,-0.287408,0.192593,0.058693,-0.349343,0.142587,0.114831,-0.334316,0.192868,0.067263,-0.260322,0.142216,0.103003,-0.302545,0.184957,0.122155,-0.393815,0.092700,0.047666,-0.234730,0.093602,0.019820,-0.310251,0.085797,-0.144015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,1.800000,-0.003653,-0.067666,0.008027,-0.997669,-0.318926,0.131367,0.015767,0.000181,-0.365420,0.085144,-0.132777,0.931240,-0.285879,0.192819,0.062158,0.966660,-0.347631,0.142603,0.118759,0.951400,-0.332619,0.192887,0.071128,0.951644,-0.258567,0.142311,0.106318,0.977261,-0.300513,0.185030,0.125650,0.973112,-0.392428,0.092525,0.051751,0.922357,-0.233475,0.093647,0.022781,0.970905,-0.310218,0.085857,-0.140380,0.969645,-0.271280,0.117002,-0.020415,0.928418,-0.375472,0.116192,-0.007578,0.852637,-0.353614,0.130392,-0.068191,0.000000,-0.365524,0.085189,-0.132866,-0.271409,0.116595,-0.020129,-0.375106,0.115637,-0.007537,-0.285956,0.192741,0.062121,-0.347469,0.142654,0.118805,-0.332938,0.193242,0.070819,-0.258431,0.142235,0.106267,-0.300576,0.184962,0.125777,-0.392450,0.092875,0.051882,-0.233428,0.093686,0.022860,-0.310215,0.086201,-0.140604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,1.808333,-0.004001,-0.071417,0.007776,-0.997408,-0.317692,0.131391,0.019543,0.000166,-0.365278,0.085263,-0.128684,0.949406,-0.284326,0.192822,0.065734,0.962298,-0.345627,0.142532,0.122757,0.934814,-0.330997,0.192860,0.075055,0.976441,-0.256659,0.142293,0.109647,0.990406,-0.298479,0.184976,0.129327,0.970327,-0.390902,0.092485,0.056047,0.904662,-0.232172,0.093707,0.025885,0.974076,-0.310134,0.086008,-0.136701,0.923136,-0.270312,0.117077,-0.017007,0.893573,-0.374404,0.116206,-0.003389,0.841937,-0.353009,0.130465,-0.064153,0.000000,-0.365382,0.085329,-0.128844,-0.270499,0.116760,-0.016792,-0.374120,0.115643,-0.003430,-0.284456,0.192774,0.065676,-0.345480,0.142745,0.122788,-0.331075,0.192843,0.075106,-0.256626,0.142291,0.109627,-0.298526,0.185005,0.129432,-0.390797,0.092851,0.056063,-0.232200,0.093765,0.025966,-0.310130,0.086223,-0.136921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,1.816667,-0.004156,-0.075029,0.007055,-0.997148,-0.316503,0.131535,0.023213,0.000178,-0.365094,0.085407,-0.124687,0.949406,-0.282892,0.192993,0.069190,0.962298,-0.343707,0.142588,0.126632,0.934814,-0.329495,0.192959,0.078849,0.976441,-0.254836,0.142483,0.112878,0.990406,-0.296574,0.185097,0.132881,0.970327,-0.389392,0.092506,0.060228,0.904662,-0.230886,0.093971,0.028918,0.974076,-0.310011,0.086236,-0.133103,0.923136,-0.269368,0.117306,-0.013685,0.893573,-0.373358,0.116279,0.000685,0.841937,-0.352423,0.130597,-0.060225,0.000000,-0.365201,0.085556,-0.124788,-0.269389,0.117036,-0.013345,-0.373107,0.115656,0.000670,-0.283063,0.192916,0.069123,-0.343569,0.142773,0.126637,-0.329524,0.192812,0.078908,-0.254722,0.142532,0.112709,-0.296717,0.185176,0.132858,-0.389360,0.092921,0.060323,-0.230973,0.093965,0.029009,-0.309987,0.086483,-0.133318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,1.825000,-0.004579,-0.078594,0.006340,-0.996876,-0.315268,0.131584,0.027011,0.000183,-0.364850,0.085537,-0.120585,0.953112,-0.281415,0.193043,0.072809,0.948848,-0.341749,0.142496,0.130633,0.931060,-0.327948,0.192935,0.082800,0.967067,-0.252978,0.142528,0.116244,0.977986,-0.294631,0.185064,0.136587,0.955164,-0.387837,0.092417,0.064506,0.913293,-0.229561,0.094134,0.032067,0.967105,-0.309830,0.086450,-0.129393,0.924173,-0.268379,0.117458,-0.010237,0.916065,-0.372261,0.116272,0.004874,0.841070,-0.351782,0.130680,-0.056170,0.000000,-0.364955,0.085630,-0.120709,-0.268441,0.117210,-0.010019,-0.372002,0.115701,0.004768,-0.281573,0.192981,0.072694,-0.341537,0.142670,0.130661,-0.327969,0.192940,0.082930,-0.252976,0.142529,0.116156,-0.294727,0.185130,0.136724,-0.387802,0.092759,0.064556,-0.229613,0.094159,0.032185,-0.309844,0.086624,-0.129642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,1.833333,-0.004728,-0.081992,0.006010,-0.996604,-0.314024,0.131624,0.030811,0.000187,-0.364579,0.085601,-0.116463,0.953112,-0.279900,0.193087,0.076401,0.948848,-0.339805,0.142478,0.134614,0.931060,-0.326364,0.192944,0.086708,0.967067,-0.251134,0.142575,0.119622,0.977986,-0.292676,0.185075,0.140265,0.955164,-0.386309,0.092394,0.068783,0.913293,-0.228259,0.094228,0.035268,0.967105,-0.309621,0.086554,-0.125645,0.924173,-0.267380,0.117543,-0.006762,0.916065,-0.371156,0.116282,0.009056,0.841070,-0.351103,0.130728,-0.052120,0.000000,-0.364682,0.085719,-0.116668,-0.267412,0.117280,-0.006527,-0.370888,0.115696,0.008900,-0.280067,0.193191,0.076327,-0.339609,0.142607,0.134627,-0.326398,0.192799,0.086870,-0.251095,0.142549,0.119535,-0.292729,0.185217,0.140376,-0.386323,0.092767,0.068842,-0.228289,0.094240,0.035411,-0.309692,0.086696,-0.125847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,1.841667,-0.004971,-0.084825,0.006088,-0.996365,-0.312695,0.131606,0.034596,0.000178,-0.364095,0.085667,-0.112411,0.934286,-0.278302,0.193040,0.080023,0.958216,-0.337884,0.142411,0.138550,0.926483,-0.324707,0.192900,0.090595,0.957357,-0.249300,0.142500,0.123054,0.961899,-0.290716,0.184997,0.143955,0.942578,-0.384770,0.092369,0.072959,0.889788,-0.226913,0.094193,0.038547,0.962028,-0.309190,0.086615,-0.121905,0.936359,-0.266268,0.117536,-0.003248,0.912858,-0.369953,0.116285,0.013159,0.832820,-0.350245,0.130758,-0.048123,0.000000,-0.364225,0.085795,-0.112600,-0.266239,0.117298,-0.002995,-0.369611,0.115712,0.013203,-0.278426,0.193085,0.079921,-0.337610,0.142516,0.138523,-0.324725,0.192738,0.090645,-0.249355,0.142470,0.122915,-0.290921,0.185083,0.144015,-0.384814,0.092802,0.073027,-0.226905,0.094222,0.038696,-0.309265,0.086794,-0.122070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,1.850000,-0.005133,-0.087629,0.006565,-0.996118,-0.311271,0.131485,0.038510,0.000185,-0.363542,0.085636,-0.108218,0.934286,-0.276565,0.192873,0.083760,0.958216,-0.335864,0.142284,0.142607,0.926483,-0.322909,0.192774,0.094592,0.957357,-0.247368,0.142294,0.126612,0.961899,-0.288626,0.184824,0.147758,0.942578,-0.383167,0.092306,0.077267,0.889788,-0.225504,0.093990,0.041967,0.962028,-0.308690,0.086535,-0.118021,0.936359,-0.265071,0.117382,0.000401,0.912858,-0.368663,0.116225,0.017391,0.832820,-0.349287,0.130696,-0.043996,0.000000,-0.363633,0.085743,-0.108471,-0.265216,0.116990,0.000613,-0.368371,0.115714,0.017310,-0.276674,0.192859,0.083692,-0.335674,0.142536,0.142651,-0.322967,0.192756,0.094605,-0.247352,0.142253,0.126520,-0.288711,0.184841,0.147949,-0.383164,0.092586,0.077463,-0.225535,0.094130,0.042027,-0.308670,0.086713,-0.118243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,1.858333,-0.005121,-0.090549,0.006920,-0.995855,-0.309754,0.131423,0.042266,0.000188,-0.362916,0.085603,-0.104151,0.909456,-0.274741,0.192790,0.087308,0.958354,-0.333729,0.142244,0.146505,0.944999,-0.321021,0.192723,0.098412,0.951499,-0.245328,0.142193,0.129991,0.992062,-0.286432,0.184752,0.151376,0.952933,-0.381448,0.092295,0.081446,0.892661,-0.223994,0.093870,0.045222,0.966371,-0.308122,0.086465,-0.114275,0.939552,-0.263788,0.117287,0.003887,0.921430,-0.367280,0.116201,0.021485,0.807764,-0.348255,0.130656,-0.040016,0.000000,-0.363074,0.085776,-0.104427,-0.263804,0.117077,0.004120,-0.366974,0.115496,0.021469,-0.274845,0.192798,0.087178,-0.333559,0.142383,0.146528,-0.321037,0.192551,0.098500,-0.245313,0.142211,0.129970,-0.286508,0.184897,0.151470,-0.381485,0.092715,0.081523,-0.224050,0.093906,0.045339,-0.308150,0.086614,-0.114463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,1.866667,-0.005136,-0.093779,0.007237,-0.995553,-0.308192,0.131246,0.046064,0.000165,-0.362330,0.085462,-0.100006,0.909456,-0.272850,0.192591,0.090879,0.958354,-0.331482,0.142079,0.150457,0.944999,-0.319056,0.192552,0.102283,0.951499,-0.243191,0.141975,0.133369,0.992062,-0.284129,0.184558,0.155021,0.952933,-0.379653,0.092160,0.085708,0.892661,-0.222436,0.093641,0.048462,0.966371,-0.307603,0.086290,-0.110486,0.939552,-0.262484,0.117083,0.007387,0.921430,-0.365860,0.116059,0.025656,0.807764,-0.347225,0.130505,-0.035967,0.000000,-0.362470,0.085804,-0.100221,-0.262498,0.116905,0.007637,-0.365635,0.115486,0.025663,-0.272989,0.192673,0.090698,-0.331340,0.142238,0.150307,-0.319067,0.192359,0.102299,-0.243196,0.141879,0.133275,-0.284204,0.184693,0.155062,-0.379650,0.092388,0.085937,-0.222457,0.093668,0.048606,-0.307568,0.086356,-0.110531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,1.875000,-0.005131,-0.097731,0.007231,-0.995173,-0.306601,0.131046,0.049974,0.000179,-0.361895,0.085267,-0.095663,0.949124,-0.270907,0.192390,0.094511,0.957366,-0.329062,0.141873,0.154549,0.939367,-0.317022,0.192348,0.106282,0.983984,-0.240909,0.141774,0.136762,0.955247,-0.281677,0.184354,0.158740,0.936810,-0.377743,0.091955,0.090183,0.933174,-0.220827,0.093445,0.051690,0.981198,-0.307253,0.086099,-0.106577,0.862401,-0.261201,0.116888,0.010936,0.903231,-0.364429,0.115858,0.030025,0.858713,-0.346285,0.130307,-0.031743,0.000000,-0.361944,0.085162,-0.095495,-0.261359,0.116568,0.011086,-0.364152,0.115382,0.029897,-0.271011,0.192503,0.094435,-0.328914,0.142055,0.154490,-0.317076,0.192381,0.106275,-0.240980,0.141610,0.136778,-0.281627,0.184460,0.158964,-0.377782,0.092193,0.090298,-0.220899,0.093468,0.051687,-0.307182,0.086468,-0.106979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,1.883333,-0.004992,-0.101371,0.007113,-0.994811,-0.304985,0.130995,0.053741,0.000171,-0.361330,0.085171,-0.091479,0.933325,-0.268985,0.192359,0.098003,0.948680,-0.326684,0.141836,0.158476,0.938984,-0.315012,0.192306,0.110111,0.978745,-0.238664,0.141759,0.140043,0.949805,-0.279282,0.184332,0.162311,0.970373,-0.375820,0.091891,0.094476,0.944268,-0.219190,0.093420,0.054836,0.961873,-0.306770,0.086016,-0.102793,0.890397,-0.259868,0.116842,0.014374,0.932916,-0.362953,0.115786,0.034218,0.867431,-0.345266,0.130228,-0.027684,0.000000,-0.361469,0.085086,-0.091267,-0.259855,0.116694,0.014597,-0.362638,0.115384,0.034077,-0.269124,0.192396,0.097857,-0.326546,0.142007,0.158369,-0.315006,0.192319,0.110195,-0.238698,0.141577,0.139966,-0.279370,0.184378,0.162376,-0.375829,0.092109,0.094522,-0.219263,0.093424,0.054970,-0.306761,0.086344,-0.103084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,1.891667,-0.004663,-0.104937,0.007627,-0.994439,-0.303317,0.130978,0.057588,0.000176,-0.360745,0.085103,-0.087191,0.933325,-0.266943,0.192339,0.101547,0.948680,-0.324253,0.141912,0.162468,0.938984,-0.312882,0.192337,0.113985,0.978745,-0.236367,0.141741,0.143405,0.949805,-0.276785,0.184367,0.165933,0.970373,-0.373893,0.091967,0.098859,0.944268,-0.217551,0.093323,0.058094,0.961873,-0.306266,0.085891,-0.098897,0.890397,-0.258497,0.116755,0.017908,0.932916,-0.361437,0.115808,0.038493,0.867431,-0.344181,0.130191,-0.023545,0.000000,-0.360854,0.085148,-0.086992,-0.258467,0.116610,0.018146,-0.361091,0.115398,0.038295,-0.267037,0.192280,0.101445,-0.324080,0.142028,0.162291,-0.312946,0.192255,0.114057,-0.236442,0.141595,0.143344,-0.276857,0.184500,0.165886,-0.373938,0.092195,0.098959,-0.217628,0.093372,0.058167,-0.306279,0.086161,-0.098992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,1.900000,-0.005135,-0.108277,0.008475,-0.994071,-0.301673,0.131064,0.061496,0.000165,-0.360154,0.085410,-0.082931,0.951022,-0.264896,0.192324,0.105259,0.963528,-0.321885,0.141948,0.166523,0.931243,-0.310751,0.192393,0.118006,0.967352,-0.234130,0.141638,0.146869,0.970488,-0.274320,0.184317,0.169704,0.951040,-0.372039,0.092143,0.103208,0.906584,-0.215972,0.093258,0.061395,0.971229,-0.305754,0.086110,-0.095002,0.958376,-0.257146,0.116795,0.021504,0.962190,-0.359947,0.116012,0.042779,0.831613,-0.343083,0.130415,-0.019361,0.000000,-0.360318,0.085494,-0.082998,-0.257157,0.116680,0.021601,-0.359655,0.115440,0.042576,-0.264952,0.192292,0.105128,-0.321676,0.142128,0.166526,-0.310859,0.192365,0.118074,-0.234167,0.141543,0.146928,-0.274354,0.184339,0.169895,-0.372106,0.092498,0.103305,-0.216013,0.093363,0.061417,-0.305736,0.086206,-0.095137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,1.908333,-0.005464,-0.111743,0.008544,-0.993685,-0.300084,0.131180,0.065322,0.000184,-0.359578,0.085638,-0.078726,0.951022,-0.262992,0.192404,0.108871,0.963528,-0.319561,0.141995,0.170495,0.931243,-0.308757,0.192471,0.121937,0.967352,-0.231945,0.141683,0.150229,0.970488,-0.271968,0.184353,0.173373,0.951040,-0.370165,0.092243,0.107496,0.906584,-0.214393,0.093360,0.064597,0.971229,-0.305263,0.086337,-0.091175,0.958376,-0.255839,0.116932,0.025011,0.962190,-0.358490,0.116152,0.047001,0.831613,-0.342057,0.130596,-0.015245,0.000000,-0.359746,0.085750,-0.078724,-0.255855,0.116710,0.025238,-0.358157,0.115450,0.046883,-0.263104,0.192414,0.108707,-0.319368,0.142241,0.170426,-0.308852,0.192497,0.122020,-0.231942,0.141607,0.150194,-0.272061,0.184296,0.173530,-0.370186,0.092642,0.107550,-0.214390,0.093418,0.064724,-0.305289,0.086543,-0.091437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,1.916667,-0.005838,-0.115480,0.008098,-0.993260,-0.298481,0.131305,0.069224,0.000182,-0.359018,0.085843,-0.074415,0.945689,-0.261114,0.192520,0.112548,0.960380,-0.317176,0.142007,0.174550,0.918307,-0.306779,0.192537,0.125958,0.979241,-0.229715,0.141787,0.153626,0.964696,-0.269598,0.184402,0.177109,0.957278,-0.368210,0.092270,0.111888,0.935268,-0.212766,0.093557,0.067820,0.972399,-0.304798,0.086600,-0.087271,0.909922,-0.254528,0.117130,0.028568,0.901914,-0.357010,0.116244,0.051328,0.827884,-0.341057,0.130758,-0.011027,0.000000,-0.359187,0.085966,-0.074475,-0.254559,0.116886,0.028874,-0.356765,0.115608,0.051230,-0.261198,0.192561,0.112420,-0.316991,0.142253,0.174441,-0.306752,0.192561,0.126032,-0.229785,0.141670,0.153591,-0.269705,0.184470,0.177224,-0.368206,0.092499,0.112010,-0.212764,0.093605,0.067919,-0.304803,0.086819,-0.087557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,1.925000,-0.006001,-0.119205,0.008074,-0.992819,-0.296889,0.131438,0.073190,0.000189,-0.358499,0.086031,-0.070009,0.945689,-0.259201,0.192638,0.116257,0.960380,-0.314795,0.142099,0.178657,0.918307,-0.304764,0.192648,0.130009,0.979241,-0.227493,0.141891,0.157079,0.964696,-0.267200,0.184495,0.180877,0.957278,-0.366295,0.092384,0.116360,0.935268,-0.211185,0.093695,0.071129,0.972399,-0.304378,0.086795,-0.083271,0.909922,-0.253242,0.117282,0.032200,0.901914,-0.355550,0.116382,0.055728,0.827884,-0.340066,0.130922,-0.006739,0.000000,-0.358690,0.086077,-0.070092,-0.253264,0.117125,0.032401,-0.355378,0.115860,0.055556,-0.259358,0.192689,0.116095,-0.314561,0.142226,0.178615,-0.304789,0.192625,0.130084,-0.227542,0.141774,0.157041,-0.267198,0.184481,0.181178,-0.366308,0.092785,0.116418,-0.211220,0.093829,0.071160,-0.304295,0.086868,-0.083443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,1.933333,-0.005480,-0.123114,0.006843,-0.992354,-0.295349,0.131601,0.077037,0.000162,-0.357965,0.085935,-0.065642,0.954001,-0.257483,0.192928,0.119766,0.958777,-0.312453,0.142287,0.182635,0.920754,-0.302937,0.192829,0.133876,0.957884,-0.225323,0.142292,0.160371,0.964518,-0.264953,0.184808,0.184452,0.969490,-0.364311,0.092396,0.120778,0.926903,-0.209566,0.094080,0.074327,0.983953,-0.303952,0.086832,-0.079331,0.940028,-0.251989,0.117530,0.035715,0.916871,-0.354106,0.116380,0.060047,0.850836,-0.339152,0.130917,-0.002549,0.000000,-0.358086,0.086067,-0.065686,-0.251985,0.117319,0.035972,-0.353892,0.115841,0.059909,-0.257545,0.192937,0.119613,-0.312316,0.142566,0.182572,-0.303065,0.192801,0.133981,-0.225327,0.142176,0.160289,-0.265026,0.184807,0.184550,-0.364298,0.092651,0.120920,-0.209554,0.094126,0.074369,-0.303944,0.087005,-0.079496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
