Format Version,1.23,Take Name,N_15,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-27 03.05.10.474 PM,Total Frames in Take,970,Total Exported Frames,970,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,DeepRacer1,DeepRacer1,DeepRacer1,DeepRacer1,DeepRacer1,DeepRacer1,DeepRacer1,DeepRacer1,"DeepRacer1:Marker1","DeepRacer1:Marker1","DeepRacer1:Marker1","DeepRacer1:Marker1","DeepRacer1:Marker2","DeepRacer1:Marker2","DeepRacer1:Marker2","DeepRacer1:Marker2","DeepRacer1:Marker3","DeepRacer1:Marker3","DeepRacer1:Marker3","DeepRacer1:Marker3","DeepRacer1:Marker4","DeepRacer1:Marker4","DeepRacer1:Marker4","DeepRacer1:Marker4","DeepRacer1:Marker5","DeepRacer1:Marker5","DeepRacer1:Marker5","DeepRacer1:Marker5","DeepRacer1:Marker6","DeepRacer1:Marker6","DeepRacer1:Marker6","DeepRacer1:Marker6","DeepRacer1:Marker7","DeepRacer1:Marker7","DeepRacer1:Marker7","DeepRacer1:Marker7","DeepRacer1:Marker8","DeepRacer1:Marker8","DeepRacer1:Marker8","DeepRacer1:Marker8","DeepRacer1:Marker9","DeepRacer1:Marker9","DeepRacer1:Marker9","DeepRacer1:Marker9","DeepRacer1:Marker10","DeepRacer1:Marker10","DeepRacer1:Marker10","DeepRacer1:Marker10","DeepRacer1:Marker11","DeepRacer1:Marker11","DeepRacer1:Marker11","DeepRacer1:Marker11","DeepRacer1:Marker12","DeepRacer1:Marker12","DeepRacer1:Marker12","DeepRacer1:Marker12",DeepRacer1:Marker1,DeepRacer1:Marker1,DeepRacer1:Marker1,DeepRacer1:Marker10,DeepRacer1:Marker10,DeepRacer1:Marker10,DeepRacer1:Marker11,DeepRacer1:Marker11,DeepRacer1:Marker11,DeepRacer1:Marker12,DeepRacer1:Marker12,DeepRacer1:Marker12,DeepRacer1:Marker2,DeepRacer1:Marker2,DeepRacer1:Marker2,DeepRacer1:Marker3,DeepRacer1:Marker3,DeepRacer1:Marker3,DeepRacer1:Marker4,DeepRacer1:Marker4,DeepRacer1:Marker4,DeepRacer1:Marker5,DeepRacer1:Marker5,DeepRacer1:Marker5,DeepRacer1:Marker6,DeepRacer1:Marker6,DeepRacer1:Marker6,DeepRacer1:Marker7,DeepRacer1:Marker7,DeepRacer1:Marker7,DeepRacer1:Marker8,DeepRacer1:Marker8,DeepRacer1:Marker8,DeepRacer1:Marker9,DeepRacer1:Marker9,DeepRacer1:Marker9,Unlabeled 2054,Unlabeled 2054,Unlabeled 2054,Unlabeled 2056,Unlabeled 2056,Unlabeled 2056,Unlabeled 2058,Unlabeled 2058,Unlabeled 2058,Unlabeled 2060,Unlabeled 2060,Unlabeled 2060,Unlabeled 2061,Unlabeled 2061,Unlabeled 2061,Unlabeled 2062,Unlabeled 2062,Unlabeled 2062,Unlabeled 2063,Unlabeled 2063,Unlabeled 2063
,ID,"CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","127790","127790","127790","1277F0","1277F0","1277F0","127780","127780","127780","37668CE3BF2F11EB6A3FE2211B005D8D","37668CE3BF2F11EB6A3FE2211B005D8D","37668CE3BF2F11EB6A3FE2211B005D8D","127720","127720","127720","127290","127290","127290","125FF0","125FF0","125FF0","127530","127530","127530","125FB0","125FB0","125FB0","127280","127280","127280","127510","127510","127510","1277E0","1277E0","1277E0","128010","128010","128010","127F80","127F80","127F80","127FE0","127FE0","127FE0","128060","128060","128060","128040","128040","128040","128070","128070","128070","1280B0","1280B0","1280B0"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.002246,0.024273,-0.015995,0.999575,1.806708,0.126916,-1.751748,0.000298,1.772517,0.080648,-1.903583,0.846272,1.836602,0.188083,-1.702906,0.860092,1.769374,0.139148,-1.651678,0.889563,1.789267,0.188936,-1.698023,0.937397,1.859164,0.137385,-1.656348,0.904596,1.816397,0.180862,-1.640893,0.902153,1.729747,0.089429,-1.722122,0.872204,1.890609,0.087890,-1.737204,0.928126,1.828175,0.080449,-1.906374,0.873612,1.857071,0.111610,-1.783606,0.905754,1.752160,0.112511,-1.779850,0.740601,1.779413,0.126044,-1.838394,0.000000,1.772514,0.081257,-1.903671,1.856741,0.111431,-1.783575,1.752845,0.111733,-1.779870,,,,1.836610,0.188635,-1.702810,1.769814,0.139176,-1.651673,1.789162,0.189160,-1.698063,1.858819,0.137223,-1.656366,1.816120,0.180859,-1.640617,1.730217,0.089586,-1.722248,1.890340,0.087829,-1.737286,1.827972,0.079988,-1.906409,,,,,,,,,,,,,,,,,,,,,
1,0.008333,0.002261,0.024272,-0.016048,0.999574,1.806720,0.126913,-1.751751,0.000300,1.772525,0.080652,-1.903587,0.846272,1.836620,0.188076,-1.702907,0.860092,1.769387,0.139146,-1.651680,0.889563,1.789286,0.188933,-1.698024,0.937397,1.859178,0.137374,-1.656350,0.904596,1.816415,0.180855,-1.640894,0.902153,1.729755,0.089433,-1.722126,0.872204,1.890617,0.087878,-1.737208,0.928126,1.828183,0.080448,-1.906378,0.873612,1.857082,0.111602,-1.783609,0.905754,1.752170,0.112515,-1.779853,0.740601,1.779426,0.126046,-1.838396,0.000000,1.772526,0.081264,-1.903678,1.856748,0.111417,-1.783583,1.752857,0.111729,-1.779872,,,,1.836631,0.188638,-1.702822,1.769822,0.139175,-1.651678,1.789186,0.189161,-1.698026,1.858833,0.137208,-1.656366,1.816129,0.180857,-1.640623,1.730232,0.089589,-1.722260,1.890345,0.087818,-1.737298,1.827977,0.079977,-1.906412,,,,,,,,,,,,,,,,,,,,,
2,0.016667,0.002227,0.024227,-0.016171,0.999573,1.806713,0.126925,-1.751750,0.000302,1.772519,0.080662,-1.903586,0.845465,1.836623,0.188084,-1.702908,0.857839,1.769374,0.139175,-1.651684,0.890896,1.789289,0.188954,-1.698030,0.937924,1.859164,0.137380,-1.656346,0.904255,1.816411,0.180873,-1.640897,0.901442,1.729735,0.089466,-1.722130,0.870255,1.890599,0.087870,-1.737197,0.926853,1.828177,0.080443,-1.906372,0.871248,1.857073,0.111599,-1.783603,0.904330,1.752162,0.112538,-1.779856,0.739021,1.779426,0.126059,-1.838398,0.000000,1.772516,0.081289,-1.903672,1.856741,0.111400,-1.783576,1.752848,0.111745,-1.779867,,,,1.836622,0.188651,-1.702818,1.769813,0.139219,-1.651678,1.789173,0.189179,-1.698075,1.858824,0.137209,-1.656358,1.816127,0.180868,-1.640616,1.730211,0.089621,-1.722257,1.890349,0.087804,-1.737286,1.827973,0.079979,-1.906404,,,,,,,,,,,,,,,,,,,,,
3,0.025000,0.002243,0.024236,-0.016123,0.999574,1.806719,0.126933,-1.751748,0.000302,1.772528,0.080672,-1.903584,0.841796,1.836625,0.188093,-1.702905,0.856432,1.769381,0.139176,-1.651680,0.889590,1.789291,0.188958,-1.698025,0.935715,1.859171,0.137390,-1.656344,0.904704,1.816414,0.180878,-1.640893,0.900146,1.729746,0.089466,-1.722127,0.870896,1.890609,0.087886,-1.737197,0.931642,1.828186,0.080459,-1.906372,0.872898,1.857081,0.111613,-1.783602,0.902788,1.752169,0.112542,-1.779853,0.737691,1.779431,0.126067,-1.838395,0.000000,1.772527,0.081298,-1.903674,1.856744,0.111425,-1.783568,1.752859,0.111753,-1.779865,,,,1.836627,0.188654,-1.702823,1.769821,0.139218,-1.651674,1.789176,0.189185,-1.698070,1.858828,0.137216,-1.656364,1.816133,0.180870,-1.640611,1.730228,0.089619,-1.722255,1.890347,0.087825,-1.737281,1.827980,0.079990,-1.906402,,,,,,,,,,,,,,,,,,,,,
4,0.033333,0.002233,0.024234,-0.016140,0.999574,1.806713,0.126937,-1.751749,0.000300,1.772521,0.080673,-1.903584,0.841841,1.836621,0.188097,-1.702906,0.858448,1.769374,0.139183,-1.651681,0.889492,1.789286,0.188963,-1.698027,0.935476,1.859165,0.137394,-1.656345,0.903633,1.816409,0.180883,-1.640895,0.900408,1.729738,0.089473,-1.722128,0.869587,1.890601,0.087887,-1.737197,0.929605,1.828179,0.080458,-1.906371,0.871774,1.857074,0.111614,-1.783602,0.903184,1.752162,0.112547,-1.779854,0.737980,1.779425,0.126070,-1.838396,0.000000,1.772511,0.081293,-1.903681,1.856753,0.111421,-1.783570,1.752849,0.111746,-1.779873,,,,1.836621,0.188665,-1.702829,1.769804,0.139214,-1.651686,1.789177,0.189195,-1.698032,1.858831,0.137222,-1.656356,1.816125,0.180878,-1.640617,1.730209,0.089637,-1.722263,1.890351,0.087832,-1.737283,1.827972,0.079982,-1.906403,,,,,,,,,,,,,,,,,,,,,
5,0.041667,0.002241,0.024224,-0.016161,0.999573,1.806710,0.126936,-1.751740,0.000301,1.772519,0.080677,-1.903577,0.843057,1.836619,0.188094,-1.702896,0.856625,1.769370,0.139182,-1.651673,0.892212,1.789285,0.188963,-1.698018,0.935864,1.859161,0.137389,-1.656335,0.906097,1.816407,0.180881,-1.640885,0.900559,1.729733,0.089475,-1.722121,0.870926,1.890597,0.087883,-1.737187,0.932336,1.828177,0.080459,-1.906363,0.869896,1.857071,0.111612,-1.783592,0.905908,1.752160,0.112549,-1.779847,0.736308,1.779424,0.126072,-1.838388,0.000000,1.772513,0.081304,-1.903668,1.856746,0.111414,-1.783557,1.752851,0.111746,-1.779862,,,,1.836618,0.188667,-1.702807,1.769805,0.139228,-1.651675,1.789168,0.189179,-1.698072,1.858822,0.137219,-1.656341,1.816126,0.180867,-1.640610,1.730214,0.089636,-1.722244,1.890350,0.087821,-1.737263,1.827962,0.079998,-1.906398,,,,,,,,,,,,,,,,,,,,,
