Format Version,1.23,Take Name,N_30,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-27 03.09.44.131 PM,Total Frames in Take,1350,Total Exported Frames,1350,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.050000,-0.003915,0.010549,0.008184,-0.999903,1.778461,0.123935,0.063510,0.000427,1.755649,0.077626,-0.090433,0.953721,1.803930,0.185399,0.114443,0.972707,1.734062,0.135281,0.160761,0.943969,1.756363,0.185513,0.116017,0.933589,1.823977,0.134906,0.162356,0.956523,1.779570,0.177675,0.174882,0.975915,1.700212,0.085183,0.087623,0.950631,1.861739,0.086151,0.083786,0.939939,1.811363,0.078287,-0.089339,0.947499,1.831152,0.109500,0.035209,0.904966,1.726232,0.108786,0.031646,0.804439,1.757285,0.122918,-0.024828,0.277045,1.755579,0.077788,-0.090487,1.830856,0.109528,0.035435,1.726506,0.108101,0.031394,1.759427,0.122923,-0.026732,1.803887,0.185323,0.114380,1.734220,0.135377,0.160840,1.756369,0.185752,0.116144,1.823823,0.134931,0.162424,1.779575,0.177757,0.174937,1.700278,0.085305,0.087771,1.861543,0.086048,0.083893,1.811308,0.078396,-0.089515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.058333,-0.003885,0.010543,0.008158,-0.999904,1.778465,0.123931,0.063512,0.000426,1.755654,0.077611,-0.090428,0.953726,1.803931,0.185399,0.114441,0.973003,1.734067,0.135280,0.160763,0.949736,1.756364,0.185510,0.116016,0.932145,1.823981,0.134909,0.162357,0.957462,1.779572,0.177677,0.174881,0.975340,1.700218,0.085176,0.087628,0.949282,1.861745,0.086152,0.083789,0.938544,1.811367,0.078275,-0.089334,0.946474,1.831156,0.109497,0.035211,0.906675,1.726236,0.108777,0.031649,0.804957,1.757288,0.122907,-0.024826,0.283414,1.755603,0.077753,-0.090457,1.830854,0.109531,0.035432,1.726508,0.108102,0.031398,1.759420,0.122906,-0.026722,1.803881,0.185327,0.114368,1.734254,0.135386,0.160846,1.756368,0.185744,0.116145,1.823817,0.134921,0.162429,1.779571,0.177757,0.174937,1.700279,0.085297,0.087772,1.861542,0.086043,0.083894,1.811302,0.078401,-0.089514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.066667,-0.003884,0.010568,0.008174,-0.999903,1.778455,0.123930,0.063516,0.000427,1.755650,0.077610,-0.090425,0.961332,1.803921,0.185397,0.114446,0.972875,1.734052,0.135281,0.160764,0.940968,1.756354,0.185510,0.116018,0.933573,1.823967,0.134907,0.162363,0.948065,1.779558,0.177676,0.174885,0.974148,1.700206,0.085178,0.087628,0.949309,1.861732,0.086148,0.083797,0.939016,1.811363,0.078272,-0.089329,0.942160,1.831147,0.109494,0.035217,0.907731,1.726227,0.108778,0.031651,0.805820,1.757282,0.122906,-0.024823,0.284651,1.755597,0.077750,-0.090464,1.830845,0.109525,0.035428,1.726504,0.108095,0.031403,1.759420,0.122917,-0.026725,1.803872,0.185328,0.114378,1.734247,0.135385,0.160847,1.756358,0.185743,0.116145,1.823781,0.134914,0.162457,1.779562,0.177763,0.174941,1.700273,0.085307,0.087770,1.861535,0.086042,0.083894,1.811296,0.078397,-0.089512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.075000,-0.003919,0.010521,0.008171,-0.999904,1.778461,0.123929,0.063510,0.000427,1.755642,0.077620,-0.090433,0.957181,1.803931,0.185393,0.114442,0.972242,1.734067,0.135273,0.160763,0.942356,1.756365,0.185505,0.116018,0.932763,1.823982,0.134900,0.162353,0.952720,1.779574,0.177668,0.174882,0.974247,1.700214,0.085175,0.087626,0.947653,1.861741,0.086147,0.083780,0.936383,1.811355,0.078283,-0.089342,0.946389,1.831151,0.109495,0.035205,0.907103,1.726231,0.108779,0.031648,0.808058,1.757280,0.122912,-0.024828,0.289156,1.755575,0.077766,-0.090494,1.830853,0.109534,0.035424,1.726506,0.108105,0.031403,1.759416,0.122875,-0.026704,1.803885,0.185324,0.114368,1.734255,0.135362,0.160862,1.756366,0.185742,0.116146,1.823809,0.134912,0.162427,1.779571,0.177754,0.174939,1.700279,0.085306,0.087776,1.861536,0.086039,0.083886,1.811299,0.078398,-0.089513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.083333,-0.003903,0.010525,0.008186,-0.999904,1.778460,0.123928,0.063507,0.000426,1.755640,0.077615,-0.090434,0.954803,1.803932,0.185393,0.114437,0.972749,1.734066,0.135277,0.160760,0.943229,1.756365,0.185507,0.116013,0.931665,1.823980,0.134901,0.162350,0.954684,1.779574,0.177671,0.174878,0.975313,1.700212,0.085177,0.087625,0.948354,1.861738,0.086144,0.083780,0.938302,1.811354,0.078276,-0.089342,0.948864,1.831149,0.109492,0.035203,0.905847,1.726229,0.108779,0.031646,0.806817,1.757279,0.122909,-0.024830,0.287457,1.755569,0.077769,-0.090499,1.830845,0.109519,0.035424,1.726502,0.108100,0.031398,1.759416,0.122902,-0.026716,1.803887,0.185325,0.114365,1.734250,0.135381,0.160841,1.756363,0.185745,0.116147,1.823815,0.134915,0.162424,1.779571,0.177747,0.174940,1.700280,0.085301,0.087775,1.861539,0.086042,0.083884,1.811301,0.078389,-0.089505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.091667,-0.003906,0.010539,0.008202,-0.999903,1.778467,0.123941,0.063511,0.000424,1.755650,0.077629,-0.090431,0.954423,1.803939,0.185404,0.114442,0.988145,1.734070,0.135290,0.160762,0.944043,1.756372,0.185520,0.116017,0.936603,1.823985,0.134911,0.162355,0.955032,1.779579,0.177682,0.174882,0.973495,1.700217,0.085192,0.087626,0.951719,1.861743,0.086154,0.083786,0.937494,1.811364,0.078288,-0.089338,0.946853,1.831156,0.109503,0.035208,0.904904,1.726236,0.108793,0.031648,0.806416,1.757289,0.122922,-0.024827,0.287609,1.755574,0.077783,-0.090493,1.830850,0.109516,0.035434,1.726506,0.108112,0.031396,1.759414,0.122944,-0.026726,1.803915,0.185380,0.114409,1.734255,0.135386,0.160845,1.756367,0.185739,0.116145,1.823820,0.134929,0.162426,1.779573,0.177771,0.174940,1.700284,0.085307,0.087766,1.861541,0.086045,0.083884,1.811313,0.078395,-0.089515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.100000,-0.003909,0.010538,0.008181,-0.999903,1.778459,0.123937,0.063502,0.000428,1.755644,0.077625,-0.090440,0.952609,1.803929,0.185401,0.114434,0.973616,1.734062,0.135283,0.160753,0.943431,1.756362,0.185514,0.116009,0.935293,1.823977,0.134909,0.162346,0.955433,1.779570,0.177678,0.174873,0.974048,1.700211,0.085184,0.087617,0.950939,1.861737,0.086153,0.083776,0.938654,1.811358,0.078287,-0.089347,0.947026,1.831149,0.109502,0.035200,0.902720,1.726229,0.108787,0.031639,0.807553,1.757281,0.122918,-0.024836,0.285643,1.755567,0.077786,-0.090504,1.830846,0.109513,0.035443,1.726499,0.108112,0.031385,1.759413,0.122970,-0.026737,1.803883,0.185325,0.114376,1.734251,0.135381,0.160830,1.756365,0.185741,0.116134,1.823818,0.134942,0.162420,1.779568,0.177764,0.174932,1.700279,0.085301,0.087759,1.861538,0.086054,0.083879,1.811306,0.078396,-0.089521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.108333,-0.003902,0.010527,0.008143,-0.999904,1.778451,0.123938,0.063501,0.000433,1.755637,0.077623,-0.090440,0.952534,1.803918,0.185405,0.114431,0.972149,1.734056,0.135283,0.160753,0.943086,1.756351,0.185515,0.116007,0.937166,1.823971,0.134915,0.162344,0.956050,1.779561,0.177681,0.174872,0.976606,1.700207,0.085180,0.087619,0.950433,1.861733,0.086161,0.083774,0.939855,1.811350,0.078288,-0.089348,0.947438,1.831142,0.109506,0.035198,0.905317,1.726222,0.108784,0.031639,0.805972,1.757271,0.122916,-0.024836,0.270983,1.755567,0.077788,-0.090502,1.830849,0.109527,0.035436,1.726493,0.108104,0.031380,1.759438,0.122976,-0.026788,1.803877,0.185318,0.114375,1.734248,0.135384,0.160824,1.756357,0.185738,0.116123,1.823817,0.134958,0.162419,1.779561,0.177758,0.174924,1.700278,0.085306,0.087754,1.861538,0.086061,0.083874,1.811303,0.078393,-0.089524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.116667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.755573,0.077790,-0.090508,1.830853,0.109522,0.035441,1.726497,0.108115,0.031370,1.759451,0.122965,-0.026811,1.803889,0.185324,0.114377,1.734247,0.135388,0.160827,1.756366,0.185738,0.116122,1.823825,0.134949,0.162412,1.779566,0.177763,0.174923,1.700281,0.085307,0.087752,1.861546,0.086052,0.083866,1.811310,0.078399,-0.089527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.125000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
