Format Version,1.23,Take Name,P_5,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-27 02.55.27.532 PM,Total Frames in Take,745,Total Exported Frames,745,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
168,1.400000,-0.000440,0.001755,0.009241,-0.999956,-1.896646,0.144640,-1.804870,0.000495,-1.922268,0.097340,-1.958069,0.938584,-1.870155,0.206391,-1.754814,0.838364,-1.939297,0.156740,-1.706931,0.000000,-1.917687,0.206619,-1.752402,0.900381,-1.849370,0.156180,-1.706920,0.908102,-1.893461,0.199129,-1.693903,0.934383,-1.974537,0.106222,-1.779118,0.000000,-1.813101,0.106813,-1.785811,0.969062,-1.866543,0.097887,-1.957962,0.893011,-1.844493,0.129899,-1.833999,0.856336,-1.949461,0.129390,-1.835705,0.000000,-1.919381,0.143071,-1.892813,0.000000,-1.921966,0.097677,-1.957439,-1.844859,0.129590,-1.834131,,,,-1.918239,0.206474,-1.752749,-1.848890,0.156264,-1.707173,-1.893288,0.199132,-1.694150,-1.813252,0.106605,-1.785831,-1.866428,0.098127,-1.957593,,,,,,,,,,,,,,,,,,
169,1.408333,-0.000381,0.001391,0.009387,-0.999955,-1.896489,0.144714,-1.802580,0.000418,-1.922237,0.097405,-1.955754,0.806144,-1.869944,0.206463,-1.752550,0.000000,-1.939066,0.156837,-1.704611,0.000000,-1.917474,0.206705,-1.750103,0.832985,-1.849138,0.156251,-1.704665,0.862841,-1.893207,0.199215,-1.691621,0.924748,-1.974373,0.106322,-1.776766,0.000000,-1.812942,0.106864,-1.783577,0.935605,-1.866511,0.097936,-1.955688,0.886284,-1.844362,0.129955,-1.831744,0.875882,-1.949331,0.129476,-1.833374,0.000000,-1.919289,0.143142,-1.890505,0.000000,-1.921527,0.097707,-1.955328,-1.844897,0.129606,-1.831931,,,,-1.917804,0.206782,-1.750041,-1.848819,0.156313,-1.704930,-1.893141,0.199140,-1.691854,-1.812917,0.106818,-1.783594,-1.866742,0.097974,-1.955460,,,,,,,,,,,,,,,,,,
170,1.416667,-0.000554,0.001278,0.009921,-0.999950,-1.896326,0.144820,-1.800262,0.000560,-1.922158,0.097592,-1.953447,0.779597,-1.869703,0.206523,-1.750216,0.000000,-1.938867,0.156955,-1.702279,0.000000,-1.917232,0.206815,-1.747759,0.913901,-1.848940,0.156272,-1.702354,0.895252,-1.892960,0.199279,-1.689285,0.936604,-1.974244,0.106502,-1.774444,0.000000,-1.812814,0.106875,-1.781291,0.986206,-1.866432,0.098063,-1.953393,0.918144,-1.844221,0.130016,-1.829443,0.833681,-1.949191,0.129649,-1.831049,0.000000,-1.919147,0.143303,-1.888183,0.000000,-1.921196,0.098026,-1.952675,-1.844860,0.129630,-1.829668,,,,-1.917199,0.206868,-1.747338,-1.848775,0.156357,-1.702731,-1.893137,0.199180,-1.689664,-1.812847,0.106953,-1.781455,-1.866541,0.097989,-1.953279,,,,,,,,,,,,,,,,,,
171,1.425000,-0.000086,0.001282,0.009023,-0.999959,-1.896453,0.144702,-1.798212,0.000523,-1.922200,0.097283,-1.951353,0.673181,-1.869941,0.206499,-1.748224,0.000000,-1.939016,0.156852,-1.700241,0.000000,-1.917471,0.206708,-1.745767,0.893625,-1.849088,0.156331,-1.700315,0.895040,-1.893186,0.199270,-1.687286,0.892607,-1.974302,0.106268,-1.772358,0.000000,-1.812874,0.106924,-1.779206,0.953688,-1.866475,0.097855,-1.951300,0.956370,-1.844322,0.129963,-1.827380,0.805196,-1.949291,0.129407,-1.828985,0.000000,-1.919271,0.143061,-1.886131,0.000000,-1.921638,0.097765,-1.950741,-1.844900,0.129592,-1.827482,,,,-1.917896,0.206589,-1.745912,-1.848551,0.156447,-1.700650,-1.893149,0.199223,-1.687619,-1.812955,0.106796,-1.779241,-1.866488,0.097954,-1.950920,,,,,,,,,,,,,,,,,,
172,1.433333,-0.000290,0.001579,0.011070,-0.999937,-1.896287,0.144820,-1.795795,0.000524,-1.922136,0.097570,-1.948971,0.760002,-1.869552,0.206488,-1.745766,0.000000,-1.938858,0.157104,-1.697844,0.000000,-1.917082,0.206891,-1.743337,0.883705,-1.848933,0.156215,-1.697865,0.839051,-1.892862,0.199330,-1.684845,0.915537,-1.974308,0.106695,-1.770004,0.000000,-1.812874,0.106693,-1.776754,0.961012,-1.866409,0.097913,-1.948884,0.901831,-1.844199,0.129880,-1.824937,0.826256,-1.949168,0.129754,-1.826606,0.000000,-1.919059,0.143309,-1.883729,0.000000,-1.921077,0.097783,-1.948337,-1.844825,0.129557,-1.825220,-1.869187,0.206737,-1.745687,-1.917172,0.206874,-1.742695,-1.848830,0.156283,-1.698364,-1.893144,0.199181,-1.685245,-1.813025,0.106770,-1.776955,-1.866586,0.097834,-1.948738,,,,,,,,,,,,,,,,,,
173,1.441667,0.000277,0.001016,0.008676,-0.999962,-1.896490,0.144522,-1.793615,0.000688,-1.922287,0.096975,-1.946708,0.500447,-1.869994,0.206374,-1.743686,0.000000,-1.939009,0.156713,-1.695630,0.000000,-1.917522,0.206552,-1.741203,0.843369,-1.849081,0.156254,-1.695752,0.914753,-1.893201,0.199173,-1.682730,0.947698,-1.974299,0.106053,-1.767692,0.000000,-1.812874,0.106816,-1.774626,0.958094,-1.866562,0.097585,-1.946685,0.939052,-1.844364,0.129798,-1.822800,0.879064,-1.949333,0.129168,-1.824349,0.000000,-1.919354,0.142802,-1.881521,0.000000,-1.920973,0.097913,-1.945529,-1.844693,0.129447,-1.822842,,,,-1.918075,0.206474,-1.741489,-1.848861,0.156255,-1.696012,-1.893022,0.199175,-1.682840,-1.812925,0.106680,-1.774710,-1.866687,0.097678,-1.946497,,,,,,,,,,,,,,,,,,
174,1.450000,0.000120,0.001452,0.009516,-0.999954,-1.896389,0.144544,-1.791268,0.000599,-1.922132,0.097088,-1.944397,0.704910,-1.869834,0.206336,-1.741296,0.000000,-1.938974,0.156777,-1.693316,0.000000,-1.917364,0.206593,-1.738855,0.945718,-1.849046,0.156167,-1.693359,0.850277,-1.893106,0.199155,-1.680363,0.870716,-1.974285,0.106198,-1.765424,0.000000,-1.812854,0.106692,-1.772217,0.953906,-1.866406,0.097604,-1.944326,0.908381,-1.844263,0.129742,-1.820411,0.837309,-1.949232,0.129288,-1.822052,0.000000,-1.919180,0.142890,-1.879194,0.000000,-1.921334,0.097466,-1.943614,-1.844818,0.129431,-1.820547,,,,-1.917425,0.206505,-1.738667,-1.848691,0.156282,-1.693827,-1.893268,0.199065,-1.680846,-1.812997,0.106619,-1.772307,-1.866510,0.097733,-1.943999,,,,,,,,,,,,,,,,,,
175,1.458333,0.000332,0.001160,0.009380,-0.999955,-1.896312,0.144551,-1.788789,0.000691,-1.922132,0.097023,-1.941883,0.458570,-1.869744,0.206371,-1.738859,0.805315,-1.938842,0.156813,-1.690817,0.000000,-1.917272,0.206616,-1.736390,0.804754,-1.848914,0.156227,-1.690913,0.914041,-1.892978,0.199209,-1.677909,0.915488,-1.974182,0.106194,-1.762883,0.000000,-1.812755,0.106729,-1.769772,0.984056,-1.866407,0.097555,-1.941845,0.939808,-1.844199,0.129750,-1.817957,0.803192,-1.949168,0.129268,-1.819536,0.000000,-1.919154,0.142853,-1.876701,0.000000,-1.920539,0.097961,-1.940755,-1.844861,0.129387,-1.818180,-1.869051,0.206670,-1.738668,-1.917970,0.206427,-1.736685,-1.848615,0.156257,-1.691080,-1.893170,0.198994,-1.678086,-1.812798,0.106747,-1.769815,-1.866497,0.097565,-1.941622,,,,,,,,,,,,,,,,,,
176,1.466667,0.000321,0.000924,0.008672,-0.999962,-1.896414,0.144533,-1.786330,0.000408,-1.922238,0.096973,-1.939414,0.813199,-1.869909,0.206390,-1.736411,0.000000,-1.938914,0.156733,-1.688338,0.000000,-1.917437,0.206567,-1.733920,0.858593,-1.848986,0.156274,-1.688477,0.879313,-1.893104,0.199194,-1.675451,0.940926,-1.974217,0.106066,-1.760389,0.000000,-1.812794,0.106830,-1.767353,0.961480,-1.866514,0.097584,-1.939401,0.932265,-1.844293,0.129808,-1.815523,0.872872,-1.949263,0.129176,-1.817052,0.000000,-1.919294,0.142806,-1.874231,0.000000,-1.921819,0.097375,-1.938943,-1.844683,0.129503,-1.815639,,,,-1.917951,0.206465,-1.734132,-1.848577,0.156394,-1.688703,-1.892923,0.199166,-1.675600,-1.812890,0.106714,-1.767389,-1.866524,0.097613,-1.939132,,,,,,,,,,,,,,,,,,
177,1.475000,-0.000072,0.001104,0.011296,-0.999936,-1.896107,0.144806,-1.783710,0.000605,-1.922124,0.097503,-1.936841,0.673284,-1.869297,0.206483,-1.733733,0.937392,-1.938580,0.157151,-1.685724,0.000000,-1.916824,0.206908,-1.731259,0.746556,-1.848655,0.156221,-1.685830,0.857358,-1.892552,0.199361,-1.672787,0.823527,-1.974121,0.106727,-1.757828,0.000000,-1.812694,0.106649,-1.764733,0.942757,-1.866397,0.097821,-1.936808,0.943748,-1.844054,0.129830,-1.812896,0.794876,-1.949025,0.129751,-1.814464,0.000000,-1.918964,0.143268,-1.871621,0.000000,-1.921021,0.097730,-1.936179,-1.844743,0.129483,-1.813176,-1.869088,0.206598,-1.733657,-1.916622,0.206979,-1.730268,-1.848620,0.156325,-1.686390,-1.892912,0.199198,-1.673372,-1.812765,0.106782,-1.764905,-1.866581,0.097732,-1.936713,,,,,,,,,,,,,,,,,,
178,1.483333,-0.000062,0.000544,0.007531,-0.999972,-1.896353,0.144516,-1.781343,0.000786,-1.922184,0.097015,-1.934444,0.383653,-1.869952,0.206395,-1.731397,0.000000,-1.938807,0.156543,-1.683310,0.000000,-1.917478,0.206462,-1.728869,0.880245,-1.848878,0.156290,-1.683517,0.890719,-1.893084,0.199099,-1.670424,0.949474,-1.974049,0.105852,-1.755373,0.000000,-1.812633,0.106989,-1.762459,0.967053,-1.866461,0.097753,-1.934473,0.912306,-1.844221,0.129932,-1.810587,0.841920,-1.949190,0.129062,-1.812038,0.000000,-1.919295,0.142804,-1.869229,0.000000,-1.920485,0.098301,-1.933205,-1.844702,0.129530,-1.810670,,,,-1.917859,0.206460,-1.729159,-1.848464,0.156322,-1.683654,-1.893129,0.198998,-1.670594,-1.812660,0.106860,-1.762455,-1.866474,0.097951,-1.934184,,,,,,,,,,,,,,,,,,
179,1.491667,-0.000701,0.001199,0.008678,-0.999961,-1.896308,0.144584,-1.778761,0.000499,-1.922046,0.097336,-1.931956,0.746037,-1.869831,0.206338,-1.728701,0.000000,-1.938864,0.156584,-1.680768,0.000000,-1.917360,0.206511,-1.726236,0.904096,-1.848936,0.156125,-1.680857,0.863840,-1.893061,0.199018,-1.667768,0.930544,-1.974127,0.106064,-1.752942,0.000000,-1.812700,0.106840,-1.759814,0.967756,-1.866321,0.097946,-1.931911,0.910441,-1.844171,0.129917,-1.807954,0.822325,-1.949140,0.129290,-1.809545,0.000000,-1.919139,0.143036,-1.866679,0.000000,-1.921374,0.097818,-1.931366,-1.844739,0.129553,-1.808177,,,,-1.917714,0.206375,-1.726299,-1.848487,0.156225,-1.681148,-1.893016,0.199001,-1.668042,-1.812808,0.106780,-1.759850,-1.866398,0.097984,-1.931563,,,,,,,,,,,,,,,,,,
180,1.500000,-0.001156,0.001355,0.010327,-0.999945,-1.896113,0.144811,-1.776011,0.000495,-1.921958,0.097788,-1.929257,0.729991,-1.869449,0.206432,-1.725887,0.936199,-1.938661,0.156862,-1.678021,0.000000,-1.916978,0.206760,-1.723437,0.821555,-1.848735,0.156107,-1.678082,0.893778,-1.892722,0.199133,-1.664968,0.869755,-1.974067,0.106525,-1.750252,0.000000,-1.812636,0.106775,-1.757072,0.957268,-1.866232,0.098215,-1.929194,0.957088,-1.844016,0.130000,-1.805201,0.742486,-1.948985,0.129720,-1.806826,0.000000,-1.918921,0.143419,-1.863937,0.000000,-1.921144,0.098129,-1.928634,-1.844839,0.129511,-1.805582,-1.869293,0.206511,-1.726073,-1.916882,0.206855,-1.722736,-1.848573,0.156207,-1.678462,-1.893013,0.198942,-1.665356,-1.812657,0.106927,-1.757147,-1.866309,0.098121,-1.929073,,,,,,,,,,,,,,,,,,
181,1.508333,-0.000733,0.000294,0.006855,-0.999976,-1.896374,0.144447,-1.773529,0.000264,-1.922217,0.097117,-1.926681,0.729991,-1.870032,0.206294,-1.723512,0.936199,-1.938797,0.156285,-1.675458,0.000000,-1.917557,0.206294,-1.720961,0.821555,-1.848868,0.156154,-1.675710,0.893778,-1.893125,0.198885,-1.662538,0.869755,-1.974005,0.105643,-1.747573,0.000000,-1.812595,0.107008,-1.754736,0.957268,-1.866495,0.097930,-1.926736,0.957088,-1.844237,0.129973,-1.802818,0.742486,-1.949205,0.128963,-1.804218,0.000000,-1.919358,0.142822,-1.861405,0.000000,-1.922340,0.097222,-1.926861,-1.844463,0.129786,-1.802832,,,,-1.917992,0.206255,-1.721270,-1.848421,0.156206,-1.675712,-1.892973,0.198891,-1.662557,-1.812581,0.106907,-1.754526,-1.866324,0.098095,-1.926421,,,,,,,,,,,,,,,,,,
182,1.516667,-0.001182,0.001543,0.008213,-0.999964,-1.896255,0.144690,-1.770939,0.000538,-1.921842,0.097565,-1.924197,0.939312,-1.869870,0.206421,-1.720802,0.000000,-1.938890,0.156557,-1.672965,0.000000,-1.917401,0.206547,-1.718370,0.866400,-1.848962,0.156181,-1.672991,0.887637,-1.893136,0.199021,-1.659893,0.961731,-1.974055,0.106074,-1.745212,0.000000,-1.812624,0.107006,-1.751970,0.941604,-1.866118,0.098226,-1.924112,0.901395,-1.844084,0.130100,-1.800110,0.926546,-1.949051,0.129376,-1.801774,0.000000,-1.919022,0.143205,-1.858874,0.000000,-1.920828,0.098015,-1.923451,-1.844610,0.129736,-1.800215,,,,-1.917705,0.206553,-1.718361,-1.848644,0.156276,-1.673333,-1.893127,0.198935,-1.660148,-1.812705,0.106936,-1.752082,-1.866320,0.098296,-1.923887,,,,,,,,,,,,,,,,,,
183,1.525000,-0.001453,0.001368,0.009374,-0.999954,-1.896087,0.144791,-1.768224,0.000469,-1.921837,0.097810,-1.921498,0.665691,-1.869542,0.206434,-1.718062,0.000000,-1.938661,0.156703,-1.670228,0.000000,-1.917071,0.206669,-1.715613,0.924074,-1.848733,0.156119,-1.670286,0.880941,-1.892803,0.199054,-1.657148,0.932629,-1.973968,0.106342,-1.742490,0.000000,-1.812538,0.106903,-1.749304,0.961155,-1.866111,0.098342,-1.921433,0.922433,-1.843960,0.130096,-1.797421,0.837979,-1.948929,0.129617,-1.799049,0.000000,-1.918889,0.143407,-1.856152,0.000000,-1.921177,0.098179,-1.920867,-1.844428,0.129701,-1.797615,,,,-1.917161,0.206616,-1.715311,-1.848461,0.156280,-1.670627,-1.892909,0.198992,-1.657529,-1.812683,0.106910,-1.749464,-1.866183,0.098345,-1.921242,,,,,,,,,,,,,,,,,,
184,1.533333,-0.000718,0.000717,0.007924,-0.999968,-1.896219,0.144663,-1.765674,0.000327,-1.922033,0.097382,-1.918846,0.753713,-1.869787,0.206455,-1.715637,0.000000,-1.938699,0.156595,-1.667639,0.000000,-1.917314,0.206556,-1.713126,0.919977,-1.848770,0.156271,-1.667815,0.883778,-1.892947,0.199097,-1.654682,0.899916,-1.973954,0.106025,-1.739782,0.000000,-1.812535,0.107045,-1.746808,0.945963,-1.866309,0.098076,-1.918854,0.949017,-1.844087,0.130076,-1.794918,0.839261,-1.949057,0.129290,-1.796407,0.000000,-1.919131,0.143084,-1.853569,0.000000,-1.922154,0.097395,-1.919060,-1.844552,0.129741,-1.795017,-1.869127,0.206691,-1.715405,-1.918004,0.206397,-1.713387,-1.848354,0.156344,-1.667876,-1.892977,0.199044,-1.654781,-1.812530,0.107067,-1.746656,-1.866084,0.098280,-1.918504,,,,,,,,,,,,,,,,,,
185,1.541667,-0.000003,0.000547,0.007218,-0.999974,-1.895964,0.144748,-1.762925,0.000660,-1.921765,0.097212,-1.916020,0.938349,-1.869602,0.206649,-1.712986,0.815514,-1.938427,0.156760,-1.664893,0.000000,-1.917128,0.206686,-1.710459,0.811141,-1.848498,0.156563,-1.665100,0.893266,-1.892730,0.199345,-1.652012,0.971013,-1.973636,0.106037,-1.736951,0.000000,-1.812221,0.107275,-1.744035,0.961606,-1.866042,0.097985,-1.916049,0.884118,-1.843823,0.130193,-1.792167,0.854770,-1.948791,0.129257,-1.793618,0.000000,-1.918905,0.143011,-1.850810,0.000000,-1.920048,0.098505,-1.915250,-1.844466,0.129737,-1.792332,,,,-1.917487,0.206634,-1.710538,-1.848196,0.156596,-1.665316,-1.892735,0.199305,-1.652193,-1.812144,0.107187,-1.743931,-1.866102,0.098071,-1.915819,,,,,,,,,,,,,,,,,,
186,1.550000,0.000165,0.001254,0.010373,-0.999945,-1.895854,0.145018,-1.760101,0.000377,-1.921738,0.097593,-1.913217,0.429084,-1.869172,0.206769,-1.710146,0.000000,-1.938378,0.157332,-1.662133,0.000000,-1.916701,0.207107,-1.707686,0.907294,-1.848452,0.156568,-1.662213,0.906727,-1.892432,0.199633,-1.649203,0.953695,-1.973805,0.106808,-1.734224,0.000000,-1.812376,0.107024,-1.741081,0.960908,-1.866012,0.098014,-1.913167,0.936745,-1.843764,0.130124,-1.789264,0.798581,-1.948735,0.129851,-1.790864,0.000000,-1.918682,0.143396,-1.848018,0.000000,-1.921367,0.097665,-1.912899,-1.844288,0.129825,-1.789558,-1.868802,0.207018,-1.710078,-1.916688,0.207125,-1.707044,-1.848388,0.156632,-1.662608,-1.892712,0.199454,-1.649589,-1.812456,0.107133,-1.741171,-1.865948,0.097982,-1.913029,,,,,,,,,,,,,,,,,,
187,1.558333,0.000746,0.001072,0.007705,-0.999970,-1.896012,0.144681,-1.757603,0.000267,-1.921701,0.096941,-1.910653,0.876523,-1.869642,0.206632,-1.707729,0.887118,-1.938565,0.156882,-1.659633,0.000000,-1.917170,0.206719,-1.705251,0.839338,-1.848636,0.156598,-1.659746,0.898607,-1.892840,0.199443,-1.646769,0.872707,-1.973749,0.106086,-1.731651,0.000000,-1.812325,0.107156,-1.738570,0.959384,-1.865977,0.097659,-1.910625,0.961105,-1.843855,0.130032,-1.786768,0.832320,-1.948822,0.129196,-1.788327,0.000000,-1.918864,0.142834,-1.845509,0.000000,-1.921739,0.097014,-1.910764,-1.844295,0.129733,-1.786775,,,,-1.917448,0.206725,-1.705408,-1.848199,0.156662,-1.659897,-1.892762,0.199405,-1.646874,-1.812326,0.107118,-1.738495,-1.865734,0.097889,-1.910170,,,,,,,,,,,,,,,,,,
188,1.566667,0.001146,0.000722,0.008103,-0.999966,-1.895997,0.144692,-1.754813,0.000280,-1.921832,0.096850,-1.907807,0.946506,-1.869542,0.206661,-1.705007,0.000000,-1.938471,0.157005,-1.656823,0.000000,-1.917069,0.206789,-1.702496,0.925009,-1.848542,0.156648,-1.656999,0.887441,-1.892703,0.199539,-1.644025,0.946545,-1.973746,0.106179,-1.728776,0.000000,-1.812327,0.107115,-1.735809,0.972434,-1.866108,0.097524,-1.907819,0.842957,-1.843872,0.129978,-1.784003,0.899967,-1.948841,0.129225,-1.785488,0.000000,-1.918912,0.142794,-1.842702,0.000000,-1.922021,0.096950,-1.907813,-1.844140,0.129681,-1.783982,,,,-1.917353,0.206728,-1.702572,-1.848170,0.156710,-1.657245,-1.892658,0.199561,-1.644233,-1.812353,0.107028,-1.735747,-1.865757,0.097784,-1.907367,,,,,,,,,,,,,,,,,,
189,1.575000,0.001093,0.001039,0.010561,-0.999943,-1.895628,0.144929,-1.751793,0.000414,-1.921600,0.097231,-1.904809,0.732829,-1.868901,0.206762,-1.701964,0.940981,-1.938104,0.157440,-1.653829,0.000000,-1.916428,0.207123,-1.699484,0.864003,-1.848178,0.156642,-1.653948,0.909659,-1.892136,0.199748,-1.640998,0.876081,-1.973582,0.106796,-1.725810,0.000000,-1.812156,0.106939,-1.732740,0.954129,-1.865873,0.097631,-1.904786,0.916798,-1.843557,0.129962,-1.780952,0.842069,-1.948528,0.129725,-1.782504,0.000000,-1.918496,0.143152,-1.839697,0.000000,-1.920759,0.097639,-1.904291,-1.844041,0.129578,-1.781087,-1.868694,0.206875,-1.701978,-1.916451,0.207088,-1.698941,-1.848073,0.156771,-1.654269,-1.892409,0.199624,-1.641392,-1.812160,0.107064,-1.732875,-1.866149,0.097444,-1.904789,,,,,,,,,,,,,,,,,,
190,1.583333,0.001604,0.001143,0.008414,-0.999963,-1.895698,0.144776,-1.749027,0.000644,-1.921435,0.096809,-1.901998,0.565342,-1.869246,0.206774,-1.699256,0.000000,-1.938246,0.157205,-1.651084,0.000000,-1.916775,0.206934,-1.696785,0.822391,-1.848318,0.156793,-1.651184,0.875876,-1.892463,0.199723,-1.638287,0.946206,-1.973493,0.106336,-1.723019,0.000000,-1.812067,0.107164,-1.729919,0.937515,-1.865711,0.097448,-1.901965,0.933074,-1.843558,0.130002,-1.778160,0.874298,-1.948527,0.129313,-1.779732,0.000000,-1.918542,0.142811,-1.836933,0.000000,-1.920367,0.097738,-1.900989,-1.843931,0.129673,-1.778233,,,,-1.917288,0.206661,-1.697194,-1.847848,0.156867,-1.651329,-1.892349,0.199734,-1.638469,-1.812281,0.107036,-1.729944,-1.865846,0.097527,-1.901747,,,,,,,,,,,,,,,,,,
191,1.591667,0.001906,0.000383,0.010119,-0.999947,-1.895592,0.144835,-1.745954,0.000317,-1.921725,0.096867,-1.898858,0.933797,-1.868853,0.206772,-1.696260,0.870877,-1.937949,0.157467,-1.647954,0.000000,-1.916377,0.207095,-1.693717,0.827765,-1.848022,0.156747,-1.648191,0.908242,-1.892001,0.199835,-1.635252,0.846940,-1.973478,0.106675,-1.719805,0.000000,-1.812061,0.106949,-1.726950,0.964515,-1.865999,0.097316,-1.898909,0.937721,-1.843547,0.129866,-1.775158,0.841597,-1.948520,0.129534,-1.776569,0.000000,-1.918576,0.142896,-1.833824,0.000000,-1.921695,0.096699,-1.899061,-1.844103,0.129574,-1.775244,-1.868390,0.206939,-1.696106,-1.916247,0.207202,-1.693049,-1.847868,0.156872,-1.648500,-1.892449,0.199668,-1.635635,-1.812016,0.107083,-1.726937,-1.865819,0.097409,-1.898764,,,,,,,,,,,,,,,,,,
192,1.600000,0.001475,0.000408,0.008984,-0.999959,-1.895737,0.144618,-1.743028,0.000236,-1.921752,0.096722,-1.895974,0.944644,-1.869141,0.206572,-1.693279,0.000000,-1.938127,0.157069,-1.645019,0.000000,-1.916666,0.206785,-1.690738,0.941068,-1.848199,0.156554,-1.645252,0.909289,-1.892277,0.199531,-1.632278,0.947708,-1.973537,0.106259,-1.716916,0.000000,-1.812121,0.106905,-1.724052,0.983575,-1.866027,0.097298,-1.896022,0.930145,-1.843656,0.129792,-1.772242,0.883252,-1.948628,0.129223,-1.773659,0.000000,-1.918711,0.142702,-1.830901,0.000000,-1.921638,0.096831,-1.895819,-1.844025,0.129527,-1.772352,,,,-1.916754,0.206763,-1.690521,-1.848035,0.156604,-1.645571,-1.892264,0.199553,-1.632485,-1.812118,0.106902,-1.723987,-1.865863,0.097406,-1.895824,,,,,,,,,,,,,,,,,,
193,1.608333,0.000802,0.000203,0.009884,-0.999951,-1.895559,0.144648,-1.739762,0.000380,-1.921721,0.097006,-1.892763,0.935918,-1.868832,0.206487,-1.689941,0.000000,-1.937888,0.157043,-1.641720,0.000000,-1.916356,0.206782,-1.687381,0.797117,-1.847961,0.156366,-1.641989,0.904822,-1.891956,0.199405,-1.628940,0.870698,-1.973418,0.106394,-1.713672,0.000000,-1.812004,0.106759,-1.720871,0.956420,-1.865995,0.097481,-1.892832,0.958074,-1.843517,0.129768,-1.769017,0.810952,-1.948490,0.129390,-1.770394,0.000000,-1.918571,0.142893,-1.827629,0.000000,-1.921497,0.096996,-1.892638,-1.844077,0.129334,-1.769281,,,,-1.916020,0.207045,-1.686690,-1.847800,0.156474,-1.642317,-1.892314,0.199251,-1.629280,-1.811931,0.106913,-1.720832,-1.865868,0.097556,-1.892752,,,,,,,,,,,,,,,,,,
194,1.616667,0.000612,0.000559,0.007205,-0.999974,-1.895664,0.144421,-1.736802,0.000575,-1.921462,0.096697,-1.889839,0.723033,-1.869304,0.206384,-1.686939,0.000000,-1.938129,0.156553,-1.638785,0.000000,-1.916831,0.206424,-1.684412,0.760739,-1.848200,0.156358,-1.638991,0.875975,-1.892434,0.199155,-1.625957,0.924924,-1.973336,0.105741,-1.710781,0.000000,-1.811921,0.106974,-1.717865,0.954707,-1.865739,0.097471,-1.889868,0.928232,-1.843522,0.129832,-1.766025,0.809748,-1.948491,0.128892,-1.767477,0.000000,-1.918604,0.142576,-1.824686,0.000000,-1.920927,0.097343,-1.889115,-1.844077,0.129346,-1.766214,,,,-1.917506,0.206099,-1.685007,-1.847743,0.156379,-1.639183,-1.892182,0.199271,-1.626074,-1.811880,0.106929,-1.717694,-1.865766,0.097605,-1.889616,,,,,,,,,,,,,,,,,,
195,1.625000,0.000749,-0.000639,0.007908,-0.999968,-1.895722,0.144342,-1.733610,0.000404,-1.921953,0.096615,-1.886573,0.798609,-1.869156,0.206280,-1.683826,0.821969,-1.937934,0.156558,-1.635495,0.000000,-1.916675,0.206387,-1.681186,0.833177,-1.848006,0.156237,-1.635916,0.945828,-1.892149,0.199099,-1.622787,0.986217,-1.973385,0.105777,-1.707394,0.000000,-1.811986,0.106781,-1.714865,0.906980,-1.866230,0.097310,-1.886736,0.860650,-1.843670,0.129671,-1.762955,0.902266,-1.948643,0.128878,-1.764154,0.000000,-1.918875,0.142506,-1.821438,0.000000,-1.922506,0.096475,-1.887142,-1.843967,0.129422,-1.762902,-1.868500,0.206487,-1.683640,-1.917253,0.206195,-1.681459,-1.847797,0.156292,-1.635915,-1.892118,0.199082,-1.622830,-1.811828,0.106844,-1.714534,-1.865858,0.097584,-1.886424,,,,,,,,,,,,,,,,,,
