Format Version,1.23,Take Name,P_75,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-27 02.32.52.872 PM,Total Frames in Take,993,Total Exported Frames,993,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,DeepRacer1,DeepRacer1,DeepRacer1,DeepRacer1,DeepRacer1,DeepRacer1,DeepRacer1,DeepRacer1,"DeepRacer1:Marker1","DeepRacer1:Marker1","DeepRacer1:Marker1","DeepRacer1:Marker1","DeepRacer1:Marker2","DeepRacer1:Marker2","DeepRacer1:Marker2","DeepRacer1:Marker2","DeepRacer1:Marker3","DeepRacer1:Marker3","DeepRacer1:Marker3","DeepRacer1:Marker3","DeepRacer1:Marker4","DeepRacer1:Marker4","DeepRacer1:Marker4","DeepRacer1:Marker4","DeepRacer1:Marker5","DeepRacer1:Marker5","DeepRacer1:Marker5","DeepRacer1:Marker5","DeepRacer1:Marker6","DeepRacer1:Marker6","DeepRacer1:Marker6","DeepRacer1:Marker6","DeepRacer1:Marker7","DeepRacer1:Marker7","DeepRacer1:Marker7","DeepRacer1:Marker7","DeepRacer1:Marker8","DeepRacer1:Marker8","DeepRacer1:Marker8","DeepRacer1:Marker8","DeepRacer1:Marker9","DeepRacer1:Marker9","DeepRacer1:Marker9","DeepRacer1:Marker9","DeepRacer1:Marker10","DeepRacer1:Marker10","DeepRacer1:Marker10","DeepRacer1:Marker10","DeepRacer1:Marker11","DeepRacer1:Marker11","DeepRacer1:Marker11","DeepRacer1:Marker11","DeepRacer1:Marker12","DeepRacer1:Marker12","DeepRacer1:Marker12","DeepRacer1:Marker12",DeepRacer1:Marker1,DeepRacer1:Marker1,DeepRacer1:Marker1,DeepRacer1:Marker10,DeepRacer1:Marker10,DeepRacer1:Marker10,DeepRacer1:Marker11,DeepRacer1:Marker11,DeepRacer1:Marker11,DeepRacer1:Marker12,DeepRacer1:Marker12,DeepRacer1:Marker12,DeepRacer1:Marker2,DeepRacer1:Marker2,DeepRacer1:Marker2,DeepRacer1:Marker3,DeepRacer1:Marker3,DeepRacer1:Marker3,DeepRacer1:Marker4,DeepRacer1:Marker4,DeepRacer1:Marker4,DeepRacer1:Marker5,DeepRacer1:Marker5,DeepRacer1:Marker5,DeepRacer1:Marker6,DeepRacer1:Marker6,DeepRacer1:Marker6,DeepRacer1:Marker7,DeepRacer1:Marker7,DeepRacer1:Marker7,DeepRacer1:Marker8,DeepRacer1:Marker8,DeepRacer1:Marker8,DeepRacer1:Marker9,DeepRacer1:Marker9,DeepRacer1:Marker9,Unlabeled 1237,Unlabeled 1237,Unlabeled 1237,Unlabeled 1239,Unlabeled 1239,Unlabeled 1239,Unlabeled 1242,Unlabeled 1242,Unlabeled 1242,Unlabeled 1243,Unlabeled 1243,Unlabeled 1243,Unlabeled 1244,Unlabeled 1244,Unlabeled 1244
,ID,"CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","110560","110560","110560","110550","110550","110550","110520","110520","110520","1105F0","1105F0","1105F0","110510","110510","110510","1105B0","1105B0","1105B0","110580","110580","110580","110500","110500","110500","110590","110590","110590","1105A0","1105A0","1105A0","110540","110540","110540","110530","110530","110530","1105D0","1105D0","1105D0","1105E0","1105E0","1105E0","110610","110610","110610","110630","110630","110630","110620","110620","110620"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.017932,0.249621,0.009654,-0.968129,-1.372944,0.136146,-0.396550,0.000257,-1.321500,0.093557,-0.544547,0.904625,-1.374143,0.196172,-0.338104,0.941617,-1.457488,0.145779,-0.330845,0.943447,-1.416985,0.196761,-0.358824,0.900488,-1.378631,0.144403,-0.287638,0.913240,-1.423810,0.187354,-0.296134,0.927022,-1.453393,0.097704,-0.412557,0.922572,-1.308614,0.097024,-0.340827,0.956900,-1.272688,0.093595,-0.517659,0.968961,-1.313122,0.121786,-0.397458,0.956307,-1.404347,0.122279,-0.449411,0.487907,-1.350606,0.137342,-0.484600,0.000000,-1.321391,0.093297,-0.544291,-1.313172,0.121653,-0.397357,-1.404134,0.124034,-0.450445,,,,-1.374101,0.195944,-0.338133,-1.457478,0.145955,-0.330987,-1.417331,0.196577,-0.358756,-1.378291,0.144417,-0.287567,-1.423761,0.187070,-0.296087,-1.453683,0.097605,-0.412509,-1.308485,0.097138,-0.340820,-1.272783,0.093632,-0.517587,,,,,,,,,,,,,,,
1,0.008333,-0.017925,0.249622,0.009662,-0.968129,-1.372945,0.136137,-0.396553,0.000253,-1.321501,0.093546,-0.544550,0.904625,-1.374143,0.196164,-0.338107,0.941617,-1.457489,0.145772,-0.330849,0.943447,-1.416984,0.196753,-0.358828,0.900488,-1.378631,0.144395,-0.287641,0.913240,-1.423810,0.187347,-0.296138,0.927022,-1.453394,0.097696,-0.412560,0.922572,-1.308616,0.097015,-0.340830,0.956900,-1.272689,0.093583,-0.517661,0.968961,-1.313123,0.121776,-0.397461,0.956307,-1.404348,0.122270,-0.449414,0.487907,-1.350607,0.137332,-0.484603,0.000000,-1.321394,0.093283,-0.544298,-1.313171,0.121616,-0.397369,-1.404136,0.124014,-0.450439,,,,-1.374101,0.195946,-0.338131,-1.457475,0.145951,-0.330983,-1.417340,0.196575,-0.358770,-1.378299,0.144407,-0.287562,-1.423766,0.187063,-0.296085,-1.453674,0.097595,-0.412516,-1.308481,0.097136,-0.340824,-1.272786,0.093624,-0.517586,,,,,,,,,,,,,,,
2,0.016667,-0.017933,0.249614,0.009666,-0.968131,-1.372937,0.136142,-0.396545,0.000255,-1.321497,0.093553,-0.544543,0.905157,-1.374134,0.196168,-0.338097,0.944110,-1.457481,0.145776,-0.330839,0.944116,-1.416976,0.196758,-0.358817,0.899381,-1.378622,0.144398,-0.287632,0.914543,-1.423801,0.187350,-0.296128,0.926926,-1.453387,0.097701,-0.412551,0.924793,-1.308608,0.097018,-0.340823,0.954701,-1.272684,0.093590,-0.517655,0.967760,-1.313116,0.121781,-0.397453,0.952316,-1.404342,0.122276,-0.449405,0.491484,-1.350601,0.137338,-0.484595,0.000000,-1.321391,0.093287,-0.544291,-1.313166,0.121624,-0.397359,-1.404134,0.124023,-0.450448,,,,-1.374081,0.195959,-0.338112,-1.457472,0.145951,-0.330981,-1.417333,0.196575,-0.358758,-1.378278,0.144417,-0.287551,-1.423755,0.187066,-0.296065,-1.453677,0.097596,-0.412525,-1.308475,0.097138,-0.340815,-1.272781,0.093634,-0.517577,,,,,,,,,,,,,,,
3,0.025000,-0.017940,0.249607,0.009600,-0.968134,-1.372930,0.136172,-0.396531,0.000252,-1.321486,0.093587,-0.544529,0.904749,-1.374134,0.196199,-0.338085,0.946030,-1.457474,0.145796,-0.330824,0.943595,-1.416976,0.196783,-0.358804,0.898789,-1.378615,0.144429,-0.287618,0.911394,-1.423799,0.187375,-0.296114,0.926564,-1.453375,0.097721,-0.412535,0.922757,-1.308594,0.097058,-0.340809,0.955208,-1.272673,0.093630,-0.517642,0.967028,-1.313107,0.121819,-0.397440,0.952574,-1.404333,0.122301,-0.449391,0.488689,-1.350595,0.137369,-0.484581,0.000000,-1.321384,0.093323,-0.544282,-1.313162,0.121659,-0.397339,-1.404125,0.124032,-0.450439,,,,-1.374069,0.196016,-0.338083,-1.457471,0.145956,-0.330972,-1.417334,0.196600,-0.358770,-1.378267,0.144450,-0.287528,-1.423746,0.187096,-0.296046,-1.453669,0.097604,-0.412503,-1.308470,0.097169,-0.340796,-1.272764,0.093678,-0.517570,,,,,,,,,,,,,,,
4,0.033333,-0.017919,0.249606,0.009565,-0.968134,-1.372919,0.136184,-0.396522,0.000255,-1.321473,0.093593,-0.544518,0.906238,-1.374126,0.196214,-0.338080,0.950587,-1.457463,0.145807,-0.330816,0.945222,-1.416969,0.196794,-0.358799,0.897887,-1.378604,0.144447,-0.287610,0.909148,-1.423791,0.187390,-0.296108,0.927166,-1.453362,0.097727,-0.412524,0.919629,-1.308581,0.097077,-0.340799,0.958055,-1.272660,0.093641,-0.517631,0.968606,-1.313095,0.121834,-0.397431,0.955682,-1.404322,0.122308,-0.449381,0.485694,-1.350584,0.137378,-0.484573,0.000000,-1.321368,0.093333,-0.544269,-1.313156,0.121702,-0.397330,-1.404121,0.124052,-0.450454,,,,-1.374052,0.196031,-0.338077,-1.457467,0.145964,-0.330969,-1.417326,0.196599,-0.358764,-1.378253,0.144467,-0.287518,-1.423731,0.187114,-0.296037,-1.453664,0.097618,-0.412501,-1.308451,0.097181,-0.340782,-1.272752,0.093682,-0.517555,,,,,,,,,,,,,,,
5,0.041667,-0.017946,0.249604,0.009552,-0.968135,-1.372914,0.136167,-0.396513,0.000259,-1.321466,0.093585,-0.544511,0.908481,-1.374124,0.196194,-0.338068,0.935347,-1.457458,0.145784,-0.330806,0.942579,-1.416966,0.196774,-0.358787,0.897217,-1.378599,0.144425,-0.287601,0.909486,-1.423787,0.187367,-0.296097,0.932703,-1.453356,0.097708,-0.412517,0.918362,-1.308575,0.097060,-0.340791,0.951227,-1.272654,0.093634,-0.517624,0.965933,-1.313090,0.121820,-0.397422,0.952881,-1.404317,0.122292,-0.449373,0.482424,-1.350580,0.137366,-0.484564,0.000000,-1.321366,0.093330,-0.544268,-1.313141,0.121663,-0.397330,-1.404117,0.124048,-0.450451,,,,-1.374034,0.195957,-0.338021,-1.457462,0.145942,-0.330973,-1.417329,0.196581,-0.358764,-1.378253,0.144469,-0.287505,-1.423733,0.187111,-0.296031,-1.453662,0.097593,-0.412507,-1.308433,0.097192,-0.340767,-1.272757,0.093680,-0.517549,,,,,,,,,,,,,,,
