Format Version,1.23,Take Name,N_70,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-27 03.21.15.227 PM,Total Frames in Take,959,Total Exported Frames,959,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.050000,-0.007327,0.922489,-0.009659,-0.385834,0.031978,0.130750,0.354253,0.000217,0.159672,0.086605,0.444302,0.941981,-0.022770,0.191681,0.336625,0.963953,-0.008206,0.140101,0.254978,0.908161,0.008774,0.191260,0.300988,0.845259,-0.071152,0.140664,0.319203,0.946585,-0.049906,0.182755,0.277549,0.969302,0.068386,0.090790,0.281564,0.924962,-0.039830,0.093548,0.401515,0.946639,0.120589,0.087846,0.484008,0.949291,0.016387,0.117323,0.412238,0.921824,0.091078,0.115541,0.338485,0.818975,0.110709,0.130883,0.399580,0.000000,0.159636,0.086634,0.444078,0.016283,0.117581,0.412357,0.090998,0.114863,0.338736,,,,-0.022883,0.191629,0.336698,-0.008153,0.139968,0.255316,0.008577,0.191787,0.300719,-0.071129,0.140581,0.319000,-0.049850,0.182664,0.277603,0.068562,0.091027,0.281630,-0.039797,0.093586,0.401305,0.120778,0.087792,0.484013,,,,,,,,,,,,,,,,,,,,,,,,
7,0.058333,-0.007279,0.922485,-0.009677,-0.385842,0.031977,0.130760,0.354252,0.000219,0.159670,0.086612,0.444302,0.942851,-0.022766,0.191694,0.336620,0.963766,-0.008208,0.140107,0.254977,0.908348,0.008777,0.191268,0.300984,0.844032,-0.071153,0.140680,0.319203,0.944902,-0.049904,0.182766,0.277545,0.970219,0.068381,0.090792,0.281565,0.924331,-0.039832,0.093567,0.401518,0.945999,0.120587,0.087859,0.484008,0.950774,0.016386,0.117339,0.412239,0.924351,0.091075,0.115546,0.338485,0.818350,0.110709,0.130891,0.399577,0.000000,0.159635,0.086642,0.444078,0.016281,0.117596,0.412353,0.090995,0.114862,0.338734,,,,-0.022886,0.191639,0.336696,-0.008143,0.139960,0.255323,0.008575,0.191798,0.300719,-0.071143,0.140612,0.319006,-0.049842,0.182672,0.277601,0.068565,0.091034,0.281634,-0.039806,0.093607,0.401298,0.120780,0.087807,0.484004,,,,,,,,,,,,,,,,,,,,,,,,
8,0.066667,-0.007342,0.922492,-0.009651,-0.385825,0.031977,0.130754,0.354256,0.000219,0.159670,0.086610,0.444306,0.942522,-0.022772,0.191684,0.336628,0.963780,-0.008206,0.140107,0.254980,0.907427,0.008773,0.191265,0.300992,0.842014,-0.071152,0.140667,0.319204,0.945215,-0.049906,0.182759,0.277551,0.970166,0.068387,0.090797,0.281566,0.925023,-0.039831,0.093549,0.401515,0.944657,0.120587,0.087848,0.484011,0.950321,0.016385,0.117325,0.412240,0.922315,0.091077,0.115547,0.338489,0.815978,0.110707,0.130888,0.399584,0.000000,0.159644,0.086640,0.444079,0.016274,0.117591,0.412357,0.091002,0.114860,0.338742,,,,-0.022889,0.191642,0.336702,-0.008146,0.139974,0.255321,0.008571,0.191799,0.300721,-0.071131,0.140581,0.319004,-0.049852,0.182668,0.277606,0.068562,0.091030,0.281635,-0.039800,0.093582,0.401298,0.120777,0.087792,0.484018,,,,,,,,,,,,,,,,,,,,,,,,
9,0.075000,-0.007370,0.922487,-0.009644,-0.385838,0.031971,0.130760,0.354261,0.000215,0.159669,0.086619,0.444306,0.945050,-0.022781,0.191688,0.336637,0.964949,-0.008215,0.140115,0.254987,0.908642,0.008763,0.191272,0.301000,0.843728,-0.071160,0.140669,0.319213,0.945248,-0.049917,0.182764,0.277561,0.971245,0.068381,0.090807,0.281569,0.925674,-0.039834,0.093551,0.401521,0.945991,0.120586,0.087854,0.484012,0.950188,0.016381,0.117329,0.412246,0.922106,0.091071,0.115556,0.338492,0.818317,0.110702,0.130896,0.399587,0.000000,0.159645,0.086646,0.444089,0.016271,0.117593,0.412369,0.090998,0.114876,0.338738,,,,-0.022893,0.191644,0.336708,-0.008153,0.139988,0.255324,0.008574,0.191804,0.300732,-0.071138,0.140583,0.319013,-0.049882,0.182668,0.277614,0.068557,0.091039,0.281630,-0.039812,0.093586,0.401309,0.120777,0.087798,0.484018,,,,,,,,,,,,,,,,,,,,,,,,
10,0.083333,-0.007433,0.922494,-0.009637,-0.385821,0.031974,0.130749,0.354269,0.000216,0.159674,0.086617,0.444316,0.945863,-0.022784,0.191673,0.336647,0.966313,-0.008209,0.140106,0.254995,0.911422,0.008761,0.191262,0.301012,0.839242,-0.071156,0.140650,0.319218,0.945321,-0.049917,0.182749,0.277569,0.970478,0.068391,0.090805,0.281576,0.927632,-0.039828,0.093529,0.401525,0.946932,0.120590,0.087845,0.484021,0.949086,0.016384,0.117313,0.412253,0.924135,0.091077,0.115553,0.338501,0.816891,0.110704,0.130891,0.399598,0.000000,0.159638,0.086648,0.444105,0.016279,0.117574,0.412366,0.090999,0.114868,0.338748,,,,-0.022892,0.191635,0.336718,-0.008149,0.139987,0.255323,0.008568,0.191812,0.300739,-0.071135,0.140554,0.319023,-0.049880,0.182650,0.277622,0.068564,0.091028,0.281642,-0.039793,0.093561,0.401318,0.120784,0.087785,0.484029,,,,,,,,,,,,,,,,,,,,,,,,
11,0.091667,-0.007443,0.922511,-0.009604,-0.385781,0.031970,0.130760,0.354271,0.000216,0.159663,0.086620,0.444326,0.946640,-0.022785,0.191685,0.336648,0.966446,-0.008204,0.140124,0.254994,0.910490,0.008763,0.191277,0.301016,0.836497,-0.071157,0.140663,0.319212,0.944860,-0.049913,0.182766,0.277568,0.971158,0.068394,0.090821,0.281578,0.928764,-0.039836,0.093537,0.401518,0.948233,0.120575,0.087847,0.484028,0.948969,0.016375,0.117320,0.412252,0.921894,0.091075,0.115564,0.338507,0.816931,0.110697,0.130899,0.399607,0.000000,0.159636,0.086656,0.444117,0.016259,0.117582,0.412375,0.090994,0.114877,0.338747,,,,-0.022893,0.191649,0.336721,-0.008142,0.139997,0.255323,0.008565,0.191839,0.300746,-0.071139,0.140560,0.319018,-0.049857,0.182676,0.277613,0.068562,0.091040,0.281647,-0.039807,0.093560,0.401314,0.120770,0.087787,0.484026,,,,,,,,,,,,,,,,,,,,,,,,
12,0.100000,-0.007427,0.922497,-0.009624,-0.385813,0.031971,0.130758,0.354270,0.000218,0.159669,0.086621,0.444318,0.946251,-0.022785,0.191683,0.336648,0.967827,-0.008211,0.140117,0.254995,0.913084,0.008760,0.191272,0.301013,0.834208,-0.071159,0.140661,0.319218,0.944499,-0.049918,0.182761,0.277570,0.969421,0.068389,0.090814,0.281577,0.927439,-0.039833,0.093538,0.401524,0.948017,0.120584,0.087849,0.484023,0.946862,0.016380,0.117321,0.412253,0.923358,0.091074,0.115560,0.338503,0.811325,0.110700,0.130897,0.399600,0.000000,0.159640,0.086663,0.444109,0.016266,0.117578,0.412374,0.090977,0.114855,0.338753,,,,-0.022890,0.191655,0.336718,-0.008142,0.140005,0.255317,0.008559,0.191838,0.300731,-0.071137,0.140559,0.319022,-0.049875,0.182660,0.277624,0.068564,0.091034,0.281647,-0.039800,0.093564,0.401320,0.120786,0.087785,0.484025,,,,,,,,,,,,,,,,,,,,,,,,
13,0.108333,-0.007368,0.922502,-0.009644,-0.385803,0.031971,0.130768,0.354266,0.000220,0.159662,0.086626,0.444321,0.942665,-0.022779,0.191696,0.336638,0.964119,-0.008207,0.140122,0.254989,0.909312,0.008767,0.191280,0.301004,0.837039,-0.071157,0.140677,0.319210,0.945002,-0.049911,0.182772,0.277560,0.968922,0.068387,0.090815,0.281577,0.926696,-0.039837,0.093559,0.401521,0.948792,0.120577,0.087862,0.484024,0.948655,0.016377,0.117337,0.412250,0.923065,0.091073,0.115563,0.338502,0.816097,0.110699,0.130904,0.399598,0.000000,0.159629,0.086665,0.444097,0.016266,0.117598,0.412368,0.090992,0.114876,0.338751,,,,-0.022896,0.191655,0.336710,-0.008144,0.140002,0.255326,0.008563,0.191830,0.300720,-0.071136,0.140579,0.319015,-0.049849,0.182678,0.277612,0.068563,0.091039,0.281645,-0.039809,0.093591,0.401321,0.120771,0.087795,0.484030,,,,,,,,,,,,,,,,,,,,,,,,
14,0.116667,-0.007395,0.922499,-0.009637,-0.385808,0.031970,0.130758,0.354261,0.000218,0.159665,0.086619,0.444313,0.941930,-0.022783,0.191685,0.336635,0.964641,-0.008209,0.140114,0.254985,0.910662,0.008763,0.191271,0.301001,0.839112,-0.071158,0.140664,0.319207,0.946180,-0.049914,0.182761,0.277557,0.971038,0.068387,0.090809,0.281570,0.927088,-0.039835,0.093544,0.401516,0.948148,0.120579,0.087852,0.484017,0.949554,0.016378,0.117324,0.412244,0.924614,0.091073,0.115557,0.338495,0.816629,0.110699,0.130896,0.399592,0.000000,0.159622,0.086652,0.444087,0.016273,0.117579,0.412367,0.090994,0.114872,0.338746,,,,-0.022897,0.191638,0.336705,-0.008145,0.139988,0.255313,0.008565,0.191815,0.300720,-0.071142,0.140571,0.319014,-0.049856,0.182679,0.277615,0.068559,0.091037,0.281631,-0.039802,0.093571,0.401313,0.120774,0.087800,0.484030,,,,,,,,,,,,,,,,,,,,,,,,
15,0.125000,-0.007315,0.922489,-0.009640,-0.385834,0.031965,0.130755,0.354250,0.000217,0.159659,0.086603,0.444297,0.942146,-0.022779,0.191688,0.336623,0.965566,-0.008218,0.140110,0.254975,0.907258,0.008764,0.191267,0.300987,0.843916,-0.071164,0.140674,0.319200,0.945505,-0.049916,0.182765,0.277547,0.969862,0.068372,0.090795,0.281559,0.922832,-0.039843,0.093555,0.401511,0.946889,0.120576,0.087844,0.484004,0.950213,0.016374,0.117327,0.412235,0.924202,0.091065,0.115544,0.338482,0.815218,0.110697,0.130884,0.399576,0.000000,0.159636,0.086632,0.444069,0.016261,0.117582,0.412353,0.090972,0.114852,0.338725,,,,-0.022891,0.191643,0.336689,-0.008154,0.139977,0.255316,0.008568,0.191799,0.300724,-0.071153,0.140598,0.318996,-0.049859,0.182673,0.277601,0.068554,0.091036,0.281627,-0.039814,0.093581,0.401302,0.120769,0.087798,0.484016,,,,,,,,,,,,,,,,,,,,,,,,
