Format Version,1.23,Take Name,N_55,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-27 03.18.06.689 PM,Total Frames in Take,1014,Total Exported Frames,1014,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
139,1.158333,-0.000304,-0.016018,0.007256,-0.999845,0.886412,0.127027,0.091160,0.000250,0.855550,0.079622,-0.061037,0.900715,0.914419,0.188884,0.140250,0.932959,0.847220,0.138959,0.190554,0.896782,0.867003,0.188922,0.144350,0.894204,0.937093,0.138756,0.187369,0.972876,0.893322,0.181530,0.201950,0.934141,0.809639,0.088299,0.119660,0.928421,0.970731,0.089532,0.107234,0.937519,0.911241,0.080391,-0.062911,0.968966,0.937555,0.112493,0.060195,0.920287,0.832595,0.111565,0.062220,0.791738,0.860572,0.125365,0.004081,0.000000,0.855212,0.079819,-0.061125,0.937496,0.112420,0.060582,0.832971,0.110780,0.062135,,,,0.914292,0.188845,0.140129,0.847358,0.138777,0.190228,0.866865,0.189347,0.144392,0.937154,0.138759,0.187461,0.893568,0.181612,0.201961,0.809630,0.088503,0.119488,0.970591,0.089533,0.107466,0.911242,0.080533,-0.062884,0.859940,0.122149,-0.002263,0.825432,0.045725,0.054365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,1.166667,-0.000390,-0.015244,0.007506,-0.999856,0.886359,0.127004,0.092276,0.000238,0.855709,0.079638,-0.059975,0.899922,0.914321,0.188840,0.141420,0.954870,0.847020,0.138941,0.191612,0.900553,0.866899,0.188902,0.145446,0.887842,0.936897,0.138694,0.188566,0.972325,0.893125,0.181488,0.203085,0.935134,0.809523,0.088311,0.120651,0.933449,0.970634,0.089465,0.108475,0.932257,0.911404,0.080379,-0.061763,0.963717,0.937542,0.112450,0.061388,0.900389,0.832580,0.111574,0.063251,0.781488,0.860653,0.125369,0.005157,0.000000,0.855502,0.079802,-0.059831,0.937483,0.112430,0.061725,0.832986,0.110810,0.063178,,,,0.914170,0.188818,0.141207,0.847201,0.138841,0.191299,0.866752,0.189310,0.145478,0.936888,0.138662,0.188591,0.893360,0.181380,0.203107,0.809472,0.088584,0.120508,0.970469,0.089481,0.108646,0.911383,0.080544,-0.061755,0.860488,0.127508,-0.001850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,1.175000,-0.000505,-0.014794,0.007689,-0.999861,0.886312,0.127040,0.093458,0.000219,0.855782,0.079718,-0.058831,0.924791,0.914253,0.188855,0.142640,0.934678,0.846887,0.138970,0.192761,0.906114,0.866827,0.188933,0.146624,0.891317,0.936768,0.138690,0.189796,0.989549,0.892998,0.181497,0.204285,0.935229,0.809436,0.088370,0.121756,0.922059,0.970559,0.089467,0.109725,0.940385,0.911478,0.080439,-0.060568,0.958511,0.937518,0.112473,0.062613,0.914421,0.832553,0.111637,0.064381,0.782864,0.860684,0.125433,0.006316,0.000000,0.855416,0.079801,-0.058895,0.937480,0.112428,0.062950,0.832939,0.110923,0.064330,,,,0.914229,0.188876,0.142548,0.847023,0.138787,0.192477,0.866751,0.189251,0.146602,0.936805,0.138750,0.189894,0.893165,0.181438,0.204348,0.809351,0.088654,0.121535,0.970428,0.089536,0.109948,0.911473,0.080602,-0.060556,0.860647,0.127923,-0.000998,0.825425,0.045926,0.056742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,1.183333,-0.000144,-0.014024,0.007517,-0.999873,0.886199,0.127060,0.094572,0.000240,0.855919,0.079616,-0.057729,0.904892,0.914042,0.188920,0.143752,0.975668,0.846618,0.139048,0.193806,0.909111,0.866610,0.188985,0.147663,0.918086,0.936502,0.138798,0.190979,0.969750,0.892696,0.181600,0.205370,0.953056,0.809293,0.088383,0.122780,0.907567,0.970434,0.089528,0.110996,0.932913,0.911618,0.080356,-0.059381,0.959278,0.937457,0.112489,0.063817,0.914546,0.832490,0.111616,0.065424,0.796817,0.860705,0.125381,0.007392,0.000000,0.855543,0.079736,-0.057772,0.937415,0.112413,0.064177,0.832888,0.110952,0.065325,,,,0.913885,0.188949,0.143526,0.846814,0.138865,0.193507,0.866551,0.189344,0.147731,0.936536,0.138779,0.191084,0.892869,0.181618,0.205444,0.809267,0.088610,0.122599,0.970250,0.089554,0.111211,0.911660,0.080518,-0.059354,0.860531,0.127659,0.000197,0.825255,0.045838,0.057574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,1.191667,0.000659,-0.012968,0.007692,-0.999886,0.886175,0.127118,0.095762,0.000245,0.856200,0.079437,-0.056525,0.921098,0.913936,0.189049,0.144900,0.961278,0.846390,0.139280,0.194892,0.869097,0.866496,0.189135,0.148711,0.920396,0.936280,0.138996,0.192255,0.974745,0.892458,0.181836,0.206484,0.957741,0.809198,0.088511,0.123871,0.920442,0.970363,0.089585,0.112423,0.924798,0.911902,0.080155,-0.058062,0.936473,0.937493,0.112480,0.065138,0.908795,0.832523,0.111644,0.066526,0.786517,0.860865,0.125305,0.008531,0.000000,0.856051,0.079590,-0.056294,0.937367,0.112430,0.065476,0.832937,0.110901,0.066445,,,,0.913824,0.189041,0.144793,0.846591,0.139073,0.194455,0.866461,0.189451,0.148735,0.936357,0.139054,0.192286,0.892611,0.181814,0.206415,0.809094,0.088763,0.123706,0.970155,0.089584,0.112640,0.911802,0.080388,-0.058048,0.859953,0.122997,0.001636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,1.200000,0.000739,-0.012079,0.008178,-0.999893,0.886086,0.127141,0.097016,0.000238,0.856335,0.079460,-0.055315,0.923571,0.913819,0.189054,0.146192,0.940879,0.846136,0.139360,0.196074,0.907456,0.866372,0.189187,0.149918,0.893975,0.936031,0.138989,0.193596,0.978211,0.892224,0.181874,0.207739,0.959006,0.809021,0.088614,0.124995,0.914222,0.970208,0.089530,0.113834,0.937677,0.912041,0.080124,-0.056753,0.929402,0.937444,0.112447,0.066486,0.915657,0.832471,0.111713,0.067688,0.811536,0.860928,0.125336,0.009741,0.000000,0.856208,0.079530,-0.055046,0.937338,0.112407,0.066804,0.832858,0.111068,0.067642,,,,0.913727,0.189036,0.145974,0.846350,0.139191,0.195824,0.866245,0.189591,0.149892,0.936068,0.138940,0.193658,0.892383,0.181835,0.207727,0.808947,0.088847,0.124755,0.970021,0.089513,0.113998,0.911957,0.080393,-0.056773,0.859611,0.129450,0.002498,0.825271,0.046094,0.060056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,1.208333,0.000258,-0.011156,0.008326,-0.999903,0.886009,0.127163,0.098329,0.000234,0.856526,0.079635,-0.054103,0.923488,0.913669,0.189021,0.147614,0.959196,0.845879,0.139301,0.197323,0.901957,0.866216,0.189165,0.151253,0.902900,0.935778,0.138904,0.195012,0.973329,0.891958,0.181789,0.209114,0.936778,0.808881,0.088634,0.126128,0.909347,0.970088,0.089510,0.115267,0.943372,0.912234,0.080284,-0.055436,0.930479,0.937419,0.112483,0.067880,0.917195,0.832443,0.111779,0.068886,0.803172,0.861013,0.125448,0.011005,0.000000,0.856408,0.079676,-0.053823,0.937313,0.112459,0.068193,0.832788,0.111077,0.068799,,,,0.913585,0.189028,0.147474,0.846015,0.139184,0.196974,0.866091,0.189530,0.151301,0.935860,0.138935,0.195073,0.892186,0.181680,0.209132,0.808767,0.088903,0.125914,0.969916,0.089491,0.115413,0.912163,0.080542,-0.055511,0.859646,0.129706,0.003602,0.825094,0.046000,0.060804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,1.216667,-0.000382,-0.010188,0.008380,-0.999913,0.885925,0.127091,0.099651,0.000234,0.856733,0.079759,-0.052898,0.919091,0.913497,0.188884,0.149068,0.941809,0.845604,0.139109,0.198582,0.928784,0.866036,0.189029,0.152614,0.937638,0.935507,0.138705,0.196445,0.984801,0.891665,0.181577,0.210517,0.930953,0.808738,0.088536,0.127252,0.918924,0.969966,0.089407,0.116705,0.941299,0.912444,0.080403,-0.054122,0.936998,0.937392,0.112443,0.069284,0.909052,0.832415,0.111752,0.070085,0.798327,0.861098,0.125490,0.012277,0.000000,0.856634,0.079888,-0.052617,0.937289,0.112441,0.069633,0.832810,0.111055,0.069990,,,,0.913395,0.188866,0.148859,0.845683,0.139007,0.198329,0.865932,0.189252,0.152573,0.935531,0.138682,0.196496,0.891937,0.181534,0.210493,0.808666,0.088809,0.127092,0.969762,0.089428,0.116819,0.912358,0.080640,-0.054133,0.859710,0.129440,0.004660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,1.225000,-0.001112,-0.009322,0.008674,-0.999918,0.885802,0.127086,0.101114,0.000229,0.856848,0.079992,-0.051553,0.930087,0.913325,0.188791,0.150668,0.950806,0.845316,0.138986,0.199992,0.909923,0.865858,0.188960,0.154132,0.898246,0.935223,0.138530,0.198011,0.987246,0.891382,0.181409,0.212068,0.937187,0.808544,0.088538,0.128525,0.914493,0.969791,0.089327,0.118260,0.946921,0.912561,0.080603,-0.052679,0.953539,0.937314,0.112451,0.070816,0.904799,0.832335,0.111822,0.071433,0.788459,0.861127,0.125626,0.013694,0.000000,0.856600,0.080113,-0.051509,0.937239,0.112403,0.071186,0.832729,0.111076,0.071364,,,,0.913248,0.188791,0.150487,0.845468,0.138866,0.199689,0.865685,0.189327,0.154160,0.935221,0.138521,0.198062,0.891618,0.181336,0.212116,0.808490,0.088823,0.128343,0.969689,0.089353,0.118445,0.912516,0.080783,-0.052670,0.859588,0.129646,0.006199,0.825105,0.046333,0.063434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,1.233333,-0.001681,-0.008702,0.009030,-0.999920,0.885695,0.127116,0.102534,0.000235,0.856898,0.080213,-0.050222,0.888191,0.913201,0.188745,0.152191,0.921941,0.845094,0.138934,0.201374,0.895855,0.865730,0.188944,0.155596,0.907544,0.935003,0.138416,0.199505,0.983399,0.891176,0.181310,0.213555,0.961200,0.808375,0.088593,0.129805,0.929753,0.969635,0.089276,0.119743,0.948200,0.912613,0.080785,-0.051278,0.980062,0.937234,0.112477,0.072283,0.922349,0.832254,0.111923,0.072769,0.775856,0.861129,0.125771,0.015082,0.000000,0.856483,0.080360,-0.050299,0.937167,0.112429,0.072583,0.832675,0.111134,0.072704,,,,0.913379,0.188964,0.152324,0.845176,0.138735,0.201018,0.865528,0.189254,0.155586,0.935002,0.138411,0.199572,0.891318,0.181365,0.213587,0.808346,0.088797,0.129613,0.969535,0.089273,0.119924,0.912622,0.080863,-0.051293,0.860101,0.123068,0.007654,0.824987,0.045920,0.064654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,1.241667,-0.001862,-0.007780,0.008495,-0.999932,0.885545,0.127084,0.103974,0.000243,0.857080,0.080205,-0.048851,0.940720,0.912894,0.188725,0.153704,0.937094,0.844749,0.138824,0.202744,0.908219,0.865417,0.188873,0.157022,0.896704,0.934662,0.138402,0.201041,0.978223,0.890763,0.181245,0.215025,0.943920,0.808216,0.088470,0.131089,0.924216,0.969494,0.089327,0.121325,0.922644,0.912797,0.080837,-0.049804,0.926678,0.937156,0.112510,0.073814,0.919871,0.832176,0.111845,0.074105,0.802598,0.861142,0.125744,0.016477,0.000000,0.857004,0.080313,-0.048654,0.937095,0.112492,0.074128,0.832551,0.111151,0.074093,,,,0.912835,0.188644,0.153473,0.844888,0.138682,0.202435,0.865225,0.189237,0.156993,0.934708,0.138362,0.201104,0.890987,0.181233,0.215032,0.808196,0.088731,0.130937,0.969252,0.089321,0.121518,0.912663,0.081095,-0.049844,0.859576,0.129920,0.008537,0.824847,0.045950,0.065776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,1.250000,-0.002262,-0.007051,0.008271,-0.999938,0.885369,0.127080,0.105467,0.000241,0.857148,0.080309,-0.047437,0.929093,0.912617,0.188693,0.155286,0.946864,0.844423,0.138724,0.204186,0.899572,0.865135,0.188818,0.158534,0.904274,0.934338,0.138342,0.202615,0.985009,0.890400,0.181155,0.216569,0.947778,0.808017,0.088410,0.132438,0.905002,0.969308,0.089346,0.122911,0.934276,0.912866,0.080967,-0.048307,0.934698,0.937030,0.112553,0.075371,0.915504,0.832049,0.111841,0.075508,0.801699,0.861094,0.125798,0.017933,0.000000,0.857071,0.080367,-0.047170,0.936915,0.112517,0.075687,0.832449,0.111161,0.075421,,,,0.912617,0.188712,0.155074,0.844582,0.138502,0.203892,0.865016,0.189180,0.158565,0.934371,0.138386,0.202639,0.890571,0.181078,0.216662,0.807913,0.088703,0.132220,0.969086,0.089364,0.123051,0.912739,0.081187,-0.048368,0.859600,0.129851,0.009950,0.824768,0.046293,0.067309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,1.258333,-0.002435,-0.006092,0.008352,-0.999944,0.885183,0.127069,0.106939,0.000238,0.857249,0.080354,-0.046034,0.929093,0.912346,0.188662,0.156830,0.946864,0.844050,0.138688,0.205583,0.899572,0.864858,0.188793,0.159987,0.904274,0.933968,0.138292,0.204184,0.985009,0.890010,0.181107,0.218068,0.947778,0.807773,0.088404,0.133748,0.905002,0.969083,0.089316,0.124532,0.934276,0.912968,0.081002,-0.046798,0.934698,0.936899,0.112544,0.076937,0.915504,0.831919,0.111850,0.076872,0.801699,0.861077,0.125821,0.019358,0.000000,0.857115,0.080386,-0.045790,0.936693,0.112519,0.077175,0.832286,0.111089,0.076775,,,,0.912591,0.188906,0.156953,0.844253,0.138486,0.205279,0.864663,0.189123,0.159891,0.933956,0.138219,0.204181,0.890162,0.181139,0.218089,0.807679,0.088580,0.133509,0.968848,0.089307,0.124715,0.912884,0.081242,-0.046871,0.859642,0.129814,0.011373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,1.266667,-0.002167,-0.005224,0.008234,-0.999950,0.884928,0.127089,0.108318,0.000249,0.857270,0.080283,-0.044677,0.929908,0.911990,0.188715,0.158223,0.908273,0.843621,0.138752,0.206885,0.895480,0.864497,0.188837,0.161297,0.901375,0.933541,0.138376,0.205642,0.981532,0.889550,0.181188,0.219426,0.960801,0.807481,0.088420,0.135015,0.922206,0.968806,0.089365,0.126077,0.925564,0.912990,0.080944,-0.045345,0.933927,0.936700,0.112559,0.078414,0.920973,0.831720,0.111840,0.078168,0.787557,0.860974,0.125787,0.020696,0.000000,0.856901,0.080485,-0.044754,0.936643,0.112585,0.078814,0.832140,0.111019,0.078136,,,,0.912009,0.188654,0.158002,0.843775,0.138589,0.206597,0.864381,0.189174,0.161314,0.933597,0.138411,0.205725,0.889701,0.181183,0.219427,0.807429,0.088644,0.134823,0.968596,0.089418,0.126300,0.913017,0.081076,-0.045261,0.859599,0.129610,0.013063,0.824567,0.046359,0.070195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,1.275000,-0.001723,-0.003859,0.008284,-0.999957,0.884704,0.127119,0.109819,0.000239,0.857457,0.080176,-0.043208,0.893065,0.911637,0.188788,0.159741,0.942483,0.843130,0.138876,0.208262,0.908855,0.864135,0.188918,0.162686,0.910902,0.933053,0.138490,0.207264,0.973568,0.889029,0.181320,0.220889,0.962217,0.807180,0.088482,0.136340,0.925023,0.968529,0.089403,0.127841,0.922311,0.913179,0.080831,-0.043724,0.960368,0.936555,0.112557,0.080070,0.898982,0.831576,0.111848,0.079538,0.769222,0.860988,0.125739,0.022134,0.000000,0.857095,0.080407,-0.043269,0.936486,0.112460,0.080408,0.832059,0.111010,0.079481,,,,0.911680,0.188847,0.159568,0.843232,0.138735,0.207960,0.863967,0.189290,0.162673,0.933045,0.138503,0.207331,0.889242,0.181284,0.220939,0.807148,0.088655,0.136218,0.968347,0.089480,0.128101,0.913194,0.080959,-0.043714,0.859548,0.129823,0.013980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,1.283333,-0.001688,-0.002170,0.008689,-0.999959,0.884549,0.127118,0.111378,0.000224,0.857781,0.080182,-0.041736,0.891491,0.911363,0.188770,0.161384,0.952983,0.842653,0.138919,0.209679,0.912816,0.863852,0.188938,0.164169,0.897853,0.932578,0.138459,0.208985,0.983003,0.888543,0.181326,0.222457,0.944690,0.806905,0.088547,0.137641,0.946479,0.968282,0.089335,0.129687,0.918444,0.913505,0.080791,-0.042064,0.967838,0.936489,0.112510,0.081805,0.910483,0.831512,0.111887,0.080919,0.757704,0.861128,0.125748,0.023613,0.000000,0.857496,0.080247,-0.041615,0.936403,0.112513,0.082036,0.831940,0.111135,0.080864,,,,0.911573,0.188959,0.161510,0.842764,0.138727,0.209366,0.863661,0.189282,0.164121,0.932534,0.138418,0.208994,0.888703,0.181298,0.222371,0.806841,0.088743,0.137480,0.968082,0.089334,0.129880,0.913480,0.080986,-0.042084,0.859545,0.129560,0.015736,0.824223,0.045810,0.072517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,1.291667,-0.002111,-0.000963,0.008902,-0.999958,0.884309,0.127071,0.112930,0.000241,0.857891,0.080273,-0.040287,0.920759,0.911028,0.188671,0.163052,0.922783,0.842180,0.138810,0.211139,0.904107,0.863510,0.188857,0.165722,0.901020,0.932107,0.138312,0.210662,0.984729,0.888058,0.181186,0.224063,0.954174,0.806585,0.088512,0.138973,0.934530,0.967981,0.089237,0.131410,0.930244,0.913616,0.080858,-0.040479,0.950575,0.936314,0.112465,0.083471,0.938360,0.831339,0.111888,0.082331,0.783263,0.861100,0.125784,0.025108,0.000000,0.857509,0.080400,-0.040358,0.936278,0.112392,0.083802,0.831828,0.111059,0.082332,,,,0.910936,0.188746,0.162883,0.842379,0.138626,0.210893,0.863302,0.189350,0.165785,0.932150,0.138313,0.210644,0.888204,0.181078,0.224082,0.806527,0.088821,0.138835,0.967810,0.089205,0.131608,0.913718,0.081023,-0.040447,0.859964,0.123139,0.017329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,1.300000,-0.002034,0.000137,0.008717,-0.999960,0.884127,0.127062,0.114544,0.000237,0.858063,0.080228,-0.038723,0.897663,0.910713,0.188680,0.164713,0.948238,0.841777,0.138802,0.212658,0.908508,0.863190,0.188850,0.167278,0.865351,0.931705,0.138337,0.212378,0.988270,0.887611,0.181198,0.225675,0.954119,0.806360,0.088479,0.140422,0.914126,0.967772,0.089262,0.133214,0.934141,0.913788,0.080833,-0.038793,0.950886,0.936201,0.112470,0.085201,0.914873,0.831229,0.111855,0.083830,0.759149,0.861111,0.125752,0.026670,0.000000,0.857672,0.080391,-0.038748,0.936103,0.112419,0.085598,0.831669,0.111074,0.083755,,,,0.910588,0.188696,0.164504,0.841902,0.138646,0.212355,0.863143,0.189193,0.167284,0.931788,0.138287,0.212461,0.887765,0.181215,0.225701,0.806312,0.088728,0.140264,0.967649,0.089303,0.133436,0.913838,0.081011,-0.038760,0.860173,0.123191,0.019010,0.824088,0.045949,0.075405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,1.308333,-0.002239,0.001318,0.008757,-0.999958,0.883971,0.127115,0.116231,0.000226,0.858267,0.080343,-0.037115,0.893789,0.910444,0.188711,0.166488,0.938812,0.841391,0.138820,0.214249,0.909202,0.862915,0.188884,0.168940,0.913362,0.931319,0.138348,0.214183,0.968121,0.887197,0.181207,0.227391,0.960842,0.806140,0.088529,0.141911,0.925523,0.967569,0.089301,0.135085,0.935583,0.913991,0.080944,-0.037053,0.953147,0.936114,0.112530,0.087007,0.897080,0.831146,0.111924,0.085387,0.775274,0.861164,0.125841,0.028303,0.000000,0.857878,0.080496,-0.037168,0.936098,0.112500,0.087335,0.831587,0.111130,0.085409,,,,0.910555,0.188758,0.166605,0.841467,0.138639,0.213917,0.862765,0.189169,0.168909,0.931364,0.138410,0.214209,0.887348,0.181225,0.227258,0.806088,0.088749,0.141770,0.967350,0.089332,0.135310,0.914014,0.081095,-0.037081,0.859606,0.129845,0.020340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,1.316667,-0.002548,0.002674,0.008797,-0.999955,0.883769,0.127084,0.117938,0.000226,0.858477,0.080405,-0.035505,0.910793,0.910110,0.188648,0.168303,0.957121,0.840923,0.138735,0.215847,0.912156,0.862574,0.188823,0.170626,0.894961,0.930851,0.138254,0.216024,0.991149,0.886697,0.181110,0.229139,0.930666,0.805864,0.088489,0.143383,0.912050,0.967312,0.089251,0.136996,0.934576,0.914201,0.081001,-0.035292,0.956378,0.935989,0.112512,0.088846,0.935948,0.831026,0.111916,0.086941,0.764231,0.861200,0.125864,0.029948,0.000000,0.858164,0.080542,-0.035402,0.935980,0.112507,0.089102,0.831472,0.111094,0.086822,,,,0.910029,0.188661,0.168152,0.841045,0.138598,0.215547,0.862397,0.189202,0.170587,0.930849,0.138223,0.216009,0.886934,0.181000,0.229233,0.805770,0.088807,0.143267,0.967202,0.089291,0.137230,0.914207,0.081169,-0.035246,0.859948,0.129433,0.022186,0.823726,0.046052,0.078361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,1.325000,-0.003060,0.003824,0.008752,-0.999950,0.883503,0.127097,0.119665,0.000244,0.858570,0.080570,-0.033883,0.879441,0.909723,0.188613,0.170152,0.957515,0.840430,0.138646,0.217486,0.893492,0.862181,0.188782,0.172366,0.890002,0.930358,0.138173,0.217871,0.973744,0.886170,0.181012,0.230926,0.959025,0.805544,0.088470,0.144891,0.923270,0.967005,0.089253,0.138877,0.930919,0.914293,0.081171,-0.033541,0.969720,0.935792,0.112559,0.090679,0.910172,0.830833,0.111956,0.088531,0.779910,0.861138,0.125964,0.031621,0.000000,0.858139,0.080784,-0.033918,0.935752,0.112469,0.091025,0.831287,0.111204,0.088471,,,,0.909660,0.188605,0.169994,0.840604,0.138459,0.217145,0.862009,0.189184,0.172414,0.930405,0.138179,0.217964,0.886331,0.180981,0.230919,0.805498,0.088727,0.144729,0.966879,0.089317,0.139115,0.914349,0.081272,-0.033506,0.859674,0.129825,0.023319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,1.333333,-0.003064,0.005190,0.008674,-0.999944,0.883289,0.127093,0.121376,0.000232,0.858782,0.080559,-0.032238,0.898040,0.909361,0.188613,0.171934,0.947264,0.839947,0.138637,0.219080,0.918237,0.861814,0.188775,0.174018,0.915866,0.929873,0.138177,0.219710,0.968706,0.885644,0.181009,0.232644,0.949741,0.805266,0.088455,0.146390,0.915485,0.966743,0.089261,0.140818,0.930407,0.914504,0.081168,-0.031743,0.954416,0.935659,0.112562,0.092534,0.898417,0.830706,0.111943,0.090099,0.788050,0.861164,0.125954,0.033272,0.000000,0.858411,0.080726,-0.032281,0.935683,0.112533,0.092939,0.831173,0.111238,0.090036,,,,0.909335,0.188584,0.171727,0.840109,0.138498,0.218831,0.861568,0.189005,0.174002,0.929923,0.138158,0.219823,0.885839,0.181026,0.232601,0.805216,0.088739,0.146215,0.966574,0.089300,0.141035,0.914477,0.081339,-0.031684,0.859611,0.121829,0.025609,0.823480,0.046205,0.081369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,1.341667,-0.003039,0.006747,0.008926,-0.999933,0.883041,0.127046,0.123132,0.000228,0.858989,0.080514,-0.030555,0.893381,0.908988,0.188556,0.173766,0.963282,0.839402,0.138619,0.220699,0.910151,0.861435,0.188743,0.175702,0.908604,0.929325,0.138114,0.221609,0.983698,0.885078,0.180970,0.234402,0.947130,0.804922,0.088450,0.147906,0.923972,0.966416,0.089172,0.142836,0.931944,0.914710,0.081094,-0.029887,0.969015,0.935493,0.112486,0.094454,0.906217,0.830548,0.111921,0.091692,0.777933,0.861190,0.125912,0.034959,0.000000,0.858618,0.080706,-0.030641,0.935356,0.112405,0.094793,0.831013,0.111169,0.091602,,,,0.909025,0.188606,0.173633,0.839607,0.138495,0.220431,0.861217,0.189021,0.175607,0.929374,0.138093,0.221647,0.885214,0.180949,0.234563,0.804868,0.088711,0.147761,0.966285,0.089256,0.143059,0.914746,0.081200,-0.029834,0.859615,0.129927,0.026555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,1.350000,-0.003022,0.008134,0.008802,-0.999924,0.882780,0.127054,0.124896,0.000232,0.859165,0.080507,-0.028854,0.892757,0.908572,0.188574,0.175598,0.967275,0.838868,0.138623,0.222340,0.927981,0.861013,0.188749,0.177402,0.894773,0.928788,0.138139,0.223500,0.966210,0.884495,0.180985,0.236168,0.956462,0.804602,0.088441,0.149455,0.922615,0.966109,0.089202,0.144833,0.933054,0.914884,0.081100,-0.028032,0.969585,0.935315,0.112505,0.096364,0.903923,0.830379,0.111915,0.093311,0.752823,0.861175,0.125910,0.036663,0.000000,0.858794,0.080702,-0.028945,0.935233,0.112425,0.096731,0.830873,0.111059,0.093281,,,,0.908599,0.188621,0.175478,0.838942,0.138487,0.222098,0.860810,0.189118,0.177413,0.928888,0.138217,0.223549,0.884654,0.180930,0.236212,0.804583,0.088683,0.149263,0.965947,0.089212,0.145046,0.914907,0.081219,-0.028044,0.859709,0.129740,0.028295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
