Format Version,1.23,Take Name,P_40,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-27 02.44.06.719 PM,Total Frames in Take,1665,Total Exported Frames,1665,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
320,2.666667,-0.008706,0.052845,0.009957,-0.998515,-1.636415,0.143347,0.534613,0.000120,-1.646277,0.098485,0.378878,0.970303,-1.615137,0.204255,0.588075,0.000000,-1.688845,0.154025,0.627859,0.000000,-1.662666,0.204553,0.585620,0.000000,-1.599390,0.153260,0.637050,0.000000,-1.644551,0.196103,0.646164,0.978393,-1.716556,0.104712,0.551668,0.000000,-1.555282,0.105039,0.561516,0.984319,-1.590854,0.098904,0.384686,0.954512,-1.581568,0.128941,0.510740,0.947434,-1.685812,0.128696,0.498309,0.000000,-1.650044,0.143193,0.444795,0.000000,-1.646174,0.098430,0.378858,-1.581574,0.128810,0.510904,,,,,,,,,,,,,,,,-1.599282,0.153285,0.636818,-1.644512,0.196114,0.646087,,,,-1.555293,0.105101,0.561516,-1.590978,0.099019,0.384619,,,,,,,-1.556058,0.252048,0.520333,-1.680601,0.160201,0.618089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,2.675000,-0.008810,0.050128,0.008436,-0.998668,-1.636777,0.142990,0.539948,0.000279,-1.647342,0.098112,0.384263,0.921883,-1.615398,0.203959,0.593299,0.791803,-1.688734,0.153497,0.633477,0.000000,-1.662941,0.204110,0.591102,0.925646,-1.599228,0.153009,0.642184,0.903275,-1.644472,0.195711,0.651546,0.879391,-1.716704,0.104105,0.557432,0.000000,-1.555380,0.104931,0.566407,0.990140,-1.591890,0.098702,0.389771,0.903394,-1.582015,0.128756,0.515776,0.922731,-1.686324,0.128189,0.503910,0.000000,-1.650891,0.142801,0.450204,0.000000,-1.647524,0.098045,0.384508,-1.581948,0.128495,0.515927,,,,,,,-1.615693,0.203470,0.593906,,,,-1.663085,0.204321,0.590951,-1.599084,0.153096,0.641835,-1.644267,0.195949,0.651181,,,,-1.555404,0.104931,0.566438,-1.591668,0.098974,0.389612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,2.683333,-0.010392,0.049002,0.007935,-0.998713,-1.636840,0.142738,0.545282,0.000227,-1.647699,0.098334,0.389482,0.961823,-1.615415,0.203565,0.598777,0.782437,-1.688602,0.152891,0.638959,0.000000,-1.662963,0.203667,0.596686,0.000000,-1.599076,0.152482,0.647466,0.926049,-1.644350,0.195101,0.657062,0.862120,-1.716682,0.103704,0.562822,0.000000,-1.555340,0.104693,0.571442,0.940695,-1.592235,0.098973,0.394869,0.911908,-1.582116,0.128645,0.520945,0.926027,-1.686450,0.127992,0.509308,0.000000,-1.651153,0.142813,0.455570,0.000000,-1.647738,0.098192,0.389521,-1.581889,0.128460,0.520904,,,,,,,-1.615782,0.202975,0.599301,,,,,,,-1.599040,0.152733,0.647314,-1.644052,0.195439,0.656744,,,,-1.555548,0.104689,0.571557,-1.592195,0.099288,0.394717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,2.691667,-0.011252,0.047702,0.007396,-0.998771,-1.636905,0.142576,0.550601,0.000236,-1.648112,0.098421,0.394754,0.961823,-1.615414,0.203338,0.604142,0.782437,-1.688436,0.152510,0.644427,0.000000,-1.662967,0.203387,0.602174,0.000000,-1.598889,0.152193,0.652702,0.926049,-1.644188,0.194741,0.662488,0.862120,-1.716655,0.103418,0.568280,0.000000,-1.555293,0.104584,0.576486,0.940695,-1.592636,0.099117,0.399999,0.911908,-1.582227,0.128589,0.526099,0.926027,-1.686589,0.127831,0.514729,0.000000,-1.651449,0.142785,0.460926,0.000000,-1.648026,0.098286,0.394714,-1.581924,0.128530,0.526075,,,,,,,-1.615812,0.202590,0.604728,,,,,,,-1.598807,0.152436,0.652557,-1.643951,0.195118,0.662166,,,,-1.555503,0.104551,0.576601,-1.592774,0.099401,0.399884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,2.700000,-0.011436,0.045920,0.008624,-0.998842,-1.636892,0.142620,0.555897,0.000170,-1.648764,0.098572,0.400069,0.958695,-1.615064,0.203303,0.609392,0.742471,-1.688063,0.152629,0.649913,0.000000,-1.662623,0.203467,0.607594,0.000000,-1.598487,0.152093,0.657866,0.926185,-1.643649,0.194745,0.667835,0.862804,-1.716672,0.103643,0.573842,0.000000,-1.555279,0.104420,0.581469,0.939394,-1.593268,0.099132,0.405116,0.915922,-1.582336,0.128514,0.531192,0.922715,-1.686740,0.128012,0.520197,0.000000,-1.651758,0.142910,0.466275,0.000000,-1.648677,0.098418,0.400008,-1.582275,0.128259,0.531308,,,,,,,-1.615074,0.203064,0.609728,,,,-1.662815,0.203535,0.607600,-1.598361,0.152182,0.657706,-1.643567,0.194963,0.667654,,,,-1.555336,0.104421,0.581540,-1.593365,0.099404,0.404990,,,,,,,,,,,,,-1.679863,0.159421,0.640475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,2.708333,-0.011903,0.043789,0.009719,-0.998923,-1.636857,0.142591,0.561231,0.000139,-1.649489,0.098735,0.405409,0.953149,-1.614673,0.203170,0.614697,0.896771,-1.687603,0.152606,0.655477,0.000000,-1.662239,0.203435,0.613103,0.949066,-1.597996,0.151874,0.663046,0.944383,-1.643025,0.194609,0.673253,0.926140,-1.716641,0.103762,0.579477,0.000000,-1.555215,0.104192,0.586414,0.977432,-1.593970,0.099173,0.410219,0.921344,-1.582437,0.128397,0.536278,0.928188,-1.686888,0.128126,0.525730,0.000000,-1.652106,0.143008,0.471674,0.000000,-1.649441,0.098563,0.405491,-1.582445,0.128114,0.536424,,,,,,,,,,,,,,,,-1.597852,0.151935,0.662889,-1.643050,0.194632,0.673124,,,,-1.555330,0.104179,0.586527,-1.594015,0.099558,0.410162,,,,,,,-1.557185,0.249925,0.548324,,,,-1.679209,0.159168,0.645610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,2.716667,-0.012401,0.041873,0.009174,-0.999004,-1.636969,0.142459,0.566595,0.000093,-1.650144,0.098741,0.410779,0.950959,-1.614653,0.203012,0.620035,0.000000,-1.687368,0.152321,0.661043,0.000000,-1.662225,0.203222,0.618623,0.000000,-1.597732,0.151688,0.668270,0.944584,-1.642771,0.194360,0.678691,0.966599,-1.716637,0.103518,0.585107,0.000000,-1.555187,0.104132,0.591428,0.959509,-1.594608,0.099240,0.415377,0.902281,-1.582628,0.128354,0.541420,0.920285,-1.687119,0.127969,0.531270,0.000000,-1.652560,0.142945,0.477097,0.000000,-1.650136,0.098555,0.410876,-1.582528,0.128069,0.541556,,,,,,,,,,,,,,,,-1.597720,0.151674,0.668222,-1.642804,0.194475,0.678538,,,,-1.555203,0.104106,0.591443,-1.594680,0.099636,0.415330,,,,,,,-1.556467,0.250574,0.553102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,2.725000,-0.012464,0.039850,0.008656,-0.999090,-1.636991,0.142504,0.571900,0.000092,-1.650746,0.098789,0.416133,0.965335,-1.614525,0.203075,0.625257,0.000000,-1.687019,0.152300,0.666551,0.000000,-1.662102,0.203234,0.624037,0.000000,-1.597353,0.151764,0.673416,0.982248,-1.642397,0.194386,0.684025,0.978367,-1.716541,0.103474,0.590728,0.000000,-1.555067,0.104264,0.596398,0.959271,-1.595193,0.099349,0.420507,0.927664,-1.582736,0.128462,0.546504,0.929943,-1.687266,0.127963,0.536776,0.000000,-1.652943,0.142984,0.482466,0.000000,-1.650736,0.098652,0.416145,-1.582491,0.128327,0.546522,,,,,,,,,,,,,,,,-1.597341,0.151771,0.673347,-1.642436,0.194419,0.683954,,,,-1.555154,0.104245,0.596535,-1.595335,0.099600,0.420481,,,,,,,-1.556506,0.250469,0.558409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,2.733333,-0.012031,0.037571,0.008607,-0.999184,-1.637101,0.142455,0.577304,0.000166,-1.651562,0.098610,0.421638,0.935400,-1.614399,0.203073,0.630508,0.000000,-1.686697,0.152324,0.672175,0.000000,-1.661982,0.203225,0.629505,0.000000,-1.597001,0.151804,0.678631,0.955402,-1.642002,0.194430,0.689409,0.951010,-1.716560,0.103431,0.596528,0.000000,-1.555062,0.104245,0.601460,0.939041,-1.595989,0.099179,0.425758,0.892686,-1.582961,0.128398,0.551673,0.934587,-1.687535,0.127879,0.542422,0.000000,-1.653461,0.142859,0.487943,0.000000,-1.651612,0.098400,0.421780,-1.582914,0.128167,0.551785,,,,,,,,,,,,,,,,-1.596961,0.151854,0.678464,-1.641931,0.194407,0.689228,,,,-1.555204,0.104244,0.601658,-1.595956,0.099594,0.425653,,,,,,,-1.556712,0.250082,0.563850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,2.741667,-0.011416,0.036448,0.009727,-0.999223,-1.636989,0.142600,0.582531,0.000121,-1.651905,0.098613,0.426948,0.951933,-1.614030,0.203227,0.635614,0.000000,-1.686346,0.152688,0.677504,0.000000,-1.661614,0.203485,0.634720,0.000000,-1.596637,0.151973,0.683755,0.959415,-1.641517,0.194712,0.694588,0.970255,-1.716492,0.103777,0.601981,0.000000,-1.554982,0.104232,0.606543,0.969941,-1.596322,0.099061,0.430941,0.909246,-1.582941,0.128392,0.556792,0.924912,-1.687535,0.128099,0.547781,0.000000,-1.653553,0.142941,0.493208,0.000000,-1.651912,0.098444,0.427041,-1.582907,0.128129,0.556932,,,,,,,,,,,,,,,,-1.596612,0.151989,0.683596,-1.641492,0.194757,0.694481,,,,-1.555047,0.104247,0.606643,-1.596334,0.099418,0.430876,,,,,,,-1.557357,0.249564,0.569546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,2.750000,-0.010622,0.034960,0.008752,-0.999294,-1.637011,0.142540,0.587791,0.000167,-1.652304,0.098270,0.432324,0.950009,-1.614010,0.203298,0.640706,0.000000,-1.686104,0.152688,0.682893,0.000000,-1.661597,0.203463,0.639953,0.883583,-1.596376,0.152156,0.688879,0.965649,-1.641305,0.194826,0.699776,0.886540,-1.716380,0.103596,0.607539,0.000000,-1.554858,0.104369,0.611620,0.977914,-1.596710,0.098832,0.436151,0.903743,-1.583011,0.128394,0.561914,0.910542,-1.687631,0.127885,0.553215,0.000000,-1.653840,0.142703,0.498516,0.000000,-1.652201,0.098113,0.432395,-1.582922,0.128070,0.562036,,,,,,,,,,,,,-1.662047,0.203559,0.640025,-1.596424,0.152047,0.688811,-1.640940,0.194999,0.699570,,,,-1.554846,0.104316,0.611690,-1.596780,0.099206,0.436092,,,,,,,-1.556424,0.250454,0.573969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,2.758333,-0.010594,0.032984,0.007103,-0.999375,-1.636999,0.142382,0.593255,0.000226,-1.652753,0.098038,0.437855,0.950009,-1.613994,0.203223,0.646072,0.000000,-1.685753,0.152380,0.688547,0.000000,-1.661584,0.203230,0.645505,0.883583,-1.596000,0.152148,0.694182,0.965649,-1.641029,0.194669,0.705249,0.886540,-1.716159,0.103176,0.613320,0.000000,-1.554626,0.104489,0.616767,0.977914,-1.597147,0.098787,0.441464,0.903743,-1.583054,0.128412,0.567168,0.910542,-1.687705,0.127553,0.558879,0.000000,-1.654179,0.142475,0.504047,0.000000,-1.652708,0.097874,0.437923,-1.582801,0.128277,0.567063,,,,,,,-1.614280,0.202701,0.646817,,,,-1.661698,0.203341,0.645267,-1.595977,0.152292,0.693973,-1.640766,0.194951,0.705042,,,,-1.554728,0.104452,0.616881,-1.597249,0.099076,0.441345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,2.766667,-0.009855,0.031341,0.008115,-0.999427,-1.636870,0.142474,0.598588,0.000233,-1.653231,0.097948,0.443304,0.954261,-1.613567,0.203342,0.651244,0.761516,-1.685287,0.152703,0.694028,0.000000,-1.661158,0.203444,0.650835,0.928400,-1.595517,0.152296,0.699365,0.936373,-1.640422,0.194925,0.710522,0.890559,-1.716043,0.103458,0.618970,0.000000,-1.554497,0.104446,0.621880,0.960776,-1.597612,0.098588,0.446727,0.917836,-1.583041,0.128359,0.572343,0.923468,-1.687721,0.127701,0.564402,0.000000,-1.654346,0.142479,0.509438,0.000000,-1.653186,0.097819,0.443447,-1.583105,0.128028,0.572413,,,,,,,-1.613648,0.203182,0.651630,,,,,,,-1.595396,0.152519,0.699119,-1.640351,0.194996,0.710224,,,,-1.554623,0.104444,0.621966,-1.597579,0.098915,0.446587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,2.775000,-0.009310,0.029778,0.008237,-0.999479,-1.636681,0.142469,0.603890,0.000222,-1.653540,0.097783,0.448705,0.950607,-1.613197,0.203387,0.656408,0.893671,-1.684796,0.152812,0.699471,0.000000,-1.660789,0.203501,0.656149,0.000000,-1.595010,0.152388,0.704526,0.911633,-1.639869,0.195039,0.715779,0.921291,-1.715799,0.103494,0.624562,0.000000,-1.554245,0.104446,0.626963,0.961932,-1.597910,0.098413,0.451953,0.910597,-1.582938,0.128313,0.577491,0.913908,-1.687642,0.127673,0.569879,0.000000,-1.654437,0.142385,0.514795,0.000000,-1.653447,0.097567,0.448758,-1.582955,0.128050,0.577533,,,,,,,-1.613310,0.203277,0.656812,,,,,,,-1.594840,0.152522,0.704288,-1.639789,0.195158,0.715485,,,,-1.554417,0.104403,0.627077,-1.597950,0.098792,0.451875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,2.783333,-0.009269,0.028484,0.008060,-0.999519,-1.636597,0.142424,0.609412,0.000182,-1.653840,0.097720,0.454275,0.942945,-1.613000,0.203354,0.661865,0.869333,-1.684468,0.152755,0.705116,0.000000,-1.660593,0.203450,0.661729,0.879178,-1.594669,0.152365,0.709939,0.942094,-1.639515,0.195000,0.721306,0.966362,-1.715647,0.103420,0.630291,0.000000,-1.554087,0.104433,0.632275,0.974854,-1.598202,0.098371,0.457378,0.955003,-1.582917,0.128286,0.582875,0.944657,-1.687640,0.127606,0.575535,0.000000,-1.654583,0.142326,0.520364,0.000000,-1.653858,0.097493,0.454253,-1.582891,0.128073,0.582819,,,,,,,-1.613117,0.203099,0.662306,,,,-1.660588,0.203933,0.661717,-1.594558,0.152351,0.709737,-1.639591,0.194966,0.721200,,,,-1.554040,0.104514,0.632239,-1.598180,0.098549,0.457371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,2.791667,-0.009757,0.026765,0.008724,-0.999556,-1.636441,0.142394,0.614903,0.000219,-1.654275,0.097874,0.459779,0.930132,-1.612586,0.203240,0.667337,0.824426,-1.683969,0.152686,0.710782,0.000000,-1.660179,0.203396,0.667365,0.854433,-1.594155,0.152178,0.715295,0.959211,-1.638907,0.194858,0.726860,0.921426,-1.715468,0.103469,0.636013,0.000000,-1.553901,0.104275,0.637442,0.953368,-1.598626,0.098451,0.462692,0.919660,-1.582870,0.128216,0.588166,0.948615,-1.687620,0.127676,0.581185,0.000000,-1.654733,0.142412,0.525917,0.000000,-1.654385,0.097661,0.459923,-1.582824,0.128016,0.588156,,,,,,,-1.612866,0.202794,0.667803,,,,-1.660014,0.203915,0.667158,-1.594140,0.152134,0.715139,-1.638905,0.194801,0.726551,,,,-1.553778,0.104413,0.637416,-1.598588,0.098754,0.462791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,2.800000,-0.010674,0.024894,0.008107,-0.999600,-1.636358,0.142217,0.620565,0.000242,-1.654710,0.097956,0.465427,0.971740,-1.612389,0.202998,0.673022,0.821093,-1.683544,0.152270,0.716638,0.000000,-1.659982,0.203091,0.673227,0.903220,-1.593712,0.151872,0.720818,0.905310,-1.638478,0.194472,0.732627,0.902219,-1.715255,0.103148,0.641897,0.000000,-1.553685,0.104165,0.642728,0.987337,-1.599051,0.098602,0.468134,0.949497,-1.582869,0.128158,0.593604,0.935254,-1.687642,0.127493,0.587011,0.000000,-1.654981,0.142373,0.531648,0.000000,-1.654665,0.097945,0.465324,-1.582914,0.127903,0.593609,,,,,,,-1.612676,0.202567,0.673516,,,,-1.660186,0.203419,0.673250,-1.593460,0.151997,0.720564,-1.638265,0.194567,0.732312,,,,-1.553715,0.104204,0.642716,-1.598995,0.098712,0.468294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,2.808333,-0.010654,0.022398,0.008640,-0.999655,-1.636229,0.142124,0.626207,0.000288,-1.655402,0.097887,0.471162,0.941363,-1.611936,0.202879,0.678545,0.905445,-1.682923,0.152223,0.722516,0.000000,-1.659527,0.203021,0.678987,0.920025,-1.593072,0.151734,0.726245,0.909610,-1.637735,0.194378,0.738279,0.936327,-1.715057,0.103135,0.647933,0.000000,-1.553485,0.103988,0.647954,0.957110,-1.599730,0.098476,0.473590,0.843073,-1.582890,0.128012,0.598978,0.948209,-1.687696,0.127453,0.592910,0.000000,-1.655297,0.142302,0.537384,0.000000,-1.655205,0.098002,0.471105,-1.582726,0.127893,0.598937,,,,,,,-1.612020,0.202651,0.678834,,,,-1.659579,0.203253,0.678774,-1.592888,0.151761,0.725935,-1.637792,0.194202,0.738104,,,,-1.553539,0.104144,0.647909,-1.600028,0.098469,0.474143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,2.816667,-0.012531,0.021447,0.008573,-0.999655,-1.635967,0.142078,0.631725,0.000240,-1.655419,0.098420,0.476551,0.941363,-1.611591,0.202641,0.684246,0.905445,-1.682483,0.151802,0.728158,0.000000,-1.659181,0.202770,0.684778,0.920025,-1.592625,0.151321,0.731718,0.909610,-1.637275,0.193909,0.743996,0.936327,-1.714746,0.102988,0.653452,0.000000,-1.553173,0.103881,0.653175,0.957110,-1.599743,0.099014,0.478878,0.843073,-1.582675,0.128081,0.604344,0.948209,-1.687492,0.127520,0.598469,0.000000,-1.655200,0.142585,0.542939,0.000000,-1.655448,0.098321,0.476666,-1.582435,0.128027,0.604211,,,,,,,-1.611923,0.202260,0.684752,,,,-1.659073,0.202977,0.684434,-1.592594,0.151348,0.731587,-1.637139,0.193957,0.743791,,,,-1.553272,0.103935,0.653138,-1.599797,0.099215,0.479107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,2.825000,-0.012809,0.019005,0.007327,-0.999711,-1.635842,0.141841,0.637490,0.000338,-1.655934,0.098217,0.482388,0.961281,-1.611367,0.202439,0.689926,0.821005,-1.681915,0.151395,0.734153,0.000000,-1.658954,0.202445,0.690689,0.896037,-1.592040,0.151142,0.737277,0.965602,-1.636739,0.193609,0.749795,0.937277,-1.714414,0.102538,0.659577,0.000000,-1.552848,0.103845,0.658517,0.970444,-1.600249,0.098953,0.484445,0.922694,-1.582649,0.127997,0.609843,0.930051,-1.687491,0.127169,0.604477,0.000000,-1.655508,0.142347,0.548799,0.000000,-1.655763,0.098221,0.482233,-1.582483,0.127925,0.609794,,,,,,,-1.611984,0.201765,0.690938,,,,-1.659078,0.202616,0.690656,-1.591914,0.151210,0.737005,-1.636412,0.193872,0.749454,,,,-1.552966,0.103869,0.658325,-1.600326,0.099011,0.484713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,2.833333,-0.012492,0.017030,0.008850,-0.999738,-1.635548,0.141829,0.643086,0.000318,-1.656390,0.098182,0.488089,0.942224,-1.610682,0.202382,0.695389,0.659184,-1.681205,0.151573,0.739926,0.000000,-1.658265,0.202531,0.696342,0.946722,-1.591320,0.151053,0.742691,0.923020,-1.635841,0.193661,0.755364,0.864814,-1.714149,0.102774,0.665507,0.000000,-1.552585,0.103595,0.663802,0.943144,-1.600695,0.098751,0.489924,0.928826,-1.582507,0.127810,0.615234,0.953212,-1.687371,0.127294,0.610286,0.000000,-1.655566,0.142346,0.554473,0.000000,-1.656450,0.098129,0.488050,-1.582264,0.127772,0.615140,,,,,,,-1.611351,0.201648,0.696257,,,,-1.658033,0.202989,0.696120,-1.591177,0.151046,0.742338,-1.635828,0.193630,0.755182,,,,-1.552642,0.103779,0.663732,-1.600683,0.098813,0.490205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,2.841667,-0.011947,0.015482,0.008928,-0.999769,-1.635191,0.141723,0.648605,0.000284,-1.656521,0.097914,0.493720,0.977694,-1.610154,0.202327,0.700766,0.670323,-1.680546,0.151576,0.745576,0.000000,-1.657735,0.202484,0.701867,0.860226,-1.590653,0.151045,0.748062,0.904563,-1.635128,0.193673,0.760828,0.953696,-1.713727,0.102702,0.671312,0.000000,-1.552169,0.103499,0.669103,0.948722,-1.600821,0.098477,0.495380,0.927832,-1.582239,0.127666,0.620603,0.934328,-1.687118,0.127160,0.615982,0.000000,-1.655484,0.142148,0.560054,0.000000,-1.656576,0.097803,0.493699,-1.582002,0.127564,0.620477,,,,,,,-1.610745,0.201683,0.701491,,,,-1.657500,0.202896,0.701533,-1.590659,0.151054,0.747903,-1.634984,0.193644,0.760582,,,,-1.552150,0.103684,0.669077,-1.600886,0.098666,0.495669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,2.850000,-0.011313,0.014289,0.008766,-0.999795,-1.634772,0.141762,0.654004,0.000189,-1.656458,0.097752,0.499226,0.983840,-1.609630,0.202440,0.706030,0.928335,-1.679898,0.151722,0.751072,0.000000,-1.657208,0.202583,0.707244,0.914993,-1.589998,0.151224,0.753343,0.950484,-1.634458,0.193853,0.766162,0.923064,-1.713240,0.102744,0.676948,0.000000,-1.551688,0.103592,0.674352,0.988799,-1.600754,0.098336,0.500752,0.938346,-1.581882,0.127688,0.625893,0.916433,-1.686772,0.127142,0.621524,0.000000,-1.655277,0.142070,0.565502,0.000000,-1.656454,0.097717,0.499280,-1.581838,0.127368,0.625979,,,,,,,-1.609693,0.202256,0.706241,,,,-1.657469,0.202800,0.707222,-1.589964,0.151325,0.753176,-1.634260,0.193830,0.765927,,,,-1.551674,0.103617,0.674317,-1.600723,0.098556,0.500860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,2.858333,-0.009835,0.012116,0.008796,-0.999840,-1.634372,0.141726,0.659530,0.000208,-1.656736,0.097266,0.504977,0.945452,-1.609000,0.202554,0.711268,0.970847,-1.679072,0.151971,0.756765,0.000000,-1.656572,0.202703,0.712690,0.944179,-1.589164,0.151475,0.758645,0.938277,-1.633565,0.194144,0.771533,0.960098,-1.712741,0.102780,0.682931,0.000000,-1.551201,0.103610,0.679626,0.985392,-1.601026,0.097851,0.506259,0.906098,-1.581606,0.127567,0.631230,0.949411,-1.686514,0.127014,0.627321,0.000000,-1.655263,0.141777,0.571118,0.000000,-1.656822,0.097224,0.505173,-1.581641,0.127417,0.631361,,,,,,,-1.609024,0.202444,0.711300,,,,-1.656548,0.202704,0.712468,-1.589106,0.151511,0.758407,-1.633550,0.194090,0.771383,,,,-1.551239,0.103629,0.679666,-1.600940,0.098151,0.506468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,2.866667,-0.009428,0.010441,0.008770,-0.999863,-1.633967,0.141680,0.665202,0.000251,-1.656847,0.097097,0.510760,0.983702,-1.608427,0.202550,0.716807,0.870921,-1.678342,0.151998,0.762578,0.000000,-1.655994,0.202697,0.718389,0.913169,-1.588428,0.151510,0.764157,0.919642,-1.632788,0.194185,0.777161,0.961320,-1.712254,0.102746,0.688897,0.000000,-1.550727,0.103586,0.685048,0.951324,-1.601133,0.097687,0.511854,0.907163,-1.581296,0.127502,0.636736,0.960381,-1.686217,0.126938,0.633180,0.000000,-1.655156,0.141660,0.576861,0.000000,-1.656798,0.097055,0.510768,-1.581325,0.127350,0.636769,,,,,,,-1.608711,0.202236,0.717103,,,,-1.655832,0.202770,0.718090,-1.588260,0.151609,0.763901,-1.632680,0.194182,0.777051,,,,-1.550879,0.103704,0.685078,-1.601154,0.097907,0.512152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,2.875000,-0.010265,0.008742,0.008551,-0.999873,-1.633576,0.141732,0.670844,0.000250,-1.656956,0.097400,0.516405,0.984189,-1.607891,0.202527,0.722466,0.858506,-1.677626,0.151863,0.768387,0.000000,-1.655452,0.202647,0.724208,0.924632,-1.587707,0.151416,0.769661,0.950615,-1.632044,0.194048,0.782887,0.892177,-1.711764,0.102720,0.694737,0.000000,-1.550251,0.103645,0.690344,0.976808,-1.601239,0.098015,0.517312,0.915596,-1.580994,0.127628,0.642176,0.928626,-1.685926,0.127019,0.638973,0.000000,-1.655063,0.141851,0.582575,0.000000,-1.656914,0.097360,0.516430,-1.580786,0.127511,0.642020,,,,,,,-1.608081,0.202178,0.722870,,,,-1.655635,0.202884,0.724173,-1.587739,0.151360,0.769474,-1.631793,0.194156,0.782554,,,,-1.550289,0.103728,0.690325,-1.601299,0.098150,0.517615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
