Format Version,1.23,Take Name,P_70,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-27 02.33.35.559 PM,Total Frames in Take,1027,Total Exported Frames,1027,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.050000,-0.016136,0.262738,0.010587,-0.964674,-1.405783,0.136887,-0.358579,0.000281,-1.350495,0.093662,-0.504997,0.926394,-1.408365,0.197102,-0.300372,0.939019,-1.492041,0.146999,-0.295215,0.892286,-1.450628,0.197762,-0.322245,0.890923,-1.414386,0.145508,-0.249886,0.925822,-1.459177,0.188576,-0.259734,0.944297,-1.485895,0.098651,-0.376637,0.915441,-1.343112,0.097737,-0.301015,0.957477,-1.302428,0.093630,-0.476798,0.971786,-1.346006,0.122333,-0.357823,0.916184,-1.435790,0.122951,-0.412226,0.508391,-1.381068,0.137731,-0.445995,0.000000,-1.350455,0.093385,-0.504905,-1.345831,0.122100,-0.357656,-1.435497,0.124570,-0.413303,,,,-1.408334,0.196868,-0.300311,-1.492135,0.147132,-0.294817,-1.451045,0.197630,-0.322244,-1.414101,0.145588,-0.249863,-1.459172,0.188362,-0.259797,-1.486170,0.098557,-0.376810,-1.343012,0.097859,-0.301078,-1.302428,0.093642,-0.476686,,,,,,,,,,,,,,,,,,,,,,,,
7,0.058333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.350436,0.093387,-0.504903,-1.345827,0.122108,-0.357671,-1.435490,0.124559,-0.413303,,,,-1.408313,0.196883,-0.300309,-1.492128,0.147132,-0.294828,-1.451042,0.197606,-0.322259,-1.414095,0.145593,-0.249852,-1.459165,0.188363,-0.259790,-1.486165,0.098558,-0.376813,-1.343010,0.097862,-0.301073,-1.302420,0.093647,-0.476694,,,,,,,,,,,,,,,,,,,,,,,,
8,0.066667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.075000,-0.016144,0.262673,0.010493,-0.964693,-1.405783,0.136915,-0.358604,0.000264,-1.350506,0.093695,-0.505028,0.926394,-1.408369,0.197132,-0.300398,0.939019,-1.492035,0.147013,-0.295229,0.892286,-1.450636,0.197783,-0.322267,0.890923,-1.414374,0.145538,-0.249910,0.925822,-1.459175,0.188598,-0.259754,0.944297,-1.485891,0.098663,-0.376650,0.915441,-1.343098,0.097778,-0.301046,0.957477,-1.302436,0.093673,-0.476835,0.971786,-1.346004,0.122372,-0.357855,0.916184,-1.435795,0.122972,-0.412247,0.508391,-1.381080,0.137761,-0.446023,0.000000,-1.350428,0.093415,-0.504928,-1.346013,0.122179,-0.357776,-1.435470,0.124595,-0.413321,,,,-1.408302,0.196910,-0.300338,-1.492120,0.147129,-0.294821,-1.451023,0.197639,-0.322267,-1.414090,0.145615,-0.249873,-1.459157,0.188385,-0.259805,-1.486155,0.098564,-0.376815,-1.342994,0.097894,-0.301093,-1.302408,0.093682,-0.476707,,,,,,,,,,,,,,,,,,,,,,,,
10,0.083333,-0.016190,0.262668,0.010508,-0.964693,-1.405792,0.136909,-0.358621,0.000260,-1.350517,0.093703,-0.505050,0.923054,-1.408377,0.197120,-0.300410,0.940074,-1.492043,0.147001,-0.295245,0.891634,-1.450644,0.197773,-0.322278,0.896825,-1.414381,0.145521,-0.249927,0.925841,-1.459182,0.188582,-0.259766,0.945301,-1.485900,0.098659,-0.376671,0.918365,-1.343106,0.097766,-0.301069,0.959552,-1.302446,0.093678,-0.476858,0.967341,-1.346012,0.122366,-0.357875,0.947864,-1.435804,0.122971,-0.412266,0.506735,-1.381089,0.137763,-0.446041,0.000000,-1.350433,0.093411,-0.504945,-1.346016,0.122163,-0.357792,-1.435483,0.124558,-0.413303,,,,-1.408336,0.196884,-0.300356,-1.492119,0.147118,-0.294823,-1.451033,0.197641,-0.322282,-1.414111,0.145594,-0.249902,-1.459168,0.188378,-0.259818,-1.486152,0.098566,-0.376814,-1.342988,0.097875,-0.301120,-1.302421,0.093691,-0.476742,,,,,,,,,,,,,,,,,,,,,,,,
11,0.091667,-0.016153,0.262686,0.010563,-0.964688,-1.405800,0.136882,-0.358623,0.000266,-1.350525,0.093663,-0.505048,0.919626,-1.408379,0.197096,-0.300414,0.938704,-1.492052,0.146988,-0.295250,0.888763,-1.450645,0.197754,-0.322284,0.897069,-1.414392,0.145501,-0.249929,0.929673,-1.459187,0.188567,-0.259772,0.947426,-1.485912,0.098642,-0.376673,0.923796,-1.343121,0.097735,-0.301066,0.957822,-1.302456,0.093633,-0.476854,0.970238,-1.346022,0.122332,-0.357874,0.945353,-1.435813,0.122946,-0.412268,0.519349,-1.381095,0.137729,-0.446042,0.000000,-1.350440,0.093377,-0.504945,-1.346024,0.122147,-0.357798,-1.435491,0.124568,-0.413324,,,,-1.408344,0.196836,-0.300386,-1.492127,0.147133,-0.294814,-1.451033,0.197626,-0.322265,-1.414123,0.145565,-0.249914,-1.459178,0.188347,-0.259832,-1.486163,0.098555,-0.376817,-1.343006,0.097847,-0.301112,-1.302424,0.093640,-0.476733,,,,,,,,,,,,,,,,,,,,,,,,
12,0.100000,-0.016175,0.262707,0.010635,-0.964682,-1.405817,0.136891,-0.358626,0.000262,-1.350541,0.093677,-0.505052,0.918280,-1.408391,0.197101,-0.300413,0.933330,-1.492070,0.147003,-0.295256,0.881275,-1.450656,0.197766,-0.322284,0.899520,-1.414412,0.145502,-0.249932,0.929761,-1.459201,0.188575,-0.259773,0.944656,-1.485933,0.098663,-0.376683,0.925649,-1.343145,0.097731,-0.301070,0.962617,-1.302473,0.093639,-0.476856,0.970600,-1.346041,0.122333,-0.357875,0.950390,-1.435829,0.122964,-0.412273,0.527492,-1.381108,0.137742,-0.446044,0.000000,-1.350453,0.093380,-0.504948,-1.346038,0.122153,-0.357791,-1.435512,0.124531,-0.413280,,,,-1.408366,0.196837,-0.300390,-1.492136,0.147142,-0.294807,-1.451042,0.197657,-0.322262,-1.414141,0.145575,-0.249921,-1.459197,0.188362,-0.259834,-1.486172,0.098550,-0.376819,-1.343048,0.097828,-0.301128,-1.302444,0.093648,-0.476742,,,,,,,,,,,,,,,,,,,,,,,,
13,0.108333,-0.015925,0.262766,0.010727,-0.964669,-1.405817,0.136833,-0.358602,0.000268,-1.350538,0.093537,-0.505004,0.947544,-1.408379,0.197068,-0.300416,0.933523,-1.492074,0.146999,-0.295247,0.887959,-1.450641,0.197737,-0.322292,0.894903,-1.414422,0.145494,-0.249913,0.928609,-1.459197,0.188575,-0.259778,0.939434,-1.485943,0.098621,-0.376652,0.926059,-1.343164,0.097678,-0.301022,0.943150,-1.302473,0.093496,-0.476802,0.924657,-1.346046,0.122256,-0.357839,0.968465,-1.435827,0.122891,-0.412247,0.502775,-1.381098,0.137638,-0.446018,0.000000,-1.350462,0.093349,-0.504950,-1.346036,0.122136,-0.357800,-1.435507,0.124550,-0.413296,,,,-1.408370,0.196804,-0.300386,-1.492121,0.147117,-0.294817,-1.451035,0.197592,-0.322261,-1.414141,0.145543,-0.249914,-1.459194,0.188337,-0.259823,-1.486170,0.098558,-0.376831,-1.343024,0.097834,-0.301111,-1.302488,0.093348,-0.476540,,,,,,,,,,,,,,,,,,,,,,,,
14,0.116667,-0.016146,0.262706,0.010588,-0.964683,-1.405813,0.136867,-0.358612,0.000263,-1.350535,0.093645,-0.505035,0.920846,-1.408392,0.197081,-0.300404,0.932699,-1.492067,0.146977,-0.295243,0.886619,-1.450657,0.197741,-0.322275,0.899084,-1.414409,0.145486,-0.249919,0.931420,-1.459202,0.188554,-0.259764,0.945535,-1.485927,0.098631,-0.376666,0.926456,-1.343139,0.097716,-0.301053,0.959791,-1.302466,0.093613,-0.476839,0.968644,-1.346036,0.122313,-0.357861,0.952167,-1.435824,0.122933,-0.412258,0.503624,-1.381104,0.137713,-0.446030,0.000000,-1.350458,0.093358,-0.504926,-1.346032,0.122135,-0.357791,-1.435490,0.124577,-0.413319,,,,-1.408381,0.196815,-0.300366,-1.492120,0.147112,-0.294813,-1.451039,0.197613,-0.322253,-1.414142,0.145545,-0.249905,-1.459190,0.188346,-0.259828,-1.486162,0.098556,-0.376825,-1.343031,0.097827,-0.301096,-1.302444,0.093616,-0.476715,,,,,,,,,,,,,,,,,,,,,,,,
15,0.125000,-0.015947,0.262798,0.010801,-0.964659,-1.405808,0.136828,-0.358580,0.000275,-1.350526,0.093538,-0.504981,0.948403,-1.408366,0.197059,-0.300389,0.930537,-1.492068,0.147001,-0.295229,0.888762,-1.450627,0.197735,-0.322267,0.892024,-1.414419,0.145481,-0.249890,0.927101,-1.459187,0.188570,-0.259755,0.936671,-1.485938,0.098629,-0.376638,0.925697,-1.343164,0.097660,-0.300999,0.942303,-1.302462,0.093488,-0.476776,0.925043,-1.346039,0.122244,-0.357813,0.968268,-1.435817,0.122895,-0.412227,0.492680,-1.381083,0.137637,-0.445994,0.000000,-1.350448,0.093355,-0.504926,-1.346032,0.122123,-0.357774,-1.435491,0.124578,-0.413313,,,,-1.408345,0.196787,-0.300337,-1.492124,0.147135,-0.294808,-1.451037,0.197604,-0.322237,-1.414133,0.145538,-0.249896,-1.459181,0.188322,-0.259806,-1.486166,0.098565,-0.376817,-1.343013,0.097810,-0.301089,-1.302476,0.093342,-0.476514,,,,,,,,,,,,,,,,,,,,,,,,
