Format Version,1.23,Take Name,BW_70,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-26 05.14.26.239 PM,Total Frames in Take,583,Total Exported Frames,583,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
142,1.183333,,,,,,,,,,,,,,,,,,,,,-0.016839,-0.395041,0.010369,-0.918451,1.526918,0.122483,1.478495,0.000474,1.396964,0.080749,1.390553,0.949929,1.582682,0.182610,1.495687,0.917789,1.569180,0.130280,1.577038,0.829886,1.551854,0.182135,1.531944,0.929206,1.630832,0.130876,1.511569,0.951994,1.610893,0.172726,1.554104,0.921602,1.491527,0.082110,1.551458,0.953662,1.597347,0.085032,1.429391,0.927736,1.435257,0.082008,1.350084,0.956793,1.541196,0.109538,1.420063,0.831011,1.467979,0.107744,1.495280,0.444289,1.447302,0.123985,1.434765,0.000000,1.396985,0.080694,1.390477,1.541060,0.109687,1.419476,1.466374,0.108204,1.494039,,,,1.582592,0.182316,1.495873,1.569785,0.130257,1.577130,1.551976,0.182032,1.532196,1.630960,0.130983,1.511789,1.611070,0.172960,1.554269,1.491548,0.082158,1.551575,1.597177,0.084943,1.429599,1.435331,0.081817,1.350087,,,,,,,,,,,,,,,,,,
143,1.191667,,,,,,,,,,,,,,,,,,,,,-0.015815,-0.394419,0.010452,-0.918735,1.522759,0.122559,1.474581,0.000543,1.392951,0.080569,1.386547,0.956922,1.578462,0.182756,1.491730,0.930581,1.564884,0.130577,1.573165,0.829670,1.547585,0.182332,1.527946,0.916832,1.626623,0.131084,1.507779,0.904189,1.606600,0.173005,1.550204,0.918146,1.487296,0.082307,1.547576,0.970340,1.593278,0.085057,1.425646,0.917438,1.431297,0.081773,1.346128,0.967043,1.537124,0.109509,1.416195,0.822134,1.463807,0.107816,1.491316,0.433504,1.443201,0.123924,1.430742,0.000000,1.392955,0.080438,1.386435,1.536983,0.109659,1.415514,1.462029,0.108288,1.489993,,,,1.578505,0.182504,1.491839,1.565517,0.130797,1.573290,1.547638,0.182202,1.528248,1.626740,0.131177,1.508132,1.606775,0.173189,1.550411,1.487350,0.082244,1.547660,1.593075,0.084899,1.425855,1.431252,0.081675,1.346051,,,,,,,,,,,,,,,,,,
144,1.200000,,,,,,,,,,,,,,,,,,,,,-0.015315,-0.393893,0.010961,-0.918963,1.518521,0.122596,1.470629,0.000530,1.388788,0.080559,1.382506,0.952842,1.574238,0.182785,1.487760,0.933581,1.560540,0.130723,1.569249,0.835504,1.543321,0.182426,1.523942,0.906675,1.622352,0.131108,1.503931,0.918529,1.602306,0.173097,1.546278,0.918900,1.482954,0.082461,1.543638,0.948408,1.589074,0.084989,1.421823,0.932083,1.427180,0.081688,1.342128,0.958382,1.532944,0.109459,1.412276,0.816274,1.459543,0.107907,1.487317,0.442845,1.439013,0.123946,1.426698,0.000000,1.388743,0.080456,1.382355,1.532855,0.109678,1.411580,1.457784,0.108365,1.486027,,,,1.574274,0.182557,1.487892,1.561178,0.130877,1.569298,1.543334,0.182267,1.524279,1.622414,0.131182,1.504243,1.602527,0.173273,1.546437,1.482945,0.082443,1.543843,1.588921,0.084849,1.421999,1.427221,0.081527,1.342126,,,,,,,,,,,,,,,,,,
145,1.208333,,,,,,,,,,,,,,,,,,,,,-0.015561,-0.393722,0.011278,-0.919029,1.514239,0.122636,1.466638,0.000513,1.384505,0.080718,1.378460,0.958439,1.569996,0.182779,1.483801,0.939701,1.556229,0.130711,1.565275,0.831992,1.539066,0.182437,1.519972,0.931373,1.618065,0.131061,1.499980,0.922911,1.598035,0.173057,1.542327,0.899714,1.478614,0.082515,1.539626,0.955747,1.584780,0.084984,1.417851,0.927619,1.422912,0.081825,1.338096,0.955633,1.528672,0.109500,1.408288,0.849610,1.455243,0.107991,1.483302,0.440793,1.434748,0.124057,1.422679,0.000000,1.384443,0.080641,1.378326,1.528548,0.109645,1.407717,1.453507,0.108458,1.481971,,,,1.570003,0.182559,1.483901,1.556895,0.130723,1.565361,1.539146,0.182319,1.520207,1.618145,0.131191,1.500248,1.598250,0.173306,1.542558,1.478568,0.082484,1.539794,1.584613,0.084868,1.418056,1.422963,0.081664,1.338042,,,,,,,,,,,,,,,,,,
146,1.216667,,,,,,,,,,,,,,,,,,,,,-0.016384,-0.393479,0.011912,-0.919110,1.509885,0.122651,1.462645,0.000508,1.380120,0.081058,1.374359,0.967086,1.565743,0.182675,1.479897,0.931845,1.551839,0.130551,1.561311,0.833396,1.534794,0.182353,1.516051,0.928454,1.613709,0.130854,1.496048,0.933547,1.593734,0.172844,1.538427,0.908011,1.474150,0.082522,1.535574,0.954202,1.580382,0.084920,1.413855,0.923636,1.418550,0.082136,1.334015,0.962604,1.524324,0.109548,1.404289,0.838086,1.450854,0.108096,1.479264,0.456418,1.430419,0.124261,1.418647,0.000000,1.380130,0.080935,1.374313,1.524193,0.109633,1.403660,1.449186,0.108545,1.477943,,,,1.565761,0.182417,1.479983,1.552466,0.130672,1.561502,1.534838,0.182265,1.516320,1.613767,0.130927,1.496297,1.593939,0.173076,1.538625,1.474192,0.082457,1.535740,1.580196,0.084811,1.414072,1.418576,0.082076,1.333881,,,,,,,,,,,,,,,,,,
147,1.225000,,,,,,,,,,,,,,,,,,,,,-0.017683,-0.393126,0.012120,-0.919235,1.505398,0.122583,1.458590,0.000478,1.375643,0.081369,1.370112,0.966808,1.561327,0.182490,1.476018,0.907216,1.547287,0.130205,1.557307,0.883221,1.530349,0.182132,1.512148,0.925218,1.609207,0.130565,1.492091,0.940888,1.589259,0.172489,1.534548,0.882649,1.469550,0.082343,1.531403,0.956887,1.575879,0.084860,1.409772,0.908792,1.414105,0.082481,1.329801,0.965036,1.519864,0.109588,1.400217,0.853048,1.446333,0.108075,1.475132,0.461288,1.425969,0.124402,1.414535,0.000000,1.375704,0.081251,1.370112,1.519773,0.109756,1.399661,1.444687,0.108580,1.473837,,,,1.561115,0.182222,1.476162,1.547731,0.130115,1.557195,1.530519,0.182123,1.512394,1.609320,0.130644,1.492284,1.589537,0.172720,1.534849,1.469645,0.082406,1.531533,1.575699,0.084706,1.410049,1.414146,0.082361,1.329743,,,,,,,,,,,,,,,,,,
148,1.233333,,,,,,,,,,,,,,,,,,,,,-0.018759,-0.393153,0.012242,-0.919200,1.500929,0.122568,1.454460,0.000514,1.371125,0.081659,1.365912,0.964444,1.556924,0.182381,1.471997,0.901458,1.542832,0.129959,1.553188,0.868992,1.525948,0.181988,1.508129,0.892027,1.604749,0.130375,1.487970,0.931715,1.584848,0.172241,1.530507,0.890214,1.465042,0.082229,1.527199,0.959263,1.571368,0.084861,1.405567,0.920195,1.409587,0.082806,1.325601,0.963791,1.515378,0.109667,1.396061,0.832913,1.441850,0.108091,1.470978,0.448565,1.421500,0.124555,1.410413,0.000000,1.371102,0.081544,1.365831,1.515282,0.109852,1.395426,1.440160,0.108663,1.469681,,,,1.556675,0.182094,1.472101,1.543350,0.130007,1.553124,1.526192,0.181829,1.508447,1.604856,0.130464,1.488205,1.585088,0.172470,1.530795,1.465081,0.082280,1.527349,1.571238,0.084715,1.405819,1.409640,0.082674,1.325573,,,,,,,,,,,,,,,,,,
149,1.241667,,,,,,,,,,,,,,,,,,,,,-0.019052,-0.392619,0.012615,-0.919418,1.496295,0.122655,1.450226,0.000536,1.366554,0.081887,1.361520,0.969482,1.552325,0.182413,1.467841,0.920850,1.538091,0.129985,1.549004,0.868402,1.521307,0.182041,1.503937,0.909346,1.600084,0.130359,1.483857,0.888260,1.580173,0.172233,1.526381,0.879658,1.460287,0.082334,1.522915,0.955455,1.566754,0.084894,1.401405,0.919971,1.405064,0.083008,1.321254,0.962624,1.510799,0.109754,1.391841,0.826026,1.437183,0.108230,1.466673,0.447376,1.416918,0.124726,1.406088,0.000000,1.366505,0.081799,1.361451,1.510684,0.109941,1.391180,1.435466,0.108732,1.465374,,,,1.552213,0.182141,1.467723,1.538610,0.129982,1.548916,1.521410,0.181955,1.504274,1.600219,0.130503,1.484258,1.580468,0.172418,1.526713,1.460326,0.082317,1.523088,1.566610,0.084777,1.401666,1.405102,0.082866,1.321223,,,,,,,,,,,,,,,,,,
150,1.250000,,,,,,,,,,,,,,,,,,,,,-0.019340,-0.392172,0.012009,-0.919610,1.491492,0.122658,1.445879,0.000529,1.361877,0.081864,1.357003,0.969482,1.547452,0.182447,1.463609,0.920850,1.533183,0.129927,1.544706,0.868402,1.516399,0.182012,1.499673,0.909346,1.595240,0.130419,1.479622,0.888260,1.575250,0.172234,1.522166,0.879658,1.455447,0.082233,1.518492,0.955455,1.562034,0.085007,1.397092,0.919971,1.400425,0.083058,1.316776,0.962624,1.506066,0.109827,1.387496,0.826026,1.432377,0.108165,1.462252,0.447376,1.412158,0.124703,1.401664,0.000000,1.361946,0.081795,1.356981,1.505927,0.110018,1.386874,1.430683,0.108726,1.460963,,,,1.547124,0.181972,1.463596,1.533729,0.130000,1.544629,1.516567,0.181982,1.500041,1.595420,0.130550,1.480029,1.575483,0.172362,1.522336,1.455501,0.082267,1.518653,1.561904,0.084913,1.397314,1.400478,0.082935,1.316719,,,,,,,,,,,,,,,,,,
151,1.258333,,,,,,,,,,,,,,,,,,,,,-0.018518,-0.391579,0.012066,-0.919879,1.486601,0.122711,1.441433,0.000487,1.357120,0.081708,1.352455,0.974920,1.542507,0.182557,1.459140,0.855513,1.528161,0.130158,1.540301,0.860805,1.511407,0.182163,1.495164,0.898507,1.590302,0.130579,1.475296,0.884123,1.570235,0.172451,1.517748,0.921316,1.450484,0.082382,1.514063,0.956689,1.557224,0.085019,1.392795,0.931524,1.395720,0.082859,1.312276,0.963729,1.501256,0.109795,1.383088,0.833883,1.427472,0.108213,1.457753,0.449678,1.407322,0.124644,1.397113,0.000000,1.357017,0.081619,1.352484,1.501233,0.109983,1.382558,1.425816,0.108746,1.456474,,,,1.542439,0.182366,1.459019,1.528711,0.130195,1.540211,1.511524,0.182022,1.495554,1.590394,0.130709,1.475713,1.570385,0.172575,1.517887,1.450567,0.082331,1.514165,1.557084,0.084889,1.393124,1.395782,0.082750,1.312167,,,,,,,,,,,,,,,,,,
152,1.266667,,,,,,,,,,,,,,,,,,,,,-0.017376,-0.391042,0.010926,-0.920144,1.481549,0.122772,1.436839,0.000449,1.352299,0.081274,1.347756,0.965028,1.537255,0.182806,1.454540,0.941094,1.522967,0.130464,1.535748,0.860377,1.506113,0.182364,1.490528,0.892341,1.585185,0.130991,1.470818,0.888308,1.564943,0.172855,1.513195,0.940314,1.445464,0.082425,1.509476,0.964868,1.552343,0.085231,1.388333,0.904719,1.390944,0.082490,1.307622,0.958566,1.496313,0.109829,1.378528,0.859105,1.422444,0.108118,1.453106,0.460079,1.402318,0.124415,1.392421,0.000000,1.352315,0.081242,1.347763,1.496298,0.110027,1.378021,1.420809,0.108695,1.451810,,,,1.537260,0.182531,1.454486,1.523501,0.130469,1.535713,1.505933,0.182264,1.490688,1.585353,0.131104,1.471173,1.565045,0.172919,1.513279,1.445564,0.082374,1.509727,1.552248,0.085119,1.388596,1.391017,0.082434,1.307655,,,,,,,,,,,,,,,,,,
153,1.275000,,,,,,,,,,,,,,,,,,,,,-0.016926,-0.391172,0.009952,-0.920108,1.476416,0.122736,1.432230,0.000450,1.347234,0.080955,1.343180,0.990953,1.531997,0.182891,1.449913,0.929772,1.517842,0.130523,1.531128,0.866254,1.500866,0.182383,1.485908,0.934686,1.580042,0.131180,1.466182,0.897810,1.559721,0.173003,1.508561,0.963156,1.440436,0.082315,1.504877,0.931292,1.547279,0.085344,1.383709,0.924671,1.385866,0.082252,1.303037,0.975396,1.491194,0.109820,1.373916,0.863789,1.417347,0.107956,1.448512,0.458812,1.397171,0.124205,1.387831,0.000000,1.347163,0.080974,1.343215,1.491237,0.110026,1.373393,1.415703,0.108550,1.447170,,,,1.531823,0.182446,1.449858,1.518273,0.130487,1.531124,1.500840,0.182347,1.486036,1.580068,0.131397,1.466298,1.559833,0.173025,1.508766,1.440631,0.082315,1.505121,1.547269,0.085212,1.384075,1.386024,0.082190,1.303084,,,,,,,,,,,,,,,,,,
154,1.283333,,,,,,,,,,,,,,,,,,,,,-0.017033,-0.391086,0.009668,-0.920146,1.471272,0.122707,1.427539,0.000433,1.342126,0.080907,1.338446,0.979656,1.526824,0.182879,1.445258,0.879800,1.512675,0.130471,1.526449,0.891852,1.495685,0.182343,1.481247,0.966211,1.574888,0.131182,1.461516,0.938257,1.554539,0.172978,1.503909,0.941330,1.435295,0.082241,1.500163,0.921849,1.542161,0.085367,1.379017,0.902621,1.380765,0.082237,1.298311,0.955827,1.486067,0.109822,1.369223,0.859048,1.412206,0.107894,1.443803,0.449096,1.392036,0.124160,1.383125,0.000000,1.342127,0.080938,1.338548,1.486118,0.110038,1.368793,1.410582,0.108494,1.442516,,,,1.526606,0.182430,1.445375,1.513148,0.130402,1.526296,1.495631,0.182286,1.481346,1.574819,0.131334,1.461557,1.554682,0.173043,1.504014,1.435420,0.082272,1.500415,1.542179,0.085248,1.379375,1.381000,0.082174,1.298380,,,,,,,,,,,,,,,,,,
155,1.291667,,,,,,,,,,,,,,,,,,,,,-0.017442,-0.390697,0.010164,-0.920298,1.466243,0.122695,1.422879,0.000448,1.337119,0.081087,1.333665,0.973365,1.521855,0.182792,1.440665,0.871932,1.507573,0.130373,1.521825,0.874501,1.490685,0.182282,1.476628,0.968560,1.569841,0.131030,1.456944,0.957095,1.549510,0.172836,1.499334,0.952763,1.430155,0.082249,1.495458,0.929010,1.537126,0.085284,1.374402,0.905488,1.375793,0.082384,1.293562,0.936797,1.481070,0.109813,1.364570,0.878963,1.407145,0.107951,1.439089,0.460740,1.387045,0.124263,1.378399,0.000000,1.337177,0.081037,1.333650,1.481037,0.109965,1.364104,1.405467,0.108451,1.437786,,,,1.521808,0.182576,1.440627,1.508085,0.130346,1.521755,1.490728,0.182193,1.476825,1.569759,0.131217,1.457002,1.549706,0.172854,1.499560,1.430151,0.082216,1.495677,1.537071,0.085202,1.374768,1.375918,0.082311,1.293640,,,,,,,,,,,,,,,,,,
156,1.300000,,,,,,,,,,,,,,,,,,,,,-0.018089,-0.390287,0.010624,-0.920454,1.461051,0.122733,1.418149,0.000437,1.331949,0.081374,1.328789,0.980396,1.516729,0.182739,1.436034,0.943983,1.502306,0.130274,1.517139,0.870621,1.485528,0.182242,1.471969,0.944883,1.564631,0.130898,1.452312,0.946724,1.544319,0.172698,1.494719,0.925095,1.424845,0.082276,1.490665,0.944864,1.531925,0.085264,1.369704,0.905158,1.370659,0.082650,1.288721,0.958874,1.475912,0.109878,1.359844,0.876993,1.401919,0.108055,1.434296,0.454430,1.381894,0.124445,1.373603,0.000000,1.331928,0.081412,1.328850,1.475909,0.110023,1.359336,1.400260,0.108612,1.432948,,,,1.516784,0.182446,1.436053,1.502781,0.130331,1.517086,1.485411,0.182215,1.472141,1.564609,0.131024,1.452434,1.544426,0.172762,1.494892,1.424995,0.082142,1.490855,1.531844,0.085146,1.370067,1.370800,0.082561,1.288739,,,,,,,,,,,,,,,,,,
157,1.308333,,,,,,,,,,,,,,,,,,,,,-0.018469,-0.389592,0.011082,-0.920735,1.455817,0.122798,1.413299,0.000433,1.326799,0.081616,1.323733,0.981317,1.511537,0.182733,1.431285,0.925340,1.496932,0.130259,1.512352,0.879598,1.480282,0.182262,1.467174,0.947750,1.559354,0.130832,1.447618,0.955866,1.539028,0.172642,1.490008,0.946670,1.419456,0.082360,1.485747,0.930680,1.526719,0.085263,1.364947,0.902401,1.365571,0.082861,1.283723,0.958261,1.470749,0.109944,1.355011,0.868069,1.396644,0.108184,1.429353,0.447671,1.376728,0.124616,1.368635,0.000000,1.326880,0.081563,1.323760,1.470696,0.110123,1.354569,1.394916,0.108733,1.428050,,,,1.511539,0.182423,1.431329,1.497406,0.130273,1.512316,1.480173,0.182205,1.467382,1.559339,0.130949,1.447724,1.539205,0.172671,1.490174,1.419563,0.082402,1.485825,1.526672,0.085165,1.365262,1.365651,0.082776,1.283784,,,,,,,,,,,,,,,,,,
158,1.316667,,,,,,,,,,,,,,,,,,,,,-0.019262,-0.389539,0.010615,-0.920747,1.450476,0.122866,1.408413,0.000449,1.321482,0.081818,1.318754,0.982199,1.506180,0.182783,1.426517,0.946961,1.491576,0.130157,1.507486,0.805805,1.474919,0.182238,1.462400,0.931711,1.554007,0.130863,1.442762,0.944858,1.533665,0.172591,1.485226,0.915935,1.414115,0.082288,1.480783,0.941243,1.521395,0.085437,1.360003,0.895730,1.360259,0.083144,1.278752,0.959650,1.465420,0.110122,1.350105,0.881559,1.391305,0.108209,1.424432,0.419980,1.371394,0.124747,1.363741,0.000000,1.321470,0.081771,1.318807,1.465472,0.110285,1.349663,1.389541,0.108910,1.423097,,,,1.506208,0.182572,1.426512,1.492231,0.129908,1.507152,1.474732,0.182234,1.462598,1.553868,0.130947,1.442911,1.533818,0.172739,1.485486,1.414135,0.082361,1.481005,1.521342,0.085316,1.360399,1.360391,0.083050,1.278746,,,,,,,,,,,,,,,,,,
159,1.325000,,,,,,,,,,,,,,,,,,,,,-0.018853,-0.388824,0.010530,-0.921059,1.444992,0.123058,1.403420,0.000424,1.316156,0.081887,1.313590,0.961279,1.500641,0.183013,1.421567,0.931714,1.485934,0.130439,1.502551,0.863275,1.469325,0.182479,1.457402,0.954724,1.548466,0.131126,1.437924,0.950204,1.528039,0.172875,1.480326,0.970783,1.408537,0.082515,1.475762,0.936641,1.516003,0.085626,1.355147,0.878714,1.354994,0.083202,1.273647,0.957478,1.460033,0.110280,1.345144,0.863676,1.385802,0.108385,1.419357,0.457794,1.365978,0.124871,1.358624,0.000000,1.316128,0.081894,1.313743,1.460090,0.110488,1.344643,1.384107,0.108951,1.418129,,,,1.500663,0.182741,1.421554,1.486447,0.130273,1.502455,1.469251,0.182434,1.457561,1.548456,0.131278,1.438052,1.527996,0.172982,1.480347,1.408647,0.082471,1.475986,1.516017,0.085463,1.355604,1.355162,0.083175,1.273645,,,,,,,,,,,,,,,,,,
160,1.333333,,,,,,,,,,,,,,,,,,,,,-0.018408,-0.388530,0.010432,-0.921193,1.439500,0.123190,1.398370,0.000443,1.310742,0.081885,1.308488,0.967687,1.495105,0.183188,1.416507,0.880075,1.480374,0.130667,1.497521,0.884903,1.463767,0.182665,1.452323,0.944359,1.542947,0.131338,1.432934,0.956437,1.522471,0.173109,1.475291,0.971312,1.403019,0.082683,1.470719,0.931622,1.510561,0.085759,1.350171,0.899558,1.349606,0.083190,1.268569,0.960511,1.454584,0.110376,1.340113,0.876513,1.380307,0.108499,1.414280,0.458611,1.360514,0.124928,1.353522,0.000000,1.310726,0.081963,1.308590,1.454653,0.110547,1.339654,1.378667,0.109032,1.412970,,,,1.494951,0.182755,1.416648,1.480823,0.130759,1.497470,1.463835,0.182651,1.452534,1.542974,0.131459,1.433057,1.522419,0.173181,1.475219,1.403192,0.082560,1.470891,1.510563,0.085630,1.350551,1.349748,0.083124,1.268589,,,,,,,,,,,,,,,,,,
161,1.341667,,,,,,,,,,,,,,,,,,,,,-0.018230,-0.387873,0.011026,-0.921467,1.433941,0.123232,1.393204,0.000425,1.305269,0.081978,1.303176,0.965005,1.489580,0.183190,1.411370,0.939595,1.474685,0.130750,1.492406,0.867603,1.458191,0.182727,1.447142,0.943419,1.537348,0.131307,1.427906,0.960006,1.516854,0.173132,1.470200,0.977794,1.397320,0.082819,1.465535,0.968082,1.505033,0.085692,1.345134,0.902912,1.344190,0.083213,1.263311,0.954534,1.449095,0.110355,1.334978,0.870071,1.374712,0.108611,1.409043,0.448497,1.355020,0.125010,1.348244,0.000000,1.305275,0.081954,1.303314,1.449172,0.110564,1.334509,1.373003,0.109152,1.407757,,,,1.489567,0.182949,1.411389,1.475212,0.130704,1.492394,1.458159,0.182600,1.447327,1.537259,0.131346,1.428033,1.516860,0.173220,1.470194,1.397383,0.082821,1.465646,1.505031,0.085619,1.345516,1.344353,0.083161,1.263371,,,,,,,,,,,,,,,,,,
162,1.350000,,,,,,,,,,,,,,,,,,,,,-0.018635,-0.387396,0.011306,-0.921656,1.428414,0.123216,1.387943,0.000436,1.299799,0.082117,1.297762,0.969010,1.484084,0.183118,1.406197,0.933207,1.469062,0.130649,1.487190,0.877411,1.452658,0.182663,1.441936,0.957998,1.531792,0.131187,1.422755,0.962905,1.511289,0.173007,1.465049,0.959165,1.391684,0.082797,1.460215,0.937431,1.499523,0.085641,1.339927,0.904825,1.338761,0.083340,1.257937,0.951640,1.443616,0.110356,1.329726,0.877965,1.369156,0.108637,1.403714,0.449498,1.349540,0.125084,1.342903,0.000000,1.299787,0.082130,1.297885,1.443619,0.110544,1.329275,1.367410,0.109172,1.402484,,,,1.484160,0.182865,1.406239,1.469550,0.130605,1.487186,1.452666,0.182628,1.442100,1.531726,0.131211,1.422885,1.511221,0.173132,1.464970,1.391768,0.082673,1.460416,1.499549,0.085573,1.340300,1.338948,0.083289,1.257949,,,,,,,,,,,,,,,,,,
163,1.358333,,,,,,,,,,,,,,,,,,,,,-0.019276,-0.386832,0.011674,-0.921875,1.422884,0.123082,1.382664,0.000432,1.294330,0.082215,1.292292,0.979987,1.478604,0.182901,1.401038,0.942411,1.463421,0.130379,1.481968,0.895950,1.447134,0.182452,1.436739,0.956033,1.526229,0.130898,1.417608,0.961206,1.505725,0.172706,1.459915,0.963538,1.386019,0.082643,1.454857,0.956388,1.494006,0.085463,1.334702,0.878523,1.333342,0.083426,1.252515,0.973318,1.438141,0.110254,1.324455,0.867054,1.363590,0.108559,1.398351,0.215299,1.344067,0.125083,1.337531,0.000000,1.294395,0.082258,1.292275,1.438149,0.110507,1.323987,1.361920,0.109929,1.396074,,,,1.478539,0.182689,1.400976,1.463776,0.130214,1.481826,1.447098,0.182444,1.436911,1.526137,0.131007,1.417548,1.505628,0.172814,1.459904,1.385954,0.082662,1.455018,1.493889,0.085311,1.335148,1.333433,0.083393,1.252560,,,,,,,,,,,,,,,,,,
164,1.366667,,,,,,,,,,,,,,,,,,,,,-0.020078,-0.386629,0.012068,-0.921938,1.417140,0.122999,1.377285,0.000435,1.288569,0.082412,1.286811,0.961890,1.472933,0.182721,1.395753,0.900966,1.457644,0.130126,1.476614,0.880324,1.441447,0.182274,1.431440,0.958482,1.520481,0.130635,1.412282,0.966934,1.500015,0.172421,1.454629,0.968485,1.380189,0.082527,1.449415,0.924994,1.488232,0.085341,1.329309,0.894126,1.327600,0.083616,1.247052,0.954930,1.432405,0.110219,1.319067,0.861004,1.357820,0.108539,1.392930,0.428075,1.338345,0.125160,1.332120,0.000000,1.288503,0.082469,1.286936,1.432522,0.110422,1.318563,1.356146,0.109197,1.391515,,,,1.472813,0.182344,1.395757,1.458114,0.130080,1.476535,1.441411,0.182230,1.431596,1.520463,0.130698,1.412398,1.500010,0.172533,1.454688,1.380319,0.082467,1.449679,1.488233,0.085258,1.329724,1.327764,0.083544,1.247037,,,,,,,,,,,,,,,,,,
165,1.375000,,,,,,,,,,,,,,,,,,,,,-0.020006,-0.386169,0.012615,-0.922125,1.411397,0.123042,1.371756,0.000416,1.282874,0.082527,1.281181,0.970191,1.467229,0.182721,1.390244,0.936155,1.451811,0.130187,1.471120,0.876894,1.435708,0.182324,1.425900,0.958655,1.514711,0.130598,1.406849,0.956683,1.494245,0.172428,1.449152,0.973164,1.374337,0.082647,1.443873,0.954556,1.482498,0.085288,1.323871,0.909206,1.321945,0.083671,1.241459,0.953196,1.426705,0.110214,1.313560,0.886235,1.352047,0.108648,1.387352,0.444527,1.332647,0.125253,1.326514,0.000000,1.282831,0.082542,1.281291,1.426725,0.110431,1.313161,1.350312,0.109214,1.386084,,,,1.467216,0.182474,1.390307,1.452303,0.130196,1.471096,1.435699,0.182304,1.426064,1.514641,0.130588,1.407008,1.494287,0.172527,1.449141,1.374445,0.082540,1.443973,1.482523,0.085205,1.324223,1.322101,0.083569,1.241463,,,,,,,,,,,,,,,,,,
166,1.383333,,,,,,,,,,,,,,,,,,,,,-0.019677,-0.385593,0.012824,-0.922370,1.405625,0.123070,1.366183,0.000432,1.277208,0.082503,1.275481,0.970191,1.461443,0.182756,1.384692,0.936155,1.445918,0.130288,1.465592,0.876894,1.429878,0.182392,1.420310,0.958655,1.508897,0.130639,1.401398,0.956683,1.488385,0.172506,1.443642,0.973164,1.368470,0.082737,1.438286,0.954556,1.476780,0.085267,1.318415,0.909206,1.316328,0.083609,1.235807,0.953196,1.421003,0.110194,1.308017,0.886235,1.346254,0.108698,1.381717,0.444527,1.326932,0.125257,1.320842,0.000000,1.277242,0.082486,1.275443,1.420949,0.110459,1.307567,1.344567,0.110059,1.379461,,,,1.461449,0.182516,1.384638,1.446302,0.130223,1.465515,1.429770,0.182351,1.420463,1.508806,0.130731,1.401416,1.488421,0.172554,1.443713,1.368380,0.082804,1.438392,1.476630,0.085197,1.318750,1.316413,0.083527,1.235816,,,,,,,,,,,,,,,,,,
167,1.391667,,,,,,,,,,,,,,,,,,,,,-0.020057,-0.384925,0.013008,-0.922638,1.399683,0.123134,1.360572,0.000389,1.271371,0.082698,1.269663,0.986495,1.455513,0.182773,1.379193,0.938593,1.439837,0.130272,1.460042,0.900756,1.423897,0.182411,1.414765,0.951975,1.502909,0.130617,1.395939,0.967599,1.482363,0.172474,1.438176,0.976614,1.362398,0.082787,1.432600,0.961567,1.470882,0.085310,1.312886,0.906762,1.310548,0.083800,1.230046,0.970415,1.415137,0.110278,1.302421,0.868888,1.340280,0.108791,1.376012,0.217836,1.321057,0.125396,1.315118,0.000000,1.271467,0.082690,1.269657,1.415141,0.110348,1.302346,1.338581,0.109399,1.374563,,,,1.455509,0.182586,1.379127,1.440260,0.130130,1.459888,1.423863,0.182415,1.414982,1.502818,0.130724,1.395922,1.482468,0.172574,1.438260,1.362476,0.082723,1.432826,1.470808,0.085219,1.313220,1.310673,0.083786,1.230039,,,,,,,,,,,,,,,,,,
