Format Version,1.23,Take Name,BW_50,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-26 05.12.41.403 PM,Total Frames in Take,1067,Total Exported Frames,1067,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
282,2.350000,,,,,,,,,,,,,,,,,,,,,-0.004705,-0.431318,0.011227,-0.902118,1.574085,0.123463,1.521225,0.000332,1.437952,0.078764,1.444849,0.966011,1.630452,0.184400,1.532626,0.858455,1.623985,0.133766,1.615890,0.842623,1.602617,0.184475,1.571230,0.872186,1.680216,0.133416,1.545711,0.977428,1.663322,0.176030,1.588800,0.925252,1.545014,0.084423,1.597624,0.000000,1.640740,0.085507,1.467463,0.868683,1.472885,0.079439,1.401435,0.976153,1.583788,0.109351,1.462129,0.813331,1.516817,0.108625,1.542973,0.000000,1.491228,0.123364,1.483970,0.000000,1.437882,0.078729,1.444738,1.583557,0.109533,1.461443,,,,1.630531,0.184087,1.533091,1.624116,0.134087,1.615365,1.602602,0.184248,1.571688,1.680222,0.133490,1.545762,1.663467,0.176251,1.588660,,,,1.640769,0.085347,1.467963,1.472813,0.079378,1.401426,1.514517,0.109397,1.546583,1.471048,0.142986,1.546312,,,,,,,,,,,,
283,2.358333,,,,,,,,,,,,,,,,,,,,,-0.004993,-0.431538,0.010860,-0.902016,1.574056,0.123440,1.521201,0.000290,1.437906,0.078749,1.444852,0.970707,1.630404,0.184391,1.532627,0.856336,1.623997,0.133683,1.615851,0.851172,1.602587,0.184421,1.571244,0.879320,1.680195,0.133416,1.545645,0.961076,1.663304,0.175987,1.588778,0.925078,1.545038,0.084324,1.597581,0.000000,1.640702,0.085557,1.467376,0.918382,1.472819,0.079476,1.401422,0.970242,1.583738,0.109382,1.462089,0.829717,1.516805,0.108560,1.542963,0.000000,1.491182,0.123338,1.483986,0.000000,1.437871,0.078715,1.444746,1.583550,0.109520,1.461449,,,,1.630511,0.184075,1.533095,1.624113,0.134045,1.615393,1.602591,0.184241,1.571692,1.680223,0.133452,1.545793,1.663470,0.176219,1.588686,,,,1.640534,0.085433,1.467626,1.472789,0.079362,1.401403,1.514518,0.109370,1.546580,1.471035,0.142967,1.546309,,,,,,,,,,,,
284,2.366667,,,,,,,,,,,,,,,,,,,,,-0.004947,-0.431529,0.010888,-0.902020,1.574056,0.123459,1.521190,0.000297,1.437907,0.078760,1.444843,0.973551,1.630405,0.184410,1.532610,0.850102,1.623995,0.133711,1.615840,0.838905,1.602587,0.184445,1.571227,0.876346,1.680195,0.133436,1.545634,0.962637,1.663303,0.176012,1.588763,0.925390,1.545036,0.084350,1.597573,0.000000,1.640703,0.085569,1.467370,0.919774,1.472820,0.079482,1.401413,0.972806,1.583739,0.109394,1.462079,0.831579,1.516804,0.108582,1.542953,0.000000,1.491183,0.123354,1.483973,0.000000,1.437878,0.078730,1.444746,1.583550,0.109534,1.461447,,,,1.630525,0.184087,1.533101,1.624069,0.134085,1.615320,1.602600,0.184241,1.571677,1.680219,0.133471,1.545777,1.663460,0.176245,1.588663,,,,1.640540,0.085452,1.467621,1.472813,0.079374,1.401427,1.514518,0.109403,1.546552,1.471039,0.142980,1.546316,,,,,,,,,,,,
285,2.375000,,,,,,,,,,,,,,,,,,,,,-0.004712,-0.431315,0.011225,-0.902119,1.574084,0.123475,1.521231,0.000328,1.437952,0.078777,1.444854,0.966047,1.630452,0.184412,1.532633,0.858389,1.623984,0.133776,1.615897,0.845492,1.602616,0.184486,1.571238,0.873692,1.680215,0.133427,1.545718,0.979573,1.663321,0.176041,1.588808,0.921687,1.545012,0.084434,1.597629,0.000000,1.640740,0.085520,1.467469,0.865764,1.472886,0.079453,1.401440,0.976043,1.583788,0.109364,1.462135,0.811901,1.516816,0.108637,1.542978,0.000000,1.491228,0.123377,1.483976,0.000000,1.437881,0.078754,1.444741,1.583559,0.109551,1.461443,,,,1.630525,0.184107,1.533105,1.624131,0.134081,1.615380,1.602599,0.184246,1.571682,1.680214,0.133494,1.545764,1.663456,0.176284,1.588663,,,,1.640771,0.085352,1.467978,1.472817,0.079387,1.401434,1.514519,0.109398,1.546574,1.471067,0.142977,1.546323,,,,,,,,,,,,
286,2.383333,,,,,,,,,,,,,,,,,,,,,-0.004988,-0.431597,0.010791,-0.901988,1.574066,0.123474,1.521201,0.000287,1.437911,0.078768,1.444867,0.966047,1.630407,0.184431,1.532622,0.858389,1.624017,0.133718,1.615845,0.845492,1.602595,0.184456,1.571244,0.873692,1.680206,0.133462,1.545631,0.979573,1.663315,0.176028,1.588769,0.921687,1.545062,0.084349,1.597582,0.000000,1.640709,0.085602,1.467365,0.865764,1.472818,0.079502,1.401432,0.976043,1.583741,0.109420,1.462086,0.811901,1.516819,0.108585,1.542970,0.000000,1.491186,0.123363,1.483996,0.000000,1.437879,0.078752,1.444754,1.583547,0.109553,1.461451,,,,1.630528,0.184118,1.533106,1.624137,0.134071,1.615389,1.602604,0.184239,1.571683,1.680214,0.133504,1.545753,1.663457,0.176286,1.588662,,,,1.640538,0.085472,1.467625,1.472817,0.079392,1.401441,1.514529,0.109395,1.546550,1.471066,0.142976,1.546334,,,,,,,,,,,,
287,2.391667,,,,,,,,,,,,,,,,,,,,,-0.004952,-0.431559,0.010827,-0.902006,1.574063,0.123483,1.521196,0.000294,1.437914,0.078776,1.444856,0.970158,1.630406,0.184440,1.532617,0.852819,1.624007,0.133735,1.615844,0.852677,1.602590,0.184470,1.571236,0.877372,1.680202,0.133470,1.545635,0.967685,1.663309,0.176042,1.588767,0.921723,1.545052,0.084367,1.597579,0.000000,1.640710,0.085604,1.467370,0.915578,1.472824,0.079504,1.401424,0.972449,1.583743,0.109424,1.462084,0.830527,1.516814,0.108599,1.542962,0.000000,1.491187,0.123372,1.483985,0.000000,1.437879,0.078749,1.444756,1.583558,0.109576,1.461427,,,,1.630544,0.184145,1.533107,1.624085,0.134094,1.615344,1.602600,0.184242,1.571683,1.680209,0.133506,1.545759,1.663465,0.176298,1.588679,,,,1.640550,0.085464,1.467634,1.472815,0.079390,1.401445,1.514515,0.109408,1.546550,1.471088,0.142943,1.546329,,,,,,,,,,,,
288,2.400000,,,,,,,,,,,,,,,,,,,,,-0.004756,-0.431339,0.011170,-0.902108,1.574091,0.123481,1.521238,0.000328,1.437957,0.078784,1.444862,0.972709,1.630455,0.184419,1.532645,0.852917,1.623994,0.133773,1.615902,0.844891,1.602622,0.184487,1.571250,0.874520,1.680223,0.133436,1.545720,0.967577,1.663328,0.176043,1.588816,0.921848,1.545025,0.084428,1.597632,0.000000,1.640746,0.085536,1.467468,0.915239,1.472889,0.079468,1.401446,0.971141,1.583792,0.109378,1.462139,0.825083,1.516824,0.108637,1.542986,0.000000,1.491232,0.123382,1.483986,0.000000,1.437877,0.078756,1.444750,1.583560,0.109560,1.461448,,,,1.630537,0.184131,1.533108,1.624137,0.134067,1.615390,1.602600,0.184247,1.571681,1.680228,0.133508,1.545770,1.663469,0.176283,1.588683,,,,1.640781,0.085369,1.467979,1.472817,0.079406,1.401438,1.514517,0.109417,1.546571,1.471062,0.142967,1.546322,,,,,,,,,,,,
289,2.408333,,,,,,,,,,,,,,,,,,,,,-0.004954,-0.431535,0.010900,-0.902017,1.574067,0.123479,1.521198,0.000295,1.437916,0.078785,1.444853,0.964772,1.630417,0.184429,1.532618,0.862030,1.624008,0.133730,1.615847,0.847999,1.602600,0.184465,1.571235,0.876642,1.680206,0.133454,1.545641,0.978094,1.663316,0.176030,1.588770,0.922895,1.545046,0.084372,1.597582,0.000000,1.640712,0.085588,1.467377,0.865130,1.472828,0.079506,1.401423,0.976219,1.583748,0.109415,1.462087,0.812102,1.516815,0.108604,1.542961,0.000000,1.491193,0.123377,1.483982,0.000000,1.437876,0.078756,1.444742,1.583559,0.109554,1.461442,,,,1.630527,0.184095,1.533106,1.624114,0.134118,1.615360,1.602617,0.184245,1.571683,1.680225,0.133498,1.545777,1.663462,0.176269,1.588672,,,,1.640552,0.085463,1.467635,1.472818,0.079404,1.401435,1.514530,0.109413,1.546549,1.471052,0.142992,1.546317,,,,,,,,,,,,
290,2.416667,,,,,,,,,,,,,,,,,,,,,-0.004970,-0.431556,0.010872,-0.902007,1.574074,0.123455,1.521200,0.000288,1.437921,0.078759,1.444859,0.969595,1.630423,0.184406,1.532620,0.849624,1.624019,0.133702,1.615848,0.842094,1.602607,0.184438,1.571239,0.875142,1.680214,0.133431,1.545638,0.963855,1.663324,0.176005,1.588771,0.925728,1.545058,0.084342,1.597583,0.000000,1.640717,0.085569,1.467374,0.917992,1.472831,0.079484,1.401427,0.974244,1.583753,0.109393,1.462088,0.828433,1.516823,0.108576,1.542965,0.000000,1.491198,0.123351,1.483988,0.000000,1.437888,0.078732,1.444746,1.583569,0.109533,1.461453,,,,1.630522,0.184077,1.533103,1.624129,0.134085,1.615377,1.602614,0.184228,1.571685,1.680234,0.133477,1.545762,1.663482,0.176234,1.588670,,,,1.640557,0.085441,1.467637,1.472814,0.079380,1.401429,1.514543,0.109399,1.546529,1.471052,0.142978,1.546319,,,,,,,,,,,,
291,2.425000,,,,,,,,,,,,,,,,,,,,,-0.004972,-0.431545,0.010866,-0.902012,1.574062,0.123444,1.521202,0.000287,1.437911,0.078749,1.444857,0.969782,1.630410,0.184396,1.532624,0.851924,1.624004,0.133692,1.615851,0.845935,1.602593,0.184428,1.571242,0.876766,1.680201,0.133422,1.545643,0.966674,1.663310,0.175994,1.588775,0.926000,1.545045,0.084331,1.597584,0.000000,1.640707,0.085559,1.467377,0.916716,1.472822,0.079474,1.401426,0.973715,1.583742,0.109384,1.462090,0.831230,1.516811,0.108565,1.542965,0.000000,1.491187,0.123340,1.483987,0.000000,1.437880,0.078727,1.444745,1.583555,0.109523,1.461449,,,,1.630510,0.184059,1.533106,1.624124,0.134058,1.615393,1.602593,0.184238,1.571686,1.680220,0.133465,1.545772,1.663460,0.176231,1.588670,,,,1.640546,0.085427,1.467628,1.472813,0.079368,1.401435,1.514522,0.109387,1.546563,1.471065,0.142966,1.546327,,,,,,,,,,,,
292,2.433333,,,,,,,,,,,,,,,,,,,,,-0.004718,-0.431327,0.011254,-0.902113,1.574082,0.123442,1.521236,0.000320,1.437946,0.078750,1.444863,0.970433,1.630454,0.184375,1.532636,0.850714,1.623985,0.133741,1.615900,0.850395,1.602619,0.184451,1.571241,0.879259,1.680215,0.133388,1.545719,0.965670,1.663324,0.176003,1.588809,0.925172,1.545010,0.084403,1.597636,0.000000,1.640735,0.085482,1.467473,0.918296,1.472878,0.079424,1.401448,0.973335,1.583784,0.109329,1.462140,0.829492,1.516814,0.108607,1.542985,0.000000,1.491225,0.123347,1.483983,0.000000,1.437876,0.078726,1.444750,1.583564,0.109519,1.461460,,,,1.630517,0.184057,1.533097,1.624138,0.134043,1.615409,1.602597,0.184241,1.571692,1.680220,0.133453,1.545771,1.663462,0.176232,1.588651,,,,1.640763,0.085317,1.467969,1.472802,0.079353,1.401430,1.514518,0.109388,1.546584,1.471066,0.142965,1.546327,,,,,,,,,,,,
293,2.441667,,,,,,,,,,,,,,,,,,,,,-0.004973,-0.431491,0.011004,-0.902037,1.574059,0.123441,1.521186,0.000296,1.437905,0.078770,1.444830,0.971964,1.630420,0.184379,1.532607,0.846394,1.623992,0.133687,1.615839,0.837511,1.602599,0.184423,1.571222,0.872138,1.680197,0.133395,1.545638,0.966018,1.663312,0.175977,1.588763,0.928943,1.545023,0.084343,1.597569,0.000000,1.640701,0.085533,1.467373,0.919024,1.472822,0.079481,1.401403,0.974342,1.583743,0.109371,1.462076,0.831145,1.516801,0.108578,1.542944,0.000000,1.491188,0.123353,1.483962,0.000000,1.437875,0.078740,1.444726,1.583567,0.109516,1.461441,,,,1.630521,0.184022,1.533096,1.624086,0.134088,1.615336,1.602614,0.184227,1.571694,1.680221,0.133439,1.545764,1.663454,0.176198,1.588656,,,,1.640537,0.085407,1.467623,1.472816,0.079379,1.401415,1.514516,0.109430,1.546542,1.471062,0.142947,1.546313,,,,,,,,,,,,
294,2.450000,,,,,,,,,,,,,,,,,,,,,-0.005504,-0.431119,0.011728,-0.902202,1.574010,0.123426,1.521186,0.000324,1.437841,0.079021,1.444705,0.973365,1.630470,0.184262,1.532673,0.845627,1.623884,0.133554,1.615884,0.834756,1.602617,0.184342,1.571265,0.865622,1.680146,0.133185,1.545728,0.981581,1.663301,0.175783,1.588853,0.917694,1.544843,0.084356,1.597533,0.000000,1.640629,0.085418,1.467416,0.868398,1.472795,0.079684,1.401306,0.984568,1.583718,0.109358,1.462080,0.821384,1.516709,0.108658,1.542893,0.000000,1.491170,0.123497,1.483894,0.000000,1.437782,0.079012,1.444616,1.583516,0.109543,1.461420,,,,1.630527,0.183909,1.533176,1.623992,0.133891,1.615325,1.602602,0.184090,1.571740,1.680145,0.133255,1.545753,1.663403,0.176019,1.588647,,,,1.640677,0.085250,1.467912,1.472755,0.079639,1.401321,1.514456,0.109367,1.546511,1.470994,0.142861,1.546266,,,,,,,,,,,,
295,2.458333,,,,,,,,,,,,,,,,,,,,,-0.007028,-0.431026,0.012315,-0.902228,1.573893,0.123368,1.521126,0.000367,1.437636,0.079457,1.444516,0.949450,1.630494,0.184043,1.532762,0.851113,1.623770,0.133165,1.615857,0.853225,1.602634,0.184103,1.571348,0.872125,1.680047,0.132819,1.545714,0.974041,1.663293,0.175360,1.588930,0.910338,1.544616,0.084195,1.597379,0.000000,1.640434,0.085322,1.467285,0.823786,1.472601,0.080135,1.401127,0.952785,1.583580,0.109409,1.461991,0.713158,1.516552,0.108687,1.542788,0.000000,1.491062,0.123718,1.483817,0.000000,1.437524,0.079315,1.444425,1.583389,0.109884,1.460964,,,,1.630563,0.183745,1.533273,1.623955,0.133428,1.615366,1.602613,0.183895,1.571815,1.680094,0.132866,1.545794,1.663500,0.175615,1.588786,,,,1.640361,0.085066,1.467938,1.472459,0.080068,1.401021,1.514247,0.109280,1.546391,1.470702,0.142863,1.546029,,,,,,,,,,,,
296,2.466667,,,,,,,,,,,,,,,,,,,,,-0.007456,-0.430955,0.012225,-0.902260,1.573586,0.123294,1.520972,0.000358,1.437332,0.079476,1.444301,0.956910,1.630198,0.183948,1.532668,0.863195,1.623449,0.133000,1.615719,0.867170,1.602330,0.183981,1.571250,0.867368,1.679737,0.132703,1.545585,0.971982,1.662985,0.175211,1.588835,0.902865,1.544288,0.084063,1.597186,0.000000,1.640127,0.085280,1.467110,0.825368,1.472304,0.080184,1.400919,0.962058,1.583280,0.109384,1.461826,0.709668,1.516238,0.108607,1.542611,0.000000,1.490761,0.123694,1.483649,0.000000,1.437215,0.079386,1.444213,1.583072,0.109852,1.460784,,,,1.630300,0.183700,1.533145,1.623621,0.133205,1.615260,1.602279,0.183726,1.571712,1.679766,0.132772,1.545668,1.663194,0.175494,1.588670,,,,1.640057,0.085013,1.467751,1.472206,0.080090,1.400851,1.514002,0.109170,1.546287,,,,,,,,,,,,,,,
297,2.475000,,,,,,,,,,,,,,,,,,,,,-0.006902,-0.430898,0.011927,-0.902296,1.573135,0.123293,1.520731,0.000353,1.436936,0.079280,1.444077,0.961049,1.629684,0.184013,1.532390,0.842452,1.622977,0.133121,1.615478,0.874027,1.601812,0.184047,1.570968,0.842179,1.679274,0.132828,1.545351,0.977701,1.662473,0.175351,1.588567,0.882311,1.543868,0.084089,1.596972,0.000000,1.639722,0.085307,1.466906,0.827476,1.471913,0.079991,1.400698,0.981250,1.582851,0.109349,1.461598,0.736286,1.515800,0.108564,1.542375,0.000000,1.490315,0.123581,1.483398,0.000000,1.436817,0.079217,1.443998,1.582670,0.109765,1.460645,,,,1.629813,0.183689,1.532915,1.623134,0.133378,1.615074,1.601838,0.183714,1.571504,1.679230,0.132906,1.545348,1.662543,0.175694,1.588252,,,,1.639696,0.085033,1.467539,1.471882,0.079935,1.400658,1.513661,0.109075,1.546066,,,,,,,,,,,,,,,
298,2.483333,,,,,,,,,,,,,,,,,,,,,-0.006627,-0.430980,0.010966,-0.902271,1.572609,0.123269,1.520471,0.000326,1.436484,0.079012,1.443824,0.934621,1.629040,0.184096,1.532141,0.881967,1.622446,0.133163,1.615213,0.902388,1.601174,0.184062,1.570723,0.863704,1.678732,0.133005,1.545076,0.971740,1.661855,0.175480,1.588310,0.875196,1.543431,0.083982,1.596703,0.000000,1.639262,0.085432,1.466622,0.843255,1.471452,0.079806,1.400440,0.964767,1.582342,0.109363,1.461331,0.762308,1.515306,0.108419,1.542119,0.000000,1.489781,0.123405,1.483151,0.000000,1.436287,0.078967,1.443658,1.582192,0.109730,1.460467,,,,1.629056,0.183905,1.532572,1.622671,0.133327,1.614939,1.601218,0.183752,1.571170,1.678759,0.133002,1.545186,1.662006,0.175869,1.588035,,,,1.639194,0.085204,1.467203,1.471395,0.079686,1.400395,1.513131,0.109054,1.545786,,,,1.538362,0.086969,1.593036,,,,,,,,,
299,2.491667,,,,,,,,,,,,,,,,,,,,,-0.006556,-0.431309,0.009765,-0.902128,1.572028,0.123233,1.520145,0.000270,1.435948,0.078744,1.443553,0.952346,1.628331,0.184176,1.531831,0.887313,1.621910,0.133152,1.614861,0.887696,1.600493,0.184044,1.570433,0.868182,1.678147,0.133183,1.544685,0.958384,1.661205,0.175581,1.587969,0.888507,1.542991,0.083811,1.596362,0.000000,1.638727,0.085594,1.466215,0.881936,1.470884,0.079656,1.400145,0.953546,1.581751,0.109403,1.460986,0.830036,1.514774,0.108236,1.541820,0.000000,1.489174,0.123219,1.482884,0.000000,1.435825,0.078709,1.443412,1.581615,0.109705,1.460392,,,,1.628400,0.183997,1.532240,1.621984,0.133304,1.614445,1.600628,0.183781,1.570870,1.678190,0.133220,1.544842,1.661379,0.175958,1.587807,,,,1.638507,0.085381,1.466574,1.470866,0.079477,1.400099,1.512491,0.109122,1.545273,,,,1.538073,0.086874,1.592813,,,,,,,,,
300,2.500000,,,,,,,,,,,,,,,,,,,,,-0.005984,-0.431163,0.009728,-0.902202,1.571465,0.123232,1.519816,0.000333,1.435435,0.078590,1.443225,0.980118,1.627731,0.184218,1.531458,0.858140,1.621312,0.133274,1.614537,0.880710,1.599880,0.184109,1.570051,0.859030,1.677571,0.133266,1.544379,0.971462,1.660592,0.175698,1.587615,0.855483,1.542427,0.083871,1.596062,0.000000,1.638203,0.085577,1.465944,0.823529,1.470384,0.079477,1.399828,0.961405,1.581215,0.109348,1.460673,0.832557,1.514213,0.108224,1.541487,0.000000,1.488624,0.123135,1.482528,0.000000,1.435398,0.078564,1.443160,1.580996,0.109549,1.460073,,,,1.627770,0.183959,1.531962,1.621422,0.133379,1.614085,1.599997,0.183786,1.570498,1.677597,0.133377,1.544387,1.660601,0.176132,1.587233,,,,1.638261,0.085318,1.466599,1.470279,0.079494,1.399715,1.511950,0.109122,1.544976,,,,1.537775,0.086825,1.592566,,,,,,,,,
301,2.508333,,,,,,,,,,,,,,,,,,,,,-0.006652,-0.431440,0.009038,-0.902072,1.571013,0.123241,1.519447,0.000299,1.434967,0.078646,1.442856,0.980118,1.627245,0.184243,1.531166,0.858140,1.620909,0.133145,1.614157,0.880710,1.599417,0.184046,1.569776,0.859030,1.677127,0.133302,1.543966,0.971462,1.660145,0.175644,1.587288,0.855483,1.542046,0.083722,1.595639,0.000000,1.637744,0.085727,1.465468,0.823529,1.469890,0.079635,1.399440,0.961405,1.580737,0.109471,1.460274,0.832557,1.513784,0.108156,1.541125,0.000000,1.488150,0.123155,1.482208,0.000000,1.434894,0.078598,1.442770,1.580579,0.109872,1.459431,,,,1.627277,0.183991,1.531620,1.621044,0.133245,1.613875,1.599500,0.183802,1.570204,1.677188,0.133358,1.544007,1.660182,0.176022,1.586976,,,,1.637700,0.085429,1.466058,1.469810,0.079566,1.399398,1.511532,0.109089,1.544706,,,,,,,,,,,,,,,
302,2.516667,,,,,,,,,,,,,,,,,,,,,-0.007043,-0.431630,0.009604,-0.901972,1.570537,0.123336,1.519070,0.000293,1.434398,0.078942,1.442528,0.969251,1.626856,0.184259,1.530778,0.870047,1.620486,0.133151,1.613760,0.917956,1.599045,0.184091,1.569400,0.875177,1.676674,0.133247,1.543545,0.976886,1.659768,0.175603,1.586884,0.877004,1.541549,0.083840,1.595266,0.000000,1.637193,0.085743,1.465054,0.834482,1.469303,0.079894,1.399096,0.971398,1.580217,0.109565,1.459889,0.763390,1.513296,0.108323,1.540769,0.000000,1.487657,0.123370,1.481866,0.000000,1.434329,0.078840,1.442325,1.580114,0.109939,1.459048,,,,1.626998,0.184141,1.531093,1.620569,0.133174,1.613533,1.599117,0.183732,1.569950,1.676634,0.133260,1.543547,1.659734,0.175870,1.586691,1.541679,0.084118,1.595690,1.636943,0.085519,1.465275,1.469367,0.079760,1.399005,1.511030,0.109110,1.544336,,,,,,,,,,,,,,,
303,2.525000,,,,,,,,,,,,,,,,,,,,,-0.008352,-0.431676,0.009937,-0.901936,1.570021,0.123311,1.518683,0.000329,1.433798,0.079312,1.442062,0.940629,1.626447,0.184112,1.530513,0.909012,1.619996,0.132843,1.613390,0.939323,1.598638,0.183912,1.569137,0.834785,1.676178,0.132988,1.543169,0.989364,1.659349,0.175283,1.586598,0.917181,1.540971,0.083707,1.594800,0.869091,1.636607,0.085716,1.464584,0.899470,1.468701,0.080294,1.398630,0.956605,1.579671,0.109647,1.459473,0.768420,1.512756,0.108353,1.540357,0.000000,1.487138,0.123567,1.481488,0.000000,1.433713,0.079194,1.441828,1.579567,0.109996,1.458624,,,,1.626416,0.183764,1.530974,1.620073,0.133053,1.613105,1.598844,0.183532,1.569659,1.676083,0.133025,1.543129,1.659362,0.175588,1.586441,1.541197,0.083965,1.595313,1.636380,0.085491,1.464827,1.468715,0.080225,1.398412,1.510455,0.109152,1.543904,,,,,,,,,,,,,,,
304,2.533333,,,,,,,,,,,,,,,,,,,,,-0.009471,-0.431671,0.010047,-0.901925,1.569512,0.123279,1.518174,0.000319,1.433239,0.079586,1.441466,0.931042,1.626008,0.183991,1.530121,0.855428,1.619496,0.132570,1.612899,0.909424,1.598199,0.183749,1.568744,0.830580,1.675679,0.132785,1.542680,0.972773,1.658899,0.175016,1.586190,0.914099,1.540415,0.083562,1.594213,0.845797,1.636056,0.085710,1.464003,0.899494,1.468145,0.080610,1.398035,0.942866,1.579148,0.109717,1.458938,0.768909,1.512229,0.108345,1.539817,0.000000,1.486630,0.123702,1.480977,0.000000,1.433149,0.079468,1.441277,1.578995,0.110105,1.458096,,,,1.626052,0.183671,1.530611,1.619675,0.132923,1.612672,1.598389,0.183523,1.569234,1.675659,0.132782,1.542782,1.659106,0.175358,1.586083,,,,1.635744,0.085490,1.464318,1.468093,0.080437,1.397952,1.509748,0.109318,1.543087,,,,1.535023,0.087178,1.590268,,,,,,,,,
305,2.541667,,,,,,,,,,,,,,,,,,,,,-0.009257,-0.431659,0.010660,-0.901926,1.568856,0.123374,1.517578,0.000316,1.432543,0.079736,1.440909,0.940054,1.625408,0.184045,1.529471,0.853358,1.618848,0.132706,1.612295,0.885939,1.597598,0.183864,1.568093,0.856936,1.675032,0.132804,1.542077,0.974047,1.658290,0.175090,1.585547,0.896683,1.539722,0.083753,1.593654,0.000000,1.635365,0.085694,1.463442,0.876171,1.467450,0.080689,1.397478,0.950219,1.578479,0.109749,1.458355,0.765115,1.511559,0.108513,1.539235,0.000000,1.485974,0.123839,1.480381,0.000000,1.432476,0.079631,1.440744,1.578321,0.110112,1.457537,,,,1.625602,0.183992,1.529776,1.619069,0.132908,1.612142,1.597763,0.183498,1.568694,1.675040,0.132727,1.542251,1.658268,0.175513,1.585235,,,,1.635067,0.085452,1.463848,1.467398,0.080560,1.397406,1.509185,0.109244,1.542701,,,,,,,,,,,,,,,
306,2.550000,,,,,,,,,,,,,,,,,,,,,-0.008348,-0.431402,0.011298,-0.902051,1.568052,0.123513,1.516949,0.000380,1.431765,0.079758,1.440302,0.948251,1.624620,0.184190,1.528739,0.908708,1.617996,0.133035,1.611672,0.915812,1.596789,0.184104,1.567347,0.819375,1.674218,0.132959,1.541484,0.952305,1.657468,0.175347,1.584853,0.868619,1.538862,0.084071,1.593096,0.000000,1.634577,0.085690,1.462932,0.860372,1.466695,0.080602,1.396888,0.960732,1.577702,0.109755,1.457761,0.772865,1.510738,0.108721,1.538607,0.000000,1.485191,0.123928,1.479706,0.000000,1.431785,0.079689,1.440138,1.577643,0.110107,1.456975,,,,1.624837,0.183990,1.529190,1.617536,0.133566,1.610842,1.596936,0.183612,1.567995,1.674242,0.132842,1.541559,1.657487,0.175636,1.584562,1.539133,0.084077,1.593635,1.634376,0.085522,1.463219,1.466665,0.080536,1.396850,1.508573,0.109244,1.542203,,,,,,,,,,,,,,,
307,2.558333,,,,,,,,,,,,,,,,,,,,,-0.007683,-0.431178,0.011424,-0.902162,1.567347,0.123569,1.516396,0.000419,1.431112,0.079666,1.439741,0.955101,1.623888,0.184281,1.528133,0.865244,1.617242,0.133233,1.611130,0.728015,1.596039,0.184236,1.566727,0.793299,1.673498,0.133083,1.540969,0.964941,1.656713,0.175522,1.584274,0.897269,1.538134,0.084217,1.592580,0.849253,1.633910,0.085698,1.462460,0.902873,1.466063,0.080465,1.396343,0.979422,1.577030,0.109736,1.457230,0.784206,1.510028,0.108786,1.538046,0.000000,1.484504,0.123906,1.479112,0.000000,1.431015,0.079540,1.439448,1.576860,0.110127,1.456313,,,,1.623984,0.184186,1.528487,1.616979,0.133633,1.610406,1.596232,0.183734,1.567368,1.673468,0.133110,1.540897,1.656903,0.175660,1.584210,1.538353,0.084280,1.593093,1.633895,0.085514,1.463001,1.465919,0.080392,1.396274,1.507720,0.109351,1.541389,,,,,,,,,,,,,,,
