Format Version,1.23,Take Name,FW_50,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-26 05.07.26.871 PM,Total Frames in Take,807,Total Exported Frames,807,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,PlankOfWood,PlankOfWood,PlankOfWood,PlankOfWood,PlankOfWood,PlankOfWood,PlankOfWood,PlankOfWood,"PlankOfWood:Marker1","PlankOfWood:Marker1","PlankOfWood:Marker1","PlankOfWood:Marker1","PlankOfWood:Marker2","PlankOfWood:Marker2","PlankOfWood:Marker2","PlankOfWood:Marker2","PlankOfWood:Marker3","PlankOfWood:Marker3","PlankOfWood:Marker3","PlankOfWood:Marker3",DeepRacer1,DeepRacer1,DeepRacer1,DeepRacer1,DeepRacer1,DeepRacer1,DeepRacer1,DeepRacer1,"DeepRacer1:Marker1","DeepRacer1:Marker1","DeepRacer1:Marker1","DeepRacer1:Marker1","DeepRacer1:Marker2","DeepRacer1:Marker2","DeepRacer1:Marker2","DeepRacer1:Marker2","DeepRacer1:Marker3","DeepRacer1:Marker3","DeepRacer1:Marker3","DeepRacer1:Marker3","DeepRacer1:Marker4","DeepRacer1:Marker4","DeepRacer1:Marker4","DeepRacer1:Marker4","DeepRacer1:Marker5","DeepRacer1:Marker5","DeepRacer1:Marker5","DeepRacer1:Marker5","DeepRacer1:Marker6","DeepRacer1:Marker6","DeepRacer1:Marker6","DeepRacer1:Marker6","DeepRacer1:Marker7","DeepRacer1:Marker7","DeepRacer1:Marker7","DeepRacer1:Marker7","DeepRacer1:Marker8","DeepRacer1:Marker8","DeepRacer1:Marker8","DeepRacer1:Marker8","DeepRacer1:Marker9","DeepRacer1:Marker9","DeepRacer1:Marker9","DeepRacer1:Marker9","DeepRacer1:Marker10","DeepRacer1:Marker10","DeepRacer1:Marker10","DeepRacer1:Marker10","DeepRacer1:Marker11","DeepRacer1:Marker11","DeepRacer1:Marker11","DeepRacer1:Marker11","DeepRacer1:Marker12","DeepRacer1:Marker12","DeepRacer1:Marker12","DeepRacer1:Marker12",DeepRacer1:Marker1,DeepRacer1:Marker1,DeepRacer1:Marker1,DeepRacer1:Marker10,DeepRacer1:Marker10,DeepRacer1:Marker10,DeepRacer1:Marker11,DeepRacer1:Marker11,DeepRacer1:Marker11,DeepRacer1:Marker12,DeepRacer1:Marker12,DeepRacer1:Marker12,DeepRacer1:Marker2,DeepRacer1:Marker2,DeepRacer1:Marker2,DeepRacer1:Marker3,DeepRacer1:Marker3,DeepRacer1:Marker3,DeepRacer1:Marker4,DeepRacer1:Marker4,DeepRacer1:Marker4,DeepRacer1:Marker5,DeepRacer1:Marker5,DeepRacer1:Marker5,DeepRacer1:Marker6,DeepRacer1:Marker6,DeepRacer1:Marker6,DeepRacer1:Marker7,DeepRacer1:Marker7,DeepRacer1:Marker7,DeepRacer1:Marker8,DeepRacer1:Marker8,DeepRacer1:Marker8,DeepRacer1:Marker9,DeepRacer1:Marker9,DeepRacer1:Marker9,Unlabeled 40000,Unlabeled 40000,Unlabeled 40000,Unlabeled 40003,Unlabeled 40003,Unlabeled 40003,Unlabeled 40004,Unlabeled 40004,Unlabeled 40004,Unlabeled 40006,Unlabeled 40006,Unlabeled 40006,Unlabeled 40007,Unlabeled 40007,Unlabeled 40007,Unlabeled 40008,Unlabeled 40008,Unlabeled 40008,Unlabeled 40011,Unlabeled 40011,Unlabeled 40011,Unlabeled 40012,Unlabeled 40012,Unlabeled 40012,Unlabeled 40014,Unlabeled 40014,Unlabeled 40014
,ID,"2A0C3C04BCE411EBA2A3F090DD7C5B8D","2A0C3C04BCE411EBA2A3F090DD7C5B8D","2A0C3C04BCE411EBA2A3F090DD7C5B8D","2A0C3C04BCE411EBA2A3F090DD7C5B8D","2A0C3C04BCE411EBA2A3F090DD7C5B8D","2A0C3C04BCE411EBA2A3F090DD7C5B8D","2A0C3C04BCE411EBA2A3F090DD7C5B8D","2A0C3C04BCE411EBA2A3F090DD7C5B8D","2A0C3C04BCE411EBA2A3F090DD7C5B8D","2A0C3C04BCE411EBA2A3F090DD7C5B8D","2A0C3C04BCE411EBA2A3F090DD7C5B8D","2A0C3C04BCE411EBA2A3F090DD7C5B8D","2A0C3C04BCE411EBA2A3F090DD7C5B8D","2A0C3C04BCE411EBA2A3F090DD7C5B8D","2A0C3C04BCE411EBA2A3F090DD7C5B8D","2A0C3C04BCE411EBA2A3F090DD7C5B8D","2A0C3C04BCE411EBA2A3F090DD7C5B8D","2A0C3C04BCE411EBA2A3F090DD7C5B8D","2A0C3C04BCE411EBA2A3F090DD7C5B8D","2A0C3C04BCE411EBA2A3F090DD7C5B8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","CFBB2733BE7411EB6A3FE2211B005C8D","2323C205BE7711EB6A3FE2211B005C8D","2323C205BE7711EB6A3FE2211B005C8D","2323C205BE7711EB6A3FE2211B005C8D","2E93B0","2E93B0","2E93B0","2E93C0","2E93C0","2E93C0","2323C300BE7711EB6A3FE2211B005C8D","2323C300BE7711EB6A3FE2211B005C8D","2323C300BE7711EB6A3FE2211B005C8D","2E9300","2E9300","2E9300","2E92C0","2E92C0","2E92C0","2E92A0","2E92A0","2E92A0","2E9330","2E9330","2E9330","2E92E0","2E92E0","2E92E0","2E9280","2E9280","2E9280","2E9340","2E9340","2E9340","2E93A0","2E93A0","2E93A0","2E93D0","2E93D0","2E93D0","2E9380","2E9380","2E9380","2E93E0","2E93E0","2E93E0","2E9220","2E9220","2E9220","2E9230","2E9230","2E9230","2E9240","2E9240","2E9240","2E9190","2E9190","2E9190","2E91B0","2E91B0","2E91B0","2E93F0","2E93F0","2E93F0"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,,,,,,,,,,,,,,,,,,,,,-0.003658,-0.414914,0.012128,-0.909773,-1.485079,0.142147,-1.561390,0.001038,-1.618395,0.097298,-1.642500,0.000000,-1.429114,0.203083,-1.548146,0.775863,-1.438627,0.152712,-1.465014,0.249825,-1.458327,0.203296,-1.510574,0.905850,-1.379895,0.152107,-1.533113,0.884766,-1.398304,0.194867,-1.490794,0.952243,-1.516924,0.103364,-1.485972,0.823594,-1.416552,0.103980,-1.612588,0.868506,-1.581914,0.097816,-1.684624,0.279917,-1.473256,0.127845,-1.620052,0.221369,-1.543107,0.127414,-1.541681,0.000000,-1.566535,0.141986,-1.601616,0.000000,,,,-1.470400,0.129087,-1.620103,,,,,,,-1.429858,0.202712,-1.548482,-1.437411,0.154748,-1.463175,-1.458540,0.202987,-1.510541,-1.380304,0.151912,-1.533197,-1.398432,0.194872,-1.490652,-1.516471,0.103505,-1.485449,-1.417015,0.103733,-1.612559,-1.579705,0.099332,-1.685683,-1.623564,0.095002,-1.646388,,,,,,,,,,,,,,,,,,,,,,,,
1,0.008333,,,,,,,,,,,,,,,,,,,,,-0.003512,-0.415047,0.012087,-0.909713,-1.485067,0.142145,-1.561351,0.001045,-1.618397,0.097251,-1.642411,0.000000,-1.429110,0.203094,-1.548138,0.775863,-1.438588,0.152741,-1.464991,0.249825,-1.458312,0.203310,-1.510557,0.905850,-1.379876,0.152131,-1.533108,0.884766,-1.398281,0.194897,-1.490793,0.952243,-1.516881,0.103373,-1.485914,0.823594,-1.416547,0.103980,-1.612561,0.868506,-1.581929,0.097766,-1.684547,0.279917,-1.473258,0.127831,-1.620013,0.221369,-1.543086,0.127405,-1.541622,0.000000,-1.566534,0.141958,-1.601553,0.000000,,,,-1.470395,0.129095,-1.620107,,,,,,,-1.429824,0.202729,-1.548468,-1.437379,0.154739,-1.463166,-1.458578,0.202973,-1.510537,-1.380302,0.151932,-1.533204,-1.398427,0.194859,-1.490654,-1.516315,0.103589,-1.485293,-1.416978,0.103723,-1.612550,-1.579771,0.099313,-1.685672,-1.623532,0.095005,-1.646369,,,,,,,,,,,,,,,,,,,,,,,,
2,0.016667,,,,,,,,,,,,,,,,,,,,,-0.003896,-0.414524,0.012160,-0.909949,-1.485052,0.142182,-1.561441,0.001036,-1.618309,0.097398,-1.642684,0.000000,-1.429083,0.203098,-1.548125,0.783014,-1.438681,0.152697,-1.465021,0.258896,-1.458329,0.203303,-1.510578,0.892527,-1.379890,0.152103,-1.533070,0.879993,-1.398324,0.194851,-1.490750,0.948756,-1.516971,0.103377,-1.486066,0.782934,-1.416491,0.104018,-1.612596,0.874691,-1.581792,0.097923,-1.684777,0.279060,-1.473182,0.127899,-1.620099,0.217325,-1.543101,0.127456,-1.541789,0.000000,-1.566473,0.142057,-1.601737,0.000000,,,,-1.470397,0.129126,-1.620087,,,,,,,-1.429826,0.202761,-1.548459,-1.437363,0.154831,-1.463128,-1.458533,0.203002,-1.510511,-1.380316,0.151936,-1.533189,-1.398422,0.194902,-1.490640,-1.516488,0.103506,-1.485480,-1.416976,0.103736,-1.612534,-1.579741,0.099357,-1.685659,-1.623542,0.095087,-1.646368,,,,,,,,,,,,,,,,,,,,,,,,
3,0.025000,,,,,,,,,,,,,,,,,,,,,-0.003700,-0.414789,0.012112,-0.909829,-1.485032,0.142175,-1.561390,0.001037,-1.618326,0.097334,-1.642541,0.000000,-1.429071,0.203109,-1.548126,0.779802,-1.438607,0.152732,-1.465001,0.214438,-1.458294,0.203320,-1.510562,0.907409,-1.379856,0.152132,-1.533084,0.881674,-1.398276,0.194888,-1.490767,0.961033,-1.516898,0.103386,-1.485984,0.807388,-1.416491,0.104013,-1.612573,0.858855,-1.581833,0.097855,-1.684655,0.336519,-1.473193,0.127878,-1.620051,0.239115,-1.543066,0.127441,-1.541699,0.000000,-1.566477,0.142018,-1.601639,0.000000,,,,-1.470441,0.129099,-1.620076,,,,,,,-1.429792,0.202759,-1.548456,-1.437360,0.154801,-1.463158,-1.458559,0.202981,-1.510522,-1.380278,0.151942,-1.533189,-1.398415,0.194886,-1.490645,-1.516374,0.103565,-1.485386,-1.416986,0.103729,-1.612540,-1.579714,0.099363,-1.685672,-1.623509,0.095049,-1.646370,,,,,,,,,,,,,,,,,,,,,,,,
4,0.033333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.470408,0.129099,-1.620076,,,,,,,-1.429838,0.202735,-1.548484,-1.437372,0.154802,-1.463160,-1.458555,0.202982,-1.510523,-1.380316,0.151902,-1.533195,-1.398422,0.194886,-1.490643,-1.516409,0.103553,-1.485397,-1.417024,0.103712,-1.612565,-1.579704,0.099336,-1.685679,-1.623510,0.095066,-1.646389,,,,,,,,,,,,,,,,,,,,,,,,
5,0.041667,,,,,,,,,,,,,,,,,,,,,-0.003803,-0.414654,0.012142,-0.909890,-1.485036,0.142175,-1.561409,0.001043,-1.618312,0.097365,-1.642607,0.000000,-1.429070,0.203099,-1.548119,0.777818,-1.438638,0.152709,-1.465005,0.237410,-1.458305,0.203307,-1.510564,0.898636,-1.379867,0.152112,-1.533070,0.871156,-1.398294,0.194864,-1.490752,0.958677,-1.516930,0.103378,-1.486019,0.776524,-1.416485,0.104011,-1.612578,0.866040,-1.581807,0.097887,-1.684711,0.332850,-1.473181,0.127885,-1.620069,0.238742,-1.543078,0.127445,-1.541738,0.000000,-1.566469,0.142035,-1.601683,0.000000,,,,-1.470394,0.129112,-1.620085,,,,,,,-1.429810,0.202739,-1.548456,-1.437368,0.154783,-1.463163,-1.458546,0.202982,-1.510533,-1.380324,0.151915,-1.533205,-1.398423,0.194869,-1.490648,-1.516357,0.103557,-1.485357,-1.416949,0.103747,-1.612528,-1.579772,0.099322,-1.685673,-1.623521,0.095034,-1.646375,,,,,,,,,,,,,,,,,,,,,,,,
