Format Version,1.23,Take Name,FW_65,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-26 05.09.44.102 PM,Total Frames in Take,644,Total Exported Frames,644,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
107,0.891667,,,,,,,,,,,,,,,,,,,,,0.015948,-0.460912,0.005187,-0.887287,-1.588667,0.141288,-1.641437,0.000727,-1.728163,0.090415,-1.707134,0.000000,-1.533502,0.204093,-1.635688,0.861487,-1.532947,0.156004,-1.550683,0.515735,-1.558715,0.204641,-1.595326,0.947302,-1.481491,0.154948,-1.624429,0.893714,-1.496758,0.198445,-1.581614,0.688633,-1.611453,0.103939,-1.562116,0.899814,-1.524613,0.103476,-1.698370,0.907456,-1.696211,0.090657,-1.752792,0.000000,-1.582476,0.125555,-1.700596,0.619662,-1.643906,0.125583,-1.615463,0.000000,-1.673765,0.137704,-1.673038,0.000000,,,,-1.580814,0.126722,-1.701383,,,,,,,-1.533841,0.203846,-1.635910,-1.532454,0.157015,-1.549699,-1.558650,0.204324,-1.595448,-1.481722,0.154567,-1.624390,-1.498070,0.197561,-1.581113,-1.611063,0.104216,-1.562042,-1.524739,0.103483,-1.698805,,,,,,,,,,,,,,,,,,,,,
108,0.900000,,,,,,,,,,,,,,,,,,,,,0.014784,-0.458221,0.005355,-0.888699,-1.585182,0.141428,-1.639650,0.000679,-1.724339,0.090859,-1.706293,0.000000,-1.529974,0.204151,-1.633443,0.881393,-1.529998,0.155899,-1.548529,0.626471,-1.555432,0.204654,-1.593234,0.913407,-1.478095,0.154919,-1.621963,0.888103,-1.493567,0.198352,-1.579158,0.585216,-1.608499,0.103956,-1.560541,0.878995,-1.520831,0.103644,-1.696264,0.886746,-1.692109,0.091148,-1.751755,0.000000,-1.578650,0.125801,-1.698800,0.455629,-1.640599,0.125744,-1.614043,0.000000,-1.670091,0.138014,-1.671775,0.000000,,,,-1.577323,0.126620,-1.698946,,,,,,,-1.530229,0.203967,-1.633789,-1.528814,0.157244,-1.547434,-1.555322,0.204512,-1.593220,-1.478457,0.154562,-1.622097,-1.494667,0.197868,-1.579024,-1.608220,0.104018,-1.560431,-1.521145,0.103487,-1.696425,,,,,,,,,,,,,,,,,,,,,
109,0.908333,,,,,,,,,,,,,,,,,,,,,0.018278,-0.460861,0.005695,-0.887266,-1.581642,0.141195,-1.636705,0.000804,-1.721071,0.089846,-1.702175,0.000000,-1.526556,0.204094,-1.631241,0.883027,-1.525947,0.156399,-1.546016,0.474999,-1.551773,0.204797,-1.590883,0.954899,-1.474485,0.155067,-1.619753,0.868515,-1.489809,0.198741,-1.577140,0.697621,-1.604388,0.104183,-1.557214,0.923450,-1.517538,0.103201,-1.693459,0.903341,-1.689116,0.089917,-1.747831,0.000000,-1.575428,0.125198,-1.695791,0.608377,-1.636864,0.125541,-1.610662,0.000000,-1.666734,0.137359,-1.668294,0.000000,,,,-1.573087,0.126805,-1.696617,,,,,,,-1.526620,0.203922,-1.631460,-1.525348,0.157362,-1.545020,-1.551804,0.204590,-1.591034,-1.474870,0.154617,-1.619747,-1.491053,0.197858,-1.576648,-1.603943,0.104516,-1.557309,-1.517406,0.103395,-1.693921,,,,,,,,,,,,,,,,,,,,,
110,0.916667,,,,,,,,,,,,,,,,,,,,,0.017262,-0.457211,0.003387,-0.889184,-1.577302,0.141374,-1.634751,0.000759,-1.716020,0.089825,-1.701562,0.000000,-1.522473,0.204432,-1.628589,0.928653,-1.522400,0.156401,-1.543550,0.622672,-1.548020,0.204892,-1.588437,0.935553,-1.470334,0.155532,-1.616869,0.851868,-1.486150,0.198986,-1.574211,0.599045,-1.600572,0.103972,-1.555595,0.859192,-1.512611,0.103817,-1.691129,0.870430,-1.683694,0.090183,-1.746954,0.000000,-1.570552,0.125632,-1.693847,0.260613,-1.632682,0.125434,-1.609223,0.000000,-1.662120,0.137383,-1.667050,0.000000,,,,-1.570016,0.126420,-1.694143,,,,,,,-1.522921,0.203958,-1.629047,-1.521697,0.157449,-1.542509,-1.548062,0.204497,-1.588599,-1.471123,0.154732,-1.617256,-1.486928,0.198143,-1.574216,-1.600228,0.104473,-1.554873,-1.512075,0.104191,-1.691283,,,,,,,,,,,,,,,,,,,,,
111,0.925000,,,,,,,,,,,,,,,,,,,,,0.015747,-0.458205,0.005995,-0.888687,-1.573834,0.141353,-1.632183,0.000712,-1.713003,0.090666,-1.698714,0.000000,-1.518610,0.204076,-1.626119,0.800729,-1.518649,0.156019,-1.541095,0.590876,-1.544069,0.204678,-1.585912,0.892667,-1.466744,0.154857,-1.614524,0.702784,-1.482206,0.198393,-1.571819,0.713315,-1.597162,0.104068,-1.552989,0.764029,-1.509491,0.103422,-1.688709,0.832202,-1.680771,0.090843,-1.744175,0.000000,-1.567305,0.125588,-1.691297,0.750432,-1.629256,0.125741,-1.606542,0.000000,-1.658743,0.137886,-1.664303,0.000000,,,,-1.565983,0.126392,-1.691566,,,,,,,-1.518749,0.204012,-1.626542,-1.517441,0.157358,-1.539850,-1.544075,0.204407,-1.585899,-1.467493,0.154333,-1.614778,-1.482949,0.198071,-1.571594,-1.596816,0.104220,-1.552718,-1.509678,0.103294,-1.688900,,,,,,,,,,,,,,,,,,,,,
112,0.933333,,,,,,,,,,,,,,,,,,,,,0.012725,-0.456086,0.006845,-0.889819,-1.569807,0.141523,-1.629745,0.000838,-1.708861,0.091729,-1.697184,0.000000,-1.514351,0.203984,-1.623124,0.887557,-1.515005,0.155538,-1.538323,0.452232,-1.540003,0.204509,-1.583039,0.932242,-1.462749,0.154495,-1.611504,0.762826,-1.478237,0.197898,-1.568675,0.789851,-1.593677,0.103974,-1.550838,0.883630,-1.505348,0.103581,-1.686132,0.925830,-1.676408,0.091978,-1.742487,0.000000,-1.563056,0.126003,-1.688899,0.607369,-1.625418,0.126027,-1.604446,0.000000,-1.654572,0.138561,-1.662293,0.000000,,,,-1.562571,0.126234,-1.688856,,,,,,,-1.515135,0.203695,-1.623590,-1.513499,0.156979,-1.537000,-1.539783,0.204493,-1.582997,-1.463492,0.154166,-1.611948,-1.479045,0.197524,-1.568734,-1.593050,0.103998,-1.550092,-1.505728,0.103244,-1.686128,-1.675031,0.092962,-1.742990,,,,,,,,,,,,,,,,,,
113,0.941667,,,,,,,,,,,,,,,,,,,,,0.014227,-0.458445,0.005755,-0.888590,-1.565916,0.141098,-1.626560,0.000688,-1.705168,0.090742,-1.693168,0.000000,-1.510628,0.203749,-1.620340,0.878348,-1.510670,0.155444,-1.535457,0.440164,-1.536066,0.204259,-1.580119,0.944325,-1.458804,0.154446,-1.608916,0.805166,-1.474202,0.197872,-1.566076,0.738061,-1.589241,0.103605,-1.547463,0.860266,-1.501638,0.103270,-1.683228,0.937340,-1.672959,0.091020,-1.738645,0.000000,-1.559432,0.125500,-1.685723,0.673114,-1.621340,0.125466,-1.600936,0.000000,-1.650844,0.137808,-1.658646,0.000000,,,,-1.558375,0.126215,-1.686007,,,,,,,-1.510919,0.203478,-1.620620,-1.509416,0.156850,-1.534247,-1.535930,0.204082,-1.580122,-1.459407,0.153969,-1.609044,-1.475175,0.197483,-1.566039,-1.588827,0.103818,-1.547154,-1.501770,0.103194,-1.683428,,,,,,,,,,,,,,,,,,,,,
114,0.950000,,,,,,,,,,,,,,,,,,,,,0.012359,-0.456533,0.006802,-0.889595,-1.561671,0.141263,-1.623829,0.000856,-1.700805,0.091553,-1.691164,0.000000,-1.506192,0.203704,-1.617220,0.788928,-1.506775,0.155200,-1.532452,0.429365,-1.531804,0.204208,-1.577109,0.938468,-1.454591,0.154193,-1.605686,0.877405,-1.470025,0.197571,-1.562811,0.720659,-1.585473,0.103665,-1.544924,0.761470,-1.497279,0.103343,-1.680306,0.806561,-1.668397,0.091825,-1.736499,0.437874,-1.554983,0.125781,-1.683000,0.775583,-1.617261,0.125765,-1.598485,0.000000,-1.646469,0.138346,-1.656294,0.000000,,,,-1.554164,0.126148,-1.683008,,,,,,,-1.506860,0.203380,-1.617621,-1.505452,0.156617,-1.531246,-1.531906,0.203998,-1.577186,-1.454926,0.153947,-1.605946,-1.471005,0.197038,-1.562756,-1.584819,0.103786,-1.544240,-1.497940,0.102948,-1.680383,-1.666825,0.093248,-1.737245,,,,,,,,,,,,,,,,,,
115,0.958333,,,,,,,,,,,,,,,,,,,,,0.013900,-0.457691,0.005547,-0.888986,-1.557558,0.141001,-1.620636,0.000661,-1.696691,0.090683,-1.687520,0.000000,-1.502286,0.203652,-1.614274,0.867033,-1.502468,0.155281,-1.529428,0.474937,-1.527793,0.204128,-1.574095,0.943339,-1.450477,0.154345,-1.602799,0.831523,-1.465953,0.197736,-1.559952,0.762133,-1.581014,0.103444,-1.541608,0.871496,-1.493180,0.103222,-1.677225,0.930486,-1.664405,0.090999,-1.732942,0.000000,-1.550972,0.125449,-1.679800,0.693838,-1.613024,0.125343,-1.595119,0.000000,-1.642431,0.137727,-1.652869,0.000000,,,,-1.550004,0.126158,-1.680047,,,,,,,-1.502650,0.203452,-1.614606,-1.501449,0.156609,-1.528160,-1.527718,0.203932,-1.574181,-1.450905,0.153892,-1.603056,-1.466777,0.197311,-1.559741,-1.580594,0.103638,-1.541384,-1.493378,0.103079,-1.677357,,,,,,,,,,,,,,,,,,,,,
116,0.966667,,,,,,,,,,,,,,,,,,,,,0.012460,-0.455475,0.006951,-0.890135,-1.553255,0.141363,-1.617960,0.000807,-1.692235,0.091651,-1.685610,0.000000,-1.497782,0.203799,-1.611238,0.866857,-1.498574,0.155321,-1.526457,0.397663,-1.523489,0.204319,-1.571188,0.933724,-1.446216,0.154284,-1.599566,0.826173,-1.461746,0.197678,-1.556742,0.723232,-1.577249,0.103794,-1.539100,0.690867,-1.488734,0.103416,-1.674272,0.809381,-1.659719,0.091904,-1.730867,0.567106,-1.546428,0.125862,-1.677110,0.857275,-1.608907,0.125881,-1.592743,0.000000,-1.637976,0.138448,-1.650625,0.000000,,,,-1.545901,0.126077,-1.677067,,,,,,,-1.498117,0.203738,-1.611648,-1.497277,0.156852,-1.525122,-1.523554,0.204064,-1.571154,-1.446716,0.153999,-1.599957,-1.462796,0.197352,-1.556871,-1.576405,0.103780,-1.538197,-1.489372,0.102999,-1.674281,-1.658417,0.092872,-1.731473,,,,,,,,,,,,,,,,,,
117,0.975000,,,,,,,,,,,,,,,,,,,,,0.014336,-0.456873,0.005777,-0.889398,-1.549134,0.141119,-1.614670,0.000663,-1.688143,0.090732,-1.681759,0.000000,-1.493875,0.203777,-1.608268,0.892052,-1.494212,0.155490,-1.523375,0.436979,-1.519455,0.204292,-1.568137,0.941940,-1.442086,0.154483,-1.596650,0.950397,-1.457641,0.197916,-1.553874,0.654875,-1.572734,0.103639,-1.535648,0.920243,-1.484652,0.103286,-1.671103,0.855694,-1.655774,0.091004,-1.727122,0.000000,-1.542439,0.125509,-1.673806,0.726828,-1.604646,0.125485,-1.589239,0.000000,-1.633948,0.137812,-1.647056,0.000000,,,,-1.541512,0.126036,-1.674043,,,,,,,-1.494190,0.203605,-1.608508,-1.492981,0.156854,-1.522073,-1.519237,0.204236,-1.568192,-1.442145,0.154336,-1.596770,-1.458904,0.197382,-1.553712,-1.572458,0.103690,-1.535495,-1.485126,0.103006,-1.671276,,,,,,,,,,,,,,,,,,,,,
118,0.983333,,,,,,,,,,,,,,,,,,,,,0.013599,-0.454550,0.006080,-0.890597,-1.544622,0.141418,-1.611865,0.000832,-1.683335,0.091258,-1.679734,0.000000,-1.489327,0.204007,-1.605108,0.789781,-1.490164,0.155631,-1.520268,0.389543,-1.515116,0.204509,-1.565111,0.928439,-1.437656,0.154641,-1.593270,0.806466,-1.453385,0.198047,-1.550531,0.757931,-1.568678,0.103883,-1.533007,0.740148,-1.479888,0.103570,-1.667999,0.844386,-1.650728,0.091541,-1.724927,0.580995,-1.537635,0.125861,-1.670982,0.818766,-1.600284,0.125821,-1.586742,0.000000,-1.629269,0.138240,-1.644698,0.000000,,,,-1.536949,0.126066,-1.670867,,,,,,,-1.489982,0.203760,-1.605575,-1.488706,0.157173,-1.519060,-1.515044,0.204235,-1.565152,-1.438223,0.154328,-1.593693,-1.454293,0.197742,-1.550673,-1.568009,0.103895,-1.532212,-1.480429,0.103275,-1.667909,-1.649541,0.092641,-1.725363,,,,,,,,,,,,,,,,,,
119,0.991667,,,,,,,,,,,,,,,,,,,,,0.016643,-0.457592,0.005411,-0.888990,-1.540422,0.141114,-1.608276,0.000769,-1.679406,0.090095,-1.674940,0.000000,-1.485324,0.203947,-1.602205,0.864167,-1.485386,0.155979,-1.517130,0.396348,-1.510838,0.204543,-1.562032,0.924971,-1.433381,0.154838,-1.590488,0.871408,-1.448982,0.198389,-1.547850,0.645288,-1.563786,0.103869,-1.529074,0.893783,-1.475932,0.103245,-1.664676,0.909496,-1.647114,0.090284,-1.720358,0.000000,-1.533784,0.125299,-1.667365,0.554917,-1.595848,0.125425,-1.582693,0.000000,-1.625281,0.137453,-1.640506,0.000000,,,,-1.532310,0.126235,-1.667714,,,,,,,-1.485732,0.203693,-1.602459,-1.484101,0.157510,-1.515774,-1.510546,0.204484,-1.562067,-1.433796,0.154544,-1.590566,-1.450253,0.197818,-1.547581,-1.563426,0.104028,-1.528914,-1.476125,0.103050,-1.664912,,,,,,,,,,,,,,,,,,,,,
120,1.000000,,,,,,,,,,,,,,,,,,,,,0.015350,-0.455772,0.005216,-0.889949,-1.535588,0.141442,-1.605274,0.000827,-1.674334,0.090696,-1.672636,0.000000,-1.480468,0.204217,-1.598819,0.818084,-1.480917,0.156038,-1.513864,0.426545,-1.506147,0.204733,-1.558750,0.935314,-1.428611,0.155039,-1.587011,0.859677,-1.444355,0.198496,-1.544329,0.735738,-1.559307,0.104018,-1.526261,0.757769,-1.470895,0.103663,-1.661501,0.854782,-1.641856,0.090973,-1.717920,0.402435,-1.528719,0.125769,-1.664374,0.816962,-1.591131,0.125732,-1.579958,0.000000,-1.620316,0.137927,-1.637861,0.000000,,,,-1.528073,0.126115,-1.664376,,,,,,,-1.481058,0.203960,-1.599159,-1.479717,0.157508,-1.512575,-1.506146,0.204475,-1.558756,-1.429003,0.154711,-1.587243,-1.445304,0.198032,-1.544373,-1.558690,0.104188,-1.525534,-1.471351,0.103321,-1.661612,-1.640227,0.092396,-1.718938,,,,,,,,,,,,,,,,,,
121,1.008333,,,,,,,,,,,,,,,,,,,,,0.018348,-0.457248,0.004560,-0.889138,-1.531093,0.141130,-1.601568,0.000732,-1.669871,0.089533,-1.668213,0.000000,-1.476193,0.204146,-1.595600,0.818084,-1.476167,0.156370,-1.510417,0.426545,-1.501737,0.204755,-1.555447,0.935314,-1.424107,0.155224,-1.583737,0.859677,-1.439873,0.198823,-1.541208,0.735738,-1.554398,0.103991,-1.522299,0.757769,-1.466446,0.103333,-1.657837,0.854782,-1.637548,0.089719,-1.713609,0.402435,-1.524364,0.125203,-1.660617,0.816962,-1.586488,0.125328,-1.575988,0.000000,-1.615917,0.137135,-1.633848,0.000000,,,,-1.523070,0.126189,-1.661133,,,,,,,-1.476656,0.203784,-1.595955,-1.475243,0.157641,-1.509384,-1.501712,0.204582,-1.555488,-1.424816,0.154599,-1.583884,-1.440737,0.198147,-1.540881,-1.553942,0.104334,-1.522009,-1.466385,0.103368,-1.658119,,,,,,,,,,,,,,,,,,,,,
122,1.016667,,,,,,,,,,,,,,,,,,,,,0.017273,-0.456663,0.003845,-0.889464,-1.526405,0.141135,-1.598287,0.000629,-1.665079,0.089666,-1.665248,0.000000,-1.471533,0.204153,-1.592084,0.828220,-1.471604,0.156158,-1.507025,0.530038,-1.497130,0.204650,-1.551964,0.955143,-1.419448,0.155217,-1.580278,0.760846,-1.435283,0.198701,-1.537658,0.713831,-1.549803,0.103785,-1.519144,0.840148,-1.461672,0.103503,-1.654568,0.927298,-1.632696,0.089979,-1.710601,0.000000,-1.519594,0.125362,-1.657368,0.573164,-1.581829,0.125249,-1.572821,0.000000,-1.611185,0.137196,-1.630690,0.000000,,,,-1.518884,0.125906,-1.657701,,,,,,,-1.471789,0.203933,-1.592399,-1.470555,0.157580,-1.505715,-1.497016,0.204463,-1.551978,-1.419925,0.154840,-1.580382,-1.436197,0.198201,-1.537641,-1.549368,0.104015,-1.518769,-1.461777,0.103395,-1.654768,,,,,,,,,,,,,,,,,,,,,
123,1.025000,,,,,,,,,,,,,,,,,,,,,0.018552,-0.457590,0.004724,-0.888957,-1.521591,0.141022,-1.594493,0.000743,-1.660427,0.089406,-1.661004,0.000000,-1.466680,0.204035,-1.588599,0.884860,-1.466594,0.156303,-1.503392,0.450148,-1.492193,0.204667,-1.548427,0.945121,-1.414591,0.155113,-1.576751,0.845862,-1.430318,0.198736,-1.534232,0.739479,-1.544840,0.103927,-1.515186,0.845269,-1.456993,0.103188,-1.650792,0.937467,-1.628139,0.089566,-1.706425,0.000000,-1.514910,0.125063,-1.653538,0.761464,-1.576969,0.125239,-1.568862,0.000000,-1.606441,0.137020,-1.626706,0.000000,,,,-1.513514,0.126117,-1.654160,,,,,,,-1.466811,0.203923,-1.588967,-1.465772,0.157542,-1.502185,-1.492413,0.204312,-1.548514,-1.415258,0.154500,-1.576812,-1.431266,0.198088,-1.533828,-1.544227,0.104310,-1.514945,-1.457067,0.103130,-1.651145,,,,,,,,,,,,,,,,,,,,,
124,1.033333,,,,,,,,,,,,,,,,,,,,,0.016134,-0.455273,0.003944,-0.890197,-1.516682,0.140993,-1.591305,0.000593,-1.655204,0.089816,-1.658803,0.000000,-1.461758,0.203935,-1.584806,0.898260,-1.462153,0.155774,-1.499841,0.521244,-1.487481,0.204383,-1.544765,0.893262,-1.409766,0.154915,-1.572932,0.772838,-1.425686,0.198335,-1.530277,0.695842,-1.540373,0.103517,-1.512310,0.809430,-1.451816,0.103396,-1.647455,0.908583,-1.622678,0.090180,-1.704053,0.000000,-1.509703,0.125327,-1.650394,0.535988,-1.572205,0.125123,-1.566045,0.000000,-1.601365,0.137217,-1.623982,0.000000,,,,-1.508968,0.125816,-1.650702,,,,,,,-1.461991,0.203775,-1.585111,-1.460963,0.157350,-1.498514,-1.487449,0.204172,-1.544848,-1.410209,0.154554,-1.573008,-1.426337,0.197985,-1.530187,-1.539945,0.103719,-1.511919,-1.452054,0.103268,-1.647644,,,,,,,,,,,,,,,,,,,,,
125,1.041667,,,,,,,,,,,,,,,,,,,,,0.016513,-0.455511,0.004893,-0.890063,-1.511622,0.141015,-1.587576,0.000883,-1.650248,0.089921,-1.654924,0.000000,-1.456609,0.203892,-1.581203,0.895983,-1.457025,0.155863,-1.496163,0.405268,-1.482310,0.204437,-1.541149,0.942605,-1.404678,0.154820,-1.569279,0.855936,-1.420516,0.198327,-1.526683,0.813743,-1.535322,0.103692,-1.508511,0.846583,-1.446836,0.103243,-1.643701,0.917603,-1.617745,0.090171,-1.700191,0.000000,-1.504695,0.125248,-1.646645,0.766288,-1.567153,0.125258,-1.562263,0.000000,-1.596326,0.137302,-1.620204,0.000000,,,,-1.503951,0.125756,-1.646926,,,,,,,-1.456860,0.203667,-1.581625,-1.456058,0.157236,-1.494967,-1.482360,0.204211,-1.541147,-1.405174,0.154396,-1.569440,-1.421621,0.197710,-1.526417,-1.534556,0.104049,-1.508052,-1.447115,0.103056,-1.643875,-1.615637,0.092319,-1.701950,,,,,,,,,,,,,,,,,,
126,1.050000,,,,,,,,,,,,,,,,,,,,,0.014764,-0.453872,0.004536,-0.890933,-1.506495,0.140915,-1.584160,0.000624,-1.644915,0.090179,-1.652198,0.000000,-1.451450,0.203720,-1.577365,0.865032,-1.452225,0.155398,-1.492494,0.484629,-1.477299,0.204150,-1.537406,0.942068,-1.399607,0.154561,-1.565419,0.831876,-1.415565,0.197935,-1.522732,0.676707,-1.530522,0.103341,-1.505313,0.759519,-1.441534,0.103278,-1.640175,0.905542,-1.612243,0.090556,-1.697343,0.128572,-1.499362,0.125346,-1.643257,0.764077,-1.562133,0.125121,-1.559108,0.000000,-1.591080,0.137391,-1.617115,0.000000,,,,-1.498433,0.125965,-1.643312,,,,,,,-1.451825,0.203544,-1.577738,-1.450787,0.157166,-1.491119,-1.477130,0.204074,-1.537400,-1.399859,0.154295,-1.565609,-1.416103,0.197760,-1.522597,-1.530265,0.103341,-1.505154,-1.441934,0.103025,-1.640181,,,,,,,,,,,,,,,,,,,,,
127,1.058333,,,,,,,,,,,,,,,,,,,,,0.015513,-0.453849,0.005019,-0.890930,-1.501216,0.140850,-1.580441,0.000883,-1.639642,0.090018,-1.648395,0.000000,-1.446160,0.203657,-1.573755,0.860653,-1.446948,0.155486,-1.488798,0.334706,-1.472011,0.204162,-1.533798,0.953623,-1.394327,0.154509,-1.561718,0.896805,-1.410279,0.197962,-1.519109,0.854742,-1.525254,0.103420,-1.501528,0.924517,-1.436260,0.103102,-1.636385,0.881634,-1.606969,0.090309,-1.693539,0.000000,-1.494083,0.125175,-1.639509,0.720737,-1.556859,0.125111,-1.555363,0.000000,-1.585801,0.137283,-1.613393,0.000000,,,,-1.493414,0.125582,-1.639634,,,,,,,-1.446694,0.203398,-1.574037,-1.445651,0.157135,-1.487332,-1.471803,0.204059,-1.533791,-1.394477,0.154339,-1.561768,-1.411372,0.197403,-1.519032,-1.524792,0.103574,-1.501223,-1.436737,0.102771,-1.636441,-1.604913,0.092117,-1.694777,,,,,,,,,,,,,,,,,,
128,1.066667,,,,,,,,,,,,,,,,,,,,,0.014448,-0.450578,0.005242,-0.892605,-1.495591,0.140996,-1.577045,0.000848,-1.633576,0.090455,-1.646104,0.000000,-1.440508,0.203723,-1.569845,0.742415,-1.441981,0.155408,-1.484980,0.358143,-1.466652,0.204193,-1.530079,0.926069,-1.388826,0.154490,-1.557512,0.714216,-1.405037,0.197890,-1.514947,0.737752,-1.520256,0.103462,-1.498375,0.699337,-1.430271,0.103263,-1.632574,0.847865,-1.600570,0.090782,-1.691005,0.705771,-1.488043,0.125414,-1.636086,0.924860,-1.551437,0.125284,-1.552404,0.000000,-1.579935,0.137592,-1.610625,0.000000,,,,-1.488119,0.125272,-1.635832,,,,,,,-1.441209,0.203288,-1.570463,-1.440505,0.157163,-1.483825,-1.466521,0.203970,-1.530222,-1.389638,0.153937,-1.558096,-1.406004,0.197567,-1.515196,-1.519599,0.103609,-1.497378,-1.429677,0.103366,-1.632496,-1.599902,0.091744,-1.691126,,,,,,,,,,,,,,,,,,
129,1.075000,,,,,,,,,,,,,,,,,,,,,0.016091,-0.452321,0.006668,-0.891685,-1.490434,0.140629,-1.573065,0.000663,-1.628744,0.089953,-1.641370,0.000000,-1.435253,0.203323,-1.566347,0.860435,-1.436448,0.155369,-1.481273,0.345105,-1.461241,0.203991,-1.526481,0.922945,-1.383578,0.154085,-1.554008,0.902617,-1.399574,0.197682,-1.511564,0.723193,-1.514832,0.103455,-1.494142,0.901207,-1.425374,0.102588,-1.628690,0.913062,-1.595914,0.090053,-1.686401,0.000000,-1.483134,0.124789,-1.632069,0.760746,-1.546200,0.125085,-1.548141,0.000000,-1.574913,0.137179,-1.606301,0.000000,,,,-1.482354,0.125337,-1.632156,,,,,,,-1.435577,0.203124,-1.566756,-1.435025,0.157024,-1.479824,-1.460942,0.204028,-1.526414,-1.383823,0.153880,-1.554231,-1.400579,0.197229,-1.511464,-1.514516,0.103513,-1.493911,-1.425636,0.102362,-1.628723,,,,,,,,,,,,,,,,,,,,,
130,1.083333,,,,,,,,,,,,,,,,,,,,,0.015786,-0.451309,0.008515,-0.892188,-1.484690,0.140802,-1.569342,0.000709,-1.623020,0.090537,-1.637911,0.000000,-1.429304,0.203308,-1.562566,0.853048,-1.430865,0.155455,-1.477441,0.410841,-1.455382,0.204112,-1.522761,0.905071,-1.377832,0.153902,-1.550052,0.807532,-1.393773,0.197603,-1.507693,0.935132,-1.509403,0.103804,-1.490434,0.830257,-1.419636,0.102469,-1.624772,0.826689,-1.590086,0.090470,-1.682866,0.480891,-1.477309,0.124869,-1.628311,0.860466,-1.540568,0.125482,-1.544530,0.000000,-1.569103,0.137612,-1.602770,0.000000,,,,-1.476796,0.125082,-1.628263,,,,,,,-1.429724,0.203185,-1.562958,-1.429691,0.157043,-1.476156,-1.455544,0.203769,-1.522746,-1.378503,0.153578,-1.550246,-1.394025,0.197581,-1.507750,-1.509006,0.103655,-1.489903,-1.420198,0.102064,-1.624796,-1.588577,0.091682,-1.683618,,,,,,,,,,,,,,,,,,
131,1.091667,,,,,,,,,,,,,,,,,,,,,0.015638,-0.450924,0.008396,-0.892386,-1.479185,0.140755,-1.565466,0.000752,-1.617450,0.090502,-1.634173,0.000000,-1.423810,0.203264,-1.558618,0.779512,-1.425441,0.155379,-1.473513,0.427920,-1.449923,0.204051,-1.518836,0.939054,-1.372344,0.153858,-1.546078,0.799368,-1.388326,0.197542,-1.503717,0.849478,-1.503962,0.103725,-1.486593,0.716235,-1.414080,0.102448,-1.620854,0.900578,-1.584477,0.090456,-1.679099,0.576986,-1.471752,0.124845,-1.624434,0.904504,-1.535083,0.125421,-1.540707,0.000000,-1.563569,0.137570,-1.598968,0.000000,,,,-1.471417,0.124980,-1.624310,,,,,,,-1.424432,0.202883,-1.559115,-1.424223,0.156869,-1.472275,-1.450004,0.203832,-1.518907,-1.372966,0.153537,-1.546471,-1.388881,0.197309,-1.503729,-1.503243,0.103753,-1.485715,-1.414371,0.102180,-1.620883,-1.583326,0.091535,-1.679711,,,,,,,,,,,,,,,,,,
