Format Version,1.23,Take Name,FW_60,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-26 05.09.15.901 PM,Total Frames in Take,738,Total Exported Frames,738,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
121,1.008333,,,,,,,,,,,,,,,,,,,,,0.016508,-0.430196,0.005569,-0.902568,-1.677788,0.142027,-1.716192,0.000651,-1.812404,0.090937,-1.791237,0.000000,-1.623206,0.204894,-1.706751,0.768358,-1.628435,0.156904,-1.621849,0.263246,-1.651128,0.205464,-1.668212,0.967617,-1.572044,0.155816,-1.691893,0.816778,-1.590251,0.199346,-1.650278,0.834199,-1.705925,0.104746,-1.638575,0.755670,-1.609947,0.104215,-1.768554,0.837692,-1.777398,0.091159,-1.834596,0.489569,-1.667541,0.126233,-1.774769,0.765046,-1.734664,0.126296,-1.694048,0.000000,-1.760516,0.138320,-1.753549,0.000000,,,,-1.666562,0.126770,-1.775002,,,,,,,-1.623618,0.204665,-1.707096,-1.627223,0.158703,-1.620225,-1.651097,0.205592,-1.668156,-1.572522,0.155480,-1.692075,-1.590707,0.198967,-1.650160,-1.705497,0.104914,-1.638244,-1.610153,0.104022,-1.768674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,1.016667,,,,,,,,,,,,,,,,,,,,,0.016793,-0.429680,0.004844,-0.902812,-1.676137,0.142168,-1.714927,0.000951,-1.810589,0.090874,-1.790127,0.000000,-1.621665,0.205119,-1.705417,0.853991,-1.626913,0.157111,-1.620527,0.322544,-1.649630,0.205640,-1.666910,0.964000,-1.570442,0.156120,-1.690508,0.847019,-1.588763,0.199616,-1.648909,0.848819,-1.704301,0.104833,-1.637345,0.858466,-1.608178,0.104468,-1.767217,0.923409,-1.775534,0.091156,-1.833448,0.000000,-1.665800,0.126396,-1.773494,0.714796,-1.733013,0.126344,-1.692847,0.000000,-1.758818,0.138335,-1.752376,0.000000,,,,-1.664703,0.126998,-1.773695,,,,,,,-1.622219,0.204824,-1.705857,-1.625689,0.158738,-1.618912,-1.649625,0.205720,-1.666879,-1.570905,0.155732,-1.690733,-1.589189,0.199151,-1.648859,-1.704039,0.104931,-1.637002,-1.608387,0.104349,-1.767343,-1.772719,0.093328,-1.834740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,1.025000,,,,,,,,,,,,,,,,,,,,,0.017974,-0.430404,0.004303,-0.902447,-1.674561,0.142244,-1.713493,0.001044,-1.809036,0.090560,-1.788384,0.000000,-1.620197,0.205318,-1.704178,0.808379,-1.625210,0.157442,-1.619200,0.350276,-1.648099,0.205849,-1.665626,0.978598,-1.568853,0.156444,-1.689272,0.838854,-1.587191,0.199974,-1.647715,0.841861,-1.702523,0.104984,-1.635802,0.889360,-1.606614,0.104590,-1.765832,0.932065,-1.774053,0.090839,-1.831763,0.054221,-1.664289,0.126394,-1.772050,0.683116,-1.731369,0.126345,-1.691293,0.000000,-1.757295,0.138186,-1.750798,0.000000,,,,-1.662978,0.127194,-1.772321,,,,,,,-1.620611,0.204970,-1.704535,-1.623916,0.159191,-1.617620,-1.648142,0.205816,-1.665620,-1.569396,0.156056,-1.689502,-1.587899,0.199419,-1.647658,-1.702162,0.105113,-1.635524,-1.606916,0.104356,-1.766044,-1.770861,0.093382,-1.833289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,1.033333,,,,,,,,,,,,,,,,,,,,,0.016353,-0.428603,0.004462,-0.903334,-1.672667,0.142411,-1.712327,0.000902,-1.806921,0.091155,-1.787905,0.000000,-1.618240,0.205371,-1.702616,0.838023,-1.623673,0.157265,-1.617793,0.327612,-1.646297,0.205839,-1.664175,0.986560,-1.567035,0.156373,-1.687640,0.823456,-1.585471,0.199816,-1.646035,0.774812,-1.701003,0.104979,-1.634854,0.881485,-1.604570,0.104795,-1.764497,0.890746,-1.771763,0.091499,-1.831141,0.000001,-1.662185,0.126709,-1.770886,0.610081,-1.729589,0.126543,-1.690400,0.000000,-1.755257,0.138592,-1.749977,0.000000,,,,-1.661281,0.127137,-1.770810,,,,,,,-1.618816,0.205003,-1.703052,-1.622052,0.159153,-1.616091,-1.646330,0.205797,-1.664066,-1.567562,0.156063,-1.688021,-1.585979,0.199588,-1.646050,-1.700521,0.105058,-1.634164,-1.604986,0.104501,-1.764410,-1.770058,0.093217,-1.831797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,1.041667,,,,,,,,,,,,,,,,,,,,,0.014278,-0.427555,0.005185,-0.903862,-1.670833,0.142581,-1.710869,0.000842,-1.805061,0.091971,-1.786927,0.000000,-1.616238,0.205344,-1.700831,0.797300,-1.622021,0.156989,-1.616172,0.246305,-1.644385,0.205777,-1.662456,0.969641,-1.565219,0.156143,-1.685887,0.819887,-1.583622,0.199511,-1.644190,0.860764,-1.699468,0.104993,-1.633582,0.788732,-1.602726,0.104920,-1.762994,0.870989,-1.769799,0.092343,-1.830079,0.372936,-1.660259,0.127031,-1.769452,0.749381,-1.727856,0.126817,-1.689128,0.000000,-1.753344,0.139131,-1.748727,0.000000,,,,-1.659565,0.127384,-1.769179,,,,,,,-1.616865,0.205020,-1.701235,-1.620387,0.158950,-1.614479,-1.644389,0.205928,-1.662345,-1.565747,0.155837,-1.686300,-1.583821,0.199568,-1.644247,-1.699214,0.104776,-1.633142,-1.603266,0.104505,-1.762980,-1.768085,0.093520,-1.830228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,1.050000,,,,,,,,,,,,,,,,,,,,,0.015072,-0.428753,0.004731,-0.903284,-1.668978,0.142454,-1.709049,0.000915,-1.803335,0.091569,-1.784694,0.000000,-1.614448,0.205307,-1.699223,0.796648,-1.619933,0.157033,-1.614499,0.234328,-1.642493,0.205739,-1.660773,0.953088,-1.563317,0.156196,-1.684364,0.815528,-1.581672,0.199582,-1.642664,0.946420,-1.697351,0.104906,-1.631646,0.861967,-1.600956,0.104838,-1.761317,0.829831,-1.768190,0.091947,-1.827940,0.478812,-1.658538,0.126858,-1.767644,0.793795,-1.725919,0.126630,-1.687139,0.000000,-1.751585,0.138844,-1.746682,0.000000,,,,-1.657797,0.127344,-1.767590,,,,,,,-1.614885,0.205020,-1.699560,-1.618276,0.158925,-1.612741,-1.642406,0.205913,-1.660645,-1.563923,0.155784,-1.684674,-1.582186,0.199354,-1.642637,-1.696932,0.104959,-1.631197,-1.601157,0.104584,-1.761290,-1.766054,0.093800,-1.828629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,1.058333,,,,,,,,,,,,,,,,,,,,,0.015108,-0.429913,0.004470,-0.902733,-1.666734,0.142442,-1.706917,0.001004,-1.801262,0.091506,-1.782223,0.000000,-1.612207,0.205318,-1.697222,0.844398,-1.617452,0.157029,-1.612491,0.232928,-1.640153,0.205732,-1.658700,0.941835,-1.561015,0.156229,-1.682503,0.800906,-1.579283,0.199600,-1.640748,0.859289,-1.694889,0.104868,-1.629447,0.845931,-1.598829,0.104865,-1.759366,0.918745,-1.766228,0.091907,-1.825560,0.272269,-1.656437,0.126859,-1.765541,0.778089,-1.723611,0.126588,-1.684863,0.000000,-1.749435,0.138799,-1.744338,0.000000,,,,-1.655072,0.127690,-1.765719,,,,,,,-1.612751,0.204999,-1.697620,-1.616107,0.158763,-1.610848,-1.640158,0.205755,-1.658684,-1.561575,0.155803,-1.682768,-1.579807,0.199140,-1.640656,-1.694526,0.105046,-1.629119,-1.599020,0.104703,-1.759477,-1.763409,0.094203,-1.827031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,1.066667,,,,,,,,,,,,,,,,,,,,,0.013023,-0.427775,0.004873,-0.903778,-1.664587,0.142522,-1.705423,0.000881,-1.798877,0.092174,-1.781547,0.000000,-1.609955,0.205231,-1.695251,0.774585,-1.615723,0.156664,-1.610713,0.234835,-1.638084,0.205581,-1.656862,0.960098,-1.558954,0.155966,-1.680456,0.884905,-1.577316,0.199238,-1.638641,0.929110,-1.693205,0.104752,-1.628218,0.869746,-1.596524,0.104958,-1.757676,0.822207,-1.763635,0.092638,-1.824714,0.375851,-1.654048,0.127115,-1.764051,0.745101,-1.721608,0.126732,-1.683696,0.000000,-1.747117,0.139210,-1.743252,0.000000,,,,-1.653122,0.127487,-1.763840,,,,,,,-1.610651,0.204908,-1.695725,-1.614129,0.158592,-1.608949,-1.638129,0.205555,-1.656711,-1.559276,0.155838,-1.680759,-1.577564,0.199109,-1.638593,-1.693007,0.104737,-1.627737,-1.597129,0.104590,-1.757743,-1.761641,0.094068,-1.825172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,1.075000,,,,,,,,,,,,,,,,,,,,,0.013568,-0.428309,0.004566,-0.903519,-1.662463,0.142376,-1.703487,0.000955,-1.796793,0.091839,-1.779413,0.000000,-1.607881,0.205147,-1.693426,0.857456,-1.613500,0.156636,-1.608846,0.238521,-1.635965,0.205497,-1.655003,0.941771,-1.556813,0.155944,-1.678656,0.809915,-1.575168,0.199228,-1.636850,0.869734,-1.690950,0.104634,-1.626221,0.866150,-1.594424,0.104843,-1.755794,0.865772,-1.761603,0.092306,-1.822623,0.189470,-1.651978,0.126937,-1.762116,0.656126,-1.719441,0.126545,-1.681680,0.000000,-1.745034,0.138954,-1.741214,0.000000,,,,-1.650770,0.127595,-1.762122,,,,,,,-1.608298,0.204891,-1.693719,-1.611996,0.158692,-1.607175,-1.635793,0.205533,-1.654851,-1.557480,0.155626,-1.678838,-1.575670,0.199113,-1.636769,-1.690536,0.104713,-1.625891,-1.594821,0.104494,-1.755889,-1.759223,0.094374,-1.823379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,1.083333,,,,,,,,,,,,,,,,,,,,,0.012764,-0.427324,0.005039,-0.903995,-1.660021,0.142442,-1.701627,0.000868,-1.794260,0.092188,-1.777903,0.000000,-1.605367,0.205120,-1.691379,0.801390,-1.611246,0.156529,-1.606863,0.212298,-1.633535,0.205472,-1.653019,0.977036,-1.554407,0.155824,-1.676549,0.863084,-1.572788,0.199092,-1.634738,0.934977,-1.688737,0.104662,-1.624463,0.875498,-1.591925,0.104861,-1.753823,0.887789,-1.758974,0.092647,-1.821034,0.318370,-1.649431,0.127049,-1.760249,0.805076,-1.717072,0.126675,-1.679963,0.000000,-1.742515,0.139185,-1.739540,0.000000,,,,-1.648764,0.127445,-1.760170,,,,,,,-1.606001,0.204827,-1.691759,-1.609712,0.158592,-1.605041,-1.633491,0.205496,-1.652942,-1.554839,0.155586,-1.676786,-1.572994,0.198972,-1.634633,-1.688428,0.104681,-1.624073,-1.592255,0.104564,-1.753758,-1.756953,0.094401,-1.821559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,1.091667,,,,,,,,,,,,,,,,,,,,,0.012966,-0.428427,0.004942,-0.903470,-1.657636,0.142256,-1.699352,0.000909,-1.792045,0.091938,-1.775284,0.000000,-1.602977,0.204955,-1.689256,0.868312,-1.608633,0.156386,-1.604712,0.258494,-1.631051,0.205308,-1.650826,0.972346,-1.551964,0.155679,-1.674536,0.847379,-1.570257,0.198953,-1.632693,0.875720,-1.686150,0.104489,-1.622108,0.854866,-1.589655,0.104682,-1.751704,0.924004,-1.756865,0.092396,-1.818502,0.147840,-1.647184,0.126850,-1.757995,0.727810,-1.714628,0.126477,-1.677543,0.000000,-1.740221,0.138963,-1.737062,0.000000,,,,-1.646243,0.127393,-1.758070,,,,,,,-1.603332,0.204822,-1.689621,-1.607175,0.158328,-1.603010,-1.630961,0.205253,-1.650793,-1.552473,0.155417,-1.674750,-1.570662,0.198688,-1.632579,-1.685799,0.104664,-1.621680,-1.589880,0.104496,-1.751788,-1.754469,0.094588,-1.819540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,1.100000,,,,,,,,,,,,,,,,,,,,,0.012554,-0.427670,0.005064,-0.903834,-1.655026,0.142220,-1.697419,0.000936,-1.789334,0.092025,-1.773611,0.000000,-1.600350,0.204882,-1.687191,0.820508,-1.606176,0.156262,-1.602688,0.318180,-1.628489,0.205227,-1.648809,0.949198,-1.549390,0.155569,-1.672417,0.810297,-1.567729,0.198826,-1.630577,0.854438,-1.683692,0.104420,-1.620248,0.848113,-1.586978,0.104642,-1.749681,0.919804,-1.754081,0.092491,-1.816769,0.221816,-1.644484,0.126846,-1.756055,0.699368,-1.712064,0.126459,-1.675717,0.000000,-1.737549,0.138996,-1.735271,0.000000,,,,-1.643453,0.127462,-1.756114,,,,,,,-1.600859,0.204540,-1.687564,-1.604897,0.157985,-1.601004,-1.628487,0.205032,-1.648751,-1.549959,0.155237,-1.672793,-1.568221,0.198518,-1.630532,-1.683398,0.104597,-1.619747,-1.587221,0.104432,-1.749680,-1.751901,0.094561,-1.817576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,1.108333,,,,,,,,,,,,,,,,,,,,,0.010693,-0.426122,0.006177,-0.904581,-1.652350,0.142231,-1.695548,0.000946,-1.786569,0.092698,-1.772327,0.000000,-1.597487,0.204673,-1.684978,0.795488,-1.603780,0.155870,-1.600613,0.168286,-1.625758,0.205025,-1.646693,0.960696,-1.546754,0.155143,-1.670146,0.792103,-1.565086,0.198364,-1.628265,0.885124,-1.681418,0.104347,-1.618568,0.846231,-1.584254,0.104537,-1.747663,0.883712,-1.751164,0.093143,-1.815361,0.385210,-1.641658,0.126960,-1.754183,0.743516,-1.709519,0.126620,-1.674082,0.000000,-1.734751,0.139392,-1.733693,0.000000,,,,-1.640799,0.127454,-1.753917,,,,,,,-1.598107,0.204364,-1.685414,-1.601906,0.157940,-1.598803,-1.625659,0.205024,-1.646570,-1.547397,0.154806,-1.670551,-1.565499,0.198211,-1.628394,-1.681070,0.104326,-1.618061,-1.584625,0.104301,-1.747510,-1.749202,0.094604,-1.815612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,1.116667,,,,,,,,,,,,,,,,,,,,,0.010131,-0.426078,0.006610,-0.904605,-1.649736,0.142229,-1.693412,0.000817,-1.784009,0.092916,-1.770240,0.000000,-1.594796,0.204595,-1.682796,0.754801,-1.601160,0.155746,-1.598463,0.220102,-1.623071,0.204958,-1.644513,0.969065,-1.544127,0.154992,-1.667990,0.847271,-1.562409,0.198209,-1.626083,0.892621,-1.678861,0.104332,-1.616461,0.770509,-1.581682,0.104483,-1.745544,0.837336,-1.748598,0.093344,-1.813269,0.613409,-1.639057,0.126983,-1.752057,0.799668,-1.706927,0.126677,-1.671964,0.000000,-1.732137,0.139519,-1.731570,0.000000,,,,-1.638371,0.127257,-1.751744,,,,,,,-1.595565,0.204258,-1.683303,-1.599574,0.157807,-1.596741,-1.623069,0.204834,-1.644514,-1.544572,0.154871,-1.668391,-1.562796,0.198121,-1.626248,-1.678344,0.104319,-1.615703,-1.582192,0.104081,-1.745499,-1.747442,0.094354,-1.813452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,1.125000,,,,,,,,,,,,,,,,,,,,,0.012306,-0.428497,0.006059,-0.903439,-1.647028,0.141974,-1.690805,0.000923,-1.781575,0.092021,-1.766734,0.000000,-1.592206,0.204528,-1.680701,0.848216,-1.597977,0.155954,-1.596167,0.312333,-1.620274,0.204945,-1.642268,0.948059,-1.541319,0.155117,-1.665998,0.865723,-1.559495,0.198428,-1.624143,0.846541,-1.675631,0.104262,-1.613566,0.869283,-1.579151,0.104236,-1.743174,0.890926,-1.746399,0.092399,-1.809955,0.079637,-1.636622,0.126554,-1.749453,0.659992,-1.704058,0.126337,-1.668993,0.000000,-1.729625,0.138902,-1.728506,0.000000,,,,-1.635457,0.127229,-1.749640,,,,,,,-1.592627,0.204256,-1.681043,-1.596715,0.157822,-1.594592,-1.620172,0.204767,-1.642233,-1.541748,0.154879,-1.666217,-1.560031,0.198151,-1.624030,-1.675343,0.104450,-1.613172,-1.579458,0.103984,-1.743355,-1.743714,0.094481,-1.811372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,1.133333,,,,,,,,,,,,,,,,,,,,,0.011609,-0.427709,0.006585,-0.903818,-1.644338,0.141876,-1.688659,0.000643,-1.778826,0.092190,-1.764866,0.000000,-1.589438,0.204338,-1.678407,0.848216,-1.595434,0.155705,-1.593923,0.312333,-1.617574,0.204768,-1.640024,0.948059,-1.538653,0.154838,-1.663655,0.865723,-1.556837,0.198143,-1.621796,0.846541,-1.673135,0.104146,-1.611502,0.869283,-1.576425,0.104077,-1.740938,0.890926,-1.743573,0.092549,-1.808025,0.079637,-1.633852,0.126488,-1.747301,0.659992,-1.701430,0.126309,-1.666961,0.000000,-1.726873,0.138961,-1.726509,0.000000,,,,-1.633084,0.126985,-1.747396,,,,,,,-1.589908,0.204145,-1.678776,-1.593984,0.157778,-1.592191,-1.617488,0.204702,-1.640028,-1.539073,0.154569,-1.663716,-1.557021,0.198060,-1.621569,-1.672708,0.104342,-1.611246,-1.576689,0.103886,-1.741007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,1.141667,,,,,,,,,,,,,,,,,,,,,0.010926,-0.425802,0.006549,-0.904727,-1.641291,0.142071,-1.686644,0.000823,-1.775478,0.092544,-1.763482,0.000000,-1.586406,0.204495,-1.676081,0.842970,-1.592782,0.155758,-1.591685,0.233653,-1.614704,0.204888,-1.637816,0.973002,-1.535707,0.154952,-1.661177,0.874352,-1.554048,0.198213,-1.619341,0.924023,-1.670431,0.104257,-1.609657,0.866350,-1.573175,0.104306,-1.738683,0.916885,-1.740043,0.092940,-1.806491,0.000000,-1.630564,0.126751,-1.745261,0.770046,-1.698482,0.126502,-1.665208,0.000000,-1.723666,0.139242,-1.724846,0.000000,,,,-1.629954,0.127003,-1.745072,,,,,,,-1.586991,0.204229,-1.676455,-1.591131,0.157956,-1.589901,-1.614633,0.204775,-1.637779,-1.536111,0.154820,-1.661479,-1.554397,0.198189,-1.619404,-1.670053,0.104195,-1.609109,-1.573681,0.103928,-1.738595,-1.738518,0.094333,-1.806767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,1.150000,,,,,,,,,,,,,,,,,,,,,0.013723,-0.427318,0.006341,-0.903975,-1.638354,0.142022,-1.683850,0.001005,-1.772668,0.091757,-1.759984,0.000000,-1.583604,0.204645,-1.673780,0.814186,-1.589558,0.156304,-1.589125,0.180671,-1.611772,0.205149,-1.635420,0.965304,-1.532719,0.155313,-1.658808,0.869442,-1.551035,0.198728,-1.617121,0.911085,-1.667128,0.104506,-1.606579,0.832861,-1.570314,0.104188,-1.735937,0.840762,-1.737381,0.092039,-1.803116,0.479219,-1.627786,0.126445,-1.742427,0.828353,-1.695429,0.126404,-1.662141,0.000000,-1.720852,0.138783,-1.721755,0.000000,,,,-1.626830,0.127012,-1.742631,,,,,,,-1.583967,0.204397,-1.674166,-1.588352,0.158135,-1.587520,-1.611776,0.204892,-1.635452,-1.533181,0.154969,-1.659014,-1.551562,0.198329,-1.617083,-1.666883,0.104552,-1.606367,-1.570672,0.103994,-1.736112,-1.734031,0.094698,-1.804467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,1.158333,,,,,,,,,,,,,,,,,,,,,0.013162,-0.427510,0.007270,-0.903886,-1.635249,0.142085,-1.681409,0.000722,-1.769701,0.092128,-1.757502,0.000000,-1.580359,0.204587,-1.671346,0.853726,-1.586385,0.156240,-1.586700,0.320560,-1.608511,0.205143,-1.632976,0.935154,-1.529576,0.155142,-1.656405,0.847055,-1.547781,0.198587,-1.614701,0.834446,-1.664074,0.104614,-1.604136,0.918070,-1.567312,0.104115,-1.733531,0.889455,-1.734430,0.092343,-1.800647,0.000001,-1.624738,0.126498,-1.739994,0.717565,-1.692349,0.126585,-1.659682,0.000000,-1.717768,0.139033,-1.719282,0.000000,,,,-1.623627,0.127126,-1.740184,,,,,,,-1.580853,0.204410,-1.671733,-1.584874,0.158156,-1.584994,-1.608491,0.205082,-1.632981,-1.530128,0.154740,-1.656488,-1.548124,0.198372,-1.614426,-1.663545,0.104933,-1.603777,-1.567510,0.103959,-1.733713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,1.166667,,,,,,,,,,,,,,,,,,,,,0.013005,-0.425701,0.007307,-0.904741,-1.632235,0.142003,-1.679389,0.000763,-1.766389,0.092084,-1.756032,0.000000,-1.577378,0.204495,-1.669091,0.837044,-1.583749,0.156128,-1.584482,0.255493,-1.605683,0.205046,-1.630834,0.983779,-1.526661,0.155039,-1.653959,0.827824,-1.545028,0.198476,-1.612318,0.877598,-1.661375,0.104517,-1.602241,0.821405,-1.564095,0.104037,-1.731248,0.922294,-1.730945,0.092305,-1.799036,0.000000,-1.621492,0.126430,-1.737935,0.677621,-1.689424,0.126506,-1.657894,0.000000,-1.714603,0.138973,-1.717593,0.000000,,,,,,,,,,,,,-1.577714,0.204333,-1.669371,-1.582015,0.158223,-1.582651,-1.605514,0.205020,-1.630629,-1.526905,0.154930,-1.654137,-1.545274,0.198601,-1.612216,-1.661184,0.104385,-1.602052,-1.564409,0.103775,-1.731098,-1.728953,0.093730,-1.799571,-1.614624,0.129003,-1.738243,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,1.175000,,,,,,,,,,,,,,,,,,,,,0.015532,-0.427617,0.006738,-0.903801,-1.628747,0.141929,-1.676372,0.000690,-1.763073,0.091280,-1.752231,0.000000,-1.574042,0.204633,-1.666567,0.883264,-1.579897,0.156593,-1.581735,0.180397,-1.602183,0.205253,-1.628190,0.933222,-1.523106,0.155397,-1.651453,0.919691,-1.541428,0.198947,-1.609910,0.926520,-1.657437,0.104669,-1.598947,0.925252,-1.560713,0.103963,-1.728371,0.891156,-1.727816,0.091435,-1.795388,0.373247,-1.618208,0.126150,-1.734901,0.000000,-1.685794,0.126343,-1.654568,0.000000,-1.711269,0.138487,-1.714207,0.000000,,,,-1.617176,0.126832,-1.735150,,,,,,,-1.574466,0.204332,-1.666949,-1.578817,0.158262,-1.580157,-1.602125,0.205051,-1.628199,-1.523582,0.155079,-1.651615,-1.541975,0.198647,-1.609690,-1.656977,0.104986,-1.598629,-1.560917,0.103749,-1.728600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,1.183333,,,,,,,,,,,,,,,,,,,,,0.015168,-0.428205,0.008230,-0.903517,-1.625496,0.141859,-1.673576,0.000827,-1.760070,0.091570,-1.749235,0.000000,-1.570588,0.204402,-1.663878,0.838590,-1.576483,0.156433,-1.579009,0.365641,-1.598680,0.205131,-1.625466,0.947454,-1.519783,0.155022,-1.648798,0.851160,-1.537921,0.198653,-1.607258,0.834668,-1.654201,0.104733,-1.596092,0.839365,-1.557642,0.103654,-1.725636,0.906413,-1.724867,0.091592,-1.792436,0.000000,-1.615077,0.126012,-1.732108,0.684695,-1.682562,0.126459,-1.651690,0.000000,-1.708075,0.138643,-1.711305,0.000000,,,,,,,,,,,,,-1.570921,0.204248,-1.664256,-1.575120,0.158253,-1.577464,-1.598472,0.205096,-1.625458,-1.520191,0.154724,-1.648842,-1.538210,0.198428,-1.606956,-1.653921,0.104881,-1.596232,-1.557536,0.103656,-1.725825,-1.722055,0.093737,-1.794291,-1.608233,0.128435,-1.733031,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,1.191667,,,,,,,,,,,,,,,,,,,,,0.014941,-0.426423,0.006572,-0.904377,-1.621684,0.141800,-1.671207,0.000909,-1.755817,0.091265,-1.747483,0.000000,-1.566995,0.204483,-1.661180,0.840800,-1.573083,0.156341,-1.576422,0.280784,-1.595238,0.205061,-1.622877,0.943453,-1.516107,0.155221,-1.645991,0.840083,-1.534533,0.198724,-1.604444,0.833281,-1.650585,0.104451,-1.593903,0.951273,-1.553518,0.103886,-1.723071,0.829409,-1.720445,0.091467,-1.790546,0.136674,-1.610992,0.126090,-1.729726,0.780634,-1.678792,0.126197,-1.649573,0.000000,-1.704106,0.138417,-1.709265,0.000000,,,,-1.610272,0.126591,-1.729691,,,,,,,-1.567446,0.204205,-1.661534,-1.571723,0.158249,-1.574753,-1.595084,0.204899,-1.622845,-1.515548,0.155418,-1.646231,-1.535125,0.198424,-1.604382,-1.650629,0.104496,-1.593719,-1.554111,0.103548,-1.723054,-1.718088,0.093819,-1.791460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,1.200000,,,,,,,,,,,,,,,,,,,,,0.015339,-0.427480,0.006757,-0.903870,-1.618107,0.141702,-1.668119,0.000951,-1.752419,0.091104,-1.744036,0.000000,-1.563393,0.204392,-1.658276,0.835047,-1.569283,0.156325,-1.573461,0.342181,-1.591546,0.205004,-1.619907,0.950580,-1.512471,0.155141,-1.643162,0.878310,-1.530798,0.198681,-1.601610,0.783704,-1.646828,0.104421,-1.590715,0.800516,-1.550064,0.103740,-1.720109,0.926096,-1.717149,0.091267,-1.787182,0.081212,-1.607552,0.125940,-1.726649,0.634765,-1.675164,0.126120,-1.646337,0.000000,-1.700618,0.138288,-1.705981,0.000000,,,,-1.606333,0.126716,-1.726864,,,,,,,-1.563843,0.204041,-1.658607,-1.568229,0.158121,-1.571853,-1.591543,0.204806,-1.619906,-1.512810,0.154899,-1.643414,-1.531486,0.198157,-1.601614,-1.646369,0.104814,-1.590193,-1.550317,0.103598,-1.720167,-1.714842,0.093742,-1.788617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
