Format Version,1.23,Take Name,BW_65,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-26 05.14.03.704 PM,Total Frames in Take,657,Total Exported Frames,657,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
87,0.725000,,,,,,,,,,,,,,,,,,,,,-0.002306,-0.421877,0.011486,-0.906578,1.625611,0.123305,1.579311,0.000468,1.491168,0.078013,1.500334,0.913497,1.681633,0.184389,1.591590,0.736915,1.673512,0.134143,1.674944,0.829765,1.653000,0.184602,1.629605,0.671157,1.731193,0.133551,1.605953,0.946089,1.713339,0.176343,1.648476,0.943614,1.595016,0.084582,1.655276,0.000000,1.693431,0.085202,1.527133,0.841101,1.526997,0.078539,1.457654,0.959699,1.636565,0.108926,1.520499,0.911429,1.567925,0.108476,1.599933,0.425810,1.543548,0.122889,1.540341,0.000000,1.491004,0.077753,1.500176,1.636516,0.109080,1.520184,1.566763,0.110227,1.599008,,,,1.681764,0.184844,1.590650,1.673985,0.133690,1.675132,1.653401,0.183805,1.630572,1.731126,0.133625,1.606144,1.713264,0.176553,1.648507,,,,1.693472,0.085053,1.527749,1.526876,0.078463,1.457580,,,,,,,,,,,,,,,,,,,,,
88,0.733333,,,,,,,,,,,,,,,,,,,,,-0.002287,-0.421847,0.011557,-0.906590,1.625619,0.123316,1.579313,0.000467,1.491177,0.078033,1.500331,0.911012,1.681648,0.184396,1.591589,0.741856,1.673515,0.134158,1.674948,0.829899,1.653012,0.184616,1.629602,0.680269,1.731201,0.133553,1.605960,0.945735,1.713348,0.176351,1.648478,0.942932,1.595015,0.084605,1.655279,0.000000,1.693438,0.085202,1.527142,0.842525,1.527008,0.078551,1.457653,0.959354,1.636575,0.108931,1.520502,0.908352,1.567931,0.108496,1.599932,0.434427,1.543559,0.122907,1.540337,0.000000,1.491003,0.077764,1.500174,1.636523,0.109084,1.520173,1.566788,0.110210,1.598998,,,,1.681770,0.184848,1.590669,1.674000,0.133715,1.675126,1.653387,0.183846,1.630553,1.731145,0.133616,1.606160,1.713282,0.176564,1.648526,,,,1.693485,0.085049,1.527751,1.526886,0.078469,1.457583,,,,,,,,,,,,,,,,,,,,,
89,0.741667,,,,,,,,,,,,,,,,,,,,,-0.002268,-0.421816,0.011586,-0.906605,1.625617,0.123316,1.579326,0.000461,1.491179,0.078032,1.500338,0.911738,1.681648,0.184394,1.591602,0.758083,1.673508,0.134162,1.674963,0.833291,1.653009,0.184617,1.629614,0.678245,1.731198,0.133550,1.605980,0.946928,1.713344,0.176352,1.648494,0.943607,1.595006,0.084610,1.655292,0.000000,1.693439,0.085195,1.527162,0.842301,1.527013,0.078546,1.457662,0.958933,1.636577,0.108926,1.520517,0.905163,1.567927,0.108499,1.599942,0.444070,1.543560,0.122907,1.540344,0.000000,1.491017,0.077753,1.500196,1.636526,0.109090,1.520179,1.566791,0.110178,1.599030,,,,1.681758,0.184822,1.590741,1.673985,0.133725,1.675123,1.653394,0.183847,1.630571,1.731151,0.133600,1.606181,1.713270,0.176562,1.648526,,,,1.693496,0.085049,1.527773,1.526889,0.078471,1.457586,,,,,,,,,,,,,,,,,,,,,
90,0.750000,,,,,,,,,,,,,,,,,,,,,-0.002237,-0.421827,0.011620,-0.906599,1.625605,0.123340,1.579312,0.000464,1.491163,0.078054,1.500332,0.910382,1.681638,0.184417,1.591582,0.752449,1.673498,0.134192,1.674948,0.832083,1.653000,0.184644,1.629594,0.676416,1.731187,0.133572,1.605963,0.948406,1.713336,0.176378,1.648473,0.943348,1.594995,0.084641,1.655283,0.000000,1.693424,0.085212,1.527150,0.840260,1.526997,0.078563,1.457655,0.956496,1.636563,0.108945,1.520504,0.904287,1.567915,0.108526,1.599931,0.448042,1.543547,0.122930,1.540333,0.000000,1.491001,0.077769,1.500188,1.636509,0.109117,1.520167,1.566783,0.110186,1.599017,,,,1.681775,0.184861,1.590708,1.673976,0.133749,1.675110,1.653376,0.183865,1.630557,1.731145,0.133631,1.606156,1.713255,0.176586,1.648515,,,,1.693487,0.085058,1.527767,1.526860,0.078485,1.457581,,,,,,,,,,,,,,,,,,,,,
91,0.758333,,,,,,,,,,,,,,,,,,,,,-0.002266,-0.421862,0.011540,-0.906584,1.625604,0.123354,1.579307,0.000464,1.491161,0.078062,1.500331,0.910382,1.681630,0.184436,1.591580,0.752449,1.673503,0.134201,1.674940,0.832083,1.652995,0.184656,1.629595,0.676416,1.731186,0.133596,1.605951,0.948406,1.713333,0.176395,1.648468,0.943348,1.595004,0.084643,1.655275,0.000000,1.693423,0.085241,1.527135,0.840260,1.526991,0.078581,1.457652,0.956496,1.636559,0.108968,1.520497,0.904287,1.567917,0.108531,1.599929,0.448042,1.543542,0.122939,1.540334,0.000000,1.491003,0.077780,1.500182,1.636512,0.109145,1.520146,1.566760,0.110217,1.599008,,,,1.681765,0.184866,1.590722,1.673983,0.133762,1.675115,1.653378,0.183883,1.630551,1.731137,0.133653,1.606148,1.713253,0.176606,1.648495,,,,1.693466,0.085089,1.527758,1.526857,0.078504,1.457574,,,,,,,,,,,,,,,,,,,,,
92,0.766667,,,,,,,,,,,,,,,,,,,,,-0.002172,-0.421823,0.011638,-0.906601,1.625611,0.123328,1.579347,0.000450,1.491170,0.078029,1.500371,0.910890,1.681642,0.184407,1.591608,0.757640,1.673503,0.134194,1.674981,0.831716,1.653004,0.184639,1.629621,0.678045,1.731192,0.133566,1.605996,0.947307,1.713340,0.176377,1.648501,0.943186,1.595001,0.084638,1.655322,0.000000,1.693431,0.085195,1.527190,0.839360,1.527004,0.078533,1.457695,0.956889,1.636570,0.108925,1.520541,0.901167,1.567921,0.108516,1.599967,0.439332,1.543553,0.122911,1.540367,0.000000,1.490999,0.077775,1.500188,1.636572,0.108986,1.520460,1.566770,0.110215,1.599018,,,,1.681751,0.184893,1.590670,1.673992,0.133723,1.675135,1.653395,0.183862,1.630561,1.731128,0.133637,1.606160,1.713252,0.176608,1.648501,,,,1.693467,0.085078,1.527751,1.526869,0.078480,1.457585,,,,,,,,,,,,,,,,,,,,,
93,0.775000,,,,,,,,,,,,,,,,,,,,,-0.002241,-0.421819,0.011604,-0.906603,1.625606,0.123312,1.579320,0.000455,1.491167,0.078025,1.500336,0.910696,1.681637,0.184390,1.591592,0.734425,1.673497,0.134164,1.674957,0.826040,1.652999,0.184617,1.629604,0.679681,1.731187,0.133547,1.605973,0.952697,1.713334,0.176352,1.648484,0.938305,1.594996,0.084611,1.655289,0.000000,1.693427,0.085188,1.527158,0.856499,1.527001,0.078536,1.457660,0.954669,1.636566,0.108919,1.520512,0.974694,1.567916,0.108497,1.599938,0.434725,1.543549,0.122902,1.540339,0.000000,1.490996,0.077750,1.500184,1.636515,0.109070,1.520195,1.566788,0.110199,1.599014,,,,1.681768,0.184830,1.590728,1.673968,0.133720,1.675114,1.653370,0.183836,1.630532,1.731137,0.133614,1.606172,1.713261,0.176565,1.648518,,,,1.693482,0.085040,1.527770,1.526876,0.078463,1.457591,,,,,,,,,,,,,,,,,,,,,
94,0.783333,,,,,,,,,,,,,,,,,,,,,-0.002337,-0.421915,0.011432,-0.906560,1.625610,0.123303,1.579308,0.000465,1.491165,0.078010,1.500337,0.910577,1.681630,0.184390,1.591587,0.755498,1.673519,0.134135,1.674938,0.833688,1.652999,0.184598,1.629605,0.682866,1.731194,0.133554,1.605941,0.945895,1.713340,0.176341,1.648470,0.942959,1.595024,0.084571,1.655271,0.000000,1.693429,0.085211,1.527119,0.842196,1.526990,0.078543,1.457654,0.959944,1.636561,0.108931,1.520493,0.911181,1.567928,0.108468,1.599933,0.439777,1.543544,0.122886,1.540343,0.000000,1.491001,0.077757,1.500182,1.636499,0.109082,1.520166,1.566772,0.110230,1.598994,,,,1.681760,0.184848,1.590646,1.674002,0.133684,1.675119,1.653374,0.183830,1.630533,1.731132,0.133629,1.606133,1.713262,0.176553,1.648513,,,,1.693473,0.085054,1.527750,1.526871,0.078462,1.457581,,,,,,,,,,,,,,,,,,,,,
95,0.791667,,,,,,,,,,,,,,,,,,,,,-0.002318,-0.421868,0.011557,-0.906580,1.625603,0.123303,1.579299,0.000468,1.491156,0.078027,1.500321,0.915185,1.681634,0.184380,1.591576,0.736290,1.673504,0.134138,1.674932,0.828584,1.653000,0.184598,1.629591,0.684614,1.731186,0.133535,1.605942,0.946293,1.713337,0.176331,1.648463,0.942350,1.595001,0.084587,1.655264,0.000000,1.693418,0.085189,1.527123,0.837206,1.526985,0.078546,1.457641,0.959779,1.636556,0.108920,1.520487,0.908903,1.567915,0.108482,1.599920,0.423398,1.543541,0.122897,1.540326,0.000000,1.490999,0.077753,1.500172,1.636502,0.109086,1.520148,1.566780,0.110228,1.599026,,,,1.681775,0.184820,1.590646,1.673991,0.133673,1.675122,1.653385,0.183769,1.630544,1.731121,0.133608,1.606146,1.713257,0.176556,1.648487,,,,1.693465,0.085046,1.527762,1.526850,0.078478,1.457562,,,,,,,,,,,,,,,,,,,,,
96,0.800000,,,,,,,,,,,,,,,,,,,,,-0.002349,-0.421909,0.011449,-0.906563,1.625613,0.123285,1.579312,0.000469,1.491167,0.077998,1.500339,0.912695,1.681635,0.184369,1.591593,0.740503,1.673521,0.134114,1.674942,0.825159,1.653004,0.184578,1.629610,0.669707,1.731197,0.133531,1.605947,0.943322,1.713344,0.176318,1.648476,0.940056,1.595025,0.084553,1.655274,0.000000,1.693431,0.085190,1.527124,0.835960,1.526993,0.078530,1.457656,0.957240,1.636564,0.108913,1.520497,0.904605,1.567930,0.108452,1.599936,0.433562,1.543548,0.122871,1.540346,0.000000,1.490996,0.077739,1.500179,1.636506,0.109066,1.520156,1.566763,0.110216,1.599001,,,,1.681768,0.184806,1.590682,1.674008,0.133662,1.675134,1.653397,0.183796,1.630566,1.731122,0.133606,1.606139,1.713266,0.176539,1.648507,,,,1.693471,0.085037,1.527752,1.526878,0.078457,1.457580,,,,,,,,,,,,,,,,,,,,,
97,0.808333,,,,,,,,,,,,,,,,,,,,,-0.002244,-0.421791,0.011696,-0.906615,1.625614,0.123282,1.579314,0.000452,1.491171,0.078012,1.500325,0.912632,1.681654,0.184352,1.591584,0.745274,1.673501,0.134133,1.674953,0.826968,1.653014,0.184585,1.629595,0.676024,1.731195,0.133501,1.605972,0.945057,1.713346,0.176312,1.648479,0.940941,1.594992,0.084592,1.655284,0.000000,1.693431,0.085142,1.527159,0.838028,1.527008,0.078513,1.457651,0.961100,1.636574,0.108883,1.520508,0.905439,1.567920,0.108478,1.599929,0.421901,1.543558,0.122882,1.540328,0.000000,1.491012,0.077728,1.500182,1.636512,0.109049,1.520185,1.566812,0.110157,1.599020,,,,1.681782,0.184760,1.590729,1.673971,0.133689,1.675105,1.653379,0.183820,1.630533,1.731154,0.133563,1.606182,1.713267,0.176521,1.648499,,,,1.693493,0.085002,1.527769,1.526883,0.078440,1.457581,,,,,,,,,,,,,,,,,,,,,
98,0.816667,,,,,,,,,,,,,,,,,,,,,-0.002263,-0.421806,0.011699,-0.906608,1.625616,0.123298,1.579313,0.000466,1.491170,0.078033,1.500327,0.909367,1.681659,0.184366,1.591583,0.753242,1.673507,0.134144,1.674950,0.826909,1.653019,0.184599,1.629595,0.671443,1.731199,0.133514,1.605967,0.947637,1.713352,0.176323,1.648476,0.943052,1.594996,0.084606,1.655282,0.000000,1.693431,0.085159,1.527154,0.835469,1.527006,0.078535,1.457652,0.956239,1.636575,0.108900,1.520506,0.903169,1.567923,0.108495,1.599929,0.447989,1.543560,0.122901,1.540329,0.000000,1.491008,0.077742,1.500185,1.636525,0.109068,1.520160,1.566811,0.110174,1.599024,,,,1.681775,0.184782,1.590696,1.673995,0.133689,1.675134,1.653417,0.183807,1.630565,1.731145,0.133588,1.606156,1.713267,0.176532,1.648507,,,,1.693500,0.085010,1.527792,1.526864,0.078474,1.457569,,,,,,,,,,,,,,,,,,,,,
99,0.825000,,,,,,,,,,,,,,,,,,,,,-0.002240,-0.421814,0.011669,-0.906605,1.625597,0.123329,1.579295,0.000464,1.491153,0.078053,1.500312,0.914318,1.681635,0.184401,1.591564,0.744175,1.673488,0.134180,1.674931,0.833429,1.652996,0.184633,1.629576,0.674355,1.731179,0.133553,1.605948,0.944358,1.713330,0.176362,1.648456,0.945342,1.594981,0.084636,1.655266,0.000000,1.693413,0.085194,1.527136,0.842537,1.526988,0.078557,1.457636,0.958667,1.636555,0.108931,1.520488,0.904508,1.567905,0.108521,1.599913,0.446888,1.543539,0.122925,1.540313,0.000000,1.491001,0.077778,1.500175,1.636507,0.109098,1.520148,1.566776,0.110198,1.599014,,,,1.681761,0.184835,1.590646,1.673955,0.133734,1.675094,1.653375,0.183845,1.630542,1.731129,0.133616,1.606156,1.713254,0.176564,1.648491,,,,1.693479,0.085054,1.527747,1.526856,0.078478,1.457575,,,,,,,,,,,,,,,,,,,,,
100,0.833333,,,,,,,,,,,,,,,,,,,,,-0.002288,-0.421832,0.011582,-0.906597,1.625612,0.123335,1.579312,0.000466,1.491170,0.078057,1.500327,0.913032,1.681643,0.184412,1.591588,0.744904,1.673506,0.134177,1.674948,0.829365,1.653006,0.184635,1.629601,0.678965,1.731194,0.133568,1.605962,0.945367,1.713341,0.176368,1.648478,0.944701,1.595003,0.084627,1.655278,0.000000,1.693431,0.085216,1.527144,0.839253,1.527003,0.078572,1.457650,0.955950,1.636569,0.108948,1.520502,0.904525,1.567922,0.108518,1.599930,0.439836,1.543553,0.122929,1.540333,0.000000,1.491015,0.077782,1.500181,1.636514,0.109115,1.520163,1.566782,0.110208,1.599000,,,,1.681764,0.184871,1.590685,1.673999,0.133739,1.675123,1.653388,0.183855,1.630547,1.731133,0.133628,1.606163,1.713267,0.176570,1.648526,,,,1.693488,0.085059,1.527765,1.526866,0.078492,1.457573,,,,,,,,,,,,,,,,,,,,,
101,0.841667,,,,,,,,,,,,,,,,,,,,,-0.002317,-0.421848,0.011543,-0.906590,1.625609,0.123322,1.579318,0.000461,1.491167,0.078044,1.500334,0.912133,1.681638,0.184401,1.591598,0.759590,1.673506,0.134158,1.674954,0.834220,1.653002,0.184618,1.629612,0.680928,1.731191,0.133557,1.605966,0.947344,1.713339,0.176353,1.648486,0.943412,1.595005,0.084606,1.655282,0.000000,1.693428,0.085211,1.527145,0.838146,1.526998,0.078565,1.457656,0.955722,1.636565,0.108941,1.520507,0.907927,1.567921,0.108501,1.599937,0.431593,1.543549,0.122915,1.540342,0.000000,1.491005,0.077774,1.500176,1.636522,0.109101,1.520178,1.566767,0.110222,1.599000,,,,1.681754,0.184836,1.590748,1.673986,0.133726,1.675104,1.653387,0.183847,1.630553,1.731126,0.133616,1.606157,1.713268,0.176564,1.648527,,,,1.693485,0.085055,1.527771,1.526858,0.078491,1.457577,,,,,,,,,,,,,,,,,,,,,
102,0.850000,,,,,,,,,,,,,,,,,,,,,-0.002310,-0.421877,0.011476,-0.906578,1.625608,0.123319,1.579310,0.000466,1.491166,0.078027,1.500332,0.913607,1.681630,0.184404,1.591589,0.743105,1.673509,0.134156,1.674943,0.826665,1.652996,0.184616,1.629605,0.676413,1.731190,0.133566,1.605951,0.948079,1.713335,0.176357,1.648475,0.940690,1.595013,0.084595,1.655274,0.000000,1.693428,0.085219,1.527131,0.840851,1.526995,0.078554,1.457651,0.960469,1.636562,0.108941,1.520497,0.904219,1.567923,0.108489,1.599931,0.428208,1.543545,0.122903,1.540339,0.000000,1.490999,0.077768,1.500177,1.636515,0.109100,1.520151,1.566762,0.110229,1.599006,,,,1.681772,0.184856,1.590677,1.673996,0.133705,1.675143,1.653380,0.183834,1.630562,1.731125,0.133633,1.606137,1.713246,0.176574,1.648511,,,,1.693465,0.085062,1.527746,1.526879,0.078471,1.457583,,,,,,,,,,,,,,,,,,,,,
103,0.858333,,,,,,,,,,,,,,,,,,,,,-0.002289,-0.421861,0.011549,-0.906584,1.625602,0.123327,1.579301,0.000463,1.491158,0.078042,1.500324,0.911238,1.681631,0.184407,1.591576,0.745884,1.673502,0.134169,1.674935,0.827871,1.652996,0.184626,1.629591,0.678166,1.731185,0.133565,1.605945,0.947229,1.713334,0.176362,1.648464,0.943256,1.595001,0.084614,1.655268,0.000000,1.693420,0.085213,1.527128,0.837650,1.526989,0.078561,1.457644,0.957470,1.636557,0.108942,1.520490,0.907726,1.567915,0.108505,1.599922,0.437022,1.543541,0.122916,1.540328,0.000000,1.490990,0.077768,1.500174,1.636510,0.109104,1.520162,1.566776,0.110220,1.599009,,,,1.681759,0.184870,1.590680,1.673989,0.133716,1.675113,1.653377,0.183835,1.630532,1.731130,0.133630,1.606138,1.713253,0.176572,1.648495,,,,1.693474,0.085056,1.527756,1.526859,0.078486,1.457564,,,,,,,,,,,,,,,,,,,,,
104,0.866667,,,,,,,,,,,,,,,,,,,,,-0.002288,-0.421870,0.011570,-0.906580,1.625602,0.123328,1.579302,0.000473,1.491154,0.078047,1.500328,0.912491,1.681632,0.184406,1.591575,0.732718,1.673503,0.134170,1.674935,0.825579,1.652998,0.184627,1.629590,0.666213,1.731185,0.133563,1.605944,0.945188,1.713336,0.176362,1.648462,0.943051,1.595000,0.084618,1.655270,0.000000,1.693417,0.085212,1.527128,0.839640,1.526984,0.078564,1.457648,0.958162,1.636555,0.108942,1.520491,0.909524,1.567914,0.108509,1.599925,0.433733,1.543540,0.122920,1.540330,0.000000,1.490989,0.077778,1.500178,1.636510,0.109093,1.520166,1.566769,0.110233,1.599003,,,,1.681759,0.184877,1.590623,1.673991,0.133710,1.675128,1.653414,0.183815,1.630564,1.731117,0.133634,1.606140,1.713251,0.176570,1.648498,,,,1.693463,0.085067,1.527752,1.526854,0.078490,1.457572,,,,,,,,,,,,,,,,,,,,,
105,0.875000,,,,,,,,,,,,,,,,,,,,,-0.002296,-0.421864,0.011532,-0.906583,1.625612,0.123299,1.579324,0.000462,1.491169,0.078014,1.500346,0.911657,1.681639,0.184380,1.591601,0.747939,1.673512,0.134139,1.674958,0.831926,1.653005,0.184598,1.629615,0.678987,1.731195,0.133539,1.605968,0.944213,1.713342,0.176335,1.648488,0.941643,1.595012,0.084583,1.655290,0.000000,1.693431,0.085189,1.527150,0.840053,1.526999,0.078534,1.457667,0.959105,1.636567,0.108916,1.520513,0.908358,1.567925,0.108476,1.599945,0.428615,1.543551,0.122888,1.540351,0.000000,1.490998,0.077743,1.500196,1.636506,0.109075,1.520188,1.566782,0.110219,1.599008,,,,1.681774,0.184826,1.590706,1.673989,0.133696,1.675124,1.653387,0.183812,1.630557,1.731136,0.133597,1.606176,1.713265,0.176553,1.648519,,,,1.693480,0.085041,1.527770,1.526876,0.078461,1.457587,,,,,,,,,,,,,,,,,,,,,
106,0.883333,,,,,,,,,,,,,,,,,,,,,-0.002226,-0.421804,0.011709,-0.906609,1.625614,0.123308,1.579313,0.000462,1.491169,0.078035,1.500330,0.911657,1.681655,0.184377,1.591579,0.747939,1.673504,0.134162,1.674950,0.831926,1.653016,0.184613,1.629591,0.678987,1.731196,0.133527,1.605968,0.944213,1.713349,0.176340,1.648473,0.941643,1.594994,0.084621,1.655286,0.000000,1.693429,0.085165,1.527158,0.840053,1.527004,0.078535,1.457655,0.959105,1.636572,0.108906,1.520507,0.908358,1.567920,0.108505,1.599931,0.428615,1.543557,0.122907,1.540330,0.000000,1.491014,0.077745,1.500185,1.636519,0.109061,1.520186,1.566821,0.110171,1.599030,,,,1.681785,0.184828,1.590681,1.673998,0.133700,1.675120,1.653389,0.183824,1.630549,1.731143,0.133588,1.606169,1.713269,0.176552,1.648500,,,,1.693497,0.085024,1.527784,1.526858,0.078465,1.457576,,,,,,,,,,,,,,,,,,,,,
107,0.891667,,,,,,,,,,,,,,,,,,,,,-0.002313,-0.421831,0.011598,-0.906597,1.625610,0.123315,1.579310,0.000458,1.491167,0.078045,1.500323,0.909995,1.681645,0.184389,1.591588,0.746677,1.673505,0.134151,1.674947,0.825583,1.653007,0.184611,1.629601,0.675988,1.731193,0.133541,1.605961,0.945739,1.713343,0.176340,1.648478,0.942871,1.595000,0.084605,1.655274,0.000000,1.693428,0.085194,1.527141,0.838661,1.527000,0.078560,1.457646,0.954868,1.636568,0.108929,1.520499,0.909876,1.567920,0.108500,1.599927,0.452528,1.543552,0.122914,1.540331,0.000000,1.491000,0.077759,1.500177,1.636516,0.109100,1.520152,1.566792,0.110190,1.599002,,,,1.681769,0.184781,1.590744,1.673988,0.133725,1.675110,1.653368,0.183864,1.630517,1.731147,0.133607,1.606167,1.713268,0.176550,1.648516,,,,1.693488,0.085046,1.527765,1.526862,0.078490,1.457565,,,,,,,,,,,,,,,,,,,,,
108,0.900000,,,,,,,,,,,,,,,,,,,,,-0.002266,-0.421818,0.011636,-0.906603,1.625613,0.123340,1.579303,0.000464,1.491170,0.078065,1.500318,0.909431,1.681649,0.184413,1.591576,0.765098,1.673505,0.134186,1.674940,0.833803,1.653011,0.184641,1.629588,0.691140,1.731195,0.133566,1.605956,0.944663,1.713345,0.176371,1.648468,0.943540,1.595000,0.084640,1.655272,0.000000,1.693431,0.085211,1.527141,0.838799,1.527005,0.078573,1.457642,0.956244,1.636572,0.108947,1.520495,0.902490,1.567922,0.108529,1.599921,0.441790,1.543556,0.122936,1.540322,0.000000,1.491020,0.077785,1.500170,1.636520,0.109113,1.520158,1.566780,0.110198,1.598994,,,,1.681778,0.184844,1.590684,1.673984,0.133748,1.675120,1.653374,0.183892,1.630525,1.731154,0.133632,1.606148,1.713269,0.176571,1.648505,,,,1.693488,0.085060,1.527765,1.526863,0.078495,1.457571,,,,,,,,,,,,,,,,,,,,,
109,0.908333,,,,,,,,,,,,,,,,,,,,,-0.002271,-0.421804,0.011653,-0.906609,1.625611,0.123318,1.579307,0.000464,1.491169,0.078048,1.500318,0.912440,1.681648,0.184390,1.591581,0.750222,1.673500,0.134163,1.674945,0.831826,1.653009,0.184619,1.629592,0.686710,1.731192,0.133541,1.605963,0.948175,1.713342,0.176347,1.648474,0.945585,1.594993,0.084620,1.655275,0.000000,1.693429,0.085187,1.527147,0.838823,1.527005,0.078555,1.457643,0.955726,1.636571,0.108925,1.520499,0.905114,1.567919,0.108509,1.599923,0.443930,1.543554,0.122917,1.540323,0.000000,1.491010,0.077758,1.500169,1.636529,0.109091,1.520151,1.566796,0.110165,1.599007,,,,1.681775,0.184829,1.590705,1.673986,0.133734,1.675107,1.653380,0.183846,1.630543,1.731147,0.133596,1.606168,1.713274,0.176545,1.648526,,,,1.693479,0.085047,1.527763,1.526860,0.078474,1.457573,,,,,,,,,,,,,,,,,,,,,
110,0.916667,,,,,,,,,,,,,,,,,,,,,-0.002288,-0.421835,0.011600,-0.906596,1.625607,0.123314,1.579307,0.000462,1.491164,0.078038,1.500323,0.909356,1.681641,0.184389,1.591582,0.752897,1.673502,0.134155,1.674943,0.832921,1.653004,0.184612,1.629595,0.680005,1.731190,0.133543,1.605956,0.945779,1.713339,0.176344,1.648472,0.945945,1.594998,0.084607,1.655273,0.000000,1.693425,0.085192,1.527139,0.841452,1.526996,0.078551,1.457646,0.954893,1.636564,0.108925,1.520497,0.902978,1.567917,0.108498,1.599925,0.450077,1.543548,0.122909,1.540328,0.000000,1.491000,0.077756,1.500175,1.636519,0.109088,1.520152,1.566794,0.110196,1.599006,,,,1.681768,0.184831,1.590708,1.673984,0.133710,1.675114,1.653381,0.183822,1.630547,1.731134,0.133609,1.606162,1.713269,0.176554,1.648507,,,,1.693477,0.085038,1.527758,1.526858,0.078478,1.457571,,,,,,,,,,,,,,,,,,,,,
111,0.925000,,,,,,,,,,,,,,,,,,,,,-0.002383,-0.421887,0.011452,-0.906573,1.625607,0.123309,1.579307,0.000461,1.491163,0.078032,1.500325,0.910366,1.681630,0.184391,1.591594,0.753093,1.673510,0.134131,1.674940,0.830515,1.652997,0.184598,1.629610,0.676623,1.731190,0.133551,1.605948,0.944251,1.713336,0.176336,1.648478,0.943815,1.595013,0.084574,1.655265,0.000000,1.693425,0.085216,1.527120,0.840054,1.526991,0.078565,1.457644,0.956563,1.636560,0.108941,1.520492,0.903812,1.567922,0.108477,1.599927,0.441695,1.543543,0.122901,1.540337,0.000000,1.491002,0.077765,1.500171,1.636512,0.109100,1.520148,1.566772,0.110233,1.599002,,,,1.681752,0.184822,1.590695,1.673996,0.133688,1.675123,1.653376,0.183844,1.630518,1.731128,0.133613,1.606150,1.713255,0.176554,1.648516,,,,1.693469,0.085064,1.527751,1.526857,0.078488,1.457566,,,,,,,,,,,,,,,,,,,,,
112,0.933333,,,,,,,,,,,,,,,,,,,,,-0.002377,-0.421907,0.011440,-0.906564,1.625608,0.123312,1.579296,0.000471,1.491161,0.078031,1.500320,0.913234,1.681630,0.184396,1.591581,0.749069,1.673515,0.134136,1.674927,0.829300,1.652999,0.184602,1.629598,0.690081,1.731192,0.133556,1.605932,0.944791,1.713339,0.176341,1.648463,0.941015,1.595019,0.084576,1.655256,0.000000,1.693425,0.085221,1.527106,0.837509,1.526987,0.078565,1.457637,0.956969,1.636558,0.108944,1.520480,0.904552,1.567924,0.108479,1.599919,0.426599,1.543543,0.122902,1.540330,0.000000,1.490999,0.077768,1.500169,1.636503,0.109122,1.520116,1.566756,0.110257,1.599004,,,,1.681754,0.184843,1.590656,1.673996,0.133690,1.675108,1.653397,0.183814,1.630545,1.731125,0.133622,1.606139,1.713263,0.176556,1.648505,,,,1.693470,0.085057,1.527742,1.526857,0.078486,1.457559,,,,,,,,,,,,,,,,,,,,,
