Format Version,1.23,Take Name,FW_85,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-03 04.20.39.723 PM,Total Frames in Take,817,Total Exported Frames,817,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
120,1.000000,-0.009669,0.413519,-0.001182,-0.910443,2.013293,0.219323,-1.920856,0.001583,2.057995,0.214166,-1.990892,0.514568,2.088420,0.214755,-1.956309,0.828980,1.936597,0.224084,-1.885067,0.642008,1.970160,0.224287,-1.851154,0.834491,,,,,,,,,,,,,,,,,,,,,2.059343,0.213792,-1.992239,2.088983,0.214804,-1.956694,1.935591,0.224325,-1.884078,1.969617,0.224260,-1.850777,,,,,,,,,,,,
121,1.008333,-0.009456,0.413622,-0.001428,-0.910399,2.013304,0.219327,-1.920879,0.001539,2.058024,0.214141,-1.990903,0.514568,2.088440,0.214759,-1.956312,0.828980,1.936598,0.224089,-1.885111,0.642008,1.970154,0.224321,-1.851190,0.834491,,,,,,,,,,,,,,,,,,,,,2.059319,0.213809,-1.992212,2.088972,0.214803,-1.956672,1.935610,0.224315,-1.884120,1.969627,0.224295,-1.850831,,,,,,,,,,,,
122,1.016667,-0.009558,0.413606,-0.001351,-0.910405,2.013316,0.219335,-1.920881,0.001534,2.058033,0.214164,-1.990907,0.532841,2.088451,0.214771,-1.956318,0.839075,1.936612,0.224092,-1.885109,0.643038,1.970169,0.224313,-1.851189,0.840547,,,,,,,,,,,,,,,,,,,,,2.059338,0.213822,-1.992201,2.088978,0.214819,-1.956684,1.935613,0.224326,-1.884117,1.969645,0.224285,-1.850827,,,,,,,,,,,,
123,1.025000,-0.009601,0.413632,-0.001275,-0.910393,2.013320,0.219329,-1.920880,0.001540,2.058041,0.214163,-1.990905,0.532956,2.088457,0.214763,-1.956314,0.840909,1.936615,0.224089,-1.885112,0.639737,1.970170,0.224302,-1.851191,0.842707,,,,,,,,,,,,,,,,,,,,,2.059325,0.213802,-1.992213,2.088982,0.214818,-1.956668,1.935624,0.224338,-1.884097,1.969646,0.224267,-1.850843,,,,,,,,,,,,
124,1.033333,-0.009614,0.413658,-0.001251,-0.910381,2.013341,0.219316,-1.920913,0.001560,2.058065,0.214152,-1.990936,0.532956,2.088480,0.214749,-1.956343,0.840909,1.936634,0.224077,-1.885149,0.639737,1.970187,0.224287,-1.851226,0.842707,,,,,,,,,,,,,,,,,,,,,2.059348,0.213801,-1.992237,2.089004,0.214799,-1.956706,1.935595,0.224336,-1.884080,1.969666,0.224254,-1.850879,,,,,,,,,,,,
125,1.041667,-0.009540,0.413622,-0.001405,-0.910398,2.013303,0.219326,-1.920885,0.001528,2.058023,0.214153,-1.990909,0.534910,2.088439,0.214765,-1.956318,0.839990,1.936597,0.224079,-1.885116,0.621634,1.970152,0.224306,-1.851195,0.843387,,,,,,,,,,,,,,,,,,,,,2.059328,0.213805,-1.992213,2.088962,0.214816,-1.956674,1.935608,0.224313,-1.884133,1.969636,0.224276,-1.850840,,,,,,,,,,,,
126,1.050000,-0.009574,0.413603,-0.001213,-0.910406,2.013293,0.219313,-1.920859,0.001576,2.058008,0.214141,-1.990887,0.531743,2.088427,0.214737,-1.956297,0.824579,1.936591,0.224083,-1.885086,0.642531,1.970148,0.224292,-1.851167,0.826382,,,,,,,,,,,,,,,,,,,,,2.059312,0.213793,-1.992186,2.088999,0.214782,-1.956701,1.935592,0.224321,-1.884091,1.969580,0.224265,-1.850767,,,,,,,,,,,,
127,1.058333,-0.009497,0.413638,-0.001498,-0.910391,2.013317,0.219297,-1.920901,0.001494,2.058040,0.214120,-1.990923,0.542103,2.088455,0.214742,-1.956331,0.848179,1.936610,0.224046,-1.885136,0.649343,1.970164,0.224283,-1.851214,0.847318,,,,,,,,,,,,,,,,,,,,,2.059314,0.213790,-1.992197,2.088956,0.214792,-1.956672,1.935630,0.224275,-1.884158,1.969661,0.224251,-1.850869,,,,,,,,,,,,
128,1.066667,-0.009626,0.413495,-0.001213,-0.910455,2.013277,0.219304,-1.920869,0.001585,2.057975,0.214140,-1.990908,0.542103,2.088402,0.214734,-1.956326,0.848179,1.936582,0.224067,-1.885078,0.649343,1.970147,0.224274,-1.851166,0.847318,,,,,,,,,,,,,,,,,,,,,2.059369,0.213748,-1.992280,2.088973,0.214784,-1.956716,1.935608,0.224298,-1.884132,1.969598,0.224250,-1.850788,,,,,,,,,,,,
129,1.075000,-0.009620,0.413588,-0.001228,-0.910412,2.013283,0.219306,-1.920857,0.001534,2.057996,0.214142,-1.990887,0.501312,2.088415,0.214737,-1.956298,0.826623,1.936581,0.224069,-1.885081,0.655529,1.970139,0.224277,-1.851163,0.833133,,,,,,,,,,,,,,,,,,,,,2.059301,0.213809,-1.992187,2.088962,0.214782,-1.956674,1.935619,0.224286,-1.884140,1.969594,0.224254,-1.850776,,,,,,,,,,,,
130,1.083333,-0.009637,0.413584,-0.001178,-0.910414,2.013284,0.219312,-1.920856,0.001537,2.057996,0.214150,-1.990886,0.531897,2.088416,0.214740,-1.956298,0.832089,1.936583,0.224077,-1.885079,0.657927,1.970142,0.224281,-1.851161,0.831864,,,,,,,,,,,,,,,,,,,,,2.059300,0.213813,-1.992187,2.088968,0.214785,-1.956678,1.935613,0.224297,-1.884140,1.969597,0.224257,-1.850767,,,,,,,,,,,,
131,1.091667,-0.009493,0.413609,-0.001420,-0.910404,2.013313,0.219316,-1.920882,0.001520,2.058031,0.214135,-1.990908,0.547573,2.088448,0.214751,-1.956318,0.839282,1.936608,0.224073,-1.885112,0.642556,1.970165,0.224303,-1.851192,0.838273,,,,,,,,,,,,,,,,,,,,,2.059292,0.213816,-1.992166,2.088973,0.214796,-1.956687,1.935616,0.224304,-1.884109,1.969633,0.224274,-1.850825,,,,,,,,,,,,
132,1.100000,-0.009595,0.413608,-0.001192,-0.910404,2.013312,0.219296,-1.920878,0.001587,2.058028,0.214127,-1.990906,0.547573,2.088446,0.214720,-1.956316,0.839282,1.936609,0.224066,-1.885106,0.642556,1.970166,0.224272,-1.851186,0.838273,,,,,,,,,,,,,,,,,,,,,2.059331,0.213786,-1.992206,2.089033,0.214762,-1.956730,1.935601,0.224299,-1.884118,1.969590,0.224249,-1.850768,,,,,,,,,,,,
133,1.108333,-0.009609,0.413551,-0.001159,-0.910430,2.013286,0.219315,-1.920842,0.001586,2.057993,0.214147,-1.990876,0.531872,2.088415,0.214737,-1.956290,0.819980,1.936588,0.224086,-1.885060,0.642349,1.970149,0.224289,-1.851144,0.822003,,,,,,,,,,,,,,,,,,,,,2.059332,0.213784,-1.992213,2.088982,0.214783,-1.956681,1.935571,0.224325,-1.884066,1.969603,0.224264,-1.850758,,,,,,,,,,,,
134,1.116667,-0.009576,0.413592,-0.001334,-0.910411,2.013294,0.219332,-1.920860,0.001542,2.058008,0.214163,-1.990888,0.514265,2.088427,0.214769,-1.956300,0.841227,1.936591,0.224088,-1.885086,0.650046,1.970148,0.224308,-1.851167,0.845713,,,,,,,,,,,,,,,,,,,,,2.059357,0.213786,-1.992234,2.088953,0.214822,-1.956651,1.935610,0.224325,-1.884115,1.969636,0.224278,-1.850824,,,,,,,,,,,,
135,1.125000,-0.009557,0.413603,-0.001331,-0.910406,2.013276,0.219336,-1.920829,0.001539,2.057992,0.214164,-1.990856,0.535134,2.088410,0.214770,-1.956267,0.830941,1.936572,0.224095,-1.885057,0.658402,1.970129,0.224315,-1.851137,0.829801,,,,,,,,,,,,,,,,,,,,,2.059284,0.213830,-1.992150,2.088965,0.214816,-1.956649,1.935610,0.224316,-1.884112,1.969575,0.224291,-1.850742,,,,,,,,,,,,
136,1.133333,-0.009510,0.413648,-0.001362,-0.910386,2.013332,0.219310,-1.920907,0.001541,2.058055,0.214131,-1.990929,0.535134,2.088470,0.214742,-1.956336,0.830941,1.936624,0.224072,-1.885143,0.658402,1.970178,0.224296,-1.851220,0.829801,,,,,,,,,,,,,,,,,,,,,2.059319,0.213815,-1.992200,2.089005,0.214783,-1.956710,1.935603,0.224306,-1.884117,1.969646,0.224270,-1.850847,,,,,,,,,,,,
137,1.141667,-0.009721,0.413577,-0.001119,-0.910417,2.013294,0.219317,-1.920852,0.001554,2.058005,0.214167,-1.990884,0.530771,2.088425,0.214749,-1.956296,0.830568,1.936594,0.224078,-1.885073,0.648563,1.970153,0.224274,-1.851155,0.832048,,,,,,,,,,,,,,,,,,,,,2.059307,0.213819,-1.992190,2.088982,0.214798,-1.956680,1.935606,0.224312,-1.884100,1.969605,0.224246,-1.850767,,,,,,,,,,,,
138,1.150000,-0.009655,0.413588,-0.001189,-0.910412,2.013263,0.219351,-1.920816,0.001571,2.057976,0.214192,-1.990846,0.521320,2.088395,0.214782,-1.956258,0.827018,1.936561,0.224113,-1.885040,0.653120,1.970119,0.224317,-1.851121,0.829852,,,,,,,,,,,,,,,,,,,,,2.059297,0.213827,-1.992183,2.088967,0.214832,-1.956645,1.935584,0.224345,-1.884083,1.969565,0.224291,-1.850728,,,,,,,,,,,,
139,1.158333,-0.009584,0.413594,-0.001226,-0.910410,2.013295,0.219322,-1.920852,0.001551,2.058009,0.214152,-1.990881,0.521320,2.088428,0.214748,-1.956292,0.827018,1.936593,0.224089,-1.885078,0.653120,1.970151,0.224299,-1.851159,0.829852,,,,,,,,,,,,,,,,,,,,,2.059302,0.213811,-1.992172,2.088979,0.214795,-1.956676,1.935589,0.224325,-1.884090,1.969608,0.224271,-1.850772,,,,,,,,,,,,
140,1.166667,-0.009562,0.413546,-0.001157,-0.910432,2.013298,0.219323,-1.920862,0.001584,2.058004,0.214148,-1.990895,0.535254,2.088427,0.214739,-1.956310,0.831649,1.936601,0.224100,-1.885079,0.642939,1.970162,0.224305,-1.851164,0.833171,,,,,,,,,,,,,,,,,,,,,2.059327,0.213811,-1.992190,2.089011,0.214779,-1.956731,1.935597,0.224328,-1.884099,1.969582,0.224284,-1.850745,,,,,,,,,,,,
141,1.175000,-0.009604,0.413608,-0.001353,-0.910403,2.013291,0.219316,-1.920861,0.001544,2.058008,0.214152,-1.990887,0.533379,2.088426,0.214758,-1.956298,0.832400,1.936586,0.224067,-1.885089,0.650127,1.970143,0.224287,-1.851169,0.833771,,,,,,,,,,,,,,,,,,,,,2.059299,0.213809,-1.992191,2.088979,0.214806,-1.956674,1.935596,0.224297,-1.884128,1.969604,0.224260,-1.850780,,,,,,,,,,,,
142,1.183333,-0.009558,0.413559,-0.001270,-0.910426,2.013290,0.219332,-1.920858,0.001570,2.057998,0.214158,-1.990889,0.527658,2.088420,0.214759,-1.956303,0.825032,1.936590,0.224097,-1.885078,0.650921,1.970150,0.224312,-1.851161,0.826360,,,,,,,,,,,,,,,,,,,,,2.059315,0.213817,-1.992201,2.088993,0.214802,-1.956702,1.935607,0.224322,-1.884112,1.969585,0.224289,-1.850759,,,,,,,,,,,,
143,1.191667,-0.009598,0.413527,-0.001248,-0.910440,2.013290,0.219317,-1.920861,0.001572,2.057994,0.214150,-1.990896,0.527658,2.088418,0.214747,-1.956312,0.825032,1.936593,0.224080,-1.885075,0.650921,1.970156,0.224291,-1.851161,0.826360,,,,,,,,,,,,,,,,,,,,,2.059331,0.213799,-1.992232,2.088996,0.214791,-1.956708,1.935632,0.224299,-1.884135,1.969589,0.224270,-1.850759,,,,,,,,,,,,
144,1.200000,-0.009578,0.413643,-0.001348,-0.910388,2.013327,0.219313,-1.920906,0.001524,2.058050,0.214145,-1.990929,0.519453,2.088465,0.214752,-1.956337,0.824548,1.936620,0.224068,-1.885140,0.659499,1.970174,0.224289,-1.851218,0.826143,,,,,,,,,,,,,,,,,,,,,2.059330,0.213808,-1.992199,2.088983,0.214802,-1.956701,1.935610,0.224310,-1.884130,1.969654,0.224256,-1.850858,,,,,,,,,,,,
145,1.208333,-0.009520,0.413574,-0.001234,-0.910420,2.013305,0.219312,-1.920881,0.001585,2.058015,0.214132,-1.990911,0.532263,2.088436,0.214731,-1.956323,0.817259,1.936605,0.224086,-1.885103,0.651214,1.970164,0.224299,-1.851186,0.817406,,,,,,,,,,,,,,,,,,,,,2.059322,0.213796,-1.992207,2.089030,0.214771,-1.956747,1.935624,0.224311,-1.884137,1.969571,0.224278,-1.850760,,,,,,,,,,,,
146,1.216667,-0.009565,0.413604,-0.001429,-0.910406,2.013325,0.219320,-1.920908,0.001546,2.058042,0.214152,-1.990935,0.525097,2.088460,0.214766,-1.956345,0.841040,1.936620,0.224068,-1.885137,0.638994,1.970177,0.224296,-1.851217,0.844790,,,,,,,,,,,,,,,,,,,,,2.059355,0.213790,-1.992259,2.088986,0.214818,-1.956700,1.935617,0.224312,-1.884127,1.969662,0.224264,-1.850872,,,,,,,,,,,,
147,1.225000,-0.009491,0.413638,-0.001490,-0.910391,2.013295,0.219337,-1.920853,0.001538,2.058018,0.214158,-1.990875,0.525097,2.088433,0.214780,-1.956284,0.841040,1.936588,0.224087,-1.885089,0.638994,1.970142,0.224323,-1.851166,0.844790,,,,,,,,,,,,,,,,,,,,,2.059318,0.213807,-1.992182,2.088964,0.214830,-1.956646,1.935603,0.224324,-1.884096,1.969613,0.224293,-1.850808,,,,,,,,,,,,
148,1.233333,-0.009549,0.413644,-0.001472,-0.910387,2.013323,0.219337,-1.920879,0.001533,2.058047,0.214167,-1.990901,0.531050,2.088461,0.214785,-1.956308,0.838826,1.936615,0.224081,-1.885114,0.645547,1.970168,0.224314,-1.851191,0.840157,,,,,,,,,,,,,,,,,,,,,2.059313,0.213824,-1.992171,2.088979,0.214837,-1.956670,1.935593,0.224335,-1.884072,1.969649,0.224279,-1.850839,,,,,,,,,,,,
149,1.241667,-0.009486,0.413605,-0.001463,-0.910406,2.013288,0.219338,-1.920842,0.001540,2.058005,0.214157,-1.990868,0.522081,2.088423,0.214777,-1.956278,0.838101,1.936583,0.224091,-1.885072,0.651725,1.970140,0.224325,-1.851152,0.840579,,,,,,,,,,,,,,,,,,,,,2.059335,0.213798,-1.992193,2.088958,0.214827,-1.956640,1.935603,0.224322,-1.884109,1.969616,0.224298,-1.850789,,,,,,,,,,,,
150,1.250000,-0.009583,0.413654,-0.001289,-0.910383,2.013303,0.219344,-1.920863,0.001547,2.058027,0.214176,-1.990885,0.532089,2.088441,0.214777,-1.956292,0.840694,1.936596,0.224105,-1.885098,0.633042,1.970149,0.224320,-1.851175,0.843965,,,,,,,,,,,,,,,,,,,,,2.059312,0.213811,-1.992196,2.088968,0.214833,-1.956647,1.935583,0.224361,-1.884068,1.969632,0.224284,-1.850827,,,,,,,,,,,,
151,1.258333,-0.009514,0.413597,-0.001456,-0.910409,2.013292,0.219346,-1.920845,0.001550,2.058008,0.214169,-1.990872,0.532089,2.088426,0.214788,-1.956283,0.840694,1.936587,0.224096,-1.885073,0.633042,1.970145,0.224329,-1.851154,0.843965,,,,,,,,,,,,,,,,,,,,,2.059298,0.213838,-1.992176,2.088970,0.214831,-1.956655,1.935592,0.224325,-1.884076,1.969607,0.224304,-1.850781,,,,,,,,,,,,
152,1.266667,-0.009686,0.413633,-0.001289,-0.910391,2.013290,0.219337,-1.920850,0.001544,2.058011,0.214185,-1.990875,0.518425,2.088427,0.214782,-1.956283,0.845719,1.936584,0.224084,-1.885081,0.636401,1.970139,0.224295,-1.851159,0.851216,,,,,,,,,,,,,,,,,,,,,2.059340,0.213810,-1.992219,2.088940,0.214837,-1.956622,1.935573,0.224332,-1.884065,1.969643,0.224262,-1.850832,,,,,,,,,,,,
153,1.275000,-0.009612,0.413615,-0.001280,-0.910400,2.013319,0.219309,-1.920892,0.001531,2.058037,0.214145,-1.990919,0.527283,2.088454,0.214744,-1.956328,0.841839,1.936615,0.224066,-1.885121,0.644430,1.970171,0.224280,-1.851201,0.843485,,,,,,,,,,,,,,,,,,,,,2.059362,0.213790,-1.992220,2.088972,0.214796,-1.956689,1.935625,0.224304,-1.884128,1.969652,0.224249,-1.850852,,,,,,,,,,,,
154,1.283333,-0.009574,0.413593,-0.001164,-0.910411,2.013315,0.219294,-1.920885,0.001590,2.058028,0.214121,-1.990913,0.527283,2.088447,0.214713,-1.956325,0.841839,1.936613,0.224069,-1.885110,0.644430,1.970171,0.224274,-1.851191,0.843485,,,,,,,,,,,,,,,,,,,,,2.059357,0.213780,-1.992226,2.089025,0.214752,-1.956735,1.935593,0.224301,-1.884113,1.969605,0.224253,-1.850786,,,,,,,,,,,,
155,1.291667,-0.009587,0.413609,-0.001323,-0.910403,2.013277,0.219306,-1.920849,0.001570,2.057994,0.214139,-1.990875,0.525286,2.088412,0.214743,-1.956285,0.822499,1.936573,0.224062,-1.885077,0.638904,1.970129,0.224280,-1.851157,0.825982,,,,,,,,,,,,,,,,,,,,,2.059307,0.213803,-1.992184,2.088982,0.214785,-1.956683,1.935583,0.224287,-1.884101,1.969567,0.224259,-1.850758,,,,,,,,,,,,
156,1.300000,-0.009618,0.413562,-0.001274,-0.910424,2.013299,0.219289,-1.920883,0.001543,2.058008,0.214126,-1.990915,0.529416,2.088429,0.214725,-1.956328,0.829812,1.936599,0.224047,-1.885103,0.661468,1.970159,0.224259,-1.851187,0.829418,,,,,,,,,,,,,,,,,,,,,2.059316,0.213783,-1.992224,2.088990,0.214772,-1.956712,1.935639,0.224267,-1.884174,1.969606,0.224235,-1.850787,,,,,,,,,,,,
157,1.308333,-0.009603,0.413596,-0.001272,-0.910409,2.013284,0.219287,-1.920883,0.001564,2.057998,0.214121,-1.990911,0.528215,2.088417,0.214721,-1.956322,0.829449,1.936581,0.224047,-1.885109,0.645280,1.970139,0.224260,-1.851189,0.831411,,,,,,,,,,,,,,,,,,,,,2.059316,0.213785,-1.992219,2.088975,0.214762,-1.956712,1.935584,0.224273,-1.884124,1.969587,0.224237,-1.850802,,,,,,,,,,,,
158,1.316667,-0.009636,0.413564,-0.001199,-0.910423,2.013293,0.219292,-1.920868,0.001582,2.058002,0.214130,-1.990900,0.528215,2.088423,0.214722,-1.956313,0.829449,1.936593,0.224056,-1.885087,0.645280,1.970153,0.224261,-1.851171,0.831411,,,,,,,,,,,,,,,,,,,,,2.059380,0.213758,-1.992244,2.088995,0.214768,-1.956712,1.935603,0.224285,-1.884133,1.969597,0.224239,-1.850779,,,,,,,,,,,,
159,1.325000,-0.009578,0.413552,-0.001148,-0.910430,2.013287,0.219313,-1.920856,0.001578,2.057993,0.214140,-1.990889,0.509772,2.088415,0.214730,-1.956303,0.825161,1.936589,0.224090,-1.885074,0.651428,1.970150,0.224292,-1.851158,0.829950,,,,,,,,,,,,,,,,,,,,,2.059324,0.213782,-1.992203,2.088978,0.214777,-1.956700,1.935578,0.224331,-1.884072,1.969595,0.224266,-1.850772,,,,,,,,,,,,
160,1.333333,-0.009623,0.413528,-0.001243,-0.910440,2.013280,0.219315,-1.920858,0.001559,2.057984,0.214152,-1.990893,0.517773,2.088408,0.214748,-1.956309,0.830833,1.936583,0.224076,-1.885072,0.654605,1.970146,0.224285,-1.851158,0.833785,,,,,,,,,,,,,,,,,,,,,2.059329,0.213793,-1.992229,2.088965,0.214795,-1.956689,1.935603,0.224301,-1.884124,1.969603,0.224262,-1.850774,,,,,,,,,,,,
161,1.341667,-0.009694,0.413604,-0.001179,-0.910405,2.013310,0.219316,-1.920881,0.001549,2.058025,0.214163,-1.990910,0.520134,2.088443,0.214751,-1.956320,0.839581,1.936607,0.224075,-1.885107,0.642461,1.970164,0.224276,-1.851187,0.843572,,,,,,,,,,,,,,,,,,,,,2.059357,0.213789,-1.992240,2.088972,0.214806,-1.956679,1.935609,0.224320,-1.884112,1.969646,0.224244,-1.850838,,,,,,,,,,,,
162,1.350000,-0.009549,0.413569,-0.001325,-0.910422,2.013313,0.219311,-1.920881,0.001547,2.058023,0.214138,-1.990911,0.520134,2.088444,0.214743,-1.956324,0.839581,1.936612,0.224072,-1.885103,0.642461,1.970171,0.224291,-1.851186,0.843572,,,,,,,,,,,,,,,,,,,,,2.059336,0.213776,-1.992222,2.088975,0.214796,-1.956689,1.935603,0.224318,-1.884097,1.969649,0.224259,-1.850829,,,,,,,,,,,,
163,1.358333,-0.009541,0.413654,-0.001301,-0.910383,2.013319,0.219319,-1.920887,0.001552,2.058043,0.214144,-1.990909,0.527508,2.088457,0.214748,-1.956316,0.838391,1.936612,0.224084,-1.885123,0.638391,1.970165,0.224301,-1.851200,0.841755,,,,,,,,,,,,,,,,,,,,,2.059315,0.213806,-1.992205,2.089009,0.214795,-1.956693,1.935622,0.224320,-1.884124,1.969618,0.224273,-1.850820,,,,,,,,,,,,
164,1.366667,-0.009483,0.413622,-0.001329,-0.910398,2.013323,0.219321,-1.920888,0.001538,2.058042,0.214137,-1.990913,0.544219,2.088458,0.214745,-1.956322,0.833677,1.936618,0.224089,-1.885120,0.644183,1.970174,0.224312,-1.851199,0.832927,,,,,,,,,,,,,,,,,,,,,2.059312,0.213819,-1.992182,2.089001,0.214787,-1.956704,1.935628,0.224316,-1.884122,1.969625,0.224287,-1.850818,,,,,,,,,,,,
165,1.375000,-0.009565,0.413560,-0.001329,-0.910426,2.013284,0.219310,-1.920850,0.001574,2.057994,0.214139,-1.990881,0.521360,2.088415,0.214745,-1.956295,0.824545,1.936584,0.224068,-1.885071,0.653254,1.970144,0.224288,-1.851154,0.826429,,,,,,,,,,,,,,,,,,,,,2.059334,0.213788,-1.992203,2.088989,0.214789,-1.956697,1.935606,0.224293,-1.884114,1.969577,0.224266,-1.850754,,,,,,,,,,,,
166,1.383333,-0.009494,0.413653,-0.001427,-0.910384,2.013319,0.219299,-1.920893,0.001550,2.058043,0.214119,-1.990914,0.521360,2.088458,0.214736,-1.956321,0.824545,1.936610,0.224056,-1.885130,0.653254,1.970164,0.224286,-1.851207,0.826429,,,,,,,,,,,,,,,,,,,,,2.059350,0.213776,-1.992228,2.088990,0.214781,-1.956684,1.935601,0.224291,-1.884121,1.969641,0.224259,-1.850849,,,,,,,,,,,,
167,1.391667,-0.009545,0.413626,-0.001318,-0.910396,2.013334,0.219296,-1.920918,0.001551,2.058053,0.214122,-1.990943,0.545420,2.088470,0.214727,-1.956352,0.834163,1.936628,0.224058,-1.885150,0.628370,1.970184,0.224277,-1.851229,0.835107,,,,,,,,,,,,,,,,,,,,,2.059320,0.213790,-1.992204,2.089007,0.214774,-1.956738,1.935603,0.224307,-1.884103,1.969641,0.224246,-1.850855,,,,,,,,,,,,
168,1.400000,-0.009549,0.413528,-0.001322,-0.910440,2.013292,0.219291,-1.920867,0.001597,2.057996,0.214118,-1.990901,0.507782,2.088420,0.214724,-1.956317,0.821236,1.936594,0.224052,-1.885082,0.654251,1.970157,0.224272,-1.851168,0.826143,,,,,,,,,,,,,,,,,,,,,2.059371,0.213748,-1.992261,2.089008,0.214767,-1.956722,1.935617,0.224277,-1.884130,1.969587,0.224252,-1.850770,,,,,,,,,,,,
169,1.408333,-0.009560,0.413603,-0.001341,-0.910406,2.013304,0.219288,-1.920884,0.001575,2.058021,0.214117,-1.990911,0.507782,2.088439,0.214724,-1.956322,0.821236,1.936601,0.224045,-1.885112,0.654251,1.970158,0.224266,-1.851192,0.826143,,,,,,,,,,,,,,,,,,,,,2.059353,0.213761,-1.992242,2.088998,0.214769,-1.956707,1.935599,0.224280,-1.884120,1.969611,0.224241,-1.850814,,,,,,,,,,,,
170,1.416667,-0.009660,0.413575,-0.001220,-0.910418,2.013311,0.219294,-1.920890,0.001547,2.058022,0.214136,-1.990921,0.520834,2.088442,0.214729,-1.956333,0.829856,1.936610,0.224052,-1.885111,0.642783,1.970169,0.224258,-1.851194,0.833710,,,,,,,,,,,,,,,,,,,,,2.059328,0.213799,-1.992223,2.088996,0.214774,-1.956716,1.935631,0.224275,-1.884151,1.969621,0.224234,-1.850805,,,,,,,,,,,,
171,1.425000,-0.009673,0.413550,-0.001310,-0.910429,2.013294,0.219307,-1.920867,0.001548,2.058002,0.214154,-1.990900,0.505356,2.088424,0.214754,-1.956314,0.836013,1.936594,0.224053,-1.885085,0.664824,1.970155,0.224267,-1.851169,0.839876,,,,,,,,,,,,,,,,,,,,,2.059379,0.213760,-1.992266,2.088969,0.214809,-1.956676,1.935647,0.224282,-1.884164,1.969626,0.224240,-1.850808,,,,,,,,,,,,
172,1.433333,-0.009578,0.413657,-0.001293,-0.910381,2.013351,0.219301,-1.920925,0.001536,2.058075,0.214132,-1.990947,0.542832,2.088489,0.214734,-1.956354,0.840148,1.936643,0.224061,-1.885162,0.631517,1.970196,0.224277,-1.851238,0.841325,,,,,,,,,,,,,,,,,,,,,2.059341,0.213787,-1.992221,2.089011,0.214786,-1.956719,1.935627,0.224314,-1.884124,1.969671,0.224242,-1.850883,,,,,,,,,,,,
173,1.441667,-0.009545,0.413651,-0.001360,-0.910385,2.013330,0.219310,-1.920912,0.001529,2.058054,0.214137,-1.990933,0.542832,2.088468,0.214746,-1.956341,0.840148,1.936622,0.224067,-1.885148,0.631517,1.970176,0.224290,-1.851224,0.841325,,,,,,,,,,,,,,,,,,,,,2.059333,0.213802,-1.992215,2.089000,0.214793,-1.956709,1.935634,0.224301,-1.884157,1.969644,0.224261,-1.850856,,,,,,,,,,,,
174,1.450000,-0.009621,0.413582,-0.001177,-0.910416,2.013326,0.219321,-1.920898,0.001572,2.058038,0.214156,-1.990928,0.539715,2.088457,0.214747,-1.956340,0.837923,1.936625,0.224089,-1.885121,0.645311,1.970184,0.224293,-1.851202,0.837984,,,,,,,,,,,,,,,,,,,,,2.059362,0.213786,-1.992262,2.089000,0.214798,-1.956710,1.935599,0.224340,-1.884098,1.969659,0.224262,-1.850843,,,,,,,,,,,,
175,1.458333,-0.009533,0.413641,-0.001322,-0.910389,2.013337,0.219320,-1.920899,0.001578,2.058059,0.214144,-1.990922,0.533722,2.088474,0.214750,-1.956330,0.830692,1.936631,0.224083,-1.885133,0.624121,1.970185,0.224303,-1.851211,0.834259,,,,,,,,,,,,,,,,,,,,,2.059354,0.213792,-1.992217,2.089025,0.214798,-1.956721,1.935586,0.224339,-1.884083,1.969641,0.224272,-1.850833,,,,,,,,,,,,
176,1.466667,-0.009565,0.413609,-0.001354,-0.910403,2.013301,0.219349,-1.920870,0.001516,2.058018,0.214179,-1.990896,0.534590,2.088436,0.214786,-1.956307,0.843471,1.936597,0.224104,-1.885099,0.647072,1.970153,0.224326,-1.851179,0.844367,,,,,,,,,,,,,,,,,,,,,2.059313,0.213833,-1.992189,2.088952,0.214838,-1.956658,1.935607,0.224340,-1.884120,1.969642,0.224295,-1.850825,,,,,,,,,,,,
