Format Version,1.23,Take Name,FW_80,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-03 04.20.01.804 PM,Total Frames in Take,811,Total Exported Frames,811,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.050000,-0.008500,0.393450,-0.000636,-0.919307,2.015830,0.219352,-1.939095,0.001944,2.057408,0.213992,-2.011015,0.632852,2.089322,0.214596,-1.977801,0.651555,1.940785,0.224305,-1.899986,0.565433,1.975805,0.224516,-1.867578,0.671919,,,,,,,,,,,,,,,,,,,,,2.058454,0.213934,-2.012044,2.090301,0.214479,-1.978786,1.939609,0.224374,-1.898708,1.974837,0.224627,-1.866699,,,,,,,,,,,,,,,,,,,,,
7,0.058333,-0.008390,0.393396,-0.000882,-0.919330,2.015833,0.219357,-1.939097,0.001959,2.057405,0.213983,-2.011020,0.611345,2.089322,0.214612,-1.977809,0.664176,1.940791,0.224298,-1.899982,0.559728,1.975814,0.224535,-1.867578,0.672796,,,,,,,,,,,,,,,,,,,,,2.058512,0.213910,-2.012110,2.090273,0.214508,-1.978753,1.939587,0.224380,-1.898699,1.974851,0.224636,-1.866697,,,,,,,,,,,,,,,,,,,,,
8,0.066667,-0.008511,0.393472,-0.000678,-0.919297,2.015833,0.219355,-1.939100,0.001921,2.057415,0.213997,-2.011018,0.611345,2.089327,0.214605,-1.977802,0.664176,1.940786,0.224302,-1.899994,0.559728,1.975803,0.224517,-1.867585,0.672796,,,,,,,,,,,,,,,,,,,,,2.058466,0.213938,-2.012046,2.090264,0.214493,-1.978754,1.939595,0.224373,-1.898699,1.974871,0.224622,-1.866736,,,,,,,,,,,,,,,,,,,,,
9,0.075000,-0.008417,0.393462,-0.000694,-0.919302,2.015844,0.219360,-1.939111,0.001988,2.057425,0.213987,-2.011029,0.632156,2.089337,0.214599,-1.977814,0.664757,1.940798,0.224318,-1.900005,0.559750,1.975816,0.224537,-1.867596,0.683716,,,,,,,,,,,,,,,,,,,,,2.058504,0.213918,-2.012098,2.090318,0.214489,-1.978798,1.939582,0.224399,-1.898684,1.974833,0.224642,-1.866696,,,,,,,,,,,,,,,,,,,,,
10,0.083333,-0.008449,0.393469,-0.000634,-0.919299,2.015847,0.219360,-1.939110,0.001963,2.057428,0.213991,-2.011028,0.627252,2.089340,0.214597,-1.977812,0.654867,1.940801,0.224320,-1.900004,0.551134,1.975819,0.224533,-1.867595,0.672495,,,,,,,,,,,,,,,,,,,,,2.058484,0.213932,-2.012079,2.090312,0.214481,-1.978786,1.939585,0.224391,-1.898685,1.974858,0.224643,-1.866711,,,,,,,,,,,,,,,,,,,,,
11,0.091667,-0.008431,0.393427,-0.000689,-0.919317,2.015844,0.219373,-1.939104,0.001978,2.057419,0.214002,-2.011026,0.617967,2.089334,0.214613,-1.977813,0.653350,1.940801,0.224329,-1.899992,0.555549,1.975821,0.224547,-1.867586,0.667750,,,,,,,,,,,,,,,,,,,,,2.058509,0.213938,-2.012095,2.090308,0.214499,-1.978793,1.939588,0.224403,-1.898694,1.974847,0.224656,-1.866690,,,,,,,,,,,,,,,,,,,,,
12,0.100000,-0.008368,0.393410,-0.000760,-0.919325,2.015828,0.219363,-1.939088,0.001975,2.057400,0.213983,-2.011010,0.617967,2.089317,0.214602,-1.977798,0.653350,1.940786,0.224320,-1.899974,0.555549,1.975808,0.224546,-1.867569,0.667750,,,,,,,,,,,,,,,,,,,,,2.058493,0.213919,-2.012084,2.090307,0.214487,-1.978781,1.939586,0.224393,-1.898711,1.974825,0.224657,-1.866658,,,,,,,,,,,,,,,,,,,,,
13,0.108333,-0.008285,0.393424,-0.000962,-0.919319,2.015822,0.219377,-1.939091,0.001976,2.057399,0.213988,-2.011010,0.616620,2.089314,0.214627,-1.977797,0.649957,1.940777,0.224323,-1.899981,0.564101,1.975798,0.224571,-1.867575,0.663944,,,,,,,,,,,,,,,,,,,,,2.058486,0.213930,-2.012088,2.090310,0.214507,-1.978775,1.939593,0.224389,-1.898721,1.974804,0.224687,-1.866667,,,,,,,,,,,,,,,,,,,,,
14,0.116667,-0.008361,0.393403,-0.000876,-0.919327,2.015827,0.219360,-1.939102,0.001966,2.057400,0.213981,-2.011024,0.611365,2.089317,0.214611,-1.977813,0.661581,1.940784,0.224305,-1.899987,0.558967,1.975807,0.224542,-1.867583,0.670425,,,,,,,,,,,,,,,,,,,,,2.058506,0.213906,-2.012114,2.090275,0.214507,-1.978763,1.939580,0.224390,-1.898702,1.974836,0.224643,-1.866696,,,,,,,,,,,,,,,,,,,,,
15,0.125000,-0.008402,0.393433,-0.000729,-0.919315,2.015838,0.219350,-1.939119,0.001991,2.057414,0.213975,-2.011040,0.608496,2.089329,0.214591,-1.977826,0.662443,1.940794,0.224306,-1.900009,0.544574,1.975814,0.224528,-1.867602,0.669527,,,,,,,,,,,,,,,,,,,,,2.058526,0.213896,-2.012140,2.090281,0.214490,-1.978779,1.939560,0.224397,-1.898672,1.974841,0.224626,-1.866713,,,,,,,,,,,,,,,,,,,,,
16,0.133333,-0.008385,0.393468,-0.000755,-0.919300,2.015823,0.219358,-1.939104,0.001977,2.057405,0.213981,-2.011021,0.608496,2.089318,0.214599,-1.977805,0.662443,1.940776,0.224313,-1.900000,0.544574,1.975794,0.224539,-1.867590,0.669527,,,,,,,,,,,,,,,,,,,,,2.058501,0.213915,-2.012089,2.090273,0.214489,-1.978776,1.939558,0.224390,-1.898682,1.974827,0.224645,-1.866706,,,,,,,,,,,,,,,,,,,,,
17,0.141667,-0.008432,0.393392,-0.000717,-0.919332,2.015826,0.219369,-1.939113,0.001972,2.057396,0.213999,-2.011037,0.621193,2.089314,0.214612,-1.977827,0.651016,1.940786,0.224322,-1.899995,0.559368,1.975809,0.224543,-1.867592,0.666805,,,,,,,,,,,,,,,,,,,,,2.058474,0.213941,-2.012101,2.090298,0.214493,-1.978809,1.939582,0.224389,-1.898709,1.974833,0.224657,-1.866692,,,,,,,,,,,,,,,,,,,,,
18,0.150000,-0.008348,0.393395,-0.000951,-0.919331,2.015837,0.219353,-1.939106,0.001971,2.057410,0.213974,-2.011028,0.620663,2.089327,0.214610,-1.977817,0.651462,1.940795,0.224292,-1.899990,0.560774,1.975818,0.224537,-1.867587,0.666525,,,,,,,,,,,,,,,,,,,,,2.058490,0.213910,-2.012092,2.090311,0.214497,-1.978799,1.939596,0.224367,-1.898708,1.974838,0.224646,-1.866688,,,,,,,,,,,,,,,,,,,,,
19,0.158333,-0.008367,0.393389,-0.000829,-0.919334,2.015827,0.219367,-1.939089,0.001969,2.057398,0.213989,-2.011013,0.620663,2.089315,0.214614,-1.977803,0.651462,1.940786,0.224317,-1.899972,0.560774,1.975810,0.224550,-1.867569,0.666525,,,,,,,,,,,,,,,,,,,,,2.058492,0.213933,-2.012088,2.090307,0.214491,-1.978781,1.939608,0.224379,-1.898728,1.974816,0.224668,-1.866659,,,,,,,,,,,,,,,,,,,,,
20,0.166667,-0.008398,0.393473,-0.000895,-0.919297,2.015865,0.219352,-1.939113,0.001964,2.057450,0.213980,-2.011029,0.616277,2.089361,0.214609,-1.977813,0.650310,1.940817,0.224290,-1.900010,0.571385,1.975834,0.224528,-1.867601,0.661817,,,,,,,,,,,,,,,,,,,,,2.058527,0.213909,-2.012101,2.090304,0.214505,-1.978761,1.939587,0.224374,-1.898670,1.974881,0.224629,-1.866729,,,,,,,,,,,,,,,,,,,,,
21,0.175000,-0.008379,0.393444,-0.000725,-0.919310,2.015860,0.219352,-1.939109,0.001988,2.057438,0.213973,-2.011029,0.615925,2.089352,0.214589,-1.977815,0.649858,1.940815,0.224311,-1.900001,0.558872,1.975835,0.224534,-1.867593,0.662132,,,,,,,,,,,,,,,,,,,,,2.058531,0.213915,-2.012106,2.090340,0.214469,-1.978799,1.939613,0.224378,-1.898711,1.974840,0.224650,-1.866686,,,,,,,,,,,,,,,,,,,,,
22,0.183333,-0.008477,0.393459,-0.000698,-0.919303,2.015859,0.219348,-1.939101,0.001953,2.057439,0.213986,-2.011020,0.622062,2.089352,0.214596,-1.977805,0.663410,1.940813,0.224298,-1.899994,0.552289,1.975832,0.224515,-1.867585,0.676942,,,,,,,,,,,,,,,,,,,,,2.058506,0.213914,-2.012089,2.090305,0.214492,-1.978750,1.939599,0.224382,-1.898680,1.974882,0.224614,-1.866715,,,,,,,,,,,,,,,,,,,,,
23,0.191667,-0.008451,0.393464,-0.000669,-0.919301,2.015878,0.219350,-1.939129,0.001967,2.057459,0.213982,-2.011047,0.622062,2.089371,0.214591,-1.977832,0.663410,1.940832,0.224306,-1.900023,0.552289,1.975850,0.224522,-1.867614,0.676942,,,,,,,,,,,,,,,,,,,,,2.058530,0.213914,-2.012101,2.090342,0.214482,-1.978811,1.939625,0.224387,-1.898719,1.974882,0.224626,-1.866727,,,,,,,,,,,,,,,,,,,,,
24,0.200000,-0.008327,0.393378,-0.000966,-0.919339,2.015870,0.219335,-1.939122,0.001967,2.057440,0.213952,-2.011045,0.623941,2.089358,0.214591,-1.977836,0.654182,1.940829,0.224275,-1.900004,0.555423,1.975853,0.224521,-1.867602,0.670585,,,,,,,,,,,,,,,,,,,,,2.058536,0.213882,-2.012122,2.090319,0.214483,-1.978795,1.939633,0.224355,-1.898713,1.974876,0.224625,-1.866717,,,,,,,,,,,,,,,,,,,,,
25,0.208333,-0.008477,0.393461,-0.000634,-0.919302,2.015879,0.219337,-1.939133,0.001959,2.057459,0.213973,-2.011052,0.628860,2.089371,0.214578,-1.977837,0.653407,1.940833,0.224293,-1.900026,0.554524,1.975852,0.224505,-1.867617,0.673055,,,,,,,,,,,,,,,,,,,,,2.058514,0.213915,-2.012094,2.090343,0.214461,-1.978818,1.939626,0.224362,-1.898717,1.974891,0.224616,-1.866736,,,,,,,,,,,,,,,,,,,,,
26,0.216667,-0.008398,0.393453,-0.000729,-0.919306,2.015869,0.219333,-1.939108,0.001994,2.057448,0.213958,-2.011026,0.612086,2.089361,0.214573,-1.977812,0.653643,1.940824,0.224289,-1.900001,0.551865,1.975842,0.224512,-1.867592,0.665109,,,,,,,,,,,,,,,,,,,,,2.058556,0.213888,-2.012111,2.090335,0.214464,-1.978791,1.939602,0.224370,-1.898691,1.974859,0.224618,-1.866690,,,,,,,,,,,,,,,,,,,,,
27,0.225000,-0.008381,0.393397,-0.000754,-0.919330,2.015852,0.219333,-1.939097,0.001990,2.057423,0.213956,-2.011021,0.612086,2.089340,0.214574,-1.977810,0.653643,1.940811,0.224289,-1.899981,0.551865,1.975834,0.224515,-1.867577,0.665109,,,,,,,,,,,,,,,,,,,,,2.058514,0.213889,-2.012113,2.090327,0.214461,-1.978779,1.939606,0.224365,-1.898683,1.974846,0.224624,-1.866676,,,,,,,,,,,,,,,,,,,,,
28,0.233333,-0.008375,0.393454,-0.000723,-0.919306,2.015893,0.219315,-1.939140,0.001995,2.057472,0.213935,-2.011059,0.613705,2.089385,0.214551,-1.977844,0.653216,1.940847,0.224275,-1.900033,0.556625,1.975866,0.224498,-1.867625,0.664391,,,,,,,,,,,,,,,,,,,,,2.058571,0.213860,-2.012147,2.090342,0.214448,-1.978808,1.939605,0.224364,-1.898682,1.974893,0.224598,-1.866732,,,,,,,,,,,,,,,,,,,,,
29,0.241667,-0.008476,0.393424,-0.000767,-0.919318,2.015863,0.219334,-1.939105,0.001956,2.057439,0.213973,-2.011026,0.619639,2.089354,0.214589,-1.977813,0.657900,1.940820,0.224276,-1.899992,0.559532,1.975841,0.224500,-1.867586,0.672024,,,,,,,,,,,,,,,,,,,,,2.058521,0.213907,-2.012094,2.090321,0.214479,-1.978776,1.939612,0.224353,-1.898712,1.974881,0.224606,-1.866698,,,,,,,,,,,,,,,,,,,,,
30,0.250000,-0.008426,0.393476,-0.000815,-0.919296,2.015869,0.219327,-1.939120,0.001959,2.057453,0.213958,-2.011036,0.619421,2.089364,0.214580,-1.977820,0.662928,1.940820,0.224271,-1.900016,0.549913,1.975838,0.224500,-1.867606,0.675609,,,,,,,,,,,,,,,,,,,,,2.058531,0.213887,-2.012108,2.090315,0.214475,-1.978770,1.939597,0.224354,-1.898698,1.974885,0.224601,-1.866731,,,,,,,,,,,,,,,,,,,,,
31,0.258333,-0.008357,0.393435,-0.000859,-0.919314,2.015869,0.219320,-1.939118,0.001970,2.057447,0.213940,-2.011037,0.619421,2.089361,0.214568,-1.977824,0.662928,1.940824,0.224267,-1.900009,0.549913,1.975844,0.224503,-1.867602,0.675609,,,,,,,,,,,,,,,,,,,,,2.058546,0.213860,-2.012128,2.090314,0.214470,-1.978770,1.939605,0.224360,-1.898700,1.974880,0.224599,-1.866719,,,,,,,,,,,,,,,,,,,,,
32,0.266667,-0.008298,0.393338,-0.000864,-0.919356,2.015852,0.219337,-1.939106,0.002003,2.057415,0.213948,-2.011034,0.603374,2.089336,0.214579,-1.977827,0.652035,1.940815,0.224292,-1.899982,0.559099,1.975842,0.224530,-1.867582,0.659337,,,,,,,,,,,,,,,,,,,,,2.058542,0.213881,-2.012147,2.090325,0.214465,-1.978799,1.939601,0.224366,-1.898705,1.974844,0.224642,-1.866662,,,,,,,,,,,,,,,,,,,,,
33,0.275000,-0.008461,0.393502,-0.000542,-0.919285,2.015859,0.219337,-1.939129,0.001990,2.057445,0.213968,-2.011045,0.618552,2.089355,0.214566,-1.977826,0.658578,1.940811,0.224305,-1.900028,0.539136,1.975827,0.224509,-1.867616,0.670188,,,,,,,,,,,,,,,,,,,,,2.058520,0.213895,-2.012124,2.090317,0.214461,-1.978790,1.939569,0.224392,-1.898669,1.974858,0.224610,-1.866727,,,,,,,,,,,,,,,,,,,,,
34,0.283333,-0.008433,0.393423,-0.000741,-0.919319,2.015864,0.219326,-1.939133,0.001986,2.057439,0.213956,-2.011054,0.618552,2.089355,0.214572,-1.977842,0.658578,1.940821,0.224276,-1.900020,0.539136,1.975842,0.224499,-1.867615,0.670188,,,,,,,,,,,,,,,,,,,,,2.058529,0.213890,-2.012131,2.090333,0.214459,-1.978820,1.939605,0.224353,-1.898713,1.974860,0.224607,-1.866713,,,,,,,,,,,,,,,,,,,,,
35,0.291667,-0.008400,0.393406,-0.000807,-0.919326,2.015835,0.219346,-1.939104,0.001965,2.057408,0.213972,-2.011027,0.616731,2.089325,0.214594,-1.977816,0.652989,1.940793,0.224293,-1.899990,0.553212,1.975815,0.224523,-1.867585,0.665613,,,,,,,,,,,,,,,,,,,,,2.058504,0.213906,-2.012099,2.090294,0.214483,-1.978784,1.939603,0.224368,-1.898717,1.974837,0.224631,-1.866694,,,,,,,,,,,,,,,,,,,,,
36,0.300000,-0.008486,0.393446,-0.000535,-0.919308,2.015845,0.219348,-1.939108,0.001984,2.057421,0.213983,-2.011029,0.620149,2.089335,0.214579,-1.977815,0.654796,1.940801,0.224313,-1.899998,0.544575,1.975821,0.224516,-1.867591,0.668980,,,,,,,,,,,,,,,,,,,,,2.058496,0.213917,-2.012101,2.090307,0.214468,-1.978790,1.939564,0.224391,-1.898664,1.974852,0.224622,-1.866694,,,,,,,,,,,,,,,,,,,,,
37,0.308333,-0.008434,0.393439,-0.000671,-0.919312,2.015832,0.219353,-1.939108,0.001983,2.057409,0.213982,-2.011029,0.610776,2.089324,0.214592,-1.977815,0.659349,1.940789,0.224311,-1.899998,0.555456,1.975809,0.224527,-1.867591,0.667998,,,,,,,,,,,,,,,,,,,,,2.058509,0.213910,-2.012129,2.090293,0.214485,-1.978767,1.939582,0.224393,-1.898695,1.974828,0.224631,-1.866701,,,,,,,,,,,,,,,,,,,,,
38,0.316667,-0.008379,0.393399,-0.000789,-0.919329,2.015835,0.219358,-1.939107,0.001964,2.057406,0.213981,-2.011030,0.610776,2.089323,0.214602,-1.977819,0.659349,1.940793,0.224311,-1.899992,0.555456,1.975816,0.224539,-1.867588,0.667998,,,,,,,,,,,,,,,,,,,,,2.058481,0.213926,-2.012100,2.090304,0.214481,-1.978789,1.939594,0.224373,-1.898712,1.974845,0.224655,-1.866695,,,,,,,,,,,,,,,,,,,,,
39,0.325000,-0.008410,0.393454,-0.000671,-0.919306,2.015846,0.219354,-1.939120,0.001987,2.057425,0.213979,-2.011039,0.620727,2.089338,0.214590,-1.977824,0.653932,1.940801,0.224315,-1.900012,0.561267,1.975820,0.224532,-1.867604,0.668885,,,,,,,,,,,,,,,,,,,,,2.058506,0.213912,-2.012107,2.090320,0.214478,-1.978811,1.939584,0.224394,-1.898701,1.974836,0.224639,-1.866701,,,,,,,,,,,,,,,,,,,,,
40,0.333333,-0.008349,0.393464,-0.000817,-0.919302,2.015820,0.219367,-1.939094,0.001983,2.057402,0.213985,-2.011011,0.620621,2.089314,0.214610,-1.977795,0.651309,1.940773,0.224320,-1.899990,0.552710,1.975791,0.224552,-1.867581,0.666664,,,,,,,,,,,,,,,,,,,,,2.058483,0.213921,-2.012074,2.090293,0.214496,-1.978782,1.939558,0.224396,-1.898678,1.974812,0.224662,-1.866682,,,,,,,,,,,,,,,,,,,,,
