Format Version,1.23,Take Name,FW_70,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-03 04.18.44.479 PM,Total Frames in Take,759,Total Exported Frames,759,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.050000,-0.009453,0.419300,-0.000975,-0.907798,2.006054,0.219264,-1.927203,0.001437,2.051640,0.214066,-1.996665,0.675734,2.081622,0.214641,-1.961698,0.787251,1.928913,0.224081,-1.892394,0.663667,1.962042,0.224267,-1.858056,0.794140,,,,,,,,,,,,,,,,,,,,,2.052571,0.213991,-1.997566,2.082300,0.214585,-1.962209,1.927914,0.224157,-1.891495,1.961408,0.224321,-1.857533,,,,,,,,,,,,,,,,,,,,,
7,0.058333,-0.009433,0.419270,-0.000921,-0.907812,2.006055,0.219275,-1.927202,0.001477,2.051635,0.214072,-1.996667,0.668731,2.081621,0.214643,-1.961701,0.781266,1.928916,0.224101,-1.892387,0.652999,1.962048,0.224283,-1.858052,0.789858,,,,,,,,,,,,,,,,,,,,,2.052580,0.213992,-1.997593,2.082320,0.214589,-1.962224,1.927889,0.224184,-1.891457,1.961401,0.224335,-1.857518,,,,,,,,,,,,,,,,,,,,,
8,0.066667,-0.009414,0.419215,-0.001037,-0.907838,2.006052,0.219272,-1.927200,0.001461,2.051625,0.214069,-1.996670,0.668731,2.081614,0.214650,-1.961708,0.781266,1.928917,0.224087,-1.892377,0.652999,1.962053,0.224280,-1.858046,0.789858,,,,,,,,,,,,,,,,,,,,,2.052583,0.213987,-1.997588,2.082299,0.214598,-1.962230,1.927919,0.224170,-1.891469,1.961398,0.224332,-1.857511,,,,,,,,,,,,,,,,,,,,,
9,0.075000,-0.009421,0.419238,-0.001121,-0.907827,2.006058,0.219269,-1.927206,0.001446,2.051635,0.214070,-1.996673,0.667636,2.081623,0.214658,-1.961710,0.784450,1.928920,0.224074,-1.892387,0.662151,1.962054,0.224275,-1.858054,0.788287,,,,,,,,,,,,,,,,,,,,,2.052612,0.213989,-1.997603,2.082286,0.214606,-1.962217,1.927941,0.224153,-1.891506,1.961404,0.224328,-1.857520,,,,,,,,,,,,,,,,,,,,,
10,0.083333,-0.009477,0.419249,-0.000998,-0.907821,2.006040,0.219304,-1.927183,0.001408,2.051618,0.214111,-1.996650,0.674745,2.081605,0.214687,-1.961686,0.795334,1.928902,0.224116,-1.892364,0.675044,1.962036,0.224303,-1.858031,0.797335,,,,,,,,,,,,,,,,,,,,,2.052550,0.214033,-1.997555,2.082260,0.214636,-1.962174,1.927931,0.224193,-1.891504,1.961416,0.224354,-1.857511,,,,,,,,,,,,,,,,,,,,,
11,0.091667,-0.009441,0.419281,-0.001001,-0.907807,2.006052,0.219300,-1.927196,0.001433,2.051635,0.214101,-1.996660,0.671434,2.081619,0.214678,-1.961694,0.790940,1.928912,0.224116,-1.892384,0.667799,1.962043,0.224305,-1.858048,0.794861,,,,,,,,,,,,,,,,,,,,,2.052575,0.214026,-1.997575,2.082289,0.214623,-1.962192,1.927917,0.224191,-1.891505,1.961417,0.224359,-1.857520,,,,,,,,,,,,,,,,,,,,,
12,0.100000,-0.009399,0.419198,-0.001078,-0.907846,2.006052,0.219288,-1.927191,0.001461,2.051622,0.214084,-1.996663,0.671434,2.081613,0.214670,-1.961702,0.790940,1.928917,0.224101,-1.892365,0.667799,1.962054,0.224298,-1.858035,0.794861,,,,,,,,,,,,,,,,,,,,,2.052593,0.214000,-1.997615,2.082290,0.214618,-1.962201,1.927931,0.224182,-1.891484,1.961404,0.224351,-1.857494,,,,,,,,,,,,,,,,,,,,,
13,0.108333,-0.009590,0.419306,-0.000838,-0.907794,2.006062,0.219289,-1.927187,0.001400,2.051647,0.214110,-1.996650,0.659424,2.081630,0.214668,-1.961682,0.789191,1.928921,0.224104,-1.892376,0.668894,1.962050,0.224273,-1.858039,0.788104,,,,,,,,,,,,,,,,,,,,,2.052563,0.214028,-1.997535,2.082275,0.214622,-1.962166,1.927922,0.224189,-1.891484,1.961448,0.224319,-1.857540,,,,,,,,,,,,,,,,,,,,,
14,0.116667,-0.009459,0.419253,-0.000821,-0.907820,2.006056,0.219277,-1.927190,0.001457,2.051632,0.214076,-1.996657,0.669094,2.081619,0.214638,-1.961693,0.785687,1.928919,0.224110,-1.892371,0.659099,1.962053,0.224283,-1.858037,0.791485,,,,,,,,,,,,,,,,,,,,,2.052583,0.214001,-1.997575,2.082301,0.214581,-1.962209,1.927907,0.224187,-1.891460,1.961411,0.224339,-1.857507,,,,,,,,,,,,,,,,,,,,,
15,0.125000,-0.009397,0.419258,-0.001058,-0.907818,2.006055,0.219282,-1.927189,0.001424,2.051634,0.214076,-1.996655,0.670907,2.081620,0.214660,-1.961690,0.793791,1.928916,0.224097,-1.892374,0.674407,1.962049,0.224292,-1.858039,0.794315,,,,,,,,,,,,,,,,,,,,,2.052576,0.214003,-1.997572,2.082281,0.214605,-1.962181,1.927953,0.224169,-1.891499,1.961413,0.224348,-1.857521,,,,,,,,,,,,,,,,,,,,,
