Format Version,1.23,Take Name,FW_55,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-03 04.16.35.780 PM,Total Frames in Take,953,Total Exported Frames,953,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
138,1.150000,-0.007817,0.402833,-0.001786,-0.915238,2.015372,0.219281,-1.929954,0.001987,2.058421,0.213832,-2.000997,0.561560,2.089647,0.214551,-1.967137,0.673303,1.939535,0.224207,-1.892400,0.620594,1.973883,0.224535,-1.859282,0.663879,,,,,,,,,,,,,,,,,,,,,2.059628,0.213654,-2.002257,2.090672,0.214513,-1.967946,1.938456,0.224356,-1.891343,1.972857,0.224580,-1.858415,,,,,,,,,,,,,,,,,,,,,,,,
139,1.158333,-0.007828,0.402871,-0.001742,-0.915222,2.015382,0.219282,-1.929980,0.002016,2.058437,0.213834,-2.001020,0.561560,2.089660,0.214548,-1.967158,0.673303,1.939543,0.224210,-1.892432,0.620594,1.973888,0.224535,-1.859312,0.663879,,,,,,,,,,,,,,,,,,,,,2.059652,0.213645,-2.002302,2.090687,0.214512,-1.967976,1.938410,0.224375,-1.891304,1.972886,0.224575,-1.858466,,,,,,,,,,,,,,,,,,,,,,,,
140,1.166667,-0.007770,0.402971,-0.002230,-0.915177,2.015360,0.219310,-1.929905,0.002014,2.058435,0.213863,-2.000932,0.555833,2.089650,0.214621,-1.967063,0.671551,1.939508,0.224194,-1.892376,0.598227,1.973845,0.224563,-1.859248,0.672072,,,,,,,,,,,,,,,,,,,,,2.059655,0.213632,-2.002291,2.090695,0.214607,-1.967838,1.938413,0.224374,-1.891313,1.972873,0.224588,-1.858418,,,,,,,,,,,,,,,,,,,,,,,,
141,1.175000,-0.007910,0.403043,-0.002098,-0.915145,2.015370,0.219301,-1.929932,0.002017,2.058456,0.213874,-2.000955,0.539474,2.089666,0.214616,-1.967081,0.678319,1.939513,0.224180,-1.892414,0.602853,1.973846,0.224534,-1.859280,0.690905,,,,,,,,,,,,,,,,,,,,,2.059659,0.213637,-2.002329,2.090703,0.214603,-1.967842,1.938390,0.224371,-1.891307,1.972905,0.224555,-1.858478,,,,,,,,,,,,,,,,,,,,,,,,
142,1.183333,-0.007917,0.402881,-0.001612,-0.915217,2.015366,0.219257,-1.929975,0.002033,2.058421,0.213821,-2.001015,0.536141,2.089644,0.214521,-1.967152,0.675361,1.939527,0.224188,-1.892427,0.596275,1.973871,0.224498,-1.859306,0.677362,,,,,,,,,,,,,,,,,,,,,2.059693,0.213602,-2.002349,2.090661,0.214496,-1.967959,1.938389,0.224369,-1.891295,1.972881,0.224530,-1.858479,,,,,,,,,,,,,,,,,,,,,,,,
143,1.191667,-0.007936,0.403028,-0.001971,-0.915151,2.015376,0.219299,-1.929934,0.001992,2.058458,0.213873,-2.000958,0.536141,2.089669,0.214603,-1.967085,0.675361,1.939521,0.224189,-1.892412,0.596275,1.973855,0.224530,-1.859280,0.677362,,,,,,,,,,,,,,,,,,,,,2.059617,0.213654,-2.002276,2.090697,0.214588,-1.967849,1.938411,0.224375,-1.891298,1.972902,0.224552,-1.858474,,,,,,,,,,,,,,,,,,,,,,,,
144,1.200000,-0.007809,0.402984,-0.002115,-0.915171,2.015360,0.219310,-1.929918,0.002046,2.058437,0.213867,-2.000945,0.557862,2.089651,0.214613,-1.967075,0.679762,1.939508,0.224201,-1.892391,0.604059,1.973845,0.224559,-1.859262,0.688157,,,,,,,,,,,,,,,,,,,,,2.059660,0.213624,-2.002326,2.090711,0.214603,-1.967859,1.938392,0.224393,-1.891281,1.972870,0.224580,-1.858442,,,,,,,,,,,,,,,,,,,,,,,,
145,1.208333,-0.007826,0.402826,-0.001854,-0.915241,2.015349,0.219287,-1.929948,0.001983,2.058399,0.213841,-2.000991,0.549034,2.089625,0.214565,-1.967132,0.680884,1.939513,0.224204,-1.892393,0.619132,1.973861,0.224538,-1.859276,0.674544,,,,,,,,,,,,,,,,,,,,,2.059634,0.213645,-2.002291,2.090630,0.214534,-1.967918,1.938431,0.224362,-1.891332,1.972865,0.224577,-1.858439,,,,,,,,,,,,,,,,,,,,,,,,
146,1.216667,-0.007862,0.402809,-0.001688,-0.915249,2.015361,0.219282,-1.929963,0.002017,2.058406,0.213839,-2.001009,0.549455,2.089633,0.214547,-1.967150,0.670428,1.939527,0.224212,-1.892403,0.607630,1.973877,0.224530,-1.859288,0.669450,,,,,,,,,,,,,,,,,,,,,2.059638,0.213639,-2.002309,2.090670,0.214517,-1.967965,1.938409,0.224378,-1.891314,1.972872,0.224568,-1.858429,,,,,,,,,,,,,,,,,,,,,,,,
147,1.225000,-0.007930,0.402915,-0.001618,-0.915202,2.015362,0.219300,-1.929953,0.001986,2.058423,0.213867,-2.000990,0.549455,2.089643,0.214567,-1.967125,0.670428,1.939520,0.224229,-1.892411,0.607630,1.973862,0.224539,-1.859287,0.669450,,,,,,,,,,,,,,,,,,,,,2.059620,0.213674,-2.002258,2.090640,0.214536,-1.967922,1.938384,0.224401,-1.891270,1.972892,0.224575,-1.858467,,,,,,,,,,,,,,,,,,,,,,,,
148,1.233333,-0.007956,0.402921,-0.001514,-0.915199,2.015392,0.219292,-1.929977,0.001990,2.058452,0.213860,-2.001014,0.561499,2.089672,0.214551,-1.967148,0.680776,1.939550,0.224229,-1.892434,0.595276,1.973892,0.224528,-1.859310,0.682301,,,,,,,,,,,,,,,,,,,,,2.059622,0.213666,-2.002262,2.090681,0.214522,-1.967958,1.938387,0.224409,-1.891276,1.972930,0.224560,-1.858481,,,,,,,,,,,,,,,,,,,,,,,,
149,1.241667,-0.007784,0.402846,-0.001664,-0.915233,2.015372,0.219296,-1.929962,0.002024,2.058422,0.213839,-2.001004,0.542856,2.089647,0.214548,-1.967143,0.673385,1.939535,0.224239,-1.892410,0.601677,1.973882,0.224557,-1.859291,0.673366,,,,,,,,,,,,,,,,,,,,,2.059676,0.213637,-2.002319,2.090671,0.214516,-1.967954,1.938408,0.224407,-1.891296,1.972883,0.224596,-1.858450,,,,,,,,,,,,,,,,,,,,,,,,
150,1.250000,-0.007860,0.402895,-0.001619,-0.915211,2.015378,0.219298,-1.929964,0.002004,2.058435,0.213852,-2.001003,0.558503,2.089657,0.214555,-1.967139,0.672410,1.939538,0.224235,-1.892419,0.602703,1.973882,0.224548,-1.859297,0.672493,,,,,,,,,,,,,,,,,,,,,2.059643,0.213666,-2.002278,2.090683,0.214519,-1.967953,1.938412,0.224397,-1.891309,1.972885,0.224589,-1.858448,,,,,,,,,,,,,,,,,,,,,,,,
151,1.258333,-0.007918,0.403059,-0.002010,-0.915138,2.015379,0.219319,-1.929929,0.001994,2.058467,0.213891,-2.000950,0.558503,2.089676,0.214625,-1.967075,0.672410,1.939522,0.224207,-1.892412,0.602703,1.973853,0.224552,-1.859278,0.672493,,,,,,,,,,,,,,,,,,,,,2.059657,0.213654,-2.002281,2.090688,0.214617,-1.967838,1.938394,0.224406,-1.891289,1.972914,0.224568,-1.858480,,,,,,,,,,,,,,,,,,,,,,,,
152,1.266667,-0.007871,0.402988,-0.002077,-0.915169,2.015379,0.219322,-1.929927,0.002011,2.058457,0.213888,-2.000955,0.543626,2.089670,0.214629,-1.967084,0.675804,1.939527,0.224209,-1.892400,0.611147,1.973864,0.224561,-1.859271,0.682153,,,,,,,,,,,,,,,,,,,,,2.059664,0.213652,-2.002304,2.090711,0.214619,-1.967859,1.938425,0.224397,-1.891319,1.972895,0.224582,-1.858447,,,,,,,,,,,,,,,,,,,,,,,,
153,1.275000,-0.007898,0.402832,-0.001627,-0.915239,2.015354,0.219305,-1.929934,0.001983,2.058402,0.213867,-2.000979,0.553283,2.089628,0.214569,-1.967119,0.680278,1.939519,0.224237,-1.892378,0.611716,1.973867,0.224549,-1.859261,0.677267,,,,,,,,,,,,,,,,,,,,,2.059625,0.213673,-2.002267,2.090632,0.214537,-1.967911,1.938417,0.224399,-1.891296,1.972882,0.224588,-1.858427,,,,,,,,,,,,,,,,,,,,,,,,
154,1.283333,-0.007878,0.402859,-0.001766,-0.915227,2.015390,0.219268,-1.929985,0.001991,2.058444,0.213829,-2.001026,0.553283,2.089668,0.214544,-1.967165,0.680278,1.939551,0.224188,-1.892434,0.611716,1.973897,0.224513,-1.859315,0.677267,,,,,,,,,,,,,,,,,,,,,2.059648,0.213635,-2.002305,2.090677,0.214513,-1.967963,1.938428,0.224356,-1.891319,1.972918,0.224549,-1.858484,,,,,,,,,,,,,,,,,,,,,,,,
155,1.291667,-0.007788,0.403028,-0.002167,-0.915152,2.015376,0.219285,-1.929924,0.002006,2.058460,0.213839,-2.000947,0.558140,2.089670,0.214591,-1.967074,0.678082,1.939520,0.224173,-1.892405,0.602021,1.973853,0.224536,-1.859272,0.678747,,,,,,,,,,,,,,,,,,,,,2.059672,0.213617,-2.002280,2.090701,0.214574,-1.967850,1.938432,0.224351,-1.891322,1.972867,0.224562,-1.858449,,,,,,,,,,,,,,,,,,,,,,,,
156,1.300000,-0.007887,0.403033,-0.002041,-0.915149,2.015385,0.219302,-1.929938,0.002014,2.058469,0.213870,-2.000962,0.556351,2.089679,0.214607,-1.967088,0.672714,1.939530,0.224190,-1.892418,0.604053,1.973863,0.224539,-1.859285,0.680502,,,,,,,,,,,,,,,,,,,,,2.059636,0.213652,-2.002281,2.090729,0.214591,-1.967871,1.938421,0.224375,-1.891302,1.972885,0.224563,-1.858463,,,,,,,,,,,,,,,,,,,,,,,,
157,1.308333,-0.007925,0.403017,-0.002029,-0.915156,2.015372,0.219310,-1.929912,0.001996,2.058453,0.213885,-2.000937,0.555876,2.089665,0.214620,-1.967065,0.676256,1.939518,0.224195,-1.892388,0.611234,1.973852,0.224542,-1.859257,0.682247,,,,,,,,,,,,,,,,,,,,,2.059623,0.213668,-2.002257,2.090705,0.214603,-1.967836,1.938418,0.224374,-1.891304,1.972885,0.224567,-1.858432,,,,,,,,,,,,,,,,,,,,,,,,
158,1.316667,-0.007730,0.402969,-0.002278,-0.915178,2.015399,0.219293,-1.929941,0.002031,2.058475,0.213840,-2.000968,0.555876,2.089690,0.214603,-1.967099,0.676256,1.939547,0.224176,-1.892412,0.611234,1.973885,0.224551,-1.859285,0.682247,,,,,,,,,,,,,,,,,,,,,2.059698,0.213605,-2.002323,2.090742,0.214590,-1.967888,1.938436,0.224364,-1.891319,1.972902,0.224574,-1.858453,,,,,,,,,,,,,,,,,,,,,,,,
159,1.325000,-0.007815,0.402994,-0.002245,-0.915167,2.015405,0.219301,-1.929932,0.002021,2.058485,0.213862,-2.000957,0.539866,2.089698,0.214619,-1.967086,0.671276,1.939551,0.224177,-1.892407,0.607449,1.973887,0.224546,-1.859277,0.678063,,,,,,,,,,,,,,,,,,,,,2.059675,0.213639,-2.002297,2.090744,0.214602,-1.967866,1.938443,0.224361,-1.891292,1.972909,0.224571,-1.858458,,,,,,,,,,,,,,,,,,,,,,,,
160,1.333333,-0.007747,0.402994,-0.002223,-0.915167,2.015391,0.219321,-1.929923,0.002011,2.058470,0.213870,-2.000948,0.553746,2.089684,0.214628,-1.967077,0.674327,1.939538,0.224208,-1.892398,0.604050,1.973874,0.224578,-1.859269,0.681175,,,,,,,,,,,,,,,,,,,,,2.059652,0.213657,-2.002269,2.090725,0.214607,-1.967860,1.938424,0.224388,-1.891287,1.972900,0.224606,-1.858445,,,,,,,,,,,,,,,,,,,,,,,,
161,1.341667,-0.007763,0.403031,-0.002260,-0.915151,2.015380,0.219321,-1.929903,0.002000,2.058466,0.213874,-2.000925,0.550771,2.089676,0.214634,-1.967052,0.676419,1.939523,0.224202,-1.892385,0.613144,1.973856,0.224575,-1.859252,0.679418,,,,,,,,,,,,,,,,,,,,,2.059662,0.213661,-2.002248,2.090711,0.214614,-1.967829,1.938427,0.224376,-1.891307,1.972879,0.224604,-1.858423,,,,,,,,,,,,,,,,,,,,,,,,
162,1.350000,-0.007816,0.402863,-0.001856,-0.915225,2.015392,0.219282,-1.929967,0.001998,2.058447,0.213835,-2.001007,0.550771,2.089670,0.214559,-1.967145,0.676419,1.939552,0.224200,-1.892418,0.613144,1.973898,0.224535,-1.859298,0.679418,,,,,,,,,,,,,,,,,,,,,2.059672,0.213627,-2.002314,2.090675,0.214533,-1.967935,1.938414,0.224376,-1.891297,1.972938,0.224567,-1.858479,,,,,,,,,,,,,,,,,,,,,,,,
163,1.358333,-0.007814,0.402989,-0.002085,-0.915169,2.015425,0.219270,-1.929957,0.002019,2.058503,0.213827,-2.000984,0.549167,2.089716,0.214571,-1.967114,0.680427,1.939573,0.224163,-1.892431,0.598006,1.973910,0.224518,-1.859301,0.684330,,,,,,,,,,,,,,,,,,,,,2.059693,0.213606,-2.002306,2.090756,0.214553,-1.967903,1.938451,0.224350,-1.891306,1.972932,0.224543,-1.858478,,,,,,,,,,,,,,,,,,,,,,,,
164,1.366667,-0.007848,0.402992,-0.002222,-0.915167,2.015407,0.219267,-1.929959,0.001987,2.058486,0.213833,-2.000985,0.541590,2.089700,0.214587,-1.967114,0.683593,1.939553,0.224141,-1.892433,0.618140,1.973889,0.224508,-1.859303,0.686271,,,,,,,,,,,,,,,,,,,,,2.059705,0.213593,-2.002334,2.090714,0.214579,-1.967871,1.938470,0.224328,-1.891373,1.972931,0.224526,-1.858493,,,,,,,,,,,,,,,,,,,,,,,,
165,1.375000,-0.007857,0.403024,-0.002160,-0.915153,2.015419,0.219262,-1.929960,0.002012,2.058503,0.213827,-2.000983,0.543411,2.089714,0.214576,-1.967111,0.676908,1.939563,0.224141,-1.892439,0.604632,1.973897,0.224502,-1.859307,0.684468,,,,,,,,,,,,,,,,,,,,,2.059714,0.213584,-2.002328,2.090746,0.214569,-1.967888,1.938445,0.224339,-1.891338,1.972935,0.224518,-1.858490,,,,,,,,,,,,,,,,,,,,,,,,
166,1.383333,-0.007982,0.403020,-0.001941,-0.915154,2.015431,0.219268,-1.929983,0.001986,2.058512,0.213849,-2.001009,0.543411,2.089724,0.214575,-1.967137,0.676908,1.939577,0.224155,-1.892459,0.604632,1.973912,0.224492,-1.859327,0.684468,,,,,,,,,,,,,,,,,,,,,2.059695,0.213620,-2.002338,2.090744,0.214565,-1.967895,1.938482,0.224343,-1.891371,1.972959,0.224511,-1.858521,,,,,,,,,,,,,,,,,,,,,,,,
167,1.391667,-0.007859,0.403047,-0.002182,-0.915143,2.015412,0.219275,-1.929948,0.001987,2.058500,0.213841,-2.000969,0.553568,2.089709,0.214592,-1.967095,0.679764,1.939554,0.224152,-1.892431,0.610594,1.973886,0.224514,-1.859297,0.685298,,,,,,,,,,,,,,,,,,,,,2.059681,0.213612,-2.002288,2.090734,0.214582,-1.967862,1.938451,0.224340,-1.891348,1.972930,0.224533,-1.858479,,,,,,,,,,,,,,,,,,,,,,,,
168,1.400000,-0.007781,0.402854,-0.001794,-0.915229,2.015396,0.219275,-1.929962,0.001993,2.058449,0.213820,-2.001003,0.551054,2.089674,0.214541,-1.967142,0.677925,1.939558,0.224204,-1.892412,0.605953,1.973905,0.224535,-1.859293,0.675842,,,,,,,,,,,,,,,,,,,,,2.059687,0.213618,-2.002288,2.090679,0.214513,-1.967946,1.938435,0.224374,-1.891320,1.972919,0.224570,-1.858451,,,,,,,,,,,,,,,,,,,,,,,,
169,1.408333,-0.007822,0.402999,-0.002114,-0.915164,2.015378,0.219320,-1.929903,0.002017,2.058457,0.213879,-2.000929,0.551054,2.089670,0.214625,-1.967058,0.677925,1.939525,0.224210,-1.892378,0.605953,1.973861,0.224567,-1.859248,0.675842,,,,,,,,,,,,,,,,,,,,,2.059651,0.213654,-2.002276,2.090720,0.214610,-1.967833,1.938428,0.224391,-1.891289,1.972883,0.224591,-1.858424,,,,,,,,,,,,,,,,,,,,,,,,
170,1.416667,-0.007748,0.402994,-0.002188,-0.915167,2.015371,0.219334,-1.929892,0.002045,2.058450,0.213882,-2.000916,0.546416,2.089663,0.214637,-1.967046,0.673782,1.939518,0.224224,-1.892367,0.610827,1.973854,0.224591,-1.859237,0.680391,,,,,,,,,,,,,,,,,,,,,2.059680,0.213648,-2.002280,2.090720,0.214622,-1.967842,1.938392,0.224413,-1.891256,1.972872,0.224615,-1.858406,,,,,,,,,,,,,,,,,,,,,,,,
171,1.425000,-0.007713,0.402945,-0.002158,-0.915189,2.015383,0.219320,-1.929898,0.002050,2.058453,0.213862,-2.000927,0.538117,2.089670,0.214615,-1.967060,0.666843,1.939534,0.224218,-1.892365,0.599171,1.973873,0.224583,-1.859239,0.678086,,,,,,,,,,,,,,,,,,,,,2.059678,0.213630,-2.002291,2.090735,0.214599,-1.967861,1.938396,0.224406,-1.891251,1.972895,0.224608,-1.858402,,,,,,,,,,,,,,,,,,,,,,,,
172,1.433333,-0.007846,0.402958,-0.002059,-0.915182,2.015394,0.219307,-1.929932,0.002031,2.058466,0.213869,-2.000962,0.548817,2.089682,0.214609,-1.967094,0.667255,1.939544,0.224199,-1.892400,0.608335,1.973883,0.224551,-1.859273,0.673662,,,,,,,,,,,,,,,,,,,,,2.059662,0.213652,-2.002296,2.090748,0.214589,-1.967891,1.938436,0.224376,-1.891307,1.972888,0.224579,-1.858428,,,,,,,,,,,,,,,,,,,,,,,,
173,1.441667,-0.007819,0.403003,-0.002193,-0.915163,2.015389,0.219291,-1.929919,0.002027,2.058470,0.213851,-2.000944,0.548817,2.089682,0.214604,-1.967073,0.667255,1.939535,0.224172,-1.892395,0.608335,1.973870,0.224536,-1.859265,0.673662,,,,,,,,,,,,,,,,,,,,,2.059695,0.213616,-2.002306,2.090723,0.214590,-1.967854,1.938412,0.224361,-1.891291,1.972904,0.224559,-1.858445,,,,,,,,,,,,,,,,,,,,,,,,
174,1.450000,-0.007846,0.403024,-0.001958,-0.915154,2.015412,0.219287,-1.929947,0.002059,2.058493,0.213847,-2.000971,0.538309,2.089705,0.214579,-1.967098,0.674666,1.939558,0.224190,-1.892425,0.603574,1.973892,0.224533,-1.859293,0.683256,,,,,,,,,,,,,,,,,,,,,2.059714,0.213602,-2.002328,2.090765,0.214569,-1.967906,1.938397,0.224396,-1.891273,1.972918,0.224551,-1.858462,,,,,,,,,,,,,,,,,,,,,,,,
175,1.458333,-0.007810,0.402945,-0.002148,-0.915188,2.015391,0.219275,-1.929914,0.002031,2.058462,0.213833,-2.000945,0.532000,2.089679,0.214582,-1.967077,0.675756,1.939541,0.224162,-1.892381,0.605512,1.973881,0.224523,-1.859255,0.681105,,,,,,,,,,,,,,,,,,,,,2.059716,0.213582,-2.002312,2.090711,0.214574,-1.967862,1.938431,0.224358,-1.891277,1.972901,0.224541,-1.858438,,,,,,,,,,,,,,,,,,,,,,,,
176,1.466667,-0.007802,0.402960,-0.002146,-0.915182,2.015416,0.219262,-1.929965,0.002021,2.058490,0.213818,-2.000994,0.544926,2.089705,0.214568,-1.967126,0.671466,1.939566,0.224150,-1.892434,0.611644,1.973904,0.224511,-1.859307,0.676544,,,,,,,,,,,,,,,,,,,,,2.059698,0.213592,-2.002337,2.090758,0.214552,-1.967913,1.938464,0.224331,-1.891354,1.972919,0.224536,-1.858469,,,,,,,,,,,,,,,,,,,,,,,,
177,1.475000,-0.007767,0.402979,-0.002261,-0.915174,2.015392,0.219288,-1.929918,0.002013,2.058469,0.213841,-2.000945,0.544926,2.089684,0.214602,-1.967075,0.671466,1.939539,0.224168,-1.892391,0.611644,1.973876,0.224541,-1.859263,0.676544,,,,,,,,,,,,,,,,,,,,,2.059680,0.213623,-2.002279,2.090725,0.214583,-1.967857,1.938456,0.224342,-1.891315,1.972878,0.224569,-1.858429,,,,,,,,,,,,,,,,,,,,,,,,
178,1.483333,-0.007846,0.403035,-0.002128,-0.915149,2.015396,0.219310,-1.929923,0.002014,2.058481,0.213874,-2.000945,0.546211,2.089691,0.214620,-1.967072,0.674500,1.939540,0.224195,-1.892404,0.615835,1.973873,0.224553,-1.859271,0.674812,,,,,,,,,,,,,,,,,,,,,2.059675,0.213637,-2.002293,2.090730,0.214610,-1.967844,1.938425,0.224388,-1.891297,1.972914,0.224572,-1.858458,,,,,,,,,,,,,,,,,,,,,,,,
179,1.491667,-0.007797,0.402968,-0.002112,-0.915178,2.015365,0.219322,-1.929877,0.002038,2.058439,0.213877,-2.000905,0.532534,2.089655,0.214623,-1.967036,0.670829,1.939515,0.224214,-1.892347,0.608745,1.973853,0.224573,-1.859219,0.678720,,,,,,,,,,,,,,,,,,,,,2.059683,0.213632,-2.002280,2.090709,0.214613,-1.967825,1.938402,0.224405,-1.891263,1.972874,0.224594,-1.858387,,,,,,,,,,,,,,,,,,,,,,,,
180,1.500000,-0.007786,0.403010,-0.002150,-0.915160,2.015379,0.219322,-1.929893,0.002036,2.058460,0.213876,-2.000917,0.539038,2.089673,0.214626,-1.967045,0.672247,1.939525,0.224212,-1.892370,0.601468,1.973860,0.224574,-1.859239,0.680428,,,,,,,,,,,,,,,,,,,,,2.059683,0.213635,-2.002276,2.090720,0.214616,-1.967834,1.938403,0.224407,-1.891255,1.972882,0.224593,-1.858417,,,,,,,,,,,,,,,,,,,,,,,,
181,1.508333,-0.007737,0.402985,-0.002105,-0.915172,2.015359,0.219312,-1.929887,0.002088,2.058435,0.213857,-2.000913,0.539038,2.089650,0.214605,-1.967043,0.672247,1.939507,0.224213,-1.892361,0.601468,1.973844,0.224573,-1.859232,0.680428,,,,,,,,,,,,,,,,,,,,,2.059680,0.213622,-2.002315,2.090744,0.214586,-1.967856,1.938370,0.224399,-1.891237,1.972848,0.224601,-1.858390,,,,,,,,,,,,,,,,,,,,,,,,
182,1.516667,-0.007801,0.402966,-0.002037,-0.915179,2.015380,0.219316,-1.929903,0.002024,2.058453,0.213870,-2.000931,0.546671,2.089669,0.214610,-1.967063,0.669832,1.939530,0.224216,-1.892372,0.606621,1.973868,0.224568,-1.859244,0.681969,,,,,,,,,,,,,,,,,,,,,2.059637,0.213641,-2.002285,2.090734,0.214597,-1.967844,1.938410,0.224402,-1.891283,1.972907,0.224590,-1.858412,,,,,,,,,,,,,,,,,,,,,,,,
183,1.525000,-0.007042,0.402972,-0.001411,-0.915184,2.015495,0.219274,-1.929995,0.002099,2.058558,0.213689,-2.001019,0.551696,2.089775,0.214404,-1.967151,0.644540,1.939654,0.224340,-1.892469,0.586179,1.973992,0.224661,-1.859342,0.651745,,,,,,,,,,,,,,,,,,,,,2.059781,0.213477,-2.002314,2.090886,0.214376,-1.968038,1.938481,0.224528,-1.891316,1.972936,0.224695,-1.858434,,,,,,,,,,,,,,,,,,,,,,,,
184,1.533333,-0.005457,0.403039,-0.000217,-0.915166,2.015595,0.219221,-1.930008,0.002127,2.058647,0.213350,-2.001015,0.551696,2.089862,0.214022,-1.967145,0.644540,1.939767,0.224623,-1.892501,0.586179,1.974103,0.224889,-1.859370,0.651745,,,,,,,,,,,,,,,,,,,,,2.060176,0.212900,-2.002550,2.090878,0.214037,-1.967955,1.938543,0.224919,-1.891313,1.973205,0.224896,-1.858642,,,,,,,,,,,,,,,,,,,,,,,,
185,1.541667,-0.004114,0.403788,0.000393,-0.914843,2.015433,0.219184,-1.929709,0.001820,2.058587,0.213078,-2.000635,0.446995,2.089749,0.213749,-1.966715,0.675161,1.939557,0.224827,-1.892337,0.567091,1.973839,0.225082,-1.859151,0.710922,,,,,,,,,,,,,,,,,,,,,2.059782,0.212695,-2.002011,2.090542,0.213782,-1.967288,1.938430,0.225135,-1.891206,1.973130,0.225065,-1.858553,,,,,,,,,,,,,,,,,,,,,,,,
186,1.550000,-0.002961,0.403794,0.002070,-0.914843,2.015056,0.218969,-1.929264,0.001811,2.058186,0.212637,-2.000185,0.554835,2.089350,0.213209,-1.966265,0.736826,1.939203,0.224944,-1.891895,0.634745,1.973486,0.225087,-1.858709,0.728248,,,,,,,,,,,,,,,,,,,,,2.059402,0.212412,-2.001466,2.090182,0.213176,-1.966909,1.938182,0.225121,-1.890865,1.972643,0.225128,-1.858024,,,,,,,,,,,,,,,,,,,,,,,,
187,1.558333,-0.002437,0.403999,0.002995,-0.914751,2.014543,0.218691,-1.928692,0.001737,2.057690,0.212253,-1.999593,0.624630,2.088840,0.212766,-1.965660,0.724033,1.938686,0.224834,-1.891359,0.644622,1.972955,0.224912,-1.858158,0.719482,,,,,,,,,,,,,,,,,,,,,2.058707,0.212128,-2.000690,2.089709,0.212687,-1.966337,1.937700,0.224952,-1.890342,1.972090,0.224993,-1.857448,,,,,,,,,,,,,,,,,,,,,,,,
188,1.566667,-0.002492,0.403892,0.002557,-0.914800,2.013776,0.218418,-1.927849,0.001572,2.056912,0.211998,-1.998758,0.624630,2.088070,0.212546,-1.964832,0.724033,1.937923,0.224506,-1.890499,0.644622,1.972199,0.224621,-1.857306,0.719482,,,,,,,,,,,,,,,,,,,,,2.057845,0.211928,-1.999797,2.088822,0.212450,-1.965397,1.936961,0.224576,-1.889524,1.971485,0.224716,-1.856705,,,,,,,,,,,,,,,,,,,,,,,,
189,1.575000,-0.002841,0.403949,0.002219,-0.914774,2.012899,0.218070,-1.926960,0.001615,2.056050,0.211715,-1.997866,0.650470,2.087203,0.212279,-1.963936,0.763698,1.937036,0.224077,-1.889618,0.657129,1.971308,0.224210,-1.856420,0.765529,,,,,,,,,,,,,,,,,,,,,2.057259,0.211488,-1.999122,2.087865,0.212259,-1.964441,1.936130,0.224237,-1.888703,1.970596,0.224243,-1.855851,,,,,,,,,,,,,,,,,,,,,,,,
190,1.583333,-0.004003,0.404156,0.003178,-0.914676,2.012208,0.217813,-1.926281,0.001449,2.055386,0.211629,-1.997185,0.670916,2.086524,0.212068,-1.963239,0.811248,1.936332,0.223774,-1.888956,0.588926,1.970589,0.223783,-1.855743,0.821477,,,,,,,,,,,,,,,,,,,,,2.056304,0.211372,-1.998092,2.087088,0.212101,-1.963740,1.935189,0.224098,-1.887820,1.970052,0.223739,-1.855274,,,,,,,,,,,,,,,,,,,,,,,,
191,1.591667,-0.003101,0.404203,0.001586,-0.914663,2.011111,0.217811,-1.925148,0.001814,2.054310,0.211512,-1.996030,0.503656,2.085443,0.212119,-1.962082,0.764785,1.935218,0.223715,-1.887849,0.588519,1.969472,0.223897,-1.854632,0.780563,,,,,,,,,,,,,,,,,,,,,2.055651,0.211101,-1.997435,2.086190,0.212140,-1.962654,1.934046,0.224019,-1.886734,1.968803,0.223892,-1.854063,,,,,,,,,,,,,,,,,,,,,,,,
