Format Version,1.23,Take Name,FW_100,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-03 04.25.05.055 PM,Total Frames in Take,787,Total Exported Frames,787,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
122,1.016667,-0.008432,0.369421,-0.000514,-0.929224,2.011496,0.219418,-1.936995,0.001391,2.049282,0.214045,-2.010977,0.689891,2.082878,0.214661,-1.979466,0.800735,1.938585,0.224371,-1.894040,0.663277,1.975241,0.224594,-1.863495,0.807962,,,,,,,,,,,,,,,,,,,,,2.050063,0.213892,-2.011928,2.083461,0.214659,-1.980010,1.937735,0.224534,-1.893007,1.974677,0.224593,-1.862974,,,,,,,,,,,,,,,,,,,,,
123,1.025000,-0.008483,0.369459,-0.000405,-0.929208,2.011524,0.219402,-1.937019,0.001417,2.049314,0.214036,-2.011000,0.687449,2.082908,0.214640,-1.979486,0.795933,1.938610,0.224360,-1.894069,0.653274,1.975264,0.224571,-1.863522,0.806190,,,,,,,,,,,,,,,,,,,,,2.050099,0.213878,-2.011960,2.083505,0.214641,-1.980043,1.937740,0.224532,-1.893003,1.974693,0.224568,-1.862997,,,,,,,,,,,,,,,,,,,,,
124,1.033333,-0.008518,0.369467,-0.000341,-0.929205,2.011518,0.219413,-1.936995,0.001362,2.049309,0.214052,-2.010976,0.687449,2.082902,0.214649,-1.979461,0.795933,1.938604,0.224373,-1.894045,0.653274,1.975257,0.224577,-1.863498,0.806190,,,,,,,,,,,,,,,,,,,,,2.050068,0.213919,-2.011874,2.083483,0.214639,-1.980017,1.937756,0.224520,-1.893023,1.974701,0.224584,-1.862984,,,,,,,,,,,,,,,,,,,,,
125,1.041667,-0.008521,0.369471,-0.000368,-0.929203,2.011512,0.219434,-1.936990,0.001358,2.049304,0.214074,-2.010970,0.704088,2.082897,0.214673,-1.979456,0.799085,1.938597,0.224390,-1.894042,0.665912,1.975250,0.224597,-1.863493,0.810795,,,,,,,,,,,,,,,,,,,,,2.050054,0.213936,-2.011856,2.083480,0.214667,-1.980016,1.937749,0.224545,-1.893016,1.974694,0.224600,-1.862983,,,,,,,,,,,,,,,,,,,,,
126,1.050000,-0.008585,0.369512,-0.000034,-0.929186,2.011508,0.219460,-1.936988,0.001411,2.049304,0.214105,-2.010967,0.707992,2.082894,0.214674,-1.979450,0.788762,1.938593,0.224443,-1.894044,0.633489,1.975243,0.224617,-1.863493,0.812133,,,,,,,,,,,,,,,,,,,,,2.050042,0.213959,-2.011861,2.083506,0.214671,-1.980033,1.937663,0.224623,-1.892925,1.974695,0.224613,-1.862979,,,,,,,,,,,,,,,,,,,,,
127,1.058333,-0.008546,0.369476,-0.000230,-0.929201,2.011503,0.219447,-1.936971,0.001384,2.049294,0.214089,-2.010952,0.701864,2.082887,0.214676,-1.979437,0.794853,1.938589,0.224415,-1.894022,0.661455,1.975242,0.224608,-1.863474,0.808065,,,,,,,,,,,,,,,,,,,,,2.050050,0.213946,-2.011863,2.083483,0.214672,-1.980001,1.937738,0.224575,-1.892981,1.974675,0.224610,-1.862955,,,,,,,,,,,,,,,,,,,,,
128,1.066667,-0.008605,0.369459,-0.000138,-0.929207,2.011548,0.219422,-1.937022,0.001384,2.049336,0.214073,-2.011005,0.701864,2.082930,0.214650,-1.979491,0.794853,1.938636,0.224392,-1.894070,0.661455,1.975290,0.224575,-1.863523,0.808065,,,,,,,,,,,,,,,,,,,,,2.050071,0.213937,-2.011884,2.083530,0.214642,-1.980067,1.937746,0.224554,-1.892987,1.974737,0.224577,-1.863018,,,,,,,,,,,,,,,,,,,,,
129,1.075000,-0.008513,0.369470,-0.000342,-0.929204,2.011528,0.219435,-1.936998,0.001369,2.049320,0.214074,-2.010978,0.711580,2.082913,0.214671,-1.979464,0.792118,1.938614,0.224396,-1.894049,0.647173,1.975267,0.224600,-1.863501,0.812892,,,,,,,,,,,,,,,,,,,,,2.050063,0.213927,-2.011876,2.083493,0.214671,-1.980009,1.937734,0.224567,-1.892986,1.974726,0.224596,-1.863004,,,,,,,,,,,,,,,,,,,,,
130,1.083333,-0.008564,0.369478,-0.000084,-0.929200,2.011503,0.219461,-1.936987,0.001408,2.049293,0.214103,-2.010969,0.690895,2.082886,0.214677,-1.979453,0.798887,1.938590,0.224441,-1.894038,0.639467,1.975242,0.224621,-1.863489,0.811760,,,,,,,,,,,,,,,,,,,,,2.050084,0.213937,-2.011904,2.083464,0.214683,-1.980013,1.937669,0.224632,-1.892945,1.974697,0.224610,-1.862970,,,,,,,,,,,,,,,,,,,,,
131,1.091667,-0.008522,0.369430,-0.000443,-0.929219,2.011505,0.219444,-1.936985,0.001396,2.049292,0.214085,-2.010968,0.689660,2.082888,0.214692,-1.979456,0.801597,1.938593,0.224393,-1.894030,0.654203,1.975249,0.224606,-1.863485,0.809997,,,,,,,,,,,,,,,,,,,,,2.050084,0.213934,-2.011911,2.083460,0.214689,-1.980006,1.937728,0.224559,-1.892964,1.974686,0.224606,-1.862974,,,,,,,,,,,,,,,,,,,,,
132,1.100000,-0.008476,0.369452,-0.000353,-0.929211,2.011517,0.219446,-1.936995,0.001380,2.049305,0.214079,-2.010976,0.689660,2.082900,0.214679,-1.979463,0.801597,1.938604,0.224410,-1.894043,0.654203,1.975258,0.224617,-1.863497,0.809997,,,,,,,,,,,,,,,,,,,,,2.050051,0.213945,-2.011868,2.083507,0.214668,-1.980041,1.937736,0.224562,-1.893010,1.974698,0.224624,-1.862969,,,,,,,,,,,,,,,,,,,,,
133,1.108333,-0.008531,0.369477,-0.000265,-0.929201,2.011502,0.219451,-1.936980,0.001401,2.049294,0.214091,-2.010960,0.707398,2.082887,0.214681,-1.979445,0.790390,1.938588,0.224417,-1.894031,0.660525,1.975240,0.224614,-1.863483,0.807738,,,,,,,,,,,,,,,,,,,,,2.050065,0.213950,-2.011876,2.083490,0.214673,-1.980027,1.937722,0.224575,-1.892977,1.974668,0.224619,-1.862954,,,,,,,,,,,,,,,,,,,,,
134,1.116667,-0.008540,0.369438,-0.000206,-0.929216,2.011518,0.219435,-1.937018,0.001397,2.049303,0.214076,-2.011002,0.700021,2.082899,0.214661,-1.979489,0.791887,1.938608,0.224406,-1.894063,0.656483,1.975263,0.224598,-1.863518,0.806640,,,,,,,,,,,,,,,,,,,,,2.050066,0.213931,-2.011916,2.083500,0.214656,-1.980065,1.937745,0.224569,-1.893006,1.974693,0.224599,-1.862995,,,,,,,,,,,,,,,,,,,,,
135,1.125000,-0.008566,0.369422,-0.000246,-0.929222,2.011503,0.219440,-1.936976,0.001371,2.049286,0.214085,-2.010961,0.703460,2.082883,0.214673,-1.979450,0.796555,1.938594,0.224403,-1.894019,0.666209,1.975250,0.224597,-1.863474,0.808970,,,,,,,,,,,,,,,,,,,,,2.050039,0.213945,-2.011867,2.083474,0.214667,-1.980009,1.937748,0.224558,-1.892997,1.974689,0.224600,-1.862956,,,,,,,,,,,,,,,,,,,,,
136,1.133333,-0.008657,0.369477,0.000045,-0.929200,2.011549,0.219428,-1.937044,0.001378,2.049338,0.214084,-2.011027,0.703460,2.082932,0.214644,-1.979511,0.796555,1.938637,0.224409,-1.894093,0.666209,1.975290,0.224574,-1.863544,0.808970,,,,,,,,,,,,,,,,,,,,,2.050069,0.213934,-2.011901,2.083516,0.214646,-1.980071,1.937721,0.224595,-1.892984,1.974756,0.224565,-1.863054,,,,,,,,,,,,,,,,,,,,,
137,1.141667,-0.008562,0.369523,0.000052,-0.929182,2.011513,0.219443,-1.936999,0.001418,2.049309,0.214084,-2.010977,0.703187,2.082899,0.214646,-1.979459,0.792982,1.938597,0.224438,-1.894056,0.626189,1.975247,0.224606,-1.863504,0.814119,,,,,,,,,,,,,,,,,,,,,2.050059,0.213928,-2.011884,2.083498,0.214647,-1.980030,1.937649,0.224632,-1.892916,1.974706,0.224597,-1.862994,,,,,,,,,,,,,,,,,,,,,
138,1.150000,-0.008550,0.369456,-0.000292,-0.929209,2.011503,0.219444,-1.936992,0.001368,2.049292,0.214087,-2.010974,0.697891,2.082887,0.214679,-1.979460,0.805766,1.938591,0.224405,-1.894040,0.659268,1.975245,0.224603,-1.863493,0.816893,,,,,,,,,,,,,,,,,,,,,2.050048,0.213932,-2.011904,2.083460,0.214684,-1.979985,1.937728,0.224577,-1.892999,1.974707,0.224596,-1.862996,,,,,,,,,,,,,,,,,,,,,
139,1.158333,-0.008569,0.369512,-0.000237,-0.929186,2.011484,0.219458,-1.936958,0.001380,2.049282,0.214104,-2.010936,0.697891,2.082872,0.214690,-1.979418,0.805766,1.938567,0.224422,-1.894015,0.659268,1.975217,0.224615,-1.863464,0.816893,,,,,,,,,,,,,,,,,,,,,2.050017,0.213960,-2.011829,2.083464,0.214688,-1.979974,1.937685,0.224592,-1.892933,1.974668,0.224612,-1.862967,,,,,,,,,,,,,,,,,,,,,
140,1.166667,-0.008634,0.369432,-0.000116,-0.929218,2.011508,0.219441,-1.936992,0.001379,2.049291,0.214096,-2.010978,0.708611,2.082887,0.214670,-1.979466,0.797049,1.938598,0.224409,-1.894035,0.648565,1.975254,0.224589,-1.863490,0.814870,,,,,,,,,,,,,,,,,,,,,2.050037,0.213960,-2.011875,2.083485,0.214661,-1.980032,1.937727,0.224564,-1.892986,1.974699,0.224594,-1.862975,,,,,,,,,,,,,,,,,,,,,
141,1.175000,-0.008566,0.369508,-0.000168,-0.929188,2.011472,0.219469,-1.936967,0.001412,2.049268,0.214114,-2.010946,0.692264,2.082859,0.214694,-1.979428,0.799309,1.938556,0.224441,-1.894023,0.637413,1.975206,0.224628,-1.863472,0.812997,,,,,,,,,,,,,,,,,,,,,2.050046,0.213952,-2.011885,2.083441,0.214698,-1.979980,1.937636,0.224628,-1.892917,1.974661,0.224620,-1.862960,,,,,,,,,,,,,,,,,,,,,
142,1.183333,-0.008614,0.369521,0.000086,-0.929182,2.011483,0.219467,-1.936973,0.001413,2.049278,0.214116,-2.010952,0.705655,2.082868,0.214673,-1.979433,0.786224,1.938567,0.224459,-1.894029,0.642133,1.975217,0.224621,-1.863477,0.808527,,,,,,,,,,,,,,,,,,,,,2.050020,0.213972,-2.011855,2.083490,0.214667,-1.980021,1.937657,0.224630,-1.892937,1.974660,0.224622,-1.862952,,,,,,,,,,,,,,,,,,,,,
143,1.191667,-0.008517,0.369460,-0.000244,-0.929208,2.011479,0.219435,-1.936966,0.001410,2.049268,0.214073,-2.010948,0.705655,2.082862,0.214662,-1.979434,0.786224,1.938566,0.224405,-1.894015,0.642133,1.975220,0.224601,-1.863468,0.808527,,,,,,,,,,,,,,,,,,,,,2.050033,0.213934,-2.011868,2.083472,0.214652,-1.980017,1.937694,0.224563,-1.892947,1.974647,0.224607,-1.862940,,,,,,,,,,,,,,,,,,,,,
144,1.200000,-0.008551,0.369464,-0.000354,-0.929206,2.011479,0.219449,-1.936968,0.001397,2.049270,0.214093,-2.010950,0.698823,2.082864,0.214691,-1.979435,0.789006,1.938565,0.224403,-1.894018,0.653021,1.975218,0.224607,-1.863471,0.805235,,,,,,,,,,,,,,,,,,,,,2.050045,0.213938,-2.011890,2.083448,0.214692,-1.979984,1.937705,0.224575,-1.892954,1.974653,0.224603,-1.862960,,,,,,,,,,,,,,,,,,,,,
145,1.208333,-0.008638,0.369433,-0.000206,-0.929217,2.011528,0.219429,-1.937015,0.001338,2.049313,0.214086,-2.011000,0.718182,2.082909,0.214667,-1.979488,0.798457,1.938618,0.224387,-1.894058,0.667383,1.975273,0.224575,-1.863513,0.815352,,,,,,,,,,,,,,,,,,,,,2.050030,0.213957,-2.011859,2.083495,0.214658,-1.980040,1.937774,0.224535,-1.893040,1.974728,0.224579,-1.863015,,,,,,,,,,,,,,,,,,,,,
146,1.216667,-0.008679,0.369452,-0.000152,-0.929209,2.011520,0.219438,-1.937008,0.001362,2.049307,0.214101,-2.010992,0.711201,2.082902,0.214676,-1.979478,0.800290,1.938608,0.224396,-1.894053,0.651628,1.975262,0.224578,-1.863507,0.817380,,,,,,,,,,,,,,,,,,,,,2.050040,0.213960,-2.011873,2.083482,0.214673,-1.980027,1.937727,0.224562,-1.892987,1.974723,0.224576,-1.863014,,,,,,,,,,,,,,,,,,,,,
147,1.225000,-0.008525,0.369472,-0.000398,-0.929203,2.011523,0.219418,-1.937013,0.001355,2.049316,0.214059,-2.010993,0.711201,2.082909,0.214661,-1.979479,0.800290,1.938608,0.224371,-1.894065,0.651628,1.975261,0.224580,-1.863517,0.817380,,,,,,,,,,,,,,,,,,,,,2.050057,0.213930,-2.011881,2.083498,0.214650,-1.980038,1.937786,0.224513,-1.893057,1.974695,0.224589,-1.863004,,,,,,,,,,,,,,,,,,,,,
148,1.233333,-0.008501,0.369453,-0.000325,-0.929210,2.011512,0.219434,-1.937009,0.001390,2.049300,0.214070,-2.010991,0.709156,2.082895,0.214667,-1.979477,0.796887,1.938599,0.224398,-1.894057,0.673006,1.975253,0.224601,-1.863511,0.809037,,,,,,,,,,,,,,,,,,,,,2.050071,0.213928,-2.011910,2.083484,0.214660,-1.980040,1.937725,0.224557,-1.893003,1.974694,0.224604,-1.862991,,,,,,,,,,,,,,,,,,,,,
149,1.241667,-0.008592,0.369552,0.000043,-0.929170,2.011522,0.219457,-1.937007,0.001424,2.049323,0.214102,-2.010983,0.695325,2.082911,0.214664,-1.979462,0.793577,1.938604,0.224447,-1.894068,0.631346,1.975251,0.224614,-1.863514,0.810734,,,,,,,,,,,,,,,,,,,,,2.050098,0.213944,-2.011910,2.083505,0.214665,-1.980036,1.937672,0.224636,-1.892941,1.974699,0.224607,-1.862996,,,,,,,,,,,,,,,,,,,,,
150,1.250000,-0.008478,0.369454,-0.000442,-0.929210,2.011503,0.219449,-1.936981,0.001382,2.049293,0.214083,-2.010962,0.699207,2.082887,0.214691,-1.979448,0.795549,1.938589,0.224404,-1.894030,0.663984,1.975243,0.224618,-1.863483,0.807106,,,,,,,,,,,,,,,,,,,,,2.050061,0.213942,-2.011878,2.083478,0.214684,-1.980013,1.937740,0.224559,-1.893000,1.974676,0.224622,-1.862960,,,,,,,,,,,,,,,,,,,,,
151,1.258333,-0.008586,0.369520,0.000070,-0.929183,2.011525,0.219450,-1.937013,0.001427,2.049320,0.214094,-2.010992,0.699207,2.082911,0.214654,-1.979473,0.795549,1.938610,0.224444,-1.894069,0.663984,1.975260,0.224609,-1.863517,0.807106,,,,,,,,,,,,,,,,,,,,,2.050067,0.213940,-2.011900,2.083516,0.214654,-1.980048,1.937645,0.224638,-1.892916,1.974721,0.224601,-1.863004,,,,,,,,,,,,,,,,,,,,,
152,1.266667,-0.008560,0.369477,-0.000387,-0.929200,2.011527,0.219446,-1.936996,0.001360,2.049320,0.214093,-2.010976,0.704517,2.082913,0.214693,-1.979460,0.802453,1.938611,0.224396,-1.894047,0.660355,1.975263,0.224603,-1.863499,0.815062,,,,,,,,,,,,,,,,,,,,,2.050073,0.213947,-2.011875,2.083486,0.214692,-1.980004,1.937753,0.224561,-1.893007,1.974717,0.224600,-1.863000,,,,,,,,,,,,,,,,,,,,,
153,1.275000,-0.008599,0.369490,-0.000235,-0.929195,2.011518,0.219453,-1.936980,0.001355,2.049311,0.214104,-2.010960,0.706858,2.082903,0.214689,-1.979443,0.804508,1.938602,0.224413,-1.894033,0.653406,1.975254,0.224605,-1.863483,0.819060,,,,,,,,,,,,,,,,,,,,,2.050063,0.213958,-2.011848,2.083467,0.214689,-1.979986,1.937728,0.224582,-1.892969,1.974718,0.224601,-1.862996,,,,,,,,,,,,,,,,,,,,,
154,1.283333,-0.008582,0.369498,0.000030,-0.929192,2.011493,0.219472,-1.936969,0.001425,2.049285,0.214116,-2.010950,0.706858,2.082877,0.214679,-1.979433,0.804508,1.938580,0.224461,-1.894022,0.653406,1.975231,0.224630,-1.863472,0.819060,,,,,,,,,,,,,,,,,,,,,2.050064,0.213949,-2.011887,2.083469,0.214685,-1.980000,1.937655,0.224657,-1.892902,1.974678,0.224619,-1.862955,,,,,,,,,,,,,,,,,,,,,
155,1.291667,-0.008551,0.369460,-0.000251,-0.929207,2.011531,0.219438,-1.936995,0.001384,2.049320,0.214081,-2.010977,0.692547,2.082915,0.214670,-1.979463,0.795011,1.938618,0.224403,-1.894044,0.633552,1.975272,0.224598,-1.863497,0.810611,,,,,,,,,,,,,,,,,,,,,2.050055,0.213937,-2.011866,2.083519,0.214667,-1.980033,1.937736,0.224572,-1.892977,1.974720,0.224595,-1.862985,,,,,,,,,,,,,,,,,,,,,
156,1.300000,-0.008586,0.369442,-0.000321,-0.929214,2.011518,0.219436,-1.936994,0.001358,2.049305,0.214086,-2.010978,0.701399,2.082900,0.214679,-1.979465,0.806409,1.938605,0.224389,-1.894040,0.655883,1.975260,0.224589,-1.863494,0.818526,,,,,,,,,,,,,,,,,,,,,2.050067,0.213934,-2.011884,2.083460,0.214682,-1.980000,1.937738,0.224561,-1.892985,1.974724,0.224582,-1.863005,,,,,,,,,,,,,,,,,,,,,
157,1.308333,-0.008632,0.369430,-0.000212,-0.929219,2.011510,0.219447,-1.936982,0.001356,2.049294,0.214103,-2.010967,0.703775,2.082890,0.214685,-1.979455,0.806804,1.938600,0.224405,-1.894025,0.659516,1.975255,0.224594,-1.863480,0.819222,,,,,,,,,,,,,,,,,,,,,2.050039,0.213954,-2.011877,2.083457,0.214687,-1.979980,1.937747,0.224572,-1.892976,1.974718,0.224588,-1.862997,,,,,,,,,,,,,,,,,,,,,
158,1.316667,-0.008576,0.369538,0.000058,-0.929176,2.011491,0.219461,-1.936971,0.001428,2.049289,0.214103,-2.010949,0.703775,2.082878,0.214664,-1.979429,0.806804,1.938573,0.224454,-1.894031,0.659516,1.975222,0.224620,-1.863477,0.819222,,,,,,,,,,,,,,,,,,,,,2.050047,0.213943,-2.011853,2.083484,0.214667,-1.980020,1.937630,0.224651,-1.892888,1.974669,0.224610,-1.862959,,,,,,,,,,,,,,,,,,,,,
159,1.325000,-0.008624,0.369445,-0.000224,-0.929213,2.011514,0.219426,-1.937000,0.001346,2.049301,0.214081,-2.010984,0.702159,2.082896,0.214665,-1.979471,0.788361,1.938603,0.224384,-1.894046,0.626358,1.975257,0.224575,-1.863500,0.810369,,,,,,,,,,,,,,,,,,,,,2.050030,0.213950,-2.011872,2.083476,0.214656,-1.980008,1.937759,0.224532,-1.893023,1.974714,0.224580,-1.863004,,,,,,,,,,,,,,,,,,,,,
160,1.333333,-0.008656,0.369554,0.000082,-0.929169,2.011533,0.219424,-1.937010,0.001387,2.049333,0.214079,-2.010987,0.716490,2.082922,0.214636,-1.979466,0.792419,1.938614,0.224409,-1.894071,0.631212,1.975262,0.224571,-1.863516,0.817959,,,,,,,,,,,,,,,,,,,,,2.050054,0.213931,-2.011850,2.083521,0.214637,-1.980040,1.937675,0.224598,-1.892949,1.974730,0.224561,-1.863019,,,,,,,,,,,,,,,,,,,,,
161,1.341667,-0.008519,0.369437,-0.000336,-0.929217,2.011521,0.219428,-1.937009,0.001384,2.049307,0.214068,-2.010992,0.691473,2.082903,0.214665,-1.979479,0.802580,1.938610,0.224389,-1.894054,0.656845,1.975265,0.224593,-1.863509,0.811539,,,,,,,,,,,,,,,,,,,,,2.050096,0.213916,-2.011929,2.083473,0.214663,-1.980026,1.937740,0.224555,-1.893005,1.974712,0.224591,-1.862996,,,,,,,,,,,,,,,,,,,,,
162,1.350000,-0.008563,0.369405,-0.000324,-0.929229,2.011546,0.219420,-1.937010,0.001352,2.049327,0.214067,-2.010996,0.691473,2.082925,0.214661,-1.979486,0.802580,1.938637,0.224376,-1.894050,0.656845,1.975294,0.224577,-1.863508,0.811539,,,,,,,,,,,,,,,,,,,,,2.050065,0.213932,-2.011865,2.083511,0.214655,-1.980053,1.937791,0.224531,-1.893023,1.974738,0.224579,-1.863001,,,,,,,,,,,,,,,,,,,,,
163,1.358333,-0.008577,0.369475,-0.000274,-0.929201,2.011572,0.219391,-1.937053,0.001387,2.049364,0.214039,-2.011034,0.712994,2.082957,0.214629,-1.979518,0.796206,1.938657,0.224350,-1.894104,0.665018,1.975310,0.224547,-1.863555,0.812033,,,,,,,,,,,,,,,,,,,,,2.050132,0.213886,-2.011961,2.083541,0.214630,-1.980069,1.937788,0.224521,-1.893050,1.974754,0.224543,-1.863041,,,,,,,,,,,,,,,,,,,,,
164,1.366667,-0.008580,0.369501,-0.000102,-0.929191,2.011530,0.219440,-1.937001,0.001417,2.049324,0.214086,-2.010981,0.700693,2.082916,0.214661,-1.979464,0.797751,1.938615,0.224416,-1.894056,0.624333,1.975266,0.224597,-1.863505,0.816808,,,,,,,,,,,,,,,,,,,,,2.050072,0.213922,-2.011901,2.083506,0.214667,-1.980017,1.937664,0.224619,-1.892910,1.974731,0.224583,-1.863004,,,,,,,,,,,,,,,,,,,,,
165,1.375000,-0.008586,0.369427,-0.000200,-0.929220,2.011545,0.219439,-1.937013,0.001374,2.049329,0.214088,-2.010998,0.700833,2.082925,0.214671,-1.979487,0.803019,1.938636,0.224405,-1.894056,0.654050,1.975292,0.224594,-1.863512,0.815525,,,,,,,,,,,,,,,,,,,,,2.050086,0.213939,-2.011913,2.083499,0.214670,-1.980026,1.937767,0.224574,-1.892993,1.974746,0.224591,-1.863015,,,,,,,,,,,,,,,,,,,,,
166,1.383333,-0.008559,0.369453,-0.000273,-0.929210,2.011525,0.219451,-1.936979,0.001355,2.049313,0.214096,-2.010962,0.700833,2.082908,0.214686,-1.979448,0.803019,1.938612,0.224413,-1.894027,0.654050,1.975266,0.224609,-1.863480,0.815525,,,,,,,,,,,,,,,,,,,,,2.050060,0.213958,-2.011849,2.083498,0.214680,-1.980011,1.937785,0.224564,-1.893028,1.974704,0.224613,-1.862960,,,,,,,,,,,,,,,,,,,,,
167,1.391667,-0.008553,0.369462,-0.000308,-0.929206,2.011537,0.219441,-1.936997,0.001367,2.049327,0.214086,-2.010978,0.692924,2.082921,0.214679,-1.979464,0.806883,1.938624,0.224400,-1.894046,0.660525,1.975277,0.224600,-1.863499,0.815483,,,,,,,,,,,,,,,,,,,,,2.050110,0.213929,-2.011912,2.083481,0.214683,-1.979996,1.937764,0.224570,-1.893009,1.974735,0.224594,-1.862998,,,,,,,,,,,,,,,,,,,,,
168,1.400000,-0.008496,0.369458,-0.000283,-0.929209,2.011546,0.219423,-1.937007,0.001388,2.049335,0.214058,-2.010988,0.699570,2.082929,0.214651,-1.979474,0.793543,1.938634,0.224392,-1.894056,0.658690,1.975287,0.224592,-1.863509,0.807366,,,,,,,,,,,,,,,,,,,,,2.050105,0.213917,-2.011900,2.083524,0.214644,-1.980047,1.937765,0.224549,-1.893014,1.974725,0.224596,-1.862982,,,,,,,,,,,,,,,,,,,,,
169,1.408333,-0.008641,0.369468,0.000008,-0.929203,2.011539,0.219445,-1.936999,0.001385,2.049327,0.214099,-2.010983,0.699570,2.082921,0.214662,-1.979468,0.793543,1.938628,0.224425,-1.894047,0.658690,1.975281,0.224594,-1.863500,0.807366,,,,,,,,,,,,,,,,,,,,,2.050063,0.213942,-2.011881,2.083496,0.214668,-1.980005,1.937680,0.224621,-1.892923,1.974766,0.224580,-1.863012,,,,,,,,,,,,,,,,,,,,,
170,1.416667,-0.008582,0.369473,-0.000113,-0.929202,2.011536,0.219446,-1.936998,0.001382,2.049326,0.214092,-2.010980,0.706993,2.082919,0.214668,-1.979465,0.803243,1.938623,0.224421,-1.894048,0.629123,1.975276,0.224603,-1.863500,0.822545,,,,,,,,,,,,,,,,,,,,,2.050084,0.213928,-2.011887,2.083494,0.214677,-1.980011,1.937699,0.224617,-1.892960,1.974750,0.224588,-1.862998,,,,,,,,,,,,,,,,,,,,,
171,1.425000,-0.008575,0.369429,-0.000269,-0.929219,2.011535,0.219441,-1.937003,0.001359,2.049320,0.214088,-2.010988,0.699634,2.082916,0.214678,-1.979476,0.802689,1.938625,0.224401,-1.894047,0.668832,1.975281,0.224597,-1.863502,0.811511,,,,,,,,,,,,,,,,,,,,,2.050087,0.213946,-2.011902,2.083488,0.214673,-1.980020,1.937787,0.224555,-1.893033,1.974726,0.224599,-1.862991,,,,,,,,,,,,,,,,,,,,,
172,1.433333,-0.008644,0.369467,-0.000241,-0.929203,2.011551,0.219412,-1.937017,0.001349,2.049341,0.214070,-2.010999,0.717017,2.082935,0.214655,-1.979485,0.799846,1.938637,0.224365,-1.894066,0.658334,1.975290,0.224557,-1.863518,0.818387,,,,,,,,,,,,,,,,,,,,,2.050052,0.213933,-2.011869,2.083524,0.214652,-1.980027,1.937773,0.224528,-1.893019,1.974752,0.224554,-1.863030,,,,,,,,,,,,,,,,,,,,,
173,1.441667,-0.008605,0.369515,-0.000066,-0.929185,2.011528,0.219441,-1.937004,0.001402,2.049324,0.214090,-2.010983,0.717017,2.082914,0.214661,-1.979465,0.799846,1.938611,0.224418,-1.894060,0.658334,1.975261,0.224595,-1.863508,0.818387,,,,,,,,,,,,,,,,,,,,,2.050090,0.213921,-2.011923,2.083490,0.214671,-1.979999,1.937679,0.224617,-1.892953,1.974734,0.224580,-1.863006,,,,,,,,,,,,,,,,,,,,,
174,1.450000,-0.008638,0.369513,0.000123,-0.929186,2.011518,0.219447,-1.936990,0.001405,2.049312,0.214099,-2.010970,0.693786,2.082903,0.214652,-1.979452,0.803677,1.938604,0.224439,-1.894044,0.634821,1.975254,0.224598,-1.863493,0.817915,,,,,,,,,,,,,,,,,,,,,2.050036,0.213954,-2.011834,2.083515,0.214649,-1.980045,1.937648,0.224626,-1.892910,1.974717,0.224591,-1.862982,,,,,,,,,,,,,,,,,,,,,
175,1.458333,-0.008610,0.369459,-0.000287,-0.929207,2.011540,0.219425,-1.937014,0.001359,2.049330,0.214079,-2.010996,0.704965,2.082924,0.214668,-1.979482,0.804086,1.938627,0.224378,-1.894062,0.656823,1.975281,0.224575,-1.863515,0.817893,,,,,,,,,,,,,,,,,,,,,2.050076,0.213935,-2.011899,2.083497,0.214666,-1.980016,1.937752,0.224542,-1.893016,1.974748,0.224573,-1.863018,,,,,,,,,,,,,,,,,,,,,
176,1.466667,-0.008541,0.369447,-0.000320,-0.929212,2.011527,0.219413,-1.936990,0.001403,2.049315,0.214055,-2.010972,0.694285,2.082910,0.214650,-1.979459,0.791376,1.938615,0.224372,-1.894037,0.657691,1.975269,0.224574,-1.863490,0.803964,,,,,,,,,,,,,,,,,,,,,2.050100,0.213904,-2.011897,2.083508,0.214648,-1.980041,1.937749,0.224538,-1.892989,1.974696,0.224574,-1.862955,,,,,,,,,,,,,,,,,,,,,
